[00:00:04.189 --> 00:00:04.612]  Oh, yeah.
[00:44:44.931 --> 00:44:48.293]  What I would do is talk about portion control, as opposed to dieting.
[00:44:48.913 --> 00:44:56.575]  Because you don't even have to think about portion control, because when the pika and the munchies goes away, portion control is just sort of self-regulating.
[00:44:57.255 --> 00:44:58.856]  Now, to speed it up,
[00:44:59.653 --> 00:45:07.579]  We actually have what we call the Cylinder FX Weight Management System, which has a meal replacer in it, which is 80 calories and no sugar.
[00:45:07.599 --> 00:45:09.341]  So it's great for diabetics who need to lose weight.
[00:45:09.901 --> 00:45:10.662]  It's only 80 calories.
[00:45:10.682 --> 00:45:12.443]  You can have two of those meals a day.
[00:45:12.463 --> 00:45:15.585]  I like to throw in a couple of eggs and make it with water.
[00:45:15.685 --> 00:45:18.488]  You're only going to get like a 250 calorie meal.
[00:45:18.508 --> 00:45:19.989]  So two of those is 500 calories.
[00:45:20.449 --> 00:45:22.311]  You can have a 300 or 500 calorie meal.
[00:45:22.331 --> 00:45:23.712]  You're down below a thousand calories.
[00:45:23.732 --> 00:45:24.712]  And you have all your nutrients.
[00:45:24.853 --> 00:45:25.933]  You have all your nutrients, right?
[00:45:25.953 --> 00:45:27.855]  Because you're still going to take your 90 essential nutrients.
[00:45:28.055 --> 00:45:35.599]  You're going to take your Alex back, even though you've cut your calories, your portion control is way down here, but you're still taking your 90 essential nutrients, and you're going to lose weight!
[00:45:36.155 --> 00:45:36.915]  We see it all the time.
[00:45:36.935 --> 00:45:41.477]  In fact, that's the most dramatic example of how powerful this stuff is, is the weight loss.
[00:45:41.757 --> 00:45:44.718]  The weight loss shouldn't even necessarily be the target of what you're looking for.
[00:45:45.199 --> 00:45:47.019]  It just happens.
[00:45:47.380 --> 00:45:55.003]  Now, if somebody needs to lose 25, 50, 75, 100 pounds or more, then we throw in what we call ASAP, and I like to add ASAP.
[00:45:55.643 --> 00:46:02.446]  ASAP is an acronym for as slim as possible, but I like to say ASAP, ASAP, because it's as slim as possible, as soon as possible.
[00:46:04.167 --> 00:46:17.057]  And so, what I like to do, if you need to lose 50 pounds or less, you put one dropper full on your tongue of this liquid, which is its amino acids, which is the raw material for your pituitary to make certain hormones.
[00:46:17.077 --> 00:46:17.798]  Like growth hormone?
[00:46:18.398 --> 00:46:19.779]  No, like H-C.
[00:46:20.060 --> 00:46:20.480]  Oh, H-O.
[00:46:20.940 --> 00:46:22.081]  Okay, alright.
[00:46:22.662 --> 00:46:23.843]  And so, don't tell anybody.
[00:46:23.863 --> 00:46:24.683]  I won't say anything about that.
[00:46:25.204 --> 00:46:26.445]  It's a very important hormone.
[00:46:28.999 --> 00:46:38.623]  Instead of going and getting prescription injections, you do this yourself, and you're going to lose, you know, a quarter of a pound, half a pound, two pounds a day, depending on how you are with that portion control piece, right?
[00:46:39.443 --> 00:46:41.044]  And just like you said, Aaron lost 100 pounds.
[00:46:41.104 --> 00:46:42.764]  We have thousands of people every month.
[00:46:42.784 --> 00:46:42.984]  I see it.
[00:46:43.004 --> 00:46:43.905]  It's amazing.
[00:46:43.925 --> 00:46:44.845]  It's absolutely amazing.
[00:46:44.865 --> 00:46:45.806]  And I see it around the world.
[00:46:45.846 --> 00:46:49.527]  People are just, this product is going around the world now.
[00:46:49.747 --> 00:46:51.168]  But they're adding years to their life.
[00:46:51.448 --> 00:46:55.470]  They're decreasing the likelihood of arthritis and degenerative diseases and cancer, God forbid.
[00:46:55.490 --> 00:46:56.310]  Cancer, heart disease.
[00:46:56.330 --> 00:46:56.950]  All of that.
[00:46:57.070 --> 00:46:57.490]  Absolutely.
[00:46:58.231 --> 00:47:00.652]  And it's a combination of the 90 essential nutrients.
[00:47:00.672 --> 00:47:02.452]  The Alex Pack is a combination of
[00:47:04.897 --> 00:47:13.224]  The super juices that's in the BTT, the Bantayan Tangerine, 115 super juices, anti-oxidants fending off the bad guys.
[00:47:13.264 --> 00:47:13.804]  Magnesium?
[00:47:13.964 --> 00:47:15.145]  Well, it's all in there.
[00:47:15.165 --> 00:47:17.808]  The Osteo FX, plus we haven't even talked about that one.
[00:47:17.828 --> 00:47:19.129]  That's a wonderful product.
[00:47:19.149 --> 00:47:19.909]  It's part of the Alex Pack.
[00:47:20.029 --> 00:47:20.370]  Yeah, yeah.
[00:47:20.470 --> 00:47:20.970]  It's all in there.
[00:47:21.791 --> 00:47:24.473]  And so at any rate, obesity goes away very quickly.
[00:47:25.373 --> 00:47:28.936]  But when you say, right now they're predicting 50% obesity by the year 2030,
[00:47:30.600 --> 00:47:32.220]  That tells you that they don't know what to do.
[00:47:32.321 --> 00:47:35.281]  Because if they knew what to do, they'd say, okay, right now we're 36% obesity.
[00:47:35.321 --> 00:47:38.302]  Here's what we do, and by 2030 it's going to be 20%.
[00:47:38.362 --> 00:47:39.623]  They don't know what to do.
[00:47:39.643 --> 00:47:42.323]  They have no earthly idea because their theory has failed them.
[00:47:42.763 --> 00:47:45.284]  And they cannot believe it's a disease of deficiency.
[00:47:45.564 --> 00:47:48.565]  And their little pea brains cannot believe that it's a disease of deficiency.
[00:47:48.645 --> 00:47:54.727]  Well, they're still operating that steam engine mentality, where you put the coal in and you get a fire, and they don't understand that the body is not a steam engine.
[00:47:54.807 --> 00:47:56.647]  It's a metabolic system.
[00:47:56.687 --> 00:47:57.468]  It's a chemistry system.
[00:47:58.368 --> 00:47:58.788]  Okay, now.
[00:47:59.383 --> 00:48:04.028]  The spin-off of that, of course, they say that people who are obese, they have a higher rate of... Diabetes.
[00:48:04.048 --> 00:48:05.229]  Diabetes, yep.
[00:48:05.289 --> 00:48:07.211]  That's the sort of cousin disease here.
[00:48:07.531 --> 00:48:08.932]  They run together, but not all the time.
[00:48:08.972 --> 00:48:12.736]  You can have people who are obese who don't have diabetes, but they do tend to run together.
[00:48:13.377 --> 00:48:18.802]  And we've known for 70 years that diabetes, type 2 diabetes, which makes up 98% of the diabetic population,
[00:48:19.810 --> 00:48:22.091]  It is a simple mineral deficiency disease again.
[00:48:22.111 --> 00:48:24.273]  It's not genetic in any way shape or form.
[00:48:24.293 --> 00:48:24.473]  Right.
[00:48:24.753 --> 00:48:27.615]  It is not genetic in any way shape or form, for emphasis, right?
[00:48:27.635 --> 00:48:28.495]  Right.
[00:48:28.635 --> 00:48:32.357]  It is a simple mineral deficiency disease and I have to tell you this story.
[00:48:32.437 --> 00:48:33.798]  You'll appreciate this pharmacist, ma'am.
[00:48:34.398 --> 00:48:37.640]  There's a fellow out there by the name of Jerry Murphy.
[00:48:37.800 --> 00:48:43.944]  He's an owner of one of the largest, I think it's the third largest medical laboratory in America.
[00:48:44.764 --> 00:48:45.425]  He services
[00:48:46.654 --> 00:48:52.278]  7,000 hospitals and tens of thousands of doctors' private offices every day with his medical laboratory.
[00:48:52.319 --> 00:48:53.519]  This guy's got three PhDs.
[00:48:53.539 --> 00:48:54.800]  Like a diagnostic laboratory?
[00:48:54.860 --> 00:48:55.881]  Oh, a diagnostic laboratory.
[00:48:56.081 --> 00:48:58.063]  Yeah, they take specimens and send them to the laboratory.
[00:48:58.103 --> 00:48:59.584]  They send the results back to the doctor, right?
[00:49:00.478 --> 00:49:03.780]  I mean, this guy literally has three PhDs in medical.
[00:49:03.940 --> 00:49:04.700]  He doesn't have diabetes.
[00:49:05.341 --> 00:49:05.661]  Oh, yeah.
[00:49:06.401 --> 00:49:08.122]  He had terrible, brittle diabetes.
[00:49:08.182 --> 00:49:10.824]  I mean, his blood sugar is off the chart, even with injectable insulin.
[00:49:11.024 --> 00:49:12.084]  And he knows about all this stuff.
[00:49:12.244 --> 00:49:17.908]  Well, he has access to the finest endocrinologists, the cutting edge of research on what you do for diabetes, all the drugs.
[00:49:18.488 --> 00:49:21.269]  I mean, he knows everything about diabetes the medical system knows.
[00:49:21.750 --> 00:49:23.150]  Well, Mutual Friend introduces us.
[00:49:24.591 --> 00:49:27.013]  Because they've been talking about diabetes for 25, 30 years, right?
[00:49:28.394 --> 00:49:30.115]  And so I said, yes sir, I can help you.
[00:49:30.415 --> 00:49:33.976]  I can get your A1C hemoglobin down below 5 within a couple of months.
[00:49:34.016 --> 00:49:36.797]  I can get your blood sugar down below 100 without medication.
[00:49:36.817 --> 00:49:37.758]  You'll be an ex-diabetic.
[00:49:38.838 --> 00:49:40.539]  He looks at me like, oh yeah, right.
[00:49:41.279 --> 00:49:42.279]  He says, who are you?
[00:49:42.759 --> 00:49:44.180]  I had to introduce myself a little bit.
[00:49:44.200 --> 00:49:44.980]  He said, well, I don't believe you.
[00:49:45.420 --> 00:49:47.001]  So I tell you what, give me a test.
[00:49:47.081 --> 00:49:49.682]  I mean, give it a try.
[00:49:49.702 --> 00:49:50.782]  You have everything to gain, nothing to lose.
[00:49:50.802 --> 00:49:52.743]  You're not being successful at what you're doing.
[00:49:53.243 --> 00:49:54.024]  He said, OK, I'll give you 90 days.
[00:49:55.276 --> 00:50:00.217]  He says, you can get my A1c hemoglobin down from 8.9 down below 5 within 90 days.
[00:50:00.718 --> 00:50:05.039]  You can get my blood sugar consistently down below 100 without medication within 90 days.
[00:50:05.099 --> 00:50:05.919]  I'll be your best friend.
[00:50:06.019 --> 00:50:06.259]  Wow.
[00:50:06.479 --> 00:50:07.800]  I'll fly around my jet plane.
[00:50:08.360 --> 00:50:10.320]  I will show up spontaneous at meetings you won't even know.
[00:50:10.360 --> 00:50:12.361]  I'll disappear and give my testimony.
[00:50:12.821 --> 00:50:13.861]  I will brag about you.
[00:50:14.001 --> 00:50:18.483]  I will put every one of my employees on your program and I'll stop all my insurance.
[00:50:18.523 --> 00:50:19.583]  And you knew you could do it.
[00:50:19.743 --> 00:50:20.823]  I was self-insured.
[00:50:21.124 --> 00:50:22.284]  I've been doing it every day for 35 years.
[00:50:23.476 --> 00:50:38.159]  And so, he said, I'll tell you what, if you fail, if in 90 days you haven't gotten rid of my diabetes, I will hire somebody whose only job is to go around every place where you're going to give a talk and tell everybody in the newspapers and be interviewed and tell everybody what a quack you are.
[00:50:38.319 --> 00:50:40.119]  I said, OK, Jerry, let's do it.
[00:50:40.159 --> 00:50:40.619]  Let's go for it.
[00:50:40.639 --> 00:50:43.279]  He was kind of shocked that I didn't want to negotiate and equivocate.
[00:50:43.299 --> 00:50:44.840]  I said, let's do it.
[00:50:46.260 --> 00:50:52.461]  Well, to make a long story short, in two months' time, following exactly what I told him, he was very good, he was impeccable in doing exactly what I told him.
[00:50:53.098 --> 00:50:59.735]  His A1c hemoglobin dropped from 8.9 down to 4.3 and his blood sugar went down to 62 without medication.
[00:50:59.835 --> 00:51:00.456]  That's amazing.
[00:51:00.476 --> 00:51:00.938]  And you know what?
[00:51:02.026 --> 00:51:06.449]  The way you put it and the way you frame it, it's easy.
[00:51:06.829 --> 00:51:10.091]  It's easy and I want everybody to understand this is easy.
[00:51:10.471 --> 00:51:22.978]  If you have diabetes, if you have a blood sugar problem and you've been told you're going to be on insulin the rest of your life and you're going to be on drugs the rest of your life, this is easy because it's a metabolic problem and once you change your body's chemistry, it can't help but follow.
[00:51:25.299 --> 00:51:31.841]  That gets us to my personal favorite product, and you know we all have our favorite products, but my personal favorite product is the Sweeties.
[00:51:31.881 --> 00:51:32.081]  Yes.
[00:51:32.361 --> 00:51:34.082]  And that's because... That's the secret sauce.
[00:51:34.122 --> 00:51:35.302]  That's the secret sauce, right?
[00:51:35.442 --> 00:51:36.242]  For type 2 diabetes.
[00:51:36.262 --> 00:51:38.023]  The Chromium and the Vanadium.
[00:51:38.323 --> 00:51:40.804]  And these two minerals are so amazing for blood sugar.
[00:51:40.944 --> 00:51:43.064]  Real quick, if you could just tell the listeners a little bit about Chromium.
[00:51:43.264 --> 00:51:45.025]  Chromium especially, but a little bit about Vanadium.
[00:51:45.445 --> 00:51:47.586]  Well, these two minerals have been known, again, for 70 years to
[00:51:49.993 --> 00:51:54.719]  Support your body's ability to metabolize carbohydrates and fats and sugars at the cellular level.
[00:51:55.140 --> 00:51:59.345]  Support healthy blood sugar by sensitizing your cell membranes to insulin.
[00:51:59.946 --> 00:52:00.507]  That's what they do.
[00:52:00.547 --> 00:52:04.712]  They're sort of the cofactor necessary so your cell wall can recognize insulin.
[00:52:04.732 --> 00:52:06.254]  So it can speak the language of insulin.
[00:52:06.852 --> 00:52:14.456]  People who have type 2 diabetes, contrary to what doctors tell their patients, when you have type 2 diabetes, you're making as much as 10 times more insulin than a non-diabetic.
[00:52:14.476 --> 00:52:15.557]  It's resistance to the insulin.
[00:52:15.797 --> 00:52:16.177]  Exactly.
[00:52:16.197 --> 00:52:20.920]  So the insulin level is going up because your body keeps trying, keeps pumping out more, saying, why aren't you responding?
[00:52:20.940 --> 00:52:23.302]  Well, that's because you're missing that key.
[00:52:23.362 --> 00:52:26.824]  It's kind of like the combination on a combination lock.
[00:52:27.704 --> 00:52:32.047]  And if you take this along with the 90 cents of nutrients by themselves, you'll get okay results.
[00:52:32.427 --> 00:52:34.668]  If you take those two by themselves, you'll be unhappy.
[00:52:34.688 --> 00:52:35.929]  You'll say, well, that Wallach thing didn't work.
[00:52:36.542 --> 00:52:38.465]  You must take them along with the 90th Century.
[00:52:38.485 --> 00:52:41.368]  The B vitamins, the vitamin C. All 90th Century.
[00:52:41.489 --> 00:52:42.610]  Magnesium, right.
[00:52:42.630 --> 00:52:43.812]  The amino acids, I mean everything.
[00:52:43.852 --> 00:52:45.454]  You cannot do it in an isolated way.
[00:52:45.554 --> 00:52:45.934]  That's right.
[00:52:46.775 --> 00:52:50.200]  I don't want people to get the impression they can just take those two minerals and their diabetes is going away.
[00:52:50.240 --> 00:52:50.600]  No, no, no.
[00:52:51.001 --> 00:52:54.906]  Those are the secret sauce that goes along with the basic program and then it will work every time.
[00:52:56.007 --> 00:53:01.610]  There's actually a component in the body called the glucose tolerance factor, which chromium and I think vanadium might be part of.
[00:53:01.711 --> 00:53:02.091]  Are part of, yes.
[00:53:02.111 --> 00:53:03.712]  Are part of that glucose tolerance factor.
[00:53:03.912 --> 00:53:07.174]  But then it's something your body puts together when you have those nutrients, right?
[00:53:07.514 --> 00:53:08.274]  Just like your bones.
[00:53:08.754 --> 00:53:10.195]  What's the secret sauce for bones?
[00:53:10.275 --> 00:53:12.637]  Well, minerals, including phosphorus and calcium.
[00:53:12.697 --> 00:53:13.197]  Not just calcium.
[00:53:13.217 --> 00:53:13.477]  Magnesium.
[00:53:13.837 --> 00:53:14.218]  Well, no.
[00:53:14.278 --> 00:53:15.678]  Your bones require all 90 essential nutrients.
[00:53:15.698 --> 00:53:16.459]  All 90 essential nutrients.
[00:53:16.479 --> 00:53:16.879]  Exactly.
[00:53:16.899 --> 00:53:20.401]  So if you just take calcium, you'll still get osteoporosis and fractures and arthritis.
[00:53:20.461 --> 00:53:22.462]  That's such an important point, you can't say that enough.
[00:53:22.642 --> 00:53:27.124]  It is the entire spectrum of essential nutrients, and that's why the term the Mighty 90 is so important.
[00:53:27.464 --> 00:53:28.625]  It's not just one nutrient.
[00:53:28.785 --> 00:53:34.528]  As important as chromium is, as important as vanadium is, and as important as calcium is, it's the entire spectrum of nutrients that you need.
[00:53:34.548 --> 00:53:39.230]  You cannot make an angel food cake with McCormick's liquid vanilla extract by itself.
[00:53:39.250 --> 00:53:39.450]  Right.
[00:53:39.630 --> 00:53:41.711]  You can get an angel food crepe, as you said.
[00:53:41.731 --> 00:53:44.112]  Well, you wouldn't even get a crepe, but just the extract, right?
[00:53:44.893 --> 00:53:47.094]  But, we can make a town diabetes-free
[00:53:50.852 --> 00:53:51.373]  In 60 days.
[00:53:51.633 --> 00:53:52.234]  Isn't that amazing?
[00:53:52.394 --> 00:53:55.697]  Diabetes is probably one of the easiest things to reverse.
[00:53:56.037 --> 00:54:02.804]  And you know what's interesting is you could be a hero so fast when you get people like this guy you're talking about, Jerry.
[00:54:03.224 --> 00:54:08.610]  You could be a hero so fast simply by putting people on these kinds of essential nutrients.
[00:54:08.970 --> 00:54:14.395]  How much death and destruction and just nightmares does something like diabetes cause in this country?
[00:54:15.814 --> 00:54:19.097]  Next, obesity is the biggest single cost factor in medicine today.
[00:54:19.598 --> 00:54:23.101]  One-third of Americans, 30% of Americans have type 2 diabetes.
[00:54:23.202 --> 00:54:24.243]  And how many pre-diabetics?
[00:54:24.643 --> 00:54:25.664]  Well, that's scary isn't it?
[00:54:25.704 --> 00:54:25.884]  Right?
[00:54:25.904 --> 00:54:26.605]  Another one-third.
[00:54:26.685 --> 00:54:26.925]  Right?
[00:54:26.945 --> 00:54:33.292]  So you're talking two-thirds of a country that spends more money than any other... No, no, all nations combined.
[00:54:33.532 --> 00:54:35.254]  Combined, right?
[00:54:35.554 --> 00:54:38.557]  We spend more money than any other country in the history of the planet
[00:54:38.837 --> 00:54:39.758]  All nations combined.
[00:54:39.798 --> 00:54:40.558]  Not any country.
[00:54:40.758 --> 00:54:41.318]  All nations.
[00:54:41.659 --> 00:54:41.879]  Ever.
[00:54:42.179 --> 00:54:42.679]  In history.
[00:54:42.779 --> 00:54:44.620]  And we are the sickest culture in the history of the planet.
[00:54:44.840 --> 00:54:49.723]  And something as simple as supplementing with nutrition, making sure that you're eating correctly... Staying away from the bad things.
[00:54:49.743 --> 00:54:51.944]  Staying away from the bad things can make such a huge difference.
[00:54:53.405 --> 00:54:54.846]  It's been such an honor to talk to you.
[00:54:54.866 --> 00:54:55.807]  I can't even tell you, Doc.
[00:54:55.827 --> 00:54:56.107]  Thank you.
[00:54:56.127 --> 00:54:57.047]  Thank you so, so much.
[00:54:57.067 --> 00:54:57.548]  I appreciate it.
[00:54:57.568 --> 00:55:05.432]  Thank you for, not just for me, but thank you on behalf of everybody that you've touched and everybody whose lives you've improved, everybody whose lives you've changed.
[00:55:06.249 --> 00:55:09.330]  You're just an amazing, amazing, amazing human being, and it's a pleasure and honor.
[00:55:09.350 --> 00:55:10.811]  Well, I appreciate you, Pharmacist Ben.
[00:55:11.171 --> 00:55:14.512]  I really appreciate you because 15 years ago... Don't tell about my pants!
[00:55:14.572 --> 00:55:15.613]  Don't tell!
[00:55:15.913 --> 00:55:25.076]  You came to me and you said, I really want to learn from you how to use nutrition to help my patients and people I know, and you kept your word, and I'm very proud of you for that.
[00:55:25.156 --> 00:55:25.556]  Thank you.
[00:55:25.596 --> 00:55:26.337]  I appreciate it.
[00:55:26.397 --> 00:55:28.577]  Well, that's all the time we have for today.
[00:55:28.978 --> 00:55:30.178]  Thank you so much, everybody.
[00:55:30.298 --> 00:55:31.859]  It's been a pleasure and an honor.
[00:55:31.919 --> 00:55:33.519]  I'm Pharmacist Ben, Doc Wallach.
[00:55:33.819 --> 00:55:34.420]  Thanks a lot, buddy.
[00:55:34.460 --> 00:55:34.760]  Thank you.
[00:55:34.800 --> 00:55:35.320]  We'll talk again.
