[00:00:00.089 --> 00:00:00.649]  Network.
[02:10:23.289 --> 02:10:27.591]  And by bath salts, you mean the illegal street drug that's nicknamed bath salts.
[02:10:27.631 --> 02:10:31.053]  I know you're not actually referring to actual salt that you put in your bath.
[02:10:31.533 --> 02:10:33.594]  But, Kelly, what are your comments on that?
[02:10:33.634 --> 02:10:36.616]  From the way the shooter looks, he looks pretty psychotic.
[02:10:36.656 --> 02:10:39.938]  But, you know, it's hard to judge people just by their facial expression.
[02:10:39.958 --> 02:10:40.358]  What do you think?
[02:10:40.831 --> 02:10:44.192]  Well, I think he looks malnutritious, malnutritioned, if anything.
[02:10:44.212 --> 02:10:46.793]  You know, again, we don't know.
[02:10:46.813 --> 02:10:48.134]  This is the problem.
[02:10:48.214 --> 02:10:49.674]  We don't know what he was on.
[02:10:49.734 --> 02:10:51.455]  We don't know what he was diagnosed with.
[02:10:51.495 --> 02:10:53.976]  We don't know how long he was on these drugs.
[02:10:54.096 --> 02:11:00.378]  We don't know if he was just coming off of them, if his drugs had been upped or had they been reduced.
[02:11:00.518 --> 02:11:01.718]  I mean, we don't know.
[02:11:02.278 --> 02:11:09.641]  We don't know anything other than we can look at this and go, OK, it seems to fit the pattern of these school shootings.
[02:11:10.580 --> 02:11:11.701]  All right, good answer.
[02:11:11.741 --> 02:11:13.041]  We need more information.
[02:11:13.361 --> 02:11:14.422]  Thank you for your call, Daniel.
[02:11:14.442 --> 02:11:14.842]  Good question.
[02:11:14.882 --> 02:11:16.323]  Let's go to George in Connecticut.
[02:11:16.823 --> 02:11:18.444]  George, thank you for calling.
[02:11:18.484 --> 02:11:19.505]  You are on the air.
[02:11:19.545 --> 02:11:19.925]  Go ahead, sir.
[02:11:22.573 --> 02:11:29.180]  I just wanted to make a few comments that weren't related to the site, but I wanted to give you some clues.
[02:11:29.340 --> 02:11:38.250]  I am from Connecticut, and growing up in Connecticut, Newtown was always the byword for being crazy, because they had the largest crazy house there until about 2000.
[02:11:38.731 --> 02:11:43.136]  And that neighboring town, only about 15 minutes down the road,
[02:11:43.736 --> 02:11:43.896]  Huh.
[02:12:15.618 --> 02:12:32.297]  And the second point is, why don't we have a push for disarming the gangs in the country first, and now if they can disarm the gangs, we might consider disarming because that's a consideration, and they haven't done such a good job with the drug war for the last 30 years, so I don't know how they're going to
[02:12:34.398 --> 02:12:38.019]  Well, wait, wait, George, wait.
[02:12:38.039 --> 02:12:40.020]  Before you move on, I have the solution.
[02:12:40.040 --> 02:12:41.301]  I know how to disarm the gangs.
[02:12:41.721 --> 02:12:44.422]  You have gang signs that say gun-free zone.
[02:12:44.562 --> 02:12:46.263]  And you just hang them up in the gang areas.
[02:12:46.863 --> 02:12:48.004]  And it works like magic!
[02:12:49.033 --> 02:12:51.837]  It's a gang gun-free zone sign!
[02:12:51.857 --> 02:12:55.041]  That's it, let's sell them in the Infowars store.
[02:12:55.061 --> 02:12:57.144]  That solves the gang problem.
[02:12:57.184 --> 02:12:59.908]  Senator Feinstein, we have your solution, woman.
[02:13:00.269 --> 02:13:02.612]  It's the gang gun-free zone sign.
[02:13:03.393 --> 02:13:04.254]  Magical powers.
[02:13:05.075 --> 02:13:05.877]  I'm sorry, go ahead, sir.
[02:13:06.997 --> 02:13:18.928]  And the last point, since they killed about 1,000 people in Australia by confiscating the guns that people didn't want to give up, that has a population of about 22,620,000.
[02:13:19.389 --> 02:13:29.959]  And if you multiply that factor you would get out of that, if you divided 1,000 into that thing and used the same factor and multiplied it times the United States, that would come up with a debt of $22,000.
[02:13:32.041 --> 02:13:33.062]  I'm sorry, not 22,000.
[02:13:33.102 --> 02:13:34.224]  Sorry, my mistake.
[02:13:34.524 --> 02:13:37.228]  I was looking at the raw feed.
[02:13:37.508 --> 02:13:40.972]  13,793 kills, including children, mothers, men, everybody.
[02:13:41.353 --> 02:13:42.715]  Now is that what their goal is?
[02:13:42.755 --> 02:13:43.836]  Another maybe 12,000 or so RACOs?
[02:13:47.040 --> 02:13:48.381]  Yeah, very good point.
[02:13:48.421 --> 02:13:51.324]  But as Alex described yesterday, that is what they want.
[02:13:51.404 --> 02:13:53.346]  They do want a shooting war to break out.
[02:13:53.426 --> 02:13:56.689]  They want that kind of mass murder in America.
[02:13:56.889 --> 02:13:57.689]  That's what it seems to be.
[02:13:57.709 --> 02:14:02.133]  But I thank you for your call, and I love it when callers have statistics too, and good numbers.
[02:14:02.153 --> 02:14:03.054]  Very good analysis there.
[02:14:03.094 --> 02:14:05.596]  Kelly, what are your thoughts on what the college has brought up?
[02:14:06.257 --> 02:14:08.979]  Well, it's interesting.
[02:14:10.000 --> 02:14:10.541]  That's all I can say.
[02:14:10.581 --> 02:14:11.501]  What's interesting about it?
[02:14:14.537 --> 02:14:15.238]  Well, but he's right.
[02:14:15.278 --> 02:14:15.578]  He's right.
[02:14:15.598 --> 02:14:18.320]  You know, when Australia banned the guns, some people said, we're not giving them up.
[02:14:18.360 --> 02:14:20.902]  And those became, you know, shooting wars.
[02:14:20.942 --> 02:14:31.710]  So his point really is that, is it just to try to save, to prevent the death of, let's say, 20 children, are you willing to kill 20,000 people in America?
[02:14:32.350 --> 02:14:35.573]  And apparently the liberals say, yes, we want to kill all the gun owners.
[02:14:36.553 --> 02:14:38.734]  They call for shooting the NRA president.
[02:14:38.774 --> 02:14:39.835]  They call for violence.
[02:14:40.175 --> 02:14:46.398]  They don't kill if they have to murder 50 million American people as long as they think they can save two children in a school.
[02:14:47.038 --> 02:14:48.859]  I say it's not worth killing anybody.
[02:14:49.119 --> 02:14:50.780]  Why can't we have peace for all of us?
[02:14:51.580 --> 02:14:58.383]  You know, why can't we be independent, liberty-minded, upstanding citizens in a free country and just leave it at that?
[02:14:58.484 --> 02:15:02.645]  And you know, sometimes bad things happen, but that's why we're talking about the psych drugs.
[02:15:02.926 --> 02:15:03.486]  Exactly.
[02:15:04.969 --> 02:15:07.592]  Alright, well, let's go to the caller then, if you're ready for it.
[02:15:08.954 --> 02:15:11.257]  We don't screen these callers, by the way, so it can be anything.
[02:15:11.357 --> 02:15:12.839]  It can be absolutely anything.
[02:15:13.319 --> 02:15:13.820]  So here we go.
[02:15:13.880 --> 02:15:15.301]  Michael in Massachusetts.
[02:15:15.362 --> 02:15:16.583]  Michael, you are on the air.
[02:15:16.643 --> 02:15:18.545]  Thank you for calling, and what's on your mind?
[02:15:20.187 --> 02:15:21.949]  Hello, I'd like to comment on the
[02:15:24.333 --> 02:15:27.035]  Uh, medication of children in general.
[02:15:27.055 --> 02:15:27.916]  Yeah, go ahead.
[02:15:27.956 --> 02:15:32.559]  They don't have any, um, free will as to if their parents push something on them.
[02:15:32.659 --> 02:15:37.943]  So, if I might quickly just interject with, um, like, something I wrote in the break.
[02:15:39.204 --> 02:15:41.786]  Uh, well, yeah, if it's, if it's short and to the point, go for it.
[02:15:42.247 --> 02:15:42.467]  Yeah.
[02:15:42.947 --> 02:15:48.831]  Uh, the Uncle Sam pharma industry pumps kids on, uh, methamphetamine derivatives from elementary school onward.
[02:15:48.912 --> 02:15:50.633]  Teachers compel parents to believe
[02:15:51.678 --> 02:16:00.090]  The lack of interaction in school is somehow a deficit, whereas a genius might be bored with base mental effort required to repeat what is written in the textbooks.
[02:16:01.852 --> 02:16:02.373]  Well, there you go.
[02:16:02.393 --> 02:16:03.375]  Your thoughts, Kelly?
[02:16:04.167 --> 02:16:05.688]  Well, I agree 100%.
[02:16:07.629 --> 02:16:09.490]  Children are forced to take these drugs.
[02:16:09.571 --> 02:16:12.733]  I mean, they do not have the right to say no.
[02:16:13.293 --> 02:16:16.535]  Their parents can put their children on these drugs.
[02:16:16.915 --> 02:16:19.257]  And often, the schools push it.
[02:16:19.377 --> 02:16:24.360]  They decide that if your child's not like everybody else, because that's what really they want.
[02:16:24.400 --> 02:16:25.761]  They want everybody to be the same.
[02:16:27.428 --> 02:16:36.295]  And if your child acts out in any way, then, you know, they call you in and, you know, you need to take your child and have him looked at.
[02:16:36.395 --> 02:16:45.322]  And, of course, you know, parents believe doctors, believe the nonsense of the psychiatric diagnosis.
[02:16:45.342 --> 02:16:55.391]  And surprisingly to me, in this day, 15 years after Columbine, the parents are still putting their kids on what is the equivalent of cocaine.
[02:16:56.346 --> 02:16:57.372]  Um, you know, um...
[02:16:58.479 --> 02:16:58.779]  Yeah.
[02:16:58.879 --> 02:17:04.324]  ADHD drugs, and it just blows my mind that they're still doing it.
[02:17:04.724 --> 02:17:19.657]  Kelly, what about the combination of these psych drugs, which we know cause a kind of cognitive detachment from reality, but combining them with these first-person shooter ultra-hyper-realistic video games now, where they are really murder simulators.
[02:17:19.677 --> 02:17:21.099]  There's a new game that's just come out.
[02:17:21.259 --> 02:17:23.601]  I watched the trailer, horrified.
[02:17:23.621 --> 02:17:25.302]  It's called Far Cry 3.
[02:17:26.503 --> 02:17:29.825]  And this game is, in my view, a murder simulator.
[02:17:31.126 --> 02:17:34.468]  I saw the preview, I haven't played the game, but I saw the preview.
[02:17:34.728 --> 02:17:45.455]  When you sneak up behind an enemy and you slice their neck open with a knife and blood gushes out on screen, bonus points appear on the screen, like plus 10, plus 15.
[02:17:45.975 --> 02:17:48.757]  So the more people you stab and shoot, you get points.
[02:17:49.677 --> 02:17:51.859]  How is that impacting these drugged up kids?
[02:17:52.617 --> 02:18:01.222]  Well, you know, look, I don't know how old you are, but when we were kids, we played Army, and we blew up Army men.
[02:18:01.322 --> 02:18:14.490]  I don't think there's a single study that supports that these video games are contributing to these horrific shooting incidents.
[02:18:15.368 --> 02:18:22.012]  But the difference is, when you and I were kids, if we played a game, it was a third-person thing, like little plastic army men in a sandbox.
[02:18:22.052 --> 02:18:27.716]  Today, you're actually sitting, you're controlling the characters, seeing through their eyes.
[02:18:27.736 --> 02:18:30.497]  You know, it's like a first-person training simulator.
[02:18:30.558 --> 02:18:33.579]  And now they're coming out with these VR helmets that are ultra-realistic.
[02:18:34.240 --> 02:18:36.161]  Total immersion in the simulation.
[02:18:36.181 --> 02:18:43.646]  Oh, again, that's something, you know, the parents buy these things for their kids, which I don't really understand.
[02:18:44.980 --> 02:18:45.400]  They do.
[02:18:45.821 --> 02:18:49.363]  Just like they put them on the drugs, and you say, what about these cocktail of drugs?
[02:18:51.325 --> 02:18:55.749]  That's the newest thing, is kids are on one mind-altering drug, they're on several.
[02:18:55.829 --> 02:18:56.869]  Yeah.
[02:18:57.530 --> 02:19:04.555]  And at that point, you're literally changing their normal brain chemicals.
[02:19:04.836 --> 02:19:05.016]  Right.
[02:19:07.557 --> 02:19:11.460]  Well, Kelly, I want to thank you for joining us today.
[02:19:11.520 --> 02:19:12.660]  We only have a minute left.
[02:19:12.721 --> 02:19:14.262]  Let me plug your book here.
[02:19:14.302 --> 02:19:15.342]  It's called Psyched Out.
[02:19:15.923 --> 02:19:18.024]  You can find that on Amazon.com.
[02:19:18.564 --> 02:19:21.466]  I know you also contribute to CCHR.
[02:19:21.506 --> 02:19:24.709]  Their website is CCHRINT.org.
[02:19:24.769 --> 02:19:26.890]  They do great work against psychiatric drugs.
[02:19:27.490 --> 02:19:30.252]  I've written some things for them before as well.
[02:19:30.993 --> 02:19:34.035]  Anything else you'd like to mention before the segment ends?
[02:19:34.517 --> 02:19:42.465]  Yeah, just if we're talking about these drugs, I would encourage people to learn about the adverse side effects to them.
[02:19:42.585 --> 02:19:50.353]  And also, if you're diagnosed or your children are diagnosed with a psychiatric mental illness, research it.
[02:19:50.773 --> 02:19:53.316]  Don't just take the doctor's word for it.
[02:19:54.013 --> 02:19:54.673]  All right, well said.
[02:19:54.753 --> 02:19:58.695]  Thank you, Kelly O'Mara, for all of your comments and thoughts today.
[02:19:58.875 --> 02:19:59.556]  Good information.
[02:19:59.576 --> 02:20:01.376]  We'll be right back with more straight ahead.
[02:20:01.416 --> 02:20:01.837]  Stay with us.
[02:20:02.397 --> 02:20:04.238]  This man wants your guns.
[02:20:04.418 --> 02:20:09.760]  That is the cover of the 60-page glossy magazine, jam-packed with information.
[02:20:09.840 --> 02:20:12.862]  The December issue of InfoWars Magazine.
[02:20:12.962 --> 02:20:20.165]  InfoWars Magazine gives you a powerful tool to reach out to friends and family and neighbors and people in your community with the message of liberty.
[02:20:20.265 --> 02:20:23.468]  Give a gift subscription to your local police department.
[02:20:23.528 --> 02:20:26.932]  Give a gift subscription to your local stay house, to your pastor.
[02:20:27.012 --> 02:20:28.494]  This is the perfect tool.
[02:20:28.594 --> 02:20:35.261]  Twelve of these delivered to the door of the institutions, groups, and individuals that you want to influence and wake up.
[02:20:35.521 --> 02:20:52.805]  Sign up for the free digital e-version at InfoWars.com forward slash newsletter and we send it out the week after the physical magazine goes out or go to InfoWarsStore.com today and sign up for a subscription, give it as a gift subscription or buy them in bulk with Ron Paul, The Attack on the Second Amendment, The Police State, The GMO Takeover.
[02:20:52.885 --> 02:20:58.126]  It's all there and all available at InfoWarsStore.com or by calling 888-253-3139.
[02:20:58.146 --> 02:21:01.947]  Get your subscription or buy the magazines in bulk today.
[02:21:02.307 --> 02:21:06.430]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[02:21:07.091 --> 02:21:09.212]  I want you to know some very important information.
[02:21:10.113 --> 02:21:18.460]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[02:21:19.080 --> 02:21:24.004]  Now, 27 years later, carnivora capsules are used around the world to keep people healthy.
[02:21:24.625 --> 02:21:35.593]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[02:21:35.994 --> 02:21:42.999]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[02:21:43.679 --> 02:21:47.942]  Call 1-866-VENUSFLY or order from carnivora.com.
[02:21:47.982 --> 02:21:51.143]  That's C-A-R-N-I-V-O-R-A dot com.
[02:21:52.064 --> 02:21:54.485]  That's 1-866-836-8735.
[02:21:54.505 --> 02:21:58.528]  1-866-VENUSFLY or visit carnivora.com.
[02:21:58.828 --> 02:21:59.828]  Protect your immune system.
[02:22:00.108 --> 02:22:01.129]  It's the only one you've got.
[02:22:02.910 --> 02:22:03.410]  That's right.
[02:22:31.261 --> 02:22:32.322]  Hi, this is Ted Anderson.
[02:22:32.502 --> 02:22:36.845]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[02:22:37.025 --> 02:22:42.729]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[02:22:42.829 --> 02:22:46.251]  Gold has outperformed paper investments, yet no word about IRAs.
[02:22:46.471 --> 02:22:49.093]  If you would like to have gold for your retirement, call 800-686-2237.
[02:22:49.193 --> 02:22:54.116]  Don't get left behind by rising inflation and low returns.
[02:22:54.256 --> 02:22:54.497]  Call 800-686-2237.
[02:22:54.557 --> 02:22:55.898]  Secure your future and call 1-800-686-2237.
[02:23:03.082 --> 02:23:13.809]  You land in Buenos Aires, then on shuttle to Santa Rosa, where a nicely furnished cabin with all amenities, Wi-Fi, executive food and wine, and laundry service awaits.
[02:23:14.629 --> 02:23:17.651]  After a good night's sleep, your adventure begins.
[02:23:18.052 --> 02:23:21.494]  You're on a golden stag safari for big game.
[02:23:22.474 --> 02:23:23.455]  But it's not Africa.
[02:23:23.795 --> 02:23:24.876]  It's Argentina.
[02:23:25.356 --> 02:23:33.681]  One-on-one guided hunts for water buffalo, cougar, bighorn rams, wild boar, and the biggest stag deer in South America.
[02:23:34.142 --> 02:23:35.663]  All gold medal quality.
[02:23:36.023 --> 02:23:37.604]  All the action you can handle.
[02:23:39.099 --> 02:23:46.747]  Land rovers, top rental guns with scopes, all food, beverages, hunting guides, ground transportation included, and more.
[02:23:47.248 --> 02:23:49.530]  All more affordable than you can imagine.
[02:23:50.171 --> 02:23:54.976]  The adventure of a lifetime starts at GoldenStagSafaris.com.
[02:23:55.316 --> 02:23:56.938]  The big game hunting ranch.
[02:23:57.418 --> 02:23:59.220]  GoldenStagSafaris.com.
[02:24:02.443 --> 02:24:02.944]  You've got it.
[02:24:02.984 --> 02:24:05.727]  This transmission is coming to you.
[02:24:11.841 --> 02:24:13.382]  Alright, we're back on the Alex Jones Show.
[02:24:13.422 --> 02:24:15.664]  Thank you for continuing with us.
[02:24:15.804 --> 02:24:19.566]  Alex will be here in just a few minutes with some big breaking news, so you don't want to miss that.
[02:24:20.346 --> 02:24:20.947]  It's a big deal.
[02:24:21.327 --> 02:24:22.088]  You'll want to hear that.
[02:24:22.988 --> 02:24:23.729]  I can't wait to hear it.
[02:24:24.569 --> 02:24:27.311]  In the meantime, we had some great ideas.
[02:24:27.331 --> 02:24:32.934]  You know, in the last segment we were talking about how to solve the gun problem all across America.
[02:24:32.995 --> 02:24:34.155]  Guns in the hands of criminals.
[02:24:34.616 --> 02:24:35.376]  It's very simple.
[02:24:35.616 --> 02:24:36.337]  You just hang up.
[02:24:37.157 --> 02:24:46.781]  gun-free zone signs in all the gang areas, and the magicality of the signs automatically eliminates all guns from the gang zones.
[02:24:48.362 --> 02:24:53.144]  And, of course, if you don't believe that, then you're not sufficiently worshipping the liberal mindset.
[02:24:53.884 --> 02:24:55.845]  Because they believe that's how they work with schools.
[02:24:55.885 --> 02:25:00.627]  You hang up a sign, a gun-free zone sign in front of a school, and the guns magically disappear.
[02:25:01.267 --> 02:25:04.769]  As if a wizard spell has been cast over the entire school.
[02:25:05.609 --> 02:25:11.092]  In reality, the spell has been cast over your mind by neuro-linguistic programmer Obama.
[02:25:12.132 --> 02:25:15.033]  But hey, why stop with the signs in front of the schools?
[02:25:15.574 --> 02:25:22.137]  I think we should all walk into the airport with signs hanging from our waists that say, molestation free zone.
[02:25:22.737 --> 02:25:23.257]  How about that?
[02:25:24.918 --> 02:25:28.680]  Have one hanging from the back that says, latex glove free zone.
[02:25:29.620 --> 02:25:36.321]  You know, just to let the TSA know that this is not the appropriate zone to do what they do.
[02:25:36.341 --> 02:25:37.082]  Okay?
[02:25:37.122 --> 02:25:38.822]  I'm not going to go into any more detail on that.
[02:25:39.882 --> 02:25:42.743]  But, hey, if signs are magical, let's just use them.
[02:25:43.183 --> 02:25:44.563]  Let's use them for our own protection.
[02:25:45.423 --> 02:25:47.544]  Let's have tyranny-free zones.
[02:25:47.584 --> 02:25:58.226]  Like, you hang a sign in front of your door, tyranny-free zone, and then when the feds come to raid you for owning a .22 pistol, they'll see the sign and they'll say, we can't go in there, it's a tyranny-free zone.
[02:25:59.124 --> 02:25:59.545]  How about that?
[02:25:59.785 --> 02:26:04.992]  Alright, enough satire, but man, it's all so ridiculous, I can't resist it.
[02:26:05.393 --> 02:26:10.320]  Let's go to a caller, Greg, from Utah, who operates, looks like KYAH.
[02:26:10.420 --> 02:26:13.684]  Oh, one of the new affiliates carrying the Alex Jones Show in Utah.
[02:26:13.724 --> 02:26:15.587]  Greg, you're on the air.
[02:26:15.627 --> 02:26:16.027]  Go ahead, sir.
[02:26:17.352 --> 02:26:24.956]  Yeah, I'm glad I got you on, I mean out here, because this is the only station that carries it, Utah.
[02:26:25.196 --> 02:26:25.477]  Great.
[02:26:25.517 --> 02:26:40.685]  But anyway, I had a comment on this last subject, and parents need to listen, and listen very closely, because how these drugs work is most depression comes from a conscience.
[02:26:41.686 --> 02:26:45.568]  A child, and a child is very impressionable, and he's learning how to deal with life.
[02:26:46.624 --> 02:26:53.649]  And when you put them on these drugs that take their conscience away, you're creating a monster.
[02:26:53.749 --> 02:26:57.611]  I mean, this is a very strategic drug that's used to destroy family.
[02:26:57.651 --> 02:26:59.032]  I've seen it in operation.
[02:26:59.452 --> 02:27:00.853]  I've seen people changed.
[02:27:01.494 --> 02:27:04.455]  Their whole personality, their whole countenance, everything changes.
[02:27:04.976 --> 02:27:05.436]  You're right.
[02:27:05.516 --> 02:27:07.537]  It is creating a generation of monsters.
[02:27:08.718 --> 02:27:10.699]  Yeah, because it burns their conscience out.
[02:27:11.320 --> 02:27:13.721]  And they try and tell them that there is no right and wrong.
[02:27:13.801 --> 02:27:15.883]  It's just how, you know, what makes you feel good.
[02:27:17.205 --> 02:27:18.485]  That's the bottom line.
[02:27:19.025 --> 02:27:21.066]  What city are you based in there in Utah?
[02:27:22.626 --> 02:27:23.026]  Delta.
[02:27:23.066 --> 02:27:25.487]  We're in central Utah.
[02:27:25.747 --> 02:27:31.668]  The station covers all the way from Salt Lake City all the way down to the southern border and most places in between.
[02:27:31.688 --> 02:27:35.428]  We've got the best coverage for an AM radio station out here.
[02:27:35.648 --> 02:27:35.948]  Wow.
[02:27:36.229 --> 02:27:37.689]  Great.
[02:27:37.829 --> 02:27:43.890]  I think we're waking people up out here because I went into the sporting goods store the other day and
[02:27:44.665 --> 02:27:46.887]  And the poor guy is a friend of mine that works there.
[02:27:46.947 --> 02:27:48.548]  He says it's just been hell.
[02:27:48.588 --> 02:27:52.230]  He says all he does is fill out applications and sell guns.
[02:27:52.250 --> 02:27:55.252]  I mean, it's just been a constant.
[02:27:55.512 --> 02:27:56.573]  That was my question for you.
[02:27:56.633 --> 02:28:02.917]  What is the consensus there in Utah, which tends to be a state of a lot of, you know, a lot of liberty-minded individuals?
[02:28:03.837 --> 02:28:08.941]  What are you seeing right there with not only the gun restrictions, but, you know, psych drugs also?
[02:28:10.239 --> 02:28:11.400]  Yeah, let's put it this way.
[02:28:11.681 --> 02:28:16.686]  When deer season rolls around, they actually take a day and a half off before the hunt.
[02:28:17.908 --> 02:28:21.272]  Nobody goes to school because everybody's preparing to go on the hunt.
[02:28:21.492 --> 02:28:22.253]  Yeah, right.
[02:28:22.493 --> 02:28:24.195]  I mean, it's like a national holiday here.
[02:28:24.215 --> 02:28:31.203]  I've talked to a couple people in the school and they've decided they are concealed carry
[02:28:31.795 --> 02:28:35.297]  And they are going to announce that fact.
[02:28:35.457 --> 02:28:37.258]  Yeah, carry in the schools.
[02:28:37.538 --> 02:28:38.479]  We are in the school.
[02:28:38.639 --> 02:28:51.026]  Well that story, we just read that in the previous hour, a town in Utah, let me see if I can find what this is, but they are going to train teachers to carry concealed in the classrooms in Utah.
[02:28:51.046 --> 02:28:53.227]  I don't know what city this is, but it's in Utah.
[02:28:57.648 --> 02:29:02.832]  You know, I talked to someone who was pulled over the other day, and the sheriff asked him, you got a gun in your car?
[02:29:02.853 --> 02:29:03.853]  And he says, yes, I do.
[02:29:04.134 --> 02:29:05.475]  And the sheriff asked him, is it loaded?
[02:29:05.495 --> 02:29:06.656]  And he says, no.
[02:29:06.876 --> 02:29:07.697]  And he goes, why not?
[02:29:07.717 --> 02:29:08.718]  Yeah, exactly.
[02:29:09.478 --> 02:29:12.040]  I had a gun instructor ask me that question one time, too.
[02:29:12.401 --> 02:29:13.061]  Is it chambered?
[02:29:13.381 --> 02:29:13.822]  Uh, no.
[02:29:14.222 --> 02:29:14.823]  Why not?
[02:29:16.244 --> 02:29:17.885]  If you carry concealed, it should be chambered.
[02:29:17.905 --> 02:29:23.530]  I mean, right there in the proclamation for hunting, you know, the hunting proclamation,
[02:29:24.938 --> 02:29:30.315]  You can only have a loaded firearm, a pistol, you know, a handgun in your vehicle.
[02:29:31.033 --> 02:29:32.854]  In other words, you can't carry a loaded rifle.
[02:29:33.115 --> 02:29:33.375]  Right.
[02:29:33.955 --> 02:29:35.676]  Because that would encourage poaching.
[02:29:35.736 --> 02:29:41.581]  But yeah, as long as you have permission from the owner of the vehicle, you can carry a loaded weapon.
[02:29:41.741 --> 02:29:43.622]  All right, we're going to go to break, Greg.
[02:29:44.022 --> 02:29:44.923]  But good comments.
[02:29:44.943 --> 02:29:45.643]  Good talking to you.
[02:29:45.663 --> 02:29:46.524]  And thanks for your call.
[02:29:46.644 --> 02:29:49.486]  And thank you for your station carrying this broadcast.
[02:29:49.927 --> 02:29:51.848]  We'll be back with Alex Jones himself.
[02:29:51.868 --> 02:29:52.108]  Stay with us.
[02:29:52.128 --> 02:29:52.849]  We're on the march.
[02:29:53.349 --> 02:29:54.950]  The Empire's on the run.
[02:29:54.970 --> 02:29:58.553]  Alex Jones and the GCN Radio Network.
[02:30:02.222 --> 02:30:04.063]  This man wants your guns.
[02:30:04.243 --> 02:30:09.567]  That is the cover of the 60-page glossy magazine, jam-packed with information.
[02:30:09.647 --> 02:30:12.649]  The December issue of InfoWars Magazine.
[02:30:12.749 --> 02:30:19.934]  InfoWars Magazine gives you a powerful tool to reach out to friends and family and neighbors and people in your community with the message of liberty.
[02:30:20.034 --> 02:30:23.218]  Give a gift subscription to your local police department.
[02:30:23.278 --> 02:30:26.643]  Give a gift subscription to your local state house, to your pastor.
[02:30:26.763 --> 02:30:28.225]  This is the perfect tool.
[02:30:28.325 --> 02:30:34.994]  Twelve of these delivered to the door of the institutions, groups, and individuals that you want to influence and wake up.
[02:30:35.214 --> 02:30:52.446]  Sign up for the free digital e-version at InfoWars.com forward slash newsletter and we send it out the week after the physical magazine goes out or go to InfoWarsStore.com today and sign up for a subscription, give it as a gift subscription or buy them in bulk with Ron Paul, The Attack on the Second Amendment, The Police State, The GMO Takeover.
[02:30:52.546 --> 02:30:57.769]  It's all there and all available at InfoWarsStore.com or by calling 888-253-3139.
[02:30:57.869 --> 02:31:01.552]  Get your subscription or buy the magazines in bulk today.
[02:31:02.907 --> 02:31:08.743]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[02:31:09.648 --> 02:31:15.552]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[02:31:16.412 --> 02:31:26.479]  Our most popular silver-based products are the 32-ounce Nano-Silver Solutions, our 2-ounce Nano-Silver Nasal Applicators, as well as our all-natural silver soaps.
[02:31:27.359 --> 02:31:30.661]  Just released is our 100% natural silver gel.
[02:31:31.502 --> 02:31:37.686]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[02:31:38.406 --> 02:31:48.835]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[02:31:49.675 --> 02:31:57.242]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[02:31:58.427 --> 02:32:01.350]  That's www.SilverLungs.com.
[02:32:16.184 --> 02:32:17.285]  Check out SimpliSafe.
[02:32:17.545 --> 02:32:21.448]  It's a new do-it-yourself home security system that is completely wireless.
[02:32:21.788 --> 02:32:23.729]  Go to GetSimpliSafe.com.
[02:32:24.029 --> 02:32:26.631]  SimpliSafe is independent and off the grid.
[02:32:26.891 --> 02:32:31.174]  It runs on battery power, so even if the grid goes down, you're protected.
[02:32:31.614 --> 02:32:38.179]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[02:32:38.559 --> 02:32:46.024]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[02:32:46.544 --> 02:32:50.565]  If you move or need to relocate, you can take the system with you wherever you go.
[02:32:51.005 --> 02:32:56.186]  SimpliSafe will stand guard protecting your property 24 hours a day, 7 days a week.
[02:32:56.566 --> 02:32:58.366]  Go to GetSimpliSafe.com.
[02:32:58.646 --> 02:33:00.967]  That's GetSimpliSafe.com.
[02:33:04.227 --> 02:33:09.768]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[02:33:10.248 --> 02:33:12.789]  You're listening to the Alex Jones Show.
[02:33:15.285 --> 02:33:17.226]  All right, it is an exciting Friday.
[02:33:17.246 --> 02:33:19.307]  A lot happening here on the Alex Jones Show.
[02:33:19.327 --> 02:33:22.209]  This is Mike Adams, the health ranger, filling in for Alex today.
[02:33:22.649 --> 02:33:26.952]  But he will be joining us in just a matter of minutes with a breaking announcement.
[02:33:27.152 --> 02:33:30.554]  They are working on the final details of that announcement right now.
