[00:00:03.063 --> 00:00:03.283]  I'm good.
[00:50:43.115 --> 00:50:45.638]  They just wanted to see... What did they say they wanted to get from you?
[00:50:48.340 --> 00:50:50.201]  What kind of information?
[00:50:50.261 --> 00:50:54.424]  Like how people act on the influence of street drugs.
[00:50:54.444 --> 00:50:55.724]  In this case, marijuana.
[00:50:55.784 --> 00:51:00.467]  So they knew you had already smoked, and yet they provided more weed for you to smoke?
[00:51:00.927 --> 00:51:02.068]  Oh yeah.
[00:51:02.128 --> 00:51:03.629]  Was it high grade weed?
[00:51:04.269 --> 00:51:09.672]  Dude, this is some of the best shit I've had in a while.
[00:51:10.513 --> 00:51:12.374]  I know what happens with stuff they confiscate.
[00:51:12.934 --> 00:51:17.957]  Sid, would you like to partake in this research that we're doing?
[00:51:19.014 --> 00:51:21.195]  It's like, uh, not really.
[00:51:22.795 --> 00:51:25.076]  But, there's a compensation for it.
[00:51:25.656 --> 00:51:30.237]  He said, yeah, we'll give you more, uh, we'll give you more marijuana.
[00:51:30.277 --> 00:51:32.918]  We'll buy you a pack of cigarettes and take you out to lunch.
[00:51:33.638 --> 00:51:35.498]  He said, uh, we know who you are.
[00:51:35.998 --> 00:51:38.799]  We know that you're Panda and that you're deep into the Occupy group.
[00:51:40.060 --> 00:51:41.340]  And, he's like,
[00:51:42.205 --> 00:51:45.046]  I was like, dang, am I that infamous in the system?
[00:51:45.386 --> 00:51:54.087]  They would give me a quarter more of marijuana if I said I would become a reformer.
[00:51:56.168 --> 00:52:01.229]  Me being the devious bastard that I am, I said, sure.
[00:52:01.369 --> 00:52:06.630]  And I renamed as soon as I got out of the cop car on a nickel and a dime.
[00:52:10.575 --> 00:52:13.036]  They didn't really mention too much of what they wanted to know.
[00:52:13.056 --> 00:52:15.178]  They said that they would contact me with the time frame.
[00:52:33.069 --> 00:52:44.484]  Yes, well I would just simply wrap this up by saying the DRE program was supposed to resume today at 3 o'clock and so we'll see if there are still personnel trying to run this program.
[00:52:44.524 --> 00:52:47.228]  We will see if there are vehicles down at the
[00:52:48.149 --> 00:52:54.552]  The Minnesota Department of Transportation facility, which is at 66th and Cedar Avenue on the east side of the Minneapolis airport.
[00:52:54.752 --> 00:52:55.872]  Sorry, west side of the airport.
[00:52:56.412 --> 00:52:58.573]  And so we'll see if they keep running this program.
[00:52:58.613 --> 00:53:02.315]  We had to put this video out quickly because this was really, really unsafe for everyone.
[00:53:02.375 --> 00:53:04.656]  And so I'm really hoping that the program has been stopped.
[00:53:05.096 --> 00:53:06.376]  One more point I forgot to add.
[00:53:06.456 --> 00:53:10.158]  In the video, he talks about they tried to get him to become an informant.
[00:53:12.234 --> 00:53:13.515]  Yeah, absolutely.
[00:53:13.975 --> 00:53:19.818]  He said that they basically gave him a quarter ounce of marijuana in exchange for promising to give them information later.
[00:53:20.338 --> 00:53:29.162]  And then the other guy, the guy with the big hair, Forrest, he also started questioning and he was so intoxicated that he started talking.
[00:53:29.302 --> 00:53:35.205]  And so we can clearly see that this is being used to train them to convert people into informants.
[00:53:35.425 --> 00:53:37.346]  If it's a training program, that's what they're training for.
[00:53:37.346 --> 00:53:39.947]  No, that's how the cops turn your kids against you.
[00:53:39.987 --> 00:53:42.709]  This is what some of the Soviets did, is give them drugs.
[00:53:43.209 --> 00:53:45.110]  And so now the cops are the drug pushers.
[00:53:45.130 --> 00:53:46.490]  I guess they've always been the drug pushers.
[00:53:46.810 --> 00:53:47.591]  Look at Serpico.
[00:53:48.311 --> 00:53:50.012]  Right, they're keeping the market alive, right?
[00:53:50.232 --> 00:53:54.074]  Making sure the profit margins flow to the financial industry, also known as Wall Street.
[00:53:54.718 --> 00:53:56.019]  That's what I try to tell people.
[00:53:56.079 --> 00:53:58.660]  I mean, folks, do not use Big Pharma.
[00:53:58.680 --> 00:53:59.340]  They make money.
[00:53:59.380 --> 00:54:00.401]  These illegal drugs.
[00:54:00.941 --> 00:54:03.002]  It's just, come on, you don't need it.
[00:54:03.362 --> 00:54:04.602]  You fall into their trap.
[00:54:04.682 --> 00:54:07.544]  The problem is now they're making whole milk evil so they can raid us.
[00:54:07.804 --> 00:54:11.966]  This whole war on drugs, as you said, is proliferating into every level.
[00:54:12.266 --> 00:54:16.588]  The surveillance society, the surveillance of banking, the harassment.
[00:54:16.608 --> 00:54:18.609]  I mean, every once in a while I get allergies and I go to get
[00:54:19.289 --> 00:54:25.035]  Some pseudofed and they get my license and scan it and it's such a joke.
[00:54:25.495 --> 00:54:39.870]  And the sad thing at the public policy level, which I've covered at the state legislature for a long time, legislators who are working on expanding the war on drugs are very deceptive about the fiscal impact of those expenditures, which are obviously a really bad use of taxpayer money that we can't afford right now.
[00:54:39.890 --> 00:54:41.331]  The prisons are bankrupting us!
[00:54:41.671 --> 00:54:42.933]  The prisons are bankrupting us!
[00:54:43.493 --> 00:54:47.175]  Yes, but they lie about the fact that these programs will cost money.
[00:54:47.275 --> 00:54:49.976]  They lie about the fact making them open-ended will cost money.
[00:54:50.976 --> 00:54:58.279]  Basically, it's just disgusting the amount of essentially authoritarian patronage networks which have expanded finance through this process.
[00:54:58.579 --> 00:55:01.721]  Look, it brings black ops to America.
[00:55:01.761 --> 00:55:02.942]  It brings corruption to police.
[00:55:03.242 --> 00:55:05.684]  They made so much money off nine years of prohibition.
[00:55:06.024 --> 00:55:09.606]  As soon as the alcohol prohibition was over, they made a bunch of drugs.
[00:55:09.626 --> 00:55:10.947]  You could buy the drug story legal.
[00:55:11.368 --> 00:55:12.729]  And drug use went way up.
[00:55:12.769 --> 00:55:14.770]  You can corrupt the police, corrupt the population.
[00:55:15.070 --> 00:55:16.131]  You can cut it down.
[00:55:16.591 --> 00:55:19.273]  You can create all these rivers of black market money.
[00:55:19.593 --> 00:55:20.234]  It's amazing.
[00:55:20.614 --> 00:55:24.036]  Look at how the war on drugs has wrecked Latin America.
[00:55:24.316 --> 00:55:28.439]  And just for survival, even their corrupt elites are saying legalize it now.
[00:55:28.439 --> 00:55:28.519]  No.
[00:55:28.860 --> 00:55:31.584]  And I want your comment on that because you alluded to it.
[00:55:32.265 --> 00:55:35.209]  This drug dealing banking cartel is in crisis.
[00:55:35.550 --> 00:55:36.371]  The jig is up.
[00:55:36.431 --> 00:55:41.078]  I'm even hearing, when Pat Robertson says decriminalize marijuana, you know they're in trouble.
[00:55:42.153 --> 00:55:42.393]  Right.
[00:55:42.473 --> 00:55:45.617]  And you know, the thing is that things that can't go on forever don't.
[00:55:45.797 --> 00:55:53.967]  And so at certain points, such as with this video, we're going to finally start laying out the chunks of that that basically bring down the fact that it's a system of fakeness.
[00:55:54.087 --> 00:56:01.916]  It's a system of fraudulent representations, which let them kind of, you know, keep committing acts like, like, you know, shaking people down, going to court, etc.
[00:56:02.657 --> 00:56:07.161]  And eventually that system of fakeness will start failing if we just keep working at it.
[00:56:07.222 --> 00:56:14.849]  But it will take a lot of work to make that happen and to prove to everybody the whole thing is one huge fake scam and that we can't keep doing it anymore.
[00:56:14.909 --> 00:56:16.470]  And everyone's records should be expunged.
[00:56:16.511 --> 00:56:19.393]  The whole thing should be deleted from everyone's criminal records.
[00:56:20.194 --> 00:56:22.276]  Dan Fite, you're certainly fighting tyranny.
[00:56:22.436 --> 00:56:23.236]  I'm impressed.
[00:56:23.897 --> 00:56:24.757]  You've got ten minutes.
[00:56:25.078 --> 00:56:26.018]  The floor is yours.
[00:56:26.379 --> 00:56:32.623]  I'm turning it over to you to get into the FEMA camps, your other research, other things you're working on, websites, other groups.
[00:56:33.264 --> 00:56:35.325]  It's good to know people out there understand what's happening.
[00:56:35.345 --> 00:56:35.726]  Break it down.
[00:56:36.294 --> 00:56:36.855]  Yes, thank you.
[00:56:37.615 --> 00:56:45.403]  Well, one thing I just want to mention is that obviously the NATO Summit is coming up in Chicago right now, and that is a national special security event.
[00:56:45.863 --> 00:56:49.787]  And so what that means is a whole different kind of set of circumstances coming into play.
[00:56:50.527 --> 00:56:57.414]  I did just write a story a couple weeks ago about a new department inside Homeland Security called Homeland Security Investigations.
[00:56:57.714 --> 00:57:05.117]  And these guys are getting involved in everything from national special security events to copyright enforcement to hackers to, you know, you name it.
[00:57:05.158 --> 00:57:08.479]  They even have like literally black helicopters landing at the Super Bowl.
[00:57:08.559 --> 00:57:11.601]  So like, you know, SWAT teams can defend the 35 yard line.
[00:57:11.681 --> 00:57:12.421]  I'm not even kidding.
[00:57:12.861 --> 00:57:17.183]  So this agency creates backup agents for national special security events.
[00:57:17.203 --> 00:57:19.804]  And they also have these giant crazy trucks.
[00:57:19.864 --> 00:57:24.246]  This agency, HSI, is currently inside Immigrations and Customs Enforcement.
[00:57:24.527 --> 00:57:26.187]  I think everybody should look at it really carefully.
[00:57:26.528 --> 00:57:27.508]  It's very interesting.
[00:57:27.608 --> 00:57:41.682]  Now the other thing too is that because in 2008 the Republican National Convention came to Minneapolis and I was really shocked to see, you know, essentially special deployments of the Minnesota National Guard and I wanted to know what is the bureaucratic procedure behind all of that?
[00:57:41.742 --> 00:57:44.365]  How is that run through their Joint Command Center and so forth?
[00:57:44.705 --> 00:57:47.388]  And so I've been looking very carefully for details about that and so in
[00:57:47.848 --> 00:57:52.710]  In 2010, I found a PowerPoint presentation on a U.S.
[00:57:52.770 --> 00:58:00.834]  Army Corps of Engineers web server for something called National Level Exercise 2011, New Madrid Seismic Zone Earthquake Test.
[00:58:00.934 --> 00:58:09.497]  In the presentation, they had accidentally left notes inside the presentation file about a different plan, which is called U.S.
[00:58:09.617 --> 00:58:11.158]  NORTHCOM CONPLAN 3502.
[00:58:12.038 --> 00:58:15.400]  A CONPLAN is a concept of operations plan.
[00:58:15.700 --> 00:58:16.000]  I think so.
[00:58:40.553 --> 00:58:40.953]  I don't
[00:59:02.210 --> 00:59:03.090]  We're good to go.
[00:59:23.939 --> 00:59:28.802]  Well, it's all heavily coordinated across these different categories.
[00:59:28.822 --> 00:59:30.903]  Domestic military isn't supposed to be doing this.
[00:59:30.943 --> 00:59:33.045]  They aren't supposed to be guarding the jail, which they were.
[00:59:33.305 --> 00:59:34.345]  The National Guard was.
[00:59:34.766 --> 00:59:44.492]  And so, at the one level, they use something called CONPLAN 3501, Defense Support of Civil Authorities, and that's the plan that's activated if they use helicopters during a flood or whatever.
[00:59:44.872 --> 00:59:46.453]  So that's the sort of benign plan.
[00:59:46.693 --> 00:59:46.973]  I think so.
[01:00:06.415 --> 01:00:19.970]  Anybody that has information about this to step forward because this is very important to our freedoms and I think it's a very concrete example of the kind of thing that people need to look into but if we can find those details and lay them out, then I think everybody's operating from a position of better information.
[01:00:20.592 --> 01:00:23.293]  Well, I noticed when we posted our article today, leaked U.S.
[01:00:23.353 --> 01:00:27.694]  Army document outlines plan for re-education camps in America, we've got hundreds of others.
[01:00:27.834 --> 01:00:34.256]  There's been congressional hearings, and I had weird PSYOP folks calling in going, it's not true, Alex.
[01:00:34.716 --> 01:00:36.176]  Stop lying, Alex.
[01:00:36.897 --> 01:00:39.537]  And it was like, wow, you could hear the tactics.
[01:00:40.198 --> 01:00:42.438]  They are really scared of us learning about this.
[01:00:42.458 --> 01:00:45.199]  And the thing is, then they say, well, it's been in the books a long time.
[01:00:45.599 --> 01:00:47.600]  I'm seeing a giant ratcheting up.
[01:00:47.640 --> 01:00:48.280]  Are you seeing that?
[01:00:49.360 --> 01:00:59.188]  Yeah, I mean, I think so, but again, it's like, you know, before Occupy started, I was really concerned that this whole system was going to easily roll out with any real, you know, layers of resistance to it.
[01:00:59.348 --> 01:01:12.839]  And what I was encouraged by is seeing that essentially this, you know, bankers building the police state agenda through organizations like IACP, that Occupy at least was something out there as a countervailing force to, you know, raise awareness of that.
[01:01:12.919 --> 01:01:17.823]  So I have some hopes that I didn't have before that maybe we won't have this ugly outcome.
[01:01:18.083 --> 01:01:18.383]  No, no, no.
[01:01:18.483 --> 01:01:19.164]  I agree with you.
[01:01:19.224 --> 01:01:20.825]  I talked to the military and police.
[01:01:20.865 --> 01:01:23.126]  They're finally getting it because people pre-warned them.
[01:01:23.486 --> 01:01:24.387]  They understand this.
[01:01:24.967 --> 01:01:26.028]  But, like, take Occupy.
[01:01:26.348 --> 01:01:32.272]  People know that there's problems with Wall Street, crony capitalism, you know, insider monopoly stuff.
[01:01:32.852 --> 01:01:38.515]  And so the media announces off of real activists, oh, there's this thing, go be part of it.
[01:01:38.896 --> 01:01:42.318]  Then they try to use the big crowds that are diverse to project
[01:01:43.118 --> 01:01:49.428]  You know, give George Soros more of your tax money, not to help the country or pay off debts, but to give them more austerity money.
[01:01:50.638 --> 01:01:59.741]  Then when that didn't work, Obama starts demonizing it when he did say it was great, and they have coordinated raids by Homeland Security shutting it down in, what was it, 30-something cities.
[01:02:00.261 --> 01:02:11.866]  So, there you see it all in action, where the system has all the money and power at one level, but more and more, because people are aware of it, everything they do is falling on its face.
[01:02:11.906 --> 01:02:12.606]  Is that what you're saying?
[01:02:13.626 --> 01:02:14.566]  Yeah, I mean, I think so.
[01:02:14.646 --> 01:02:20.588]  I think that people don't like seeing their taxpayer dollars wasted for bullying people around.
[01:02:20.668 --> 01:02:24.529]  Everybody understands that we can't afford to spend money on this type of nonsense anymore.
[01:02:25.029 --> 01:02:36.452]  And everyone is really starting to understand and have the discussion about how financial corruption has damaged everybody's standard of living and how financial corruption has taken over control of the political system through
[01:02:36.912 --> 01:02:39.454]  You know, what's called regulatory capture by Bill Black.
[01:02:39.935 --> 01:02:44.758]  And so I think that, you know, step by step we're getting this exposed.
[01:02:44.798 --> 01:02:51.003]  And so if people are going out to things like this NATO summit, I would say it's always a good idea to try to live stream video.
[01:02:51.043 --> 01:02:59.370]  This will be the first major summit where people will be able to have really wide access to live video, hopefully, assuming they don't shut down all the cell phone towers.
[01:02:59.450 --> 01:03:04.114]  And we know all the information that's been coming out about cell phone surveillance recently from the ACLU as well.
[01:03:04.614 --> 01:03:21.961]  But nonetheless, we will get more footage than ever before of how the federal government is building up police state structures and building up these large bureaucracies like HSI and running them through things like NSSEs to acclimate everybody, get everybody ready, to get all the wheels rolling, implementing things like ConPlan 3502.
[01:03:24.778 --> 01:03:34.203]  And other corruptions of what we thought we traditionally understood as the, you know, constitutional order in America, which involves not living under martial law and total tyranny.
[01:03:35.204 --> 01:03:38.466]  Well, I'm impressed with your analysis and understanding of this subject.
[01:03:39.607 --> 01:03:43.089]  What do you say to people who just hear my show or read your blog?
[01:03:43.109 --> 01:03:45.270]  I want you to plug all those here on Air Force.
[01:03:45.290 --> 01:03:49.252]  We've had them under you, but it's important people visit those because your information is very accurate.
[01:03:49.792 --> 01:03:52.014]  What do you say to those that just kind of halfway pay attention?
[01:03:53.024 --> 01:03:56.606]  Who don't know that it was in newspapers the Gulf of Tonkin was staged in 64.
[01:03:57.227 --> 01:03:59.488]  They just thought it was a rumor until it was declassified.
[01:03:59.508 --> 01:04:08.094]  I mean it's the same way with these camps and these plans that I see being basically taken out of deep freeze and being warmed up.
[01:04:09.615 --> 01:04:11.436]  I mean folks need to understand this is real.
[01:04:11.516 --> 01:04:18.661]  What do you say to those who won't take the time out who are watching this video to go actually research it and find out we're not just saying this?
[01:04:19.261 --> 01:04:19.461]  Right.
[01:04:19.802 --> 01:04:23.004]  Well, obviously, for one thing, it's always hard to know where to start.
[01:04:23.745 --> 01:04:27.548]  And that's why it's so important that we do everything we can to try to document everything.
[01:04:27.848 --> 01:04:31.731]  If we hadn't documented this, like, people wouldn't just sort of believe it out of hand.
[01:04:32.231 --> 01:04:33.893]  And I think that that helps a lot.
[01:04:33.993 --> 01:04:43.641]  I think, you know, all that we can do is say, listen, you know, as activist media, we come at this from our own perspectives, which may not agree with you, but listen,
[01:04:44.181 --> 01:04:46.863]  You guys can keep looking, you know, further into this.
[01:04:47.504 --> 01:04:53.788]  And I think that, you know, platforms like InfoWars have done a good job of saying, listen, you know, you gotta get rolling and do your own research.
[01:04:53.848 --> 01:05:01.854]  But a lot of times it takes a personal experience, something strange happening, just being treated corruptly in a very routine way at the county level, for example.
[01:05:02.215 --> 01:05:06.278]  That's the kind of thing that radicalizes people to the idea that the government is
[01:05:06.578 --> 01:05:06.898]  We're good.
[01:05:27.637 --> 01:05:40.904]  Also, I would add quickly, too, that the IACP, I know, had published some kind of internal document about Occupy and, you know, essentially to encourage police officers to, you know, get this thing shut down.
[01:05:40.924 --> 01:05:46.147]  So the IACP and the repression of Occupy is probably a subject that needs to be plumbed a lot further.
[01:05:46.607 --> 01:05:59.930]  So I'd just say, you know, laying stuff out there, a lot of times it takes bite-sized pieces, sometimes it takes short videos, but also sometimes I think longer videos, such as this one, can really lay out a complete picture of the feeling, so people don't just feel like it's a little fixed.
[01:05:59.950 --> 01:06:06.032]  Now I understand, it personalizes, it illustrates the ridiculous, cartoonish level of hypocrisy, but I think you hit the heart of it.
[01:06:07.052 --> 01:06:12.978]  What is some international private group of police chiefs doing telling our local police what to do?
[01:06:13.378 --> 01:06:19.444]  What is the CIA doing, and it's illegal as everybody knows, to be setting up threat fusion centers that they're in control of?
[01:06:20.385 --> 01:06:21.406]  All of this is a joke.
[01:06:21.866 --> 01:06:25.550]  So just like we had 800 cities in five states say no to the Patriot Act,
[01:06:25.990 --> 01:06:27.111]  They said, oh, that's symbolic.
[01:06:27.151 --> 01:06:27.911]  No, it's more than that.
[01:06:28.131 --> 01:06:30.392]  We've had two states pass laws against the NDAA.
[01:06:31.573 --> 01:06:32.754]  All of this is happening.
[01:06:33.194 --> 01:06:35.515]  We go in and say, no, this is illegal.
[01:06:35.815 --> 01:06:37.516]  This is a Tenth Amendment violation.
[01:06:37.856 --> 01:06:40.958]  As Ron Paul's pointed out, you can't be doing this.
[01:06:41.418 --> 01:06:44.380]  Stop coming in here and taking over our police department.
[01:06:44.800 --> 01:06:46.161]  We live here in Minnesota.
[01:06:46.501 --> 01:06:47.401]  We live in Texas.
[01:06:47.462 --> 01:06:48.342]  We live in New York.
[01:06:48.402 --> 01:06:49.403]  We live in Maine.
[01:06:49.963 --> 01:06:50.863]  We live in Florida.
[01:06:51.184 --> 01:06:51.744]  Get out!
[01:06:51.864 --> 01:06:52.924]  I mean, people get that.
[01:06:53.044 --> 01:06:53.625]  Get out!
[01:06:54.468 --> 01:06:55.268]  Yeah, absolutely.
[01:06:55.388 --> 01:06:59.009]  And fortunately, here in Minnesota, we still have the Minnesota Data Practices Act.
[01:06:59.089 --> 01:07:02.170]  So I'm hoping that we can, you know, get all the emails behind this program.
[01:07:02.190 --> 01:07:03.311]  I think that would be really helpful.
[01:07:03.351 --> 01:07:06.671]  So people have to keep making document requests every way you can.
[01:07:06.711 --> 01:07:08.912]  You'll find a lot of details that you didn't expect.
[01:07:08.952 --> 01:07:11.853]  A lot of weird little coordination groups up to different things.
[01:07:11.873 --> 01:07:12.513]  No, exactly.
[01:07:12.533 --> 01:07:13.293]  They're lazy.
[01:07:13.373 --> 01:07:18.815]  If you hit five different groups, they'll deny you in three, but be too lazy to catch the other two.
[01:07:19.575 --> 01:07:20.756]  Exactly, actually, yes.
[01:07:20.896 --> 01:07:27.661]  Sending out data requests to obscure places that aren't expecting them is one of the best approaches to getting at deeply buried stories.
[01:07:28.061 --> 01:07:32.464]  So that would be definitely one suggested approach I would recommend for everybody.
[01:07:32.824 --> 01:07:35.146]  Get that video camera out there, get those data requests out there.
[01:07:35.566 --> 01:07:35.866]  I don't know.
[01:07:52.253 --> 01:07:52.573]  Wow.
[01:07:52.733 --> 01:07:56.134]  Well, I'm excited about the work you guys are doing, all the groups there.
[01:07:57.414 --> 01:08:01.695]  I mean, I've seen a lot of activism out of Minnesota since four years ago.
[01:08:01.735 --> 01:08:14.957]  I mean, I saw it before, but since everybody saw the Fed command and demand and set up those innocent activists and sent them to prison with the Moloff cocktails, I think that's really gotten people energized.
[01:08:15.017 --> 01:08:16.898]  I'm watching that from afar, but am I right?
[01:08:17.318 --> 01:08:17.498]  Right.
[01:08:18.058 --> 01:08:27.142]  And I think, yeah, I mean, Minneapolis has really bore the brunt of a lot of FBI COINTELPRO operations, especially in the kind of anarchist and socialist scene going on.
[01:08:27.262 --> 01:08:29.303]  But people have learned from experience.
[01:08:29.343 --> 01:08:31.744]  People have learned about grand jury resistance.
[01:08:31.784 --> 01:08:34.546]  People have learned about the operational patterns of informants.
[01:08:34.866 --> 01:08:38.848]  People have learned to look out for their friends and have a good sense of how people operate.
[01:08:38.868 --> 01:08:45.471]  And I think that those experiences actually contributed to a base which helped make the Occupy movement
[01:08:46.631 --> 01:09:11.048]  Achieve more tangible traction and more tangible benefits and not simply just get played by the usual bag of tricks generally speaking And and I think that that's been effective But I would say that a lot of us here feel like we've you know been around the block with freaky government suppression And we're and we're not backing down anytime soon, and we're gonna get the word out so people actually understand Have you found that the more you resist the stronger you get I mean resistance is victory
[01:09:11.895 --> 01:09:12.816]  Uh, yeah, I think so.
[01:09:12.896 --> 01:09:17.720]  I think once you get momentum really rolling, then you can really start making things happen.
[01:09:17.800 --> 01:09:31.370]  People see that, it gets new people motivated, because we're really... I would say broadly that the Occupy movement is about getting people to snap out of passivity, out of being passive spectators, and getting them to do their own stuff and have agency in their own lives.
[01:09:31.510 --> 01:09:32.991]  Exactly, instead of just begging some bureaucrat
[01:09:56.087 --> 01:09:59.870]  You can show where they violated the laws and things and show them who's boss.
[01:09:59.890 --> 01:10:01.612]  I mean, the power of activism.
[01:10:02.332 --> 01:10:04.454]  So many people just sit back and never get involved.
[01:10:04.474 --> 01:10:12.401]  But once you get involved, there's no going back to that sanitized world that's destroying our society.
[01:10:12.961 --> 01:10:25.107]  Right, but also too, you know, it's important when we challenge very difficult things and we have, you know, a whole line of, you know, turtled up riot police and we're dealing with, you know, documents that talk about rounding people up and taking all their rights away and stuff.
[01:10:25.807 --> 01:10:29.909]  We have to remember is that we also never want to be conveyors for the sense of fear.
[01:10:30.069 --> 01:10:33.492]  I agree with you, but what you said is absolutely central at the base of this.
[01:10:55.049 --> 01:11:00.056]  Miscalculate and think that the general public on average is my mindset.
[01:11:00.476 --> 01:11:05.723]  If somebody tells me there's a great dark threat coming, I immediately want to get motivated to fight it.
[01:11:06.304 --> 01:11:09.308]  But I realize that when I sit here and state how serious this is,
[01:11:10.089 --> 01:11:20.184]  A lot of people get scared, but they've got to understand the system has amassed all this blustering power because they are weak, and you don't realize how strong you are until you engage it.
[01:11:20.805 --> 01:11:24.670]  The fear is if we do cower and give in to them, then they win.
[01:11:25.532 --> 01:11:29.096]  Uh, and that's why they're amassing bigger and bigger giant tanks.
[01:11:29.196 --> 01:11:34.262]  I mean, they might come up with something, you know, the size of the Empire State's building to roll down the street to scare us.
[01:11:34.523 --> 01:11:40.970]  But it is because... This is what they had in Oakland, like a couple days ago, that monster tank that the Oakland Police Department rolled out against Mayday.
[01:11:42.202 --> 01:11:52.146]  Yes, but I mean again, it shows how truly weak they are and the system better hope, all these little front minions better hope it doesn't go to something physical.
[01:11:52.466 --> 01:11:55.888]  Because then it's not going to be people facing their black tank out in the street.
[01:11:56.308 --> 01:11:57.889]  It's going to be something entirely different.
[01:11:59.049 --> 01:12:03.291]  And again, these cops, military, they're just people that are part of the system as well.
[01:12:03.351 --> 01:12:04.312]  We've all been under this.
[01:12:04.812 --> 01:12:09.754]  We need to reach out to them now, not just sit there and talk about some physical confrontation.
[01:12:10.134 --> 01:12:25.260]  Right, and that's, again, that's why I said, you know, we're all in the web of power somewhere, you know, and so we can start pulling on those strings to kind of get those people unraveled out of those authoritarian sort of blocks and networks and say, listen, like, you need to wake up, like...
[01:12:26.080 --> 01:12:33.366]  Your kids are going to live basically in a police state, controlled by the banks, where we're all debt slaves, unless you start working on this issue.
[01:12:33.406 --> 01:12:35.107]  Because it's really, really getting bad.
[01:12:35.147 --> 01:12:37.749]  And it hasn't been getting better any time lately.
[01:12:37.769 --> 01:12:41.412]  Except through openings like the Occupy Movement, through other openings.
[01:12:41.752 --> 01:12:44.755]  We've been raising these issues, but the trajectory has been really bad.
[01:12:45.715 --> 01:12:53.942]  But we can all intervene, and we can prod at those people in the system, and start showing them different things that erode their loyalty to the authoritarian trend.
[01:12:54.702 --> 01:13:01.872]  Well, I think we've had an amazing banter here, Dan Fite, and I hope you'll come back as a correspondent from Minnesota for us on a routine basis.
[01:13:02.353 --> 01:13:03.314]  Thank you so much.
[01:13:03.695 --> 01:13:07.180]  Two-minute closing points if you haven't made some points you wanted to cover.
[01:13:08.121 --> 01:13:12.723]  Yeah, again, I will just simply call upon everybody out there that you guys can do this stuff.
[01:13:12.783 --> 01:13:15.324]  We don't have, like, some magic, like, toolkit.
[01:13:15.344 --> 01:13:19.566]  We basically use live video, you know, little cell phone videos, that kind of thing.
[01:13:19.586 --> 01:13:28.170]  It's like, you gotta get out there in the community, have a good sense of who's around, who gets word of bad plans coming down the pike, but everybody can do this.
[01:13:28.190 --> 01:13:36.293]  There's a huge opportunity right now to, in particular, go after the war on drugs, which is a major wing of the total authoritarian trajectory, and I
[01:13:36.513 --> 01:13:50.081]  Personally, I'm really hoping that the war on drugs can be challenged to the core and then finally shut down and we can end the prison-industrial complex and this abusive, you know, system of statism and exploitation and dehumanization that we've documented here.
[01:13:50.641 --> 01:13:56.785]  It's repellent and people sense that and they're reacting appropriately, but anybody can make this happen, so get out there and do it.
[01:13:56.905 --> 01:13:57.746]  That's my suggestion.
[01:13:59.637 --> 01:14:00.317]  I agree with you.
[01:14:00.357 --> 01:14:01.518]  It's not just a wing.
[01:14:01.698 --> 01:14:04.498]  The drug war is at the very heart of everything.
[01:14:04.538 --> 01:14:06.039]  We've got to end it.
[01:14:06.279 --> 01:14:07.719]  And people say, oh, you want people on drugs?
[01:14:08.340 --> 01:14:12.301]  As you know, countries that have decriminalized drug use goes down generally by about half.
[01:14:12.801 --> 01:14:14.001]  It takes all the money out of it.
[01:14:14.381 --> 01:14:20.043]  And there's not these crack zombies running around robbing people to get money to go buy crack that goes to a big bank.
[01:14:20.503 --> 01:14:23.744]  And every time you ask the cops, hey, that bank's laundering the money, they laugh at you.
[01:14:24.024 --> 01:14:25.284]  That's above my pay grade.
[01:14:25.724 --> 01:14:27.205]  But I think about my children.
[01:14:28.045 --> 01:14:36.132]  We'll be teenagers soon, and they're going to be out there in the middle of this, and if they're dumb enough to, you know, use drugs or something, they're going to have the cops preying on them.
[01:14:36.412 --> 01:14:38.694]  And again, do the cops want their kids preyed on?
[01:14:38.714 --> 01:14:41.556]  I mean, this is just so, it's ridiculous.
[01:14:42.216 --> 01:14:55.346]  Yeah, and also too, the other thing about it is that the war on drugs and the battle to repress the Occupy movement is really a battle over public space, because Occupy says all of us should have agency to make change and influence our lives, but
[01:14:56.314 --> 01:14:58.335]  The system wants us to be passive spectators.
[01:14:58.395 --> 01:15:06.880]  And so in Minneapolis, they're trying to rail through an incredibly expensive new NFL stadium, which will put us all in debt slavery to bond payments.
[01:15:06.900 --> 01:15:09.241]  Corporate welfare again!
[01:15:09.261 --> 01:15:12.823]  Yeah, and being a passive spectator and not being engaged in our own lives.
[01:15:12.863 --> 01:15:24.650]  And so what things like Occupy can do, what things like getting out there and shooting videos yourselves can do, is reverse that authoritarian spectacle, which is one of the main features of fascist and authoritarian political
[01:15:24.650 --> 01:15:25.191]  We're good to go.
[01:15:36.445 --> 01:15:37.365]  Thank you, Alex.
[01:15:37.486 --> 01:15:39.767]  It's great to talk with you about these important issues.
[01:15:40.247 --> 01:15:40.947]  Very exciting.
[01:15:41.507 --> 01:15:43.909]  Well, that was an amazing interview.
[01:15:44.309 --> 01:15:50.492]  I hope that all of you out there get this information out to your friends and family pronto.
[01:15:51.052 --> 01:15:55.394]  It's up to you to spread this video out to everyone you know.
[01:15:55.594 --> 01:16:01.637]  Only you can resist the globalists because, you know, he's talking about big banks taking over and debt slaves.
[01:16:01.697 --> 01:16:02.158]  They're not just
