[00:00:00.490 --> 00:00:01.832]  Direct from Austin.
[00:49:44.258 --> 00:49:47.921]  And then they were just showing another one that just came out with the re-education camps.
[00:49:48.521 --> 00:49:48.761]  U.S.
[00:49:48.841 --> 00:49:51.723]  Army purchases riot gear as fears over civil unrest grows.
[00:49:52.064 --> 00:49:53.144]  That's from back in July.
[00:49:53.164 --> 00:49:55.066]  And then it's got DHS.
[00:49:55.086 --> 00:49:56.847]  You've got the 1.6 billion bullets.
[00:49:56.887 --> 00:49:58.328]  It was 1 billion, 1.2 billion, 1.4 billion.
[00:49:58.388 --> 00:49:59.729]  Since last November, in one year,
[00:50:04.192 --> 00:50:10.597]  They bought $1.4 billion this year, $200 million late last year.
[00:50:10.977 --> 00:50:15.241]  It's $1.6 b-b-b-billion, including Sniper, $3.08.
[00:50:16.862 --> 00:50:18.524]  And that's been big national news.
[00:50:18.744 --> 00:50:19.664]  What's going on here?
[00:50:21.506 --> 00:50:23.247]  And you notice you've got the economic meltdown.
[00:50:23.267 --> 00:50:28.011]  You've got all the proxy wars in Syria, and Iran, and Libya, and just it's all getting crazy.
[00:50:28.552 --> 00:50:31.074]  And the dollar dropping against the Chinese yuan.
[00:50:32.748 --> 00:50:37.430]  And all of this incredible economic news I'll get to in the second hour that's happening.
[00:50:40.212 --> 00:50:43.553]  And you've got the Cybersecurity Act that openly restricts internet freedom.
[00:50:44.313 --> 00:50:45.454]  All of this is happening.
[00:50:45.934 --> 00:50:48.035]  These are those times in history when so much happens.
[00:50:48.635 --> 00:50:50.036]  Let's go to Sean in New Hampshire.
[00:50:50.056 --> 00:50:51.397]  Sean, what's your take on this?
[00:50:51.837 --> 00:50:53.077]  Is it much ado about nothing?
[00:50:53.137 --> 00:50:53.878]  I mean, if people
[00:50:55.265 --> 00:51:01.691]  There was a few little riots and fights and things in Florida over the Trayvon Martin situation with the media hyping it.
[00:51:02.292 --> 00:51:04.294]  What'll happen if Obama doesn't get elected?
[00:51:07.437 --> 00:51:07.978]  Yeah, go ahead.
[00:51:07.998 --> 00:51:11.181]  Okay, let's hang up on... Nah, we're done, Sean.
[00:51:11.201 --> 00:51:11.521]  Thank you.
[00:51:11.541 --> 00:51:11.802]  Sorry.
[00:51:11.862 --> 00:51:12.783]  I just don't know you're there.
[00:51:13.063 --> 00:51:14.504]  Denison, Texas, you're on the air.
[00:51:14.524 --> 00:51:14.905]  Go ahead.
[00:51:16.468 --> 00:51:17.990]  Hey Alex, thank you for all you do.
[00:51:18.710 --> 00:51:19.952]  We're glad you're there.
[00:51:19.972 --> 00:51:21.794]  You're the voice in the wilderness.
[00:51:22.895 --> 00:51:23.736]  What's going to happen?
[00:51:24.056 --> 00:51:25.457]  These people want riots.
[00:51:25.918 --> 00:51:28.180]  They're provoking us at every turn.
[00:51:28.661 --> 00:51:29.942]  They want riots.
[00:51:30.082 --> 00:51:31.564]  They know how to deal with riots.
[00:51:32.347 --> 00:51:32.687]  Okay?
[00:51:32.948 --> 00:51:37.791]  They can beat your head and they can... That's what this whole thing's designed to do.
[00:51:38.291 --> 00:51:39.252]  Provoke riots.
[00:51:39.712 --> 00:51:40.953]  Oh, and what's going to happen?
[00:51:41.293 --> 00:51:52.922]  Oh, if the people go out there and riot because, oh, their entitlements, the stuff that they're stealing from me, is going to be taken away from them, I'm not going to give it to them anymore?
[00:51:53.362 --> 00:51:53.982]  You know?
[00:51:54.363 --> 00:51:57.365]  Because there's going to be some reform in the entitlement system?
[00:51:57.945 --> 00:51:59.066]  Well, hey, I'm sorry.
[00:51:59.326 --> 00:52:06.171]  Now they're going to riot, and then they're going to play right into their hands, and they'll declare martial law.
[00:52:06.652 --> 00:52:08.993]  Absolutely, they will declare a civil emergency.
[00:52:09.054 --> 00:52:09.594]  Great point.
[00:52:10.314 --> 00:52:12.356]  I agree with you that it's definitely a danger.
[00:52:12.796 --> 00:52:20.782]  But by talking about it, we can force these big city police departments to stop rioting when it begins.
[00:52:21.283 --> 00:52:25.366]  But you've got to stop it right when it starts, or it will spread like wildfire.
[00:52:26.340 --> 00:52:31.365]  We go right to the police department and confront them as human beings to human beings.
[00:52:33.587 --> 00:52:34.988]  Alright, thank you for the call there.
[00:52:35.428 --> 00:52:38.531]  Let's go to JT Coyote in Colorado.
[00:52:38.831 --> 00:52:39.932]  You're on the air, go ahead.
[00:52:41.434 --> 00:52:45.197]  You hit it right on the head with the November surprise idea.
[00:52:46.478 --> 00:52:48.841]  It will be provocateur, you can guarantee.
[00:52:50.342 --> 00:52:51.403]  You can rest assured.
[00:52:51.423 --> 00:52:56.307]  Well, see, normally I'd say there was some danger, but why is government gearing up like it's the end of the world?
[00:52:56.327 --> 00:52:57.648]  1.6 million bullets.
[00:52:58.148 --> 00:52:59.269]  Massive preparations.
[00:52:59.289 --> 00:52:59.970]  What's going on?
[00:53:00.370 --> 00:53:00.850]  Exactly.
[00:53:00.990 --> 00:53:03.292]  And this is what they're gearing up for.
[00:53:03.753 --> 00:53:05.514]  I mean, this is like Nazi Germany.
[00:53:06.255 --> 00:53:06.555]  You know?
[00:53:07.476 --> 00:53:19.245]  If the Chancellor isn't re-elected, you know, the Mac Daddy that's going to pay the bills and buy me a car and a new house, you know, you've got a situation.
[00:53:20.109 --> 00:53:27.575]  Where the October surprise has been pushed back to November, and that will stop the whole electoral process.
[00:53:28.716 --> 00:53:33.419]  Oh yeah, what if it's a contested election again, like 2000?
[00:53:33.960 --> 00:53:37.022]  You can guarantee chival unrest if that happens.
[00:53:37.062 --> 00:53:41.005]  If they have some three week long circus again, Katie, bar the door.
[00:53:41.085 --> 00:53:42.426]  Great points, good to hear from you.
[00:53:42.706 --> 00:53:44.147]  Let's talk to Frank in Texas.
[00:53:44.488 --> 00:53:45.789]  Frank, you're on the air, go ahead.
[00:53:46.428 --> 00:53:47.849]  Yeah, I have a little bit different take on this.
[00:53:48.430 --> 00:53:51.712]  I think Obama, I think you give him too much credit for being a real person.
[00:53:52.133 --> 00:53:55.936]  I think he's somewhat more of a monarch or, you know, a page baby.
[00:53:56.316 --> 00:53:57.937]  I don't think he's an actual real person.
[00:53:58.498 --> 00:54:03.722]  So why would the people in charge get him out of office if they have a complete puppet in?
[00:54:04.360 --> 00:54:05.241]  And they control the election.
[00:54:05.401 --> 00:54:07.462]  Because they want to give you a new puppet.
[00:54:07.882 --> 00:54:14.467]  And they want to... There's also fights within the power structure over the levers of who gets to be the executive.
[00:54:14.727 --> 00:54:16.088]  Because, yeah, Obama's a puppet.
[00:54:16.248 --> 00:54:18.010]  Romney would be a puppet as well.
[00:54:18.170 --> 00:54:22.373]  But that office has a lot of power for the puppeteer.
[00:54:22.433 --> 00:54:27.516]  So there's a real battle within the power structure always over who gets the presidency.
[00:54:27.536 --> 00:54:29.758]  Sir, all I'm saying is that
[00:54:32.150 --> 00:54:39.038]  The banksters want dependency, so they always go into countries and create socialism at the grassroots to get a dependent group.
[00:54:39.659 --> 00:54:48.830]  So that the bankers have a dependent population who will always be for big government, ensuring the bankers get all their corporate welfare and corporate contracts and bailouts.
[00:54:49.551 --> 00:54:52.454]  So it's pressure from above and below squeezing the middle class.
[00:54:52.774 --> 00:54:54.195]  That's how they really team up.
[00:54:55.396 --> 00:55:00.320]  And all I know is the welfare types out there, black, white, doesn't matter.
[00:55:00.661 --> 00:55:06.306]  They associate Obama, you know, with their own personal power and their well-being.
[00:55:07.426 --> 00:55:12.191]  And I'm seeing, again, the whole point is he's just joined us all over Twitter, all over Facebook.
[00:55:12.911 --> 00:55:21.635]  They've got Chicago newspaper reporting on it, they've got the Examiner, Infowars.com's got a report on it, with all the links where it's just flooding the web.
[00:55:21.655 --> 00:55:23.516]  It may just be internet talk.
[00:55:23.536 --> 00:55:24.517]  It may be tough talk.
[00:55:25.017 --> 00:55:31.080]  That, hey, I'm gonna riot, I'm gonna burn stuff, I'm gonna kill people, you know, if Romney wins.
[00:55:31.520 --> 00:55:33.321]  And people saying Romney should be killed.
[00:55:34.221 --> 00:55:41.645]  I'll guarantee you that if I got on air and said this person ought to be killed or that person ought to be killed, there'd be cops here within an hour.
[00:55:42.682 --> 00:55:51.247]  But whenever, for whatever reason, liberals, socialists, whatever, they can shoot their mouth off about violence all day long, and that's supposedly okay.
[00:55:51.507 --> 00:55:55.790]  So, that's the issue here, and then you have the government, massive preparation for civil unrest.
[00:55:56.070 --> 00:55:58.432]  What do you think the 1.6 billion bullets are for?
[00:55:59.312 --> 00:56:00.513]  Well, they're probably to kill us.
[00:56:00.993 --> 00:56:11.640]  But what I don't understand is if, you know, elites, Rothschild and all them, if they have somebody who is a complete and total puppet from top to bottom, I mean, CIA parents, I mean, you know,
[00:56:12.647 --> 00:56:12.968]  I hear you.
[00:56:12.988 --> 00:56:14.709]  But I don't know if you heard my point.
[00:56:14.810 --> 00:56:16.351]  I appreciate your call, sir.
[00:56:26.721 --> 00:56:29.603]  They need new puppets because old puppets wear out.
[00:56:29.723 --> 00:56:30.784]  Obama was in the news.
[00:56:30.824 --> 00:56:33.105]  They said he was the second coming of Christ.
[00:56:33.145 --> 00:56:34.066]  He was Christ-like.
[00:56:34.106 --> 00:56:35.227]  He was mythical.
[00:56:35.267 --> 00:56:38.269]  He had halos on his head in Time magazine.
[00:56:38.309 --> 00:56:39.089]  Remember all that?
[00:56:39.550 --> 00:56:41.511]  Just three and a half, four short years ago?
[00:56:42.131 --> 00:56:44.133]  And then he didn't deliver heaven on earth.
[00:56:45.193 --> 00:56:47.155]  He's there to take the blame, take the heat.
[00:56:47.195 --> 00:56:50.217]  And when he's not good anymore, when he loses his value,
[00:56:51.408 --> 00:56:53.069]  They'll put a new one in like Mitt Romney.
[00:56:53.610 --> 00:56:56.572]  Let me tell you, Mitt Romney gets in there, it's gonna be business as usual.
[00:56:57.373 --> 00:56:59.094]  Mitt Romney supported carbon taxes.
[00:56:59.635 --> 00:57:01.076]  Mitt Romney supports the UN.
[00:57:01.376 --> 00:57:05.359]  Mitt Romney supports anti-gun, anti-Semiano, open borders.
[00:57:06.240 --> 00:57:08.161]  He did right Obamacare.
[00:57:09.763 --> 00:57:11.464]  I mean, that's what happened.
[00:57:11.484 --> 00:57:15.908]  I mean, I saw their debate where they sat there and argued about who was giving people more goodies.
[00:57:17.478 --> 00:57:22.717]  So, don't think that everything's gonna be alright just because you elect Mitt Romney.
[00:57:24.389 --> 00:57:30.893]  Yes, obviously, in action, Obama's worse, because that's... The Democratic Party supports communism!
[00:57:31.434 --> 00:57:37.138]  And anti-gun, and anti-family, and welfare, and forced inoculations, and getting God out of everything.
[00:57:37.178 --> 00:57:40.840]  I mean, Democrats, by and large, are really sick, twisted weirdos.
[00:57:41.801 --> 00:57:48.165]  They've got a lot of, you know, moron supporters out there who aren't bad people, zombies, but a bunch of them are sick people.
[00:57:48.846 --> 00:57:50.507]  Obama!
[00:57:50.767 --> 00:57:53.289]  Second hour, more calls, and John Rappaport coming up.
[00:57:58.038 --> 00:58:04.182]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:58:04.543 --> 00:58:06.944]  78% of the Midwest corn belt is in drought conditions.
[00:58:07.145 --> 00:58:12.228]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:58:12.528 --> 00:58:17.212]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[00:58:17.492 --> 00:58:24.874]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoods Direct now.
[00:58:25.134 --> 00:58:28.815]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[00:58:28.995 --> 00:58:30.575]  Now is the time to get your supply.
[00:58:30.795 --> 00:58:34.656]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[00:58:34.796 --> 00:58:37.417]  You know about their delicious long-term storable foods.
[00:58:37.697 --> 00:58:40.339]  The fact is, you can eat it anytime to save money today.
[00:58:40.499 --> 00:58:44.922]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food cost.
[00:58:45.062 --> 00:58:45.583]  Don't wait!
[00:58:45.703 --> 00:58:47.564]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[00:58:47.584 --> 00:58:49.165]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:58:49.185 --> 00:58:50.686]  You can bet your life on eFoodsDirect.
[00:58:59.855 --> 00:59:07.542]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:59:07.962 --> 00:59:11.606]  Alex and his staff have used these pure soap products for years.
[00:59:12.046 --> 00:59:18.852]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:59:19.352 --> 00:59:22.175]  See them on the web at 5starsoap.com.
[00:59:22.375 --> 00:59:26.878]  Or call 800-340-7091 for a free catalog.
[00:59:27.198 --> 00:59:32.862]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:59:33.142 --> 00:59:38.246]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:59:38.546 --> 00:59:40.167]  This is an amazing deal.
[00:59:40.548 --> 00:59:45.151]  You can save thousands of dollars and you will love the way Real Soap makes you feel.
[00:59:45.771 --> 00:59:48.233]  See them on the web at 5starsoap.com
[00:59:48.813 --> 00:59:53.416]  Or call 800-340-7091 for a free catalog.
[00:59:58.920 --> 01:00:00.101]  Coast to Coast.
[01:00:00.461 --> 01:00:01.802]  Direct from Austin.
[01:00:02.522 --> 01:00:05.725]  You're listening to the Alex Jones Broadcasting Network.
[01:00:09.676 --> 01:00:15.700]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:16.300 --> 01:00:19.282]  It's Alex Jones and the GCN Radio Network.
[01:00:37.878 --> 01:00:39.339]  We're back live, ladies and gentlemen.
[01:00:39.379 --> 01:00:40.580]  Thank you so much for joining us.
[01:00:40.601 --> 01:00:45.465]  We're continuing with your calls, and we have investigative journalist John Rapoport coming up in the next segment.
[01:00:45.485 --> 01:00:47.547]  We'll continue with calls after that.
[01:00:48.248 --> 01:00:51.290]  We're talking about all these preparations for economic collapse.
[01:00:51.711 --> 01:00:58.737]  We're talking about massive chatter and buzz on the internet that we link to and document at InfoWars.com.
[01:01:00.018 --> 01:01:07.241]  With a talk of racially motivated riots, if Obama doesn't win, this is now pure identity politics we're talking about.
[01:01:07.261 --> 01:01:10.122]  Terri in Illinois, what's your take on this?
[01:01:12.603 --> 01:01:14.584]  Thanks so much for taking my call.
[01:01:14.844 --> 01:01:16.185]  Are you listening, first time caller?
[01:01:16.855 --> 01:01:22.296]  I'm right in the suburbs of Chicago, so this is very important to me, the subject in and of itself.
[01:01:22.837 --> 01:01:26.538]  I wanted to thank you because I think you've connected all the dots for me.
[01:01:27.218 --> 01:01:31.079]  And I don't have the same opinion as your former callers.
[01:01:31.759 --> 01:01:33.519]  I think we're dealing with a malignant narcissist.
[01:01:33.539 --> 01:01:36.620]  Yeah, your phone's not too good, ma'am.
[01:01:37.520 --> 01:01:39.241]  You say you think we're dealing with a narcissist.
[01:01:39.261 --> 01:01:40.321]  You talking about Obama?
[01:01:41.381 --> 01:01:41.642]  Yes.
[01:01:42.262 --> 01:01:43.222]  I'll take it off speaker.
[01:01:43.891 --> 01:01:48.213]  Yeah, I think he is a militant narcissist, and I think he's got everybody fooled.
[01:01:48.233 --> 01:01:48.493]  I hear you.
[01:01:48.513 --> 01:01:49.413]  I appreciate your call.
[01:01:49.433 --> 01:01:55.155]  Listen, we don't really screen calls, but guys, if you can't hear their voice clearly, we can't have them on air.
[01:01:55.535 --> 01:01:56.295]  I'm sorry, ma'am.
[01:01:56.335 --> 01:01:58.396]  I just couldn't really make out much of what you were saying.
[01:01:59.436 --> 01:02:02.357]  Let's go ahead and talk to Jason in Pennsylvania.
[01:02:02.418 --> 01:02:03.398]  Jason, you're on the air.
[01:02:03.438 --> 01:02:03.858]  Go ahead.
[01:02:03.878 --> 01:02:05.299]  Hey, Alex.
[01:02:05.419 --> 01:02:06.019]  God bless you.
[01:02:06.059 --> 01:02:11.181]  This is Jason from Scranton that got taken away by the Obama Nazi SS.
[01:02:11.281 --> 01:02:12.061]  How you doing today?
[01:02:13.653 --> 01:02:15.618]  You called, what was it, about a year ago or something?
[01:02:15.819 --> 01:02:17.443]  What was your story?
[01:02:17.523 --> 01:02:18.887]  It was a few months ago.
[01:02:19.227 --> 01:02:19.749]  What happened?
[01:02:20.250 --> 01:02:20.691]  In August.
[01:02:21.770 --> 01:02:30.379]  I was the guy that started the radio show, and the day I started it, basically, one of my friends heard what I was saying about Obama.
[01:02:30.439 --> 01:02:31.020]  Oh, that's right.
[01:02:31.040 --> 01:02:44.254]  They came and had the psychologist take you away with the police, and then there were a bunch of other reports confirm where if you're a radio host and talk bad about Obama, that's a mental illness, and they come and take you to jail and take your guns.
[01:02:44.674 --> 01:02:45.715]  No judge, no jury.
[01:02:45.755 --> 01:02:49.579]  Happened to Brandon Robb, the Marine, and others, and that's since been confirmed.
[01:02:49.979 --> 01:02:52.741]  We've played the newscast where they said you're not allowed to talk bad about him.
[01:02:53.002 --> 01:02:59.087]  You've heard the school teacher, who didn't get in trouble, she told her students, you don't talk bad about the President or you will be arrested.
[01:02:59.728 --> 01:03:08.315]  My son, who's part of extracurricular activities, has been told by multiple children when they learn that he's my son, that he should be arrested.
[01:03:09.076 --> 01:03:16.519]  And they go to the head sports people or folks at other events and call for his arrest.
[01:03:16.920 --> 01:03:20.041]  And then they have to announce, no, no, no, you're allowed to not be for Obama.
[01:03:20.441 --> 01:03:21.942]  And he's not for Mitt Romney either.
[01:03:21.982 --> 01:03:23.823]  And they say, you need to be arrested.
[01:03:23.883 --> 01:03:25.544]  I mean, these are sick people.
[01:03:26.184 --> 01:03:30.826]  Yeah, well, they know, Alex, that he's going to refuse to worship their messiah.
[01:03:31.446 --> 01:03:33.007]  And it's just incredible.
[01:03:33.447 --> 01:03:35.868]  You know, I really am getting sick of it.
[01:03:39.962 --> 01:03:42.603]  We understand the root of all racism.
[01:03:42.903 --> 01:03:46.164]  So this race riot stuff, if it happens, we know the root of it.
[01:03:46.565 --> 01:03:47.185]  It's Satan.
[01:03:47.725 --> 01:03:55.948]  I mean anybody that has the spirit of God in them understands that all of this stuff is just division and it's making us hate our fellow man.
[01:04:00.578 --> 01:04:12.846]  Well that's right, but again, when we respond to the incredible race, division, provocateur, rabble-rousing of MSNBC, NPR and others, we're the bad guys.
[01:04:13.126 --> 01:04:14.487]  They live this stuff.
[01:04:14.867 --> 01:04:21.691]  This is the model they use where everybody's at each other's throats and the government is the referee over everyone.
[01:04:24.082 --> 01:04:25.103]  One suggestion to you?
[01:04:25.123 --> 01:04:26.744]  Sure, go ahead, we're about to go to break.
[01:04:27.064 --> 01:04:32.669]  Okay, could you maybe do like one nightly news program of just like a prophecy show?
[01:04:33.959 --> 01:04:34.980]  Could you think about it maybe?
[01:04:35.200 --> 01:04:37.262]  You know, I don't really wade into all that.
[01:04:37.642 --> 01:04:40.364]  I just know that I try to love God and try to be a good person.
[01:04:40.384 --> 01:04:46.830]  I don't wade into just all of the different interpretations of stuff that's out there.
[01:04:46.910 --> 01:04:49.172]  I just try to get people to stand up against evil right now.
[01:04:49.692 --> 01:04:55.397]  I've found all the prophecy stuff has become an excuse for so many people to not fight evil because they think it's the end of the world.
[01:04:56.418 --> 01:05:00.581]  We'll be right back to get into the forced drugging of our children.
[01:05:00.981 --> 01:05:02.663]  They say they want to drug all the kids now.
[01:05:03.143 --> 01:05:03.786]  We'll be right back.
[01:05:03.806 --> 01:05:04.168]  Stay with us.
[01:05:07.043 --> 01:05:12.307]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:05:12.548 --> 01:05:14.749]  Start purifying your water with ProPure.
[01:05:14.970 --> 01:05:20.494]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[01:05:20.674 --> 01:05:23.917]  And it's available discounted at InfoWars.com.
[01:05:24.057 --> 01:05:27.260]  Its filters are silver impregnated to prevent bacterial growth.
[01:05:27.520 --> 01:05:28.941]  There's no priming required.
[01:05:29.201 --> 01:05:31.243]  It's NSF 42 certified.
[01:05:31.463 --> 01:05:33.965]  Optional fluoride filters can reduce fluoride up to 95%.
[01:05:35.026 --> 01:05:36.367]  Easy to set up and use.
[01:05:36.567 --> 01:05:37.848]  Doesn't require electricity.
[01:05:37.968 --> 01:05:40.830]  Purify water from lakes, streams, ponds, and wells.
[01:05:41.151 --> 01:05:44.313]  This filter system leaves in beneficial minerals, which is key.
[01:05:44.533 --> 01:05:46.294]  Save money by not buying bottled water.
[01:05:46.435 --> 01:05:48.516]  And avoid BPA that leaches from the plastic.
[01:05:48.656 --> 01:05:51.258]  ProPure is the best gravity-fed filter out there.
[01:05:51.398 --> 01:05:52.719]  It's what my family uses.
[01:05:52.979 --> 01:05:56.202]  Infowars.com already has the lowest price on ProPure.
[01:05:56.282 --> 01:06:01.926]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:06:02.106 --> 01:06:03.287]  You can also call to order.
[01:06:03.387 --> 01:06:11.411]  888-253-3139 From the front lines of the Information War, it's Alex Jones.
[01:06:40.619 --> 01:06:46.322]  Ladies and gentlemen, listening across the United States and worldwide, I am Alex Jones.
[01:06:46.382 --> 01:06:50.224]  It is the second hour of this Sunday radio broadcast.
[01:06:50.264 --> 01:06:53.286]  I'm here every Sunday, 4 to 6, Central Time.
[01:06:53.326 --> 01:06:54.266]  That's 5 to 7 Eastern.
[01:06:56.411 --> 01:06:58.872]  I am a documentary filmmaker.
[01:06:58.912 --> 01:07:01.833]  If you're a new listener, I am also a syndicated radio host.
[01:07:01.893 --> 01:07:06.814]  I've been on radio for 17 years, syndicated since 1998.
[01:07:07.595 --> 01:07:14.637]  So 14 years syndicated and never went above 100 stations.
[01:07:14.657 --> 01:07:18.538]  It would go back and forth, ping-ponging between 60 and 100 stations.
[01:07:18.858 --> 01:07:20.319]  The stations sold and as
[01:07:21.179 --> 01:07:22.820]  Uh, stations change formats now.
[01:07:22.880 --> 01:07:26.623]  We're well over 120, uh, and rapidly growing.
[01:07:26.643 --> 01:07:35.048]  It'll be 160, 170 in a few months, uh, at the rate that we've got more than 50 stations in the process of, um, signing on right now.
[01:07:35.509 --> 01:07:43.794]  So I need to start reintroducing some of the basics, uh, occasionally the new world order, the private fellow reserve, the globalist eugenics, what their end games are.
[01:07:44.215 --> 01:07:50.539]  If you just tuned in on one of our great new affiliates out there, uh, I'm just somebody looking for freedom.
[01:07:51.259 --> 01:07:54.181]  And I'm somebody looking for a level playing field and I don't like tyrants.
[01:07:55.522 --> 01:08:06.369]  And I have stacks of news articles here today, we'll be going over some of them, where they know, and they've known for decades, that sudden infant death syndrome is caused by vaccines.
[01:08:07.984 --> 01:08:12.508]  And they pay out through a federal multi-billion dollar slush fund to keep people quiet.
[01:08:13.929 --> 01:08:24.197]  I know that the troops have seen a at least five-fold increase in deformity in their children since the use of depleted uranium.
[01:08:24.698 --> 01:08:27.120]  And there's more articles out on that in mainstream news today.
[01:08:27.460 --> 01:08:29.342]  I'm very upset that that's going on.
[01:08:30.623 --> 01:08:36.768]  It's also come out that TEPCO admits it new problems at Fukushima before the earthquake hit it.
[01:08:38.690 --> 01:08:43.853]  And covered up the real radiation levels, just like they've done in nuclear disasters here in the U.S.
[01:08:44.373 --> 01:08:53.418]  It's this culture we see out of the globalist, time and time and time and time again, of just drinking their own Kool-Aid, believing their own lies.
[01:08:54.158 --> 01:09:04.524]  And as a society, more and more insane things are being done and being gotten away with by government and the big megacorporations that control it.
[01:09:06.380 --> 01:09:09.721]  And I'm simply here trying to get people to become aware of what's happening.
[01:09:09.741 --> 01:09:18.604]  Now, last hour, we got deep, deep into the 1.6 billion bullets bought in the last year by Homeland Security.
[01:09:18.904 --> 01:09:22.565]  The Army admitting and preparing for civil unrest in late October, early November.
[01:09:23.705 --> 01:09:33.192]  How that ties into the worldwide meltdown, accelerating the dollar, losing value, quantitative easing, turning up the printing presses, but only giving the money to the ultra-rich.
[01:09:34.432 --> 01:09:35.593]  Talk about class warfare.
[01:09:35.613 --> 01:09:40.316]  They've got people saying raise taxes on the rich means $125,000 a year or more.
[01:09:40.376 --> 01:09:41.017]  That's not rich.
[01:09:41.937 --> 01:09:46.861]  Meanwhile, meanwhile, on top of all of that,
[01:09:48.516 --> 01:09:56.577]  We've got tens of trillions given to offshore banks who are above the law and pay no taxes, and I've got more news on that today in my economic stack.
[01:09:56.597 --> 01:09:59.318]  We're going to be getting to that as well.
[01:09:59.358 --> 01:09:59.958]  In fact, here it is.
[01:10:00.318 --> 01:10:05.279]  Social Security increases for 2013 could be lowest since 1975.
[01:10:05.779 --> 01:10:06.619]  Oh, but don't worry.
[01:10:06.659 --> 01:10:11.200]  They take your money, pay it into a big government fund, and then pay it as corporate welfare out the back door.
[01:10:12.140 --> 01:10:12.980]  This is AP.
[01:10:13.400 --> 01:10:16.041]  JP Morgan turns in record profit.
[01:10:16.441 --> 01:10:17.381]  Higher revenue.
[01:10:18.061 --> 01:10:21.745]  Well yeah, they're giving hundreds of billions of dollars a year of tax money.
[01:10:22.706 --> 01:10:27.551]  Of course they're turning in higher revenue, record profit higher revenue.
[01:10:28.492 --> 01:10:29.333]  So there's that.
[01:10:29.754 --> 01:10:34.459]  Fed actions to reduce mortgage rates may be helping banks more than borrowers.
[01:10:34.979 --> 01:10:35.840]  Washington Post.
[01:10:36.381 --> 01:10:36.781]  Oh really?
[01:10:36.841 --> 01:10:37.241]  Think so?
[01:10:39.295 --> 01:10:44.762]  This is a giant robbery happening and you've got people happy to be slaves if they get a free Obama phone.
[01:10:44.782 --> 01:10:47.686]  Or if they get a little welfare, barely enough to live on.
[01:10:48.007 --> 01:10:50.490]  It's dependency, it's disgusting, it's sad.
[01:10:50.971 --> 01:10:51.451]  And now...
[01:10:52.671 --> 01:10:59.679]  Puppet Romney has pulled ahead in many polls of Puppet Obama, and so we hear the calls all over the web for rioting.
[01:11:00.200 --> 01:11:03.924]  And Thomas Sowell says he predicts it will happen if Obama loses.
[01:11:04.304 --> 01:11:07.348]  I want to get investigative journalist John Rappaport's take on that.
[01:11:07.608 --> 01:11:11.913]  Then we'll get to why he's really here today with us and more of your phone calls.
[01:11:13.114 --> 01:11:14.075]  ManBearPig's calling.
[01:11:14.095 --> 01:11:18.098]  I guess that must be Al Gore, because there was an announcement that the government even admits.
[01:11:18.138 --> 01:11:20.499]  Okay, the air's been cooling for 16 years now.
[01:11:20.579 --> 01:11:26.904]  Julio, Ronnie, Scott Free, Wayne, Steve, others, we'll be getting to you coming up.
[01:11:26.944 --> 01:11:31.827]  The number to join us on air is 877-789-ALEX.
[01:11:31.847 --> 01:11:32.107]  877-789-2539.
[01:11:32.327 --> 01:11:38.031]  After the break, we're getting into the reason John Rupp reports joining us.
[01:11:38.071 --> 01:11:39.112]  He wrote a story about this.
[01:11:39.772 --> 01:11:41.153]  Drugs to improve learning.
[01:11:41.173 --> 01:11:42.014]  The New York Times.
[01:11:42.714 --> 01:11:45.796]  And it says, attention, deficit or not, pills to help in school.
[01:11:45.856 --> 01:11:56.282]  Now, New Freedom had said, that's that big pharma group five years ago, Presidential Commission, they want to put half of kids on psychotropics and speed drugs.
[01:11:57.283 --> 01:11:58.424]  There's one of them on them right there.
[01:11:59.665 --> 01:12:08.230]  Now they are saying that everybody just needs to be on.
[01:12:09.713 --> 01:12:14.656]  And again, if I said there it is on screen, we're streaming video at PrisonPlanet.tv for radio listeners.
[01:12:15.056 --> 01:12:23.982]  And again, John Rappaport wrote an article about this that we ran at Infowars.com, breaking down the fact that it is just an incredible crime that's happening.
[01:12:24.042 --> 01:12:25.383]  Again, we'll cover that after the break.
