[00:00:01.937 --> 00:00:01.977]  Oh,
[00:53:07.641 --> 00:53:09.062]  Everything else is just sterile water.
[00:53:09.443 --> 00:53:11.144]  I know I myself thought that.
[00:53:11.584 --> 00:53:19.930]  For decades, before I started investigating vaccines back in September of 2000, and now put, you know, 17,000 hours of my own time into this.
[00:53:20.250 --> 00:53:22.532]  That that was all that was in there, so what was the big deal?
[00:53:22.992 --> 00:53:31.939]  That there's chemicals, there's animal DNA, there's human DNA, there's mercury, there's aluminum, there's carcinogenic chemicals that are in it, there's detergents.
[00:53:32.179 --> 00:53:32.960]  They're filthy.
[00:53:33.480 --> 00:53:34.361]  They're filthy.
[00:53:34.501 --> 00:53:36.943]  And we're injecting them into little babies.
[00:53:38.186 --> 00:53:52.434]  Well, I mean, remember Bioport, where it came out where they were making the anthrax shots, was just absolutely, totally filthy, full of hundreds of different horrible things, and there's the admissions of so many of the famous vaccines filled with cancer viruses, SV40, untold deaths.
[00:53:52.754 --> 00:53:58.717]  The government admits this, you know, just like they admitted they shot black men up with syphilis or nerve-gassed our own troops.
[00:53:58.797 --> 00:54:03.800]  It's like, well, they nerve-gassed troops and microwave foster kids and shoot up black men, but...
[00:54:04.730 --> 00:54:07.497]  We should take the vaccines they're telling us to take, because these are good people.
[00:54:07.798 --> 00:54:12.629]  Sure, they all write books about how they want to kill us, and how they're transhumanists, and how we're trash, but...
[00:54:13.513 --> 00:54:13.913]  You know what?
[00:54:13.953 --> 00:54:16.255]  We should just do whatever they say, because they're nice people.
[00:54:16.295 --> 00:54:17.915]  I mean, come on, don't be a conspiracy theorist.
[00:54:18.376 --> 00:54:21.357]  And here's another big hoax that I see no one covering.
[00:54:21.377 --> 00:54:22.578]  I know you've talked some about it.
[00:54:23.198 --> 00:54:24.399]  We've tried to go over it.
[00:54:25.139 --> 00:54:27.561]  But it's so big, no one seems to be able to really even grasp it.
[00:54:28.261 --> 00:54:30.362]  And they call them vaccines.
[00:54:31.042 --> 00:54:34.624]  But from my research, I would call it re-engineering.
[00:54:36.878 --> 00:54:37.639]  I don't know.
[00:54:58.231 --> 00:55:00.513]  I mean, some of them eat ganglia in the brain.
[00:55:00.553 --> 00:55:02.375]  Oh, that virus goes and eats my brain.
[00:55:02.395 --> 00:55:03.036]  That sounds really good.
[00:55:03.356 --> 00:55:05.318]  Or others go and create a protein and block things.
[00:55:05.919 --> 00:55:12.785]  And they call it a vaccine now, but really it's just nanotech, because that's all these new designer viruses are.
[00:55:12.845 --> 00:55:15.508]  They debate whether a virus, as you know, is a doctor, is alive or dead.
[00:55:15.528 --> 00:55:16.709]  For the audience, you may not know.
[00:55:17.209 --> 00:55:19.752]  Well, technically, it's not really alive, but it does replicate.
[00:55:19.972 --> 00:55:21.614]  This is nature's nanotech.
[00:55:22.114 --> 00:55:29.257]  And so we're on this incredible journey now where we're being bombarded and Bill Gates says, I don't care if you don't take the shots now.
[00:55:29.557 --> 00:55:30.358]  We're just going to spray it.
[00:55:30.718 --> 00:55:37.361]  Vaccines are going to bite you and give it to you when they pump their saliva into you to liquefy the blood to a thinner product.
[00:55:37.961 --> 00:55:41.563]  I mean, all of this, it's like this total science fiction assault.
[00:55:42.823 --> 00:55:45.684]  And it's so much crazier than even I can describe.
[00:55:46.645 --> 00:55:46.765]  And
[00:55:48.297 --> 00:55:51.262]  The people administering it are pretty much mindless minions.
[00:55:51.302 --> 00:55:53.004]  It's a tiny technocratic group doing it.
[00:55:53.345 --> 00:55:56.530]  What do you call these new, quote, vaccines?
[00:55:56.610 --> 00:55:59.975]  Because I think we have to assault it from the fact these aren't even vaccines.
[00:56:00.015 --> 00:56:03.059]  This is nanotech re-engineering?
[00:56:03.079 --> 00:56:03.941]  I mean, what do you call it?
[00:56:04.835 --> 00:56:15.382]  Oh, I've never really, really thought about it from that perspective, Alex, but I have to agree with you because not only are we talking about vaccines that may be spread by mosquitoes, and so how does that work?
[00:56:15.422 --> 00:56:19.565]  If you get like lots of mosquito bites, do you get lots of doses of the hepatitis B vaccine?
[00:56:20.465 --> 00:56:25.209]  Which is one, they're talking about doing that with trying to do something novel with malaria.
[00:56:25.569 --> 00:56:27.870]  They've talked about it with the hepatitis B vaccine.
[00:56:28.251 --> 00:56:34.555]  There's these things called edible vaccines where they incorporate the vaccine into potatoes and different things like that.
[00:56:35.295 --> 00:56:56.739]  And I've not really thought about it that way, but you know you're right, because this whole process called transcession, which is the incorporation of a strand of DNA from something outside of you into your personal DNA, this incorporation called transcession, which then causes the human DNA and the human genome to start to change.
[00:56:56.779 --> 00:56:58.280]  And that's directly linked to cancer!
[00:56:59.864 --> 00:57:02.345]  Well, yes, and lots of other things too.
[00:57:02.686 --> 00:57:11.050]  Because now we're getting this multi-generational transformation of a pure human body into something that's a transhumanism thing.
[00:57:11.910 --> 00:57:15.132]  And it's no longer human DNA.
[00:57:15.172 --> 00:57:24.577]  It's human DNA coupled with a little piece of DNA from dogs or chickens or monkeys or whatever that's being incorporated into our DNA.
[00:57:25.537 --> 00:57:27.859]  That's very frightening when you really think about it.
[00:57:28.726 --> 00:57:35.028]  Doc, speaking of that, I had Hayden Perry, the CEO of Oxitec, on today.
[00:57:35.309 --> 00:57:35.969]  Is that the name of it?
[00:57:35.989 --> 00:57:38.470]  Okay, I'm going to start over again.
[00:57:38.510 --> 00:57:39.290]  Hayden Perry, Oxitec.
[00:57:39.310 --> 00:57:39.610]  Here we go.
[00:57:41.551 --> 00:57:47.533]  I was asking him while you were talking the name of a guy I had on today, and then their mic wasn't on, and then I went on and on, and then you stopped talking, so I had to do it then.
[00:57:47.893 --> 00:57:49.034]  Okay, let's mark it here.
[00:57:49.094 --> 00:57:49.674]  Are you ready to go?
[00:57:49.694 --> 00:57:51.975]  Okay, Hayden Perry.
[00:57:54.138 --> 00:58:12.588]  Well, Doctor, speaking of that, today I had the CEO of Oxitec on the radio show, Hayden Perry, and they're coming out with one of many mosquitoes that has a protein in it to where they don't ever develop and they die.
[00:58:13.450 --> 00:58:14.591]  So it's like the death gene.
[00:58:15.412 --> 00:58:21.036]  And he admitted these mosquitoes will bite people, but he said the gene won't get into their saliva.
[00:58:21.316 --> 00:58:24.899]  When they pump saliva into you to liquefy things, they can suck it up.
[00:58:24.939 --> 00:58:25.639]  That's the process.
[00:58:25.699 --> 00:58:26.840]  A lot of their saliva goes in.
[00:58:26.860 --> 00:58:28.341]  That's why it itches so bad, folks.
[00:58:28.361 --> 00:58:30.483]  You're being digested right there at the spot.
[00:58:32.651 --> 00:58:36.714]  He's like, well, I don't think there'll be a problem, and GMO's been wonderful, and there hasn't been any problems.
[00:58:37.195 --> 00:58:38.396]  And I was like, come on, man.
[00:58:39.056 --> 00:58:45.822]  This mosquito is supposedly getting rid of dengue fever, because you've had, you know, 60 cases in Florida or whatever.
[00:58:45.842 --> 00:58:47.704]  You're acting like it's the end of the world.
[00:58:48.404 --> 00:58:49.845]  These mosquitoes are now here from Africa.
[00:58:51.226 --> 00:58:55.349]  And you're now going to do this, and we're going to get this mosquito DNA in us.
[00:58:55.629 --> 00:58:57.010]  How do we know it's not going to mutate?
[00:58:57.170 --> 00:59:00.393]  I mean, this stuff always mutates, and the track record of Big Pharma.
[00:59:00.893 --> 00:59:04.996]  And his whole answer was just be charming and say, I think everything's going to be fine.
[00:59:05.316 --> 00:59:06.617]  I mean, what are these people thinking?
[00:59:06.777 --> 00:59:09.078]  Because there's tens of thousands of these companies.
[00:59:10.599 --> 00:59:11.480]  Your take on that?
[00:59:13.015 --> 00:59:14.196]  You're right.
[00:59:15.197 --> 00:59:18.881]  You can't be continually mucking around with Mother Nature.
[00:59:19.062 --> 00:59:25.649]  Once two different viruses get together and they create something new.
[00:59:25.890 --> 00:59:29.174]  It's always like, if it works out to their advantage, they use it.
[00:59:29.234 --> 00:59:32.097]  If it doesn't work out to their advantage, well, then we forget about it.
[00:59:33.198 --> 00:59:40.303]  I mean, every year we have to get a new flu shot because, ostensibly, there's a new virus out there because they morph and change their surface antigens all the time.
[00:59:40.843 --> 00:59:45.086]  But, if we do this with the mosquito, well, that's not going to morph and change.
[00:59:45.126 --> 00:59:46.187]  We won't have to worry about that.
[00:59:49.068 --> 01:00:06.994]  If we're sitting here and they're saying, take a vaccine so you're not upset anymore, and it goes in and creates plaques or eats neurons in areas that are associated with being agitated, well, you've got that there in case somebody messes with your wife or your son or your daughter.
[01:00:07.014 --> 01:00:09.295]  I mean, I'm going to get angry and ready to stomp somebody on the ground.
[01:00:09.575 --> 01:00:11.015]  I mean, I need to be able to get agitated.
[01:00:11.335 --> 01:00:12.616]  I mean, that's what motivates me.
[01:00:13.656 --> 01:00:28.559]  Or they talk about, and the same area that's hate is also love, and so they admit it's going to affect that, and they're calmly talking about us being these emotionalist drones, or the vaccines that cure you, quote, of wanting to take drugs.
[01:00:29.520 --> 01:00:44.427]  Well, the drugs are mimicking natural endorphins that you get when you get to date with the girl you're in love with, or when you get the big business deal, or when you climb to the top of the mountain, or when you go out and see that gorgeous sunset, or when you have a really fun, you know, dancing or whatever.
[01:00:44.687 --> 01:00:50.990]  I mean, this... They're talking about making us biological automatons, and they're just calmly like, hey, you're depressed?
[01:00:51.230 --> 01:00:52.130]  Come get this shot!
[01:00:52.430 --> 01:00:53.351]  And then the fine print...
[01:00:54.151 --> 01:00:56.254]  It isn't getting rid of dengue fever.
[01:00:56.655 --> 01:00:58.177]  It isn't getting rid of hepatitis.
[01:00:58.797 --> 01:01:00.440]  It isn't getting rid of strep.
[01:01:00.820 --> 01:01:03.564]  It's going in and changing who you are.
[01:01:03.624 --> 01:01:07.109]  I mean, it's amazing what they're... To me, that's not a vaccine.
[01:01:08.915 --> 01:01:11.098]  No Alex, but it's not just vaccines.
[01:01:11.138 --> 01:01:24.273]  I mean all the antidepressant drugs, I mean they're, you know, just 20 years ago there were like two of them and now there's like 40 or 50 and we've got this multiple different chemicals that are going in and messing around with the brain.
[01:01:25.173 --> 01:01:35.679]  And, you know, the CCHR, you know, the Citizens Commission on Human Rights, which, you know, people have pros and cons about them because of their belief system, but the materials that they put out are phenomenal.
[01:01:36.159 --> 01:01:51.228]  And I went to their fundraiser several years ago, and when I sat and listened to everything that they talked about, about what you just said, manipulation of the brain, manipulation of thought, stopping, you know, it's a normal human experience to feel sad when someone dies.
[01:01:51.588 --> 01:01:55.190]  And it's a normal human experience to feel exuberant if you won the lotto.
[01:01:55.571 --> 01:01:58.232]  Well, we want to have everybody be just even-keeled and happy.
[01:01:58.252 --> 01:02:04.316]  And when I went to their seminar and listened to their fundraiser in the evening, it was like a four-hour event.
[01:02:04.936 --> 01:02:13.822]  Everywhere that they said the word antidepressant or antipsychotic, you could have taken that word out and inserted the word vaccine and it would have been the exact same thing.
[01:02:14.382 --> 01:02:15.143]  We're good to go!
[01:02:35.473 --> 01:02:36.494]  Thank you so much.
[01:02:52.484 --> 01:02:59.546]  We would be, it would be all over the news, there'd be research, there'd be studies, there'd be foundations, there'd be all these things trying to figure out why these kids went blind.
[01:02:59.987 --> 01:03:04.128]  The answer would not be just, let's just raise more seeing eye dogs.
[01:03:04.808 --> 01:03:07.049]  But that's what we've done with the autism community.
[01:03:07.069 --> 01:03:12.631]  We've got an epidemic of children permanently losing their brains and people go, oh well.
[01:03:13.976 --> 01:03:15.197]  Oh well, it's not the vaccines.
[01:03:15.217 --> 01:03:20.199]  We don't know what causes it, but when these kids turn around 18 months of age, they just lose their mind permanently.
[01:03:20.499 --> 01:03:29.344]  I guess we need more OTPT, children's services, more services in the schools, more occupational things, more services to help these kids.
[01:03:29.764 --> 01:03:32.146]  No, we need to stop killing their brains.
[01:03:33.206 --> 01:03:36.147]  Doc, stunningly eloquent what you just said there.
[01:03:36.327 --> 01:03:38.287]  I am basically speechless.
[01:03:38.307 --> 01:03:41.528]  I mean, you just eloquently stated what I try to bumble around with.
[01:03:42.208 --> 01:03:49.950]  If you've got breast cancer up over 2,000% in the last 30 years and exploding, why does everybody race for the cure?
[01:03:50.730 --> 01:03:52.531]  Why don't we race for the cause?
[01:03:53.231 --> 01:03:55.032]  It stopped causing it in the first place.
[01:03:55.593 --> 01:03:55.853]  Pardon me?
[01:03:55.893 --> 01:03:56.834]  It stopped causing it.
[01:03:57.194 --> 01:04:11.525]  You know, there was a story a long time ago when I was still an emergency room physician, and I'll make it really short, that this ER doc was standing on the bank of a river and he saw this body floating down the river and he charged into the river and he pulled it out and did CPR and did all the stuff, saved the body's life.
[01:04:11.885 --> 01:04:15.588]  Walking around feeling pretty good about himself, looked out, there's another body coming down the river.
[01:04:16.068 --> 01:04:19.051]  Ran into the river, pulled it out, did CPR, saved the body's life.
[01:04:19.571 --> 01:04:23.192]  First thing you know, I looked up, there were thousands of bodies coming down the river.
[01:04:23.812 --> 01:04:27.533]  And the moral of the story is, it's like, who's throwing the bodies in the river?
[01:04:27.813 --> 01:04:36.715]  We can do all the heroics in the world, cancer treatments, life-saving this, robotic surgeries, new whatever, organ transplants, blah, blah, blah, blah, blah.
[01:04:37.096 --> 01:04:42.217]  We have got to stop throwing the bodies in the river, and it starts with stopping the vaccines, just stopping it.
[01:04:42.757 --> 01:04:50.340]  Because if those kids are healthy and they don't even need an antibiotic, they're certainly not going to need an antidepressant or an antipsychotic medication either.
[01:04:50.900 --> 01:04:55.861]  And so we can recapture the health of humanity by stopping it where it starts.
[01:04:55.941 --> 01:04:57.602]  Stop injecting pregnant women.
[01:04:57.662 --> 01:05:02.023]  Stop injecting days-old babies with foreign bodies and foreign pathogens.
[01:05:02.244 --> 01:05:02.964]  Just stop it!
[01:05:03.846 --> 01:05:05.968]  And humanity will be a whole lot better off.
[01:05:06.589 --> 01:05:07.770]  I mean, it's a no-brainer.
[01:05:07.810 --> 01:05:11.774]  People say, oh, you're so heroic, Alex, and your guest, Dr. Sherry Timoney, so heroic.
[01:05:12.074 --> 01:05:12.695]  Heroic?
[01:05:12.775 --> 01:05:14.036]  We know it's a fraud.
[01:05:14.317 --> 01:05:15.338]  They're killing people.
[01:05:15.978 --> 01:05:17.019]  It's not heroic.
[01:05:17.480 --> 01:05:26.289]  At an instinctive level, if innocent people are being hurt by big, bad bullies, it's survival mechanism to get upset, get focused, and try to beat them.
[01:05:26.909 --> 01:05:32.033]  I mean, I don't consciously do it because I'm selfish and it's about self-preservation.
[01:05:32.093 --> 01:05:36.757]  It's just my very genetic coding is to get upset about this.
[01:05:36.797 --> 01:05:41.661]  Not because I'm some goody-two-shoes hero, folks, but because I fundamentally
[01:05:43.095 --> 01:05:50.017]  I am a human and I'm awake and I'm angry and quite frankly have a lot of very angry thoughts towards these people.
[01:05:50.237 --> 01:05:56.699]  I mean the fact that people think it's extraordinary to be concerned about 1 in 25,000 with autism and now 1 in 68 or 58, whatever the number is.
[01:06:00.060 --> 01:06:03.882]  You'd be insane not to want to know why people are getting sick all around you.
[01:06:04.062 --> 01:06:06.483]  I'm worried about my wife, my parents, my kids.
[01:06:06.804 --> 01:06:07.664]  I'm worried about me.
[01:06:07.964 --> 01:06:09.565]  I want to stop this.
[01:06:09.705 --> 01:06:10.766]  I want to live a long life.
[01:06:11.026 --> 01:06:12.326]  I want you to live a long life.
[01:06:12.947 --> 01:06:13.207]  Doctor?
[01:06:14.298 --> 01:06:18.341]  Yeah, and sometimes I get the same feeling of frustrations that you do, Alex.
[01:06:18.381 --> 01:06:35.133]  I mean, I've been doing this vaccine stump now since September of 2000 and thousands and thousands of hours, 17, 18,000 hours of my time that, you know, I could be sitting on the back porch reading a book and trying to get people to understand how dangerous this is, how unhealthy it is.
[01:06:35.153 --> 01:06:42.739]  And there are times when you just feel like you're standing on the beach, there's a tsunami coming and, you know, what are you going to do?
[01:06:43.659 --> 01:06:45.119]  And how many people are standing there?
[01:06:45.179 --> 01:06:47.680]  You know, did you ever make a difference if people listen?
[01:06:48.380 --> 01:06:51.881]  You've got as many people vaccinated getting sick, getting cancer, getting diabetes.
[01:06:51.901 --> 01:06:57.382]  You just said earlier, you know, the death rate has, in this country, has changed for the first time in how long?
[01:06:57.682 --> 01:06:59.803]  You know, that we aren't living as long?
[01:07:00.203 --> 01:07:03.484]  And sometimes it just feels like that we
[01:07:04.444 --> 01:07:06.945]  Why aren't people waking up?
[01:07:07.365 --> 01:07:19.108]  Are we so far past the point of people having literal brain damage from fluoride and vaccines and drugs and all these other things that there's only going to be a few of us left?
[01:07:19.529 --> 01:07:20.529]  No, that's it.
[01:07:20.569 --> 01:07:22.830]  The television puts you in a mesmerized state.
[01:07:23.190 --> 01:07:24.470]  The chemicals, the additives.
[01:07:24.950 --> 01:07:30.652]  I remember about six years ago, I saw an article claiming in Alternative Press that
[01:07:32.196 --> 01:07:37.318]  They were putting silicone in Chicken McNuggets, but in hundreds of other fast food products.
[01:07:37.739 --> 01:07:40.060]  And by hundreds, you know, all these other companies have their own brand of it.
[01:07:40.920 --> 01:07:47.123]  And then I went and looked it up, and it was like CNN was calmly reporting that we're putting plastic in your food.
[01:07:48.083 --> 01:07:52.946]  And then about five years ago, we had thousands of kids getting sick, hundreds dying.
[01:07:53.646 --> 01:07:54.746]  I think that's an underestimation.
[01:07:54.766 --> 01:07:59.969]  I think it was thousands dying, tens of thousands getting sick in China from melamine in the formula.
[01:08:00.765 --> 01:08:08.831]  But then when it came here, when it came here, the FDA came out and said, well, some melamine's okay.
[01:08:09.132 --> 01:08:13.875]  I mean, China executed the people that let that happen, and then that's a corrupt society.
[01:08:14.135 --> 01:08:15.096]  Here they just said, you know what?
[01:08:15.136 --> 01:08:15.957]  Melamine's good for you.
[01:08:20.626 --> 01:08:36.546]  Yeah, and so it goes back to what we started talking about at the top of the interview here about Merck, you know, falsifying the MMR records and the rubella or the mumps fraction and putting animal antibodies so it looked like that they were responding.
[01:08:36.946 --> 01:08:46.334]  And injecting that into kids and knowing that it's causing, not only is it causing mumps, infections, but if people who believe in vaccines, it's not even protecting them.
[01:08:46.714 --> 01:08:56.542]  Falsifying the data for the sake of commerce, potentially hurting children, and at the very least, even on the pro-vaccine side, not doing anything to protect them.
[01:08:56.863 --> 01:08:58.784]  But will those people get executed?
[01:08:58.804 --> 01:09:01.166]  Will those people even lose their jobs?
[01:09:01.306 --> 01:09:01.887]  Probably not.
[01:09:04.073 --> 01:09:07.537]  Well, that's the thing is that I've noticed these sellout minion types.
[01:09:08.258 --> 01:09:09.620]  Everything's a big joke to them.
[01:09:09.720 --> 01:09:10.541]  Everything's funny.
[01:09:10.781 --> 01:09:12.964]  And they'll even admit this stuff and just laugh at you.
[01:09:13.545 --> 01:09:16.148]  And there's coming a time when we take this country and this world back.
[01:09:16.408 --> 01:09:17.650]  I'm not a vindictive person.
[01:09:18.030 --> 01:09:23.277]  But an example in history and just justice being done, I want the death penalty for these people.
[01:09:23.817 --> 01:09:31.401]  I mean, you know, only France arrested some of the Bayer people that were in their country that knowingly shipped out blood product they knew was going to kill people.
[01:09:31.721 --> 01:09:36.183]  I mean, that was an excruciating death for those hemophiliacs getting HIV and hepatitis.
[01:09:36.583 --> 01:09:46.948]  I mean, and it's not that I'm looking for vengeance, it's just that, and I'm not even for the death penalty because you can't trust the state to mete it out, but for elites and people that do this and think it's funny, well, you know what?
[01:09:47.827 --> 01:09:55.910]  We're not going to give the slow five, six year death of an HIV patient or a rotting liver of hepatitis that these little kids got.
[01:09:56.510 --> 01:09:58.791]  We're just going to hang your ass from your neck until you're dead.
[01:09:59.692 --> 01:10:00.232]  I'm serious.
[01:10:00.312 --> 01:10:02.033]  I want these people dead, doctor.
[01:10:02.053 --> 01:10:05.854]  I mean, bottom line, I'm not trying to shoot my mouth off to act tough.
[01:10:05.874 --> 01:10:06.875]  I rarely talk about this.
[01:10:07.175 --> 01:10:08.435]  But I think about what they've done.
[01:10:08.475 --> 01:10:09.196]  They think it's funny.
[01:10:09.796 --> 01:10:14.398]  They deserve to be brought to justice, jury of their peers, and executed.
[01:10:14.438 --> 01:10:15.138]  What do you say to that?
[01:10:16.195 --> 01:10:17.736]  Well, I don't know, Alex.
[01:10:17.836 --> 01:10:25.298]  I don't know that I care to comment on that other than to say that there needs to be some form of retribution.
[01:10:25.318 --> 01:10:26.919]  I don't know.
[01:10:26.939 --> 01:10:34.462]  I've never been a big fan of the death penalty because the only person that feels retributed about that is the person watching the death.
[01:10:34.822 --> 01:10:37.143]  The person that died, I mean, it's over for them.
[01:10:37.403 --> 01:10:38.645]  But it sends a message.
[01:10:38.725 --> 01:10:50.479]  I'm telling you, the way these pharma people laugh, and the memos where they laugh about the killing, I mean, I'm saying they're wild rabies dogs, is all I'm saying.
[01:10:50.940 --> 01:10:55.866]  At a primitive level, they need to be punished.
[01:10:58.213 --> 01:11:00.155]  Yeah, I can't disagree with that.
[01:11:01.255 --> 01:11:04.258]  But I just assume pass on that one, thank you.
[01:11:04.358 --> 01:11:05.058]  No, no, I understand.
[01:11:05.078 --> 01:11:06.960]  But what is it like for you to know the carnage?
[01:11:07.040 --> 01:11:09.762]  I mean, and to just know that you get away with it forever.
[01:11:10.162 --> 01:11:10.902]  It's terrible.
[01:11:11.423 --> 01:11:12.163]  But you know what?
[01:11:13.544 --> 01:11:15.826]  I put the blame in a lot of different places.
[01:11:15.846 --> 01:11:20.949]  I don't just put the blame at the very top of like the top of Enron or the top of Pharma and stuff like that.
[01:11:21.550 --> 01:11:25.313]  And I personally put the blame on the physicians.
[01:11:25.993 --> 01:11:37.384]  Because I believe that they are already the mindless automatons that are doing what the friendly, cute little drug rep who brings them lunch in five-color glossies tells them to do.
[01:11:39.005 --> 01:11:48.494]  I can say, okay, the doctors, they've got insurance issues, they work a lot of hours, they've got this, they've got that, but they stopped thinking the day they turned the tassel on their hat.
[01:11:49.715 --> 01:12:06.611]  You put the blame on pharma and all of these other people, which certainly they play a role, but where I point the finger is that the doctors who do the pharma, they're the ones who hand out those little pieces of paper called prescriptions and create an $800 billion a year industry.
[01:12:06.932 --> 01:12:09.334]  If they stop doing that and got back to treating
[01:12:09.674 --> 01:12:26.819]  Anatomy, physiology and biochemistry appropriately and looking at energetic patterns and treating that appropriately and addressing the underlying causes of why people are sick in the first place and not handing them a little piece of paper with a word on it called a prescription and creating an 800 billion dollar a year or more pharmaceutical industry.
[01:12:27.099 --> 01:12:32.421]  Those are the people I'd like to take out behind the woodshed and beat the live and tar out of them.
[01:12:33.380 --> 01:12:34.081]  I agree with you.
[01:12:34.121 --> 01:12:43.716]  I mean, I just think about companies knowingly putting melamine in formula that they know is going to cause organ failure and deaths in children.
[01:12:44.517 --> 01:12:48.804]  I mean, all I'm saying is they deserve, they deserve this for their life in prison.
[01:12:49.884 --> 01:12:52.646]  Well, in the next place I'm going to point the finger is at the parents.
[01:12:53.227 --> 01:12:59.672]  Listen, you know, when I first started this, me and a handful of others were the Lone Rangers out there talking about vaccine stuff.
[01:13:00.012 --> 01:13:02.074]  Now, it's everywhere.
[01:13:02.314 --> 01:13:05.216]  The stuff I do, all the big things.
[01:13:05.337 --> 01:13:08.039]  I've got 35,000 fans on Facebook that viral's out every night.
[01:13:08.419 --> 01:13:09.760]  Your show talks about it.
[01:13:10.080 --> 01:13:11.722]  Mike Adams, Mercola.
[01:13:12.102 --> 01:13:15.565]  I mean, it doesn't take a lot to go out and sort of see what's out there.
[01:13:15.925 --> 01:13:26.394]  And so if you just mindlessly follow what your pediatrician says, because you like them, and your child ends up with no brain, well, don't come crying to me to fix it.
[01:13:27.215 --> 01:13:31.338]  And that may sound pretty harsh, but I've just gotten to the point where I'm very intolerant.
[01:13:31.379 --> 01:13:31.999]  No, no, no.
[01:13:32.059 --> 01:13:33.240]  I totally agree with you.
[01:13:33.300 --> 01:13:38.525]  But again, they're raised in front of the TV, raised to trust the system, everything's happy, and the government loves you.
[01:13:39.125 --> 01:13:39.686]  Oh yeah.
[01:13:39.806 --> 01:13:57.421]  And I mean I've seen, I mean I've done a report on this years ago, but we should do another report on it, where we go down to the grocery store and just show, okay, this brand of formula, 49% sugar or high fructose corn syrup, 20% sugar, and they're always like 80% sugar.
[01:13:57.681 --> 01:14:01.964]  You know, the different, I mean, that isn't what mammal milk has in it.
[01:14:02.885 --> 01:14:06.969]  I mean, no wonder these kids are like zombies and totally screwed up and get diabetes.
[01:14:08.952 --> 01:14:09.473]  Agreed.
[01:14:10.334 --> 01:14:29.456]  But there are also the people, you know, the people that I love to support, you know, on the antithesis of me being angry at the people who don't take responsibility, the people that are the antithesis of that, that I love to support, who are the people who do do their research, who try to eat organic, who make their own baby food, who don't vaccinate their kids,
[01:14:29.776 --> 01:14:33.379]  They want to have a family farm, and they want to do a food co-op.
[01:14:33.699 --> 01:14:38.102]  Those are the people I throw 100% of my support behind, and I'll do everything I can to help them.
[01:14:38.422 --> 01:14:39.643]  We just need to have more of them.
[01:14:39.663 --> 01:14:41.124]  You know, that's a really good point.
[01:14:41.224 --> 01:14:44.607]  And those are the groups being demonized, being attacked.
[01:14:45.367 --> 01:14:46.948]  So that shows you it's premeditated.
[01:14:47.389 --> 01:14:48.249]  Plus we have the documents.
[01:14:48.289 --> 01:14:50.951]  But it's not just like the system is mindless and just does this.
[01:14:51.191 --> 01:14:54.734]  When you try to not be part of it, the system sees you as bad.
[01:14:55.683 --> 01:14:59.306]  Yeah, and does everything it possibly can to whip you back into the corral.
[01:15:00.948 --> 01:15:05.533]  Well, Dr. Sherry Tenpenny, give out those websites again and then I've asked a lot of questions here.
[01:15:05.553 --> 01:15:11.660]  I want to give you about five minutes to make any other points or cover other topics, pieces of news that you think are important.
[01:15:12.284 --> 01:15:13.265]  Well, thank you, Alex.
[01:15:14.265 --> 01:15:19.308]  Just a little bit more, a little bit of stuff where you can find me if you want to ask more questions.
[01:15:20.208 --> 01:15:31.033]  Facebook.com forward slash vaccine info is where we have a very active Facebook page and these are all people who are not vaccinating, have chose not to vaccinate and are pretty much up to speed.
[01:15:31.073 --> 01:15:33.795]  It's a very good community of people.
[01:15:33.835 --> 01:15:37.837]  So those of you who are out there who don't vaccinate and kind of feel like the Lone Ranger,
[01:15:38.237 --> 01:15:44.461]  It's a great place to find a community of almost 35,000 people who we post very frequently and it's a very active board.
[01:15:44.882 --> 01:15:47.523]  So, facebook.com forward slash vaccine info.
[01:15:48.044 --> 01:16:01.173]  My website about vaccine information is drtenpenny.com, d-r-t-e-n-p-e-n-n-y, drtenpenny.com, which is undergoing a lot of revisions right now, so probably in another month or two you're going to see a brand new site.
[01:16:01.733 --> 01:16:07.895]  My medical clinic here in Cleveland, Ohio, you can find the website at 10pennyimc.com.
[01:16:08.376 --> 01:16:14.558]  It's 10pennyimc, which stands for Integrated Medical Center, 10pennyimc.com.
[01:16:14.898 --> 01:16:16.379]  Find out a lot of stuff about what we do.
[01:16:16.399 --> 01:16:24.602]  We're always proud to say people have come from 48 states and 12 foreign countries, probably more than that now, to get well and get off their medications through using natural means.
[01:16:25.342 --> 01:16:30.346]  The biggest new thing that we've added is VaccineResearchLibrary.com.
[01:16:30.386 --> 01:16:46.479]  VaccineResearchLibrary.com, which is a compendium of more than 4,000 articles from conventional medical literature and scientific research that looks at cell lines, aluminum, mercury, all the individual vaccines, all the problems associated with vaccines.
[01:16:46.739 --> 01:16:48.781]  It's the bullets that you need for your gun.
[01:16:49.301 --> 01:16:56.884]  It's the documented evidence from science that shows that vaccines are not safe, they don't protect you, and they do cause harm.
[01:16:57.684 --> 01:17:02.246]  So I hope that you'll check those things out and that you'll come and join us on Facebook.
[01:17:02.326 --> 01:17:05.527]  And thanks to Alex very much for having me on tonight.
[01:17:06.027 --> 01:17:11.509]  And as always, Alex does this great job in keeping everybody informed and be safe for your family.
[01:17:11.809 --> 01:17:12.449]  Well, thank you.
[01:17:12.589 --> 01:17:22.952]  And so I've got this final question, because you didn't use up your five minutes here, Doc, in these extended commercial-free breakdowns we do here that are so invaluable to people.
