[00:00:02.301 --> 00:00:02.561]  I think.
[00:54:16.304 --> 00:54:25.516]  uh... that uh... well i mean just congratulations you've got people thinking you know why are you know uh... like i said it was uh... it was
[00:54:26.542 --> 00:54:34.289]  It was a real spiritual journey for me, but I'm glad it's helping people to have a discussion about it.
[00:54:34.349 --> 00:54:35.190]  I think it's important.
[00:54:35.210 --> 00:54:46.221]  We have so many walls between different ideological systems, and I'm hoping this just kind of breaks down some of those walls.
[00:54:47.162 --> 00:54:50.084]  And I mean, I guess that that would be the best outcome.
[00:54:52.333 --> 00:54:56.038]  You know, but I can't control what, how people interpret.
[00:54:56.098 --> 00:55:00.624]  It's not really my business what they interpret out of it, obviously.
[00:55:01.805 --> 00:55:03.428]  So I'm just doing what I can.
[00:55:04.749 --> 00:55:06.451]  How long did it take you to put this together?
[00:55:07.390 --> 00:55:10.033]  It took me about five years in all.
[00:55:10.073 --> 00:55:14.037]  It took four years to, I'd say, full-time.
[00:55:14.157 --> 00:55:18.221]  So from 2008 to now, I've been working on it full-time.
[00:55:18.621 --> 00:55:22.065]  But before that, I was working on it part-time for maybe three years.
[00:55:22.665 --> 00:55:26.429]  So, you know, like cobbled together, maybe make another year.
[00:55:26.509 --> 00:55:27.650]  So five years in all.
[00:55:28.571 --> 00:55:31.952]  And I've had people helping me since 2008.
[00:55:33.593 --> 00:55:40.755]  I've hired, you know, people off and on, on a kind of contractual basis, you know, mostly friends.
[00:55:41.495 --> 00:55:44.836]  And some of them, sometimes they work freelance from home.
[00:55:45.496 --> 00:55:59.392]  Sometimes it actually, the last year I've had a guy coming in, a good friend of mine coming in three days a week helping me out with the special effects, the snow, the smoke, the water, all these things.
[00:55:59.632 --> 00:56:06.239]  But I did most of the animation, actually did all the animation of the characters and did all the modeling as well.
[00:56:07.040 --> 00:56:08.541]  The rigging and the lighting.
[00:56:09.021 --> 00:56:23.810]  But all the special effects were done by, well, not all, but most of the special effects were done, which is, you know, for people who don't know what that means exactly, it's like I said, it's the snow, it's the water, the fire, the smoke.
[00:56:24.350 --> 00:56:27.592]  All these things were done by, mostly by freelance artists.
[00:56:27.912 --> 00:56:32.455]  I've had a couple of matte painters, which is the backdrops, the
[00:56:33.075 --> 00:56:37.559]  The, you know, the skies and that kind of thing helped me out as well.
[00:56:37.979 --> 00:56:40.521]  And I've also hired a couple dancers.
[00:56:40.581 --> 00:56:52.791]  I had one girl, because I went into a motion capture studio for some of the animation, like half of the animation is motion capture, like we've seen, I'm sure a lot of the viewers have seen on Gollum.
[00:56:54.170 --> 00:57:21.669]  A lot of the motion capture was done, sorry, a lot of the animation was done through motion capture, and the motion capture was done at a studio, a dance studio, actually a dance faculty at a university here in Montreal, and I hired one tap dancer and one kind of modern breakdance dancer to do the little American Indian dancer.
[00:57:24.181 --> 00:57:26.062]  That's about the process, yeah.
[00:57:27.042 --> 00:57:29.243]  Louis Lefebvre is our guest.
[00:57:30.124 --> 00:57:42.049]  I mean, I don't think I've ever seen in modern times such a labor of love with this many graphics, this much energy and time put into something.
[00:57:42.749 --> 00:57:51.033]  Because obviously the time to render, the time to draw it, the time to put it together, for those that don't know, I mean, even for a big company, this would be a major, major undertaking.
[00:57:51.073 --> 00:57:51.513]  So I can
[00:57:53.302 --> 00:58:09.309]  I mean, I think you're saying you were already awake, but you really awoken, you know, to what was happening in the world and that this is, you know, kind of your masterwork or something that, you know, symbolizes the beginning of what will become your masterwork.
[00:58:10.390 --> 00:58:10.830]  Who knows?
[00:58:11.090 --> 00:58:12.231]  I don't know where it's going to go.
[00:58:12.891 --> 00:58:18.293]  But yeah, basically, I was I think I felt a lot of
[00:58:21.307 --> 00:58:28.072]  I think because it was the Jesus, well, it's not the Jesus, it's like Christ consciousness as I see it.
[00:58:28.652 --> 00:58:32.295]  But I mean, if you want to see it as Jesus, that's wonderful as well.
[00:58:32.355 --> 00:58:35.417]  I mean, I think that's, like you said, it's open to interpretation.
[00:58:36.237 --> 00:58:45.844]  But because it was that character, I felt obviously a lot of, I put a lot of pressure on myself because I felt like I didn't want to do it disrespect.
[00:58:46.344 --> 00:58:48.566]  I have a tremendous amount of respect.
[00:58:49.352 --> 00:58:58.584]  For the teaching of Jesus Christ, so I felt I just have to do it, you know, some justice.
[00:58:58.665 --> 00:59:01.989]  I can't just be disrespectful with it.
[00:59:02.570 --> 00:59:06.075]  But, you know, unfortunately for some people it still has failed.
[00:59:07.176 --> 00:59:08.856]  No, I wouldn't let that distract you.
[00:59:08.896 --> 00:59:11.057]  I mean, you're exposing evil here.
[00:59:11.477 --> 00:59:14.078]  You're getting people to think, waking them up out of their trance.
[00:59:14.438 --> 00:59:20.940]  I love how you have Osama Bin Laden in the CIA commando outfit.
[00:59:21.200 --> 00:59:27.342]  I mean, obviously, from what I've gotten from these views, you're obviously questioning the official narrative of 9-11?
[00:59:28.965 --> 00:59:29.865]  Oh yeah.
[00:59:30.145 --> 00:59:34.366]  I mean, when I started this piece, it wasn't really... I didn't know much about it.
[00:59:34.406 --> 00:59:35.946]  Like I said, it started about 2005.
[00:59:36.887 --> 00:59:40.087]  It was starting to come together in my head.
[00:59:40.827 --> 00:59:47.769]  And at that time, I wasn't into... I didn't know anything about 9-11, like as far as a conspiracy.
[00:59:48.289 --> 00:59:54.450]  I just knew it as a time of sadness, obviously, and a marking point in our
[00:59:54.970 --> 01:00:03.592]  In our timeline, obviously what I see it as now, it's obvious to me now just looking at it like it's the way it falls.
[01:00:03.932 --> 01:00:06.113]  Plus, I have an engineering background.
[01:00:06.353 --> 01:00:09.274]  I studied in engineering, but it doesn't make me an expert.
[01:00:09.334 --> 01:00:18.356]  But still, when I look at those two buildings falling today, it's just like, oh my God, how did I ever think it was not a controlled demolition?
[01:00:19.256 --> 01:00:40.692]  And, um, but what I see it now as, you know, with my research in symbolism, which I didn't know much about when I started the film, I can now see that it's a ritual, as it's a ritual about, um, it's kind of a way to say, look, this is what's going to happen to your economy, because those two towers are a symbol of the economy.
[01:00:41.172 --> 01:00:45.255]  And when they crumbled, it was like, we will implode your economy.
[01:00:45.875 --> 01:00:49.836]  And you watch, as you watch your economy crumble.
[01:00:50.436 --> 01:00:51.216]  So that's what it means to me.
[01:00:51.256 --> 01:00:56.237]  Exactly, as I've studied the Illuminati, who really are the opposite of what they say.
[01:00:56.537 --> 01:01:02.218]  They seek to create darkness, but then call themselves illuminated, because they're going to be illuminated, but you're going to be in darkness.
[01:01:03.278 --> 01:01:05.339]  Well, it's basic magic.
[01:01:06.599 --> 01:01:11.100]  They have to engage in the lesser magic of telling you what they're going to do up front.
[01:01:12.180 --> 01:01:16.342]  And so the Mojo is a trillion times more powerful when they actually do it.
[01:01:16.422 --> 01:01:19.103]  So they have to almost count coup before they do it.
[01:01:19.143 --> 01:01:24.406]  That's why on Fox TV they had the government hijack a jet by remote control to fly it in the World Trade Center.
[01:01:24.626 --> 01:01:26.487]  They make NORAD stand down because of a drill.
[01:01:26.747 --> 01:01:31.730]  They say hijackers are on board but it's really remote control because they want to attack Afghanistan and take American liberties.
[01:01:32.110 --> 01:01:33.270]  That aired six months before.
[01:01:33.530 --> 01:01:38.013]  And then it turned out hundreds of publications and outfits did the same thing and they were all
[01:01:39.153 --> 01:01:43.016]  Literally beating the drum, getting everyone ready to then do this.
[01:01:43.056 --> 01:01:51.421]  Then Warren Buffett had over 100 top CEOs flown that morning to already meet with him in a hangar at Moffett Air Force Base.
[01:01:51.722 --> 01:01:59.447]  I mean, all of this, and then the CIA drills, and then the heads of Al Qaeda meeting at the Pentagon secretly, and the bin Laden's being flown out.
[01:02:00.007 --> 01:02:08.513]  It's important to them at multi-layers to let those of us that are conscious and awake but not serving them, because there are people that are conscious but they serve the dark side,
[01:02:09.173 --> 01:02:12.978]  They're only partially conscious, so they know what a fool's errand that is, because they love death and destruction.
[01:02:13.539 --> 01:02:17.704]  But they need to reveal it before they do it.
[01:02:17.725 --> 01:02:22.951]  And again, even if you don't believe in that stuff, viewers, this is what they believe.
[01:02:23.532 --> 01:02:24.293]  Comments on that.
[01:02:24.313 --> 01:02:25.975]  Again, we're talking to the Creator.
[01:02:27.076 --> 01:02:28.597]  Of I Pet Goat 2.
[01:02:28.637 --> 01:02:32.379]  You can watch it at heliofont.com.
[01:02:32.659 --> 01:02:36.421]  H-E-L-I-O-F-A-N-T dot com.
[01:02:37.202 --> 01:02:37.882]  Just amazing.
[01:02:37.922 --> 01:02:40.623]  Go there and certainly support the work he's doing.
[01:02:40.663 --> 01:02:43.105]  Support independent media and research.
[01:02:44.085 --> 01:02:47.228]  You know, things like this, because this is a major studio undertaking.
[01:02:47.268 --> 01:02:49.549]  You've done it with just yourself and a handful of others.
[01:02:49.609 --> 01:02:50.390]  Anyways, I'm ranting.
[01:02:51.531 --> 01:02:56.615]  What do you make of what I just said about this revelation of the method of this show?
[01:02:57.436 --> 01:02:58.737]  I don't know about that.
[01:02:58.797 --> 01:03:01.739]  Like, I'm learning this as I go along, you know.
[01:03:01.859 --> 01:03:05.202]  I don't know what their intention is, but it's gotten pretty blatant.
[01:03:06.102 --> 01:03:10.206]  And so I think this film is about taking that
[01:03:11.033 --> 01:03:16.205]  Symbolism that they have and throwing it back in their face, like, I mean, this is just getting ridiculous.
[01:03:17.147 --> 01:03:17.668]  And, uh...
[01:03:18.823 --> 01:03:24.327]  Like I said, I started the process where I didn't know much about it, and I'm learning as I go along.
[01:03:24.687 --> 01:03:41.918]  What's wonderful is I've read so many articles and stuff on, you know, conspiracy websites and other websites and people that know symbolism, people that know a lot more symbolism than I do, and telling me about symbolism that I didn't even know about in my film, which is kind of, you know, interesting.
[01:03:42.498 --> 01:03:44.760]  And so I just, you know, I'm learning as I go along.
[01:03:45.360 --> 01:03:45.881]  But, um,
[01:03:46.861 --> 01:03:51.325]  Certainly, you know, I think you know more about a lot of it than I do.
[01:03:51.365 --> 01:03:59.132]  I mean, what I learned about conspiracy, actually, a lot of it I learned through the web, through people like you.
[01:03:59.152 --> 01:04:04.556]  At one point, when I had started making the film,
[01:04:06.017 --> 01:04:07.459]  I think I told one of your crew members.
[01:04:08.059 --> 01:04:16.868]  Sometimes I actually tune in just to, you know, I get kind of down sometimes because I was all along my corner and I felt like, oh my God, what am I doing?
[01:04:16.888 --> 01:04:17.549]  This is crazy.
[01:04:17.629 --> 01:04:18.470]  I'm crazy.
[01:04:20.432 --> 01:04:27.439]  And I just kind of tune in and just have a, you know, it just kind of boosts me up to like, okay, yeah, this is important.
[01:04:28.763 --> 01:04:56.557]  Sure, because the system's all about isolating us, like that scene with the character who's laying there and doesn't even have their own mind, and is almost in a waking dream or hallucinating, and then there's the snake plugged into their brain, almost sucking their brain or feeding off the fact that they're unconscious, and then being able to tune in and hear all the other callers and guests lets you know that there's a giant growing community of people who are discovering deeper layers of reality.
[01:04:57.253 --> 01:04:59.754]  Yeah, yeah, yeah.
[01:04:59.874 --> 01:05:00.635]  Yeah, absolutely.
[01:05:00.695 --> 01:05:03.296]  It's like, it's an organic process.
[01:05:03.856 --> 01:05:11.940]  And it's it's wonderful just to, to just kind of go online and read all these comments and see how it has stimulated debate.
[01:05:14.341 --> 01:05:18.783]  And, you know, a lot of people have gotten the mess, the meaning of what I was trying to say.
[01:05:18.803 --> 01:05:21.444]  And that's been very encouraging.
[01:05:21.484 --> 01:05:23.605]  And I think, when did you release this?
[01:05:27.145 --> 01:05:39.919]  Um, it was like the 23rd, I mean June, the end of June, 23rd or 24th I think we finished and we had a kind of a little wrap party with friends and stuff like that, so yeah.
[01:05:40.578 --> 01:05:43.241]  Okay, well that shows how things grow organically.
[01:05:43.281 --> 01:05:45.704]  Sometimes fast, sometimes slow, sometimes in between.
[01:05:46.304 --> 01:05:50.269]  I didn't hear about this for a couple weeks after that until last week.
[01:05:50.589 --> 01:05:56.496]  And then since then, I'm just looking around doing research separately and seeing it pop up everywhere.
[01:05:56.576 --> 01:05:58.198]  Positive, negative, everything in between.
[01:05:58.598 --> 01:06:00.641]  Causing, causing debate.
[01:06:01.261 --> 01:06:03.642]  And so it seems to just be really picking up steam.
[01:06:03.662 --> 01:06:06.724]  That's got to be a satisfying, very, very satisfying feeling.
[01:06:07.144 --> 01:06:11.907]  Have you had any quote mainstream or dinosaur media contact you about it yet?
[01:06:14.332 --> 01:06:22.479]  Well, I've had, you know, like, mostly it's been 3D magazines and 3D sites that have wanted interviews.
[01:06:23.220 --> 01:06:34.970]  And I've just submitted an article to a place in Columbia, of all places, for a journal that's actually given freely in the metro stations.
[01:06:35.811 --> 01:06:38.133]  So it's the same company.
[01:06:38.573 --> 01:06:45.976]  The same company actually that we have in Montreal that distributes these free magazines with news and stuff like that.
[01:06:46.937 --> 01:06:58.082]  And so I submitted an article to them and I need to do one also for a guy in Britain that does a lot of more mainstream journalism.
[01:06:58.902 --> 01:07:16.288]  I don't know if he'll like my answers, though, because he seems to think I did this only for publicity, like that the conspiracy aspect is only a gimmick to try to generate talk, and that it wasn't actually meant... I didn't actually mean what I was saying.
[01:07:16.628 --> 01:07:20.049]  Well, yeah, I mean, notice how they do something to promote the new Batman movie.
[01:07:20.429 --> 01:07:23.970]  It's clearly exploitive, it's clearly hype, but that's okay.
[01:07:24.270 --> 01:07:26.251]  But then when we bring up something political,
[01:07:27.091 --> 01:07:34.034]  That obviously is being driven by what we believe, but yeah, we put it out so it has an effect, so that we actually are able to reach out to people.
[01:07:34.494 --> 01:07:41.737]  That somehow is dirty, and that's the system trying to gatekeep the innate power of humans to communicate through art.
[01:07:43.558 --> 01:07:50.740]  Yeah, well, like you said, it seems to be the media is on a downward spiral.
[01:07:50.821 --> 01:07:52.541]  People are tuning out.
[01:07:52.621 --> 01:07:54.342]  They can see the conditioning.
[01:07:55.074 --> 01:08:02.441]  That's kind of reflected in the character that you were mentioning before, the serpent with the television head.
[01:08:02.541 --> 01:08:19.577]  That's the media, the mesmerizing and the... I think I read a book by Michael Tesarian about the... I think he called them... the word media actually came from Medes, which was a place in Persia, as I recall.
[01:08:20.542 --> 01:08:29.408]  And, um, and the meads were actually, there were a lot of sorcerers that were consulted by the kings and queens and other, uh, powers.
[01:08:29.488 --> 01:08:33.211]  Yeah, that's where we get the term medium, calling a medium to talk to the spirit world.
[01:08:33.231 --> 01:08:33.471]  Yeah.
[01:08:33.791 --> 01:08:34.231]  That's right.
[01:08:34.271 --> 01:08:41.756]  So it's this, which indicates a source, uh, a kind of sorcery, a, um, kind of a magician's trick.
[01:08:41.876 --> 01:08:44.858]  And, and, and certainly that's kind of what the media is.
[01:08:44.938 --> 01:08:50.002]  It's always brain, trying to brainwash us, trying to keep us in a certain, uh, narrative.
[01:08:51.284 --> 01:08:52.546]  Don't step out of line.
[01:08:52.867 --> 01:08:55.973]  You're a conspiracy theorist.
[01:08:56.073 --> 01:08:57.676]  Don't say what you believe.
[01:08:57.696 --> 01:09:00.581]  People will think you're crazy.
[01:09:03.871 --> 01:09:04.231]  Whatever.
[01:09:04.651 --> 01:09:08.913]  It's so... That's representative in that character there.
[01:09:09.473 --> 01:09:12.495]  And obviously the head of the... His name is Draco.
[01:09:12.915 --> 01:09:14.916]  That character, the snake character.
[01:09:14.936 --> 01:09:25.000]  And the head in the television, I don't know if you noticed, but he's got all the symbols of money on his face and on his beard.
[01:09:25.681 --> 01:09:28.262]  It's all like dollar bills and stuff like that.
[01:09:28.322 --> 01:09:30.823]  And his eyebrows are actually taken from the dollar bill.
[01:09:32.129 --> 01:09:43.356]  And so he kind of represents the monetary system or the banking system acting through the media and the snake part of him is actually can mean many things.
[01:09:43.596 --> 01:09:53.782]  I've read that the snake can represent technology, can represent obviously medicine and so he's acting through all these things to keep the little
[01:09:55.666 --> 01:09:57.327]  Ludovic character that I called him.
[01:09:58.368 --> 01:10:05.772]  I called him Ludovic and so he's acting through all these things to keep this little character in a sedated state.
[01:10:07.373 --> 01:10:17.520]  Going back to the Christ figure, I mean it's almost like coming out of the womb or a rebirth or a death and a rebirth coming out of that darkness
[01:10:18.280 --> 01:10:33.684]  And it's on the boatman, I guess Choron, or not even Greek, going back to the Egyptian, but there is no boatman, it's just the boat itself is taking him across the river, but instead of death, it's rebirth?
[01:10:34.584 --> 01:10:37.184]  Right, it's a form of resurrection, right?
[01:10:39.910 --> 01:10:44.894]  The motif of resurrection was really important in Greek mythology.
[01:10:44.934 --> 01:10:48.678]  Well, wasn't Christ in the Bible sent to hell to get the keys to death and slavery?
[01:10:49.565 --> 01:10:51.427]  It's almost like Christ is going through.
[01:10:52.387 --> 01:10:52.948]  That's right.
[01:10:53.088 --> 01:11:18.369]  So, I mean, yeah, and in Egyptian symbology we have the sun god Ra in his boat, Anapa, and he travels the sky in his celestial boat and he illuminates the sky and in the evening he goes into the underworld and he's there during the night and in the morning he
[01:11:19.733 --> 01:11:46.233]  Rises again, and so it's a form of resurrection, and the Anubis boat, which is actually, Anubis is a Greek god, but based off of an earlier Egyptian god called Anapa, and this is a deity that is guarding the gates of the underworld, and he
[01:11:47.267 --> 01:11:56.635]  It weighs the souls of men and their hearts and protects the souls of men as they travel through the underworld.
[01:11:57.635 --> 01:12:12.668]  And so, I think it's a fitting image, but as I told you, I put the Christ figure in the center of the narrative, I think, to redress some of those... Sure, sure, and expanding on that, I mean, the point is just to get people thinking, because this, you know, gets off into, like, you know,
[01:12:13.874 --> 01:12:20.640]  The wider world and all these archetypes, but I noticed that when the Christ figure comes out too, we see a big pyramid in the distance collapse.
[01:12:21.500 --> 01:12:21.781]  Right.
[01:12:22.581 --> 01:12:38.495]  Well, let's see, the main theme of the movie is basically the crumbling of the hierarchical world and the awakening of the hearts of men, you know, standing alone in their relationship to God without
[01:12:39.301 --> 01:12:39.701]  Thank you.
[01:13:00.290 --> 01:13:06.913]  Just the crumbling of the hierarchical structure and this oppressive type of hierarchical structure.
[01:13:06.973 --> 01:13:15.636]  Obviously, there's always going to be some sort of hierarchy in organizations, but it won't be this manipulation, domination type of hierarchy.
[01:13:15.976 --> 01:13:25.119]  And you'll notice that the character is in a boat, the Christ character, and he just kind of goes, sails through the scene and he's witnessing.
[01:13:25.660 --> 01:13:28.261]  And he's actually not creating this.
[01:13:28.301 --> 01:13:28.801]  He's not
[01:13:29.915 --> 01:13:30.175]  I don't
[01:13:49.292 --> 01:14:00.577]  I understand it's all archetypal, but I mean, I think the most powerful imagery is the CIA dealing drugs, you know, the big black army tanks, the drones, the programming, Bush dancing around.
[01:14:02.037 --> 01:14:08.260]  What did you mean by, I mean, I guessed at it, but what is Obama doing in the scene when he looks at the flower?
[01:14:11.889 --> 01:14:27.990]  I think it embodies a lot of things, but to me it's like the little girl is holding this apple and it represents all these kind of inward divisions that are cultivated in us to keep us in our place.
[01:14:28.630 --> 01:14:37.615]  So that we are always feeling shame or inadequacies or guilt and, you know, it's a symbol of sin, obviously.
[01:14:37.935 --> 01:14:48.802]  So we're always feeling this guilt and so we're stuck and we're stuck in a like the little children behind her were held down by barbed wire and they're apathetic.
[01:14:48.842 --> 01:14:49.182]  So it's a.
[01:14:49.562 --> 01:14:51.263]  That's what the apple represents to me.
[01:14:51.563 --> 01:14:55.085]  And then she just kind of drops it because she realizes, you know, I'm sick of this.
[01:14:55.565 --> 01:14:57.346]  And she's watching the spectacle in front of her.
[01:14:57.366 --> 01:14:58.147]  So she's just tired.
[01:14:58.547 --> 01:15:04.771]  She just drops the apple and it just kind of rolls down, you know, at the feet of ones that came.
[01:15:05.331 --> 01:15:06.852]  And it just kind of splits open.
[01:15:06.892 --> 01:15:15.116]  And to me, that's a symbol of kind of duality of being caught up in the left, right, in the
[01:15:17.037 --> 01:15:28.322]  You know, Christian-Muslim, male-female, always fighting, always... Clash of civilizations, a controlled clash of chaos.
[01:15:28.342 --> 01:15:28.682]  Right.
[01:15:28.742 --> 01:15:32.964]  It's spinning in our minds, in our minds, that, you know, that's the duality.
[01:15:33.004 --> 01:15:38.087]  And then, you know, the checkerboard is also representing duality, the black and white.
[01:15:38.107 --> 01:15:40.668]  And then there's also a symbol of a zero and a one.
[01:15:41.628 --> 01:15:44.070]  And that's, you know, that's the binary systems of duality.
[01:15:44.090 --> 01:15:49.254]  And then the flower comes out, and the flower joins the two halves, and it comes out.
[01:15:49.714 --> 01:15:58.220]  And that's a symbol to me of unifying those two polar opposites, and seeing it from another perspective, from above.
[01:15:58.280 --> 01:16:03.104]  So it's kind of like an awakening to that split mind.
[01:16:03.124 --> 01:16:04.905]  Sure, well, men and women aren't
[01:16:05.879 --> 01:16:10.304]  The harmony of everyone seeing themselves in the other and finding that common space
[01:16:23.804 --> 01:16:29.048]  Um, from that, you know, and not being stuck in the divide so much.
[01:16:29.508 --> 01:16:43.158]  And that's kind of the awakening of people, of people realizing they have common interests, and the character of Obama is just struck with fear at that point.
[01:16:44.019 --> 01:16:46.621]  You're right, because the people are coming together and waking up.
[01:16:47.621 --> 01:16:56.867]  And the way you caught Bush's mannerisms, and the way you got Obama's fake, you know, friendly mannerisms, you really have done an incredible job.
[01:16:56.887 --> 01:17:04.292]  I want to thank you for the work you've done, you know, in trying to wake people up to 9-11, being an inside job, being right there, is important.
[01:17:05.033 --> 01:17:13.198]  Tell us about where Heliophant goes from here, Heliophant.com, and any other points you'd like to make here, Louie.
[01:17:16.010 --> 01:17:18.552]  Well, I don't know where the journey is going to take me.
[01:17:18.672 --> 01:17:30.517]  Obviously, it was a lot of time and very draining, very, you know, financially and physically, but very happy with the result, very happy I've done it.
[01:17:31.618 --> 01:17:33.459]  So I don't know where it's going to go from here.
[01:17:34.299 --> 01:17:37.421]  It's not an incredible revenue generating model.
[01:17:38.594 --> 01:17:42.096]  To be honest, but we'll see where we go from here.
[01:17:42.236 --> 01:17:47.878]  I'm getting a lot of feedback, a lot of opportunities to maybe work on, you know, more commercial stuff.
[01:17:47.958 --> 01:17:53.861]  I don't know if I'll do that or if I'll, you know, just... But like you said, you'd already done that in some of the biggest movies out there.
[01:17:54.161 --> 01:17:55.622]  This was a long labor of love.
[01:17:55.642 --> 01:18:03.646]  I mean, I guess almost in a pious way or a cogitive way, you committed for four years to this, put everything you had into it.
[01:18:04.467 --> 01:18:07.940]  Is almost a rebellion against commercialism and materialism?
[01:18:07.960 --> 01:18:09.546]  Because that's what you were kind of alluding to earlier.
[01:18:11.008 --> 01:18:16.832]  Yeah, yeah, well, it was a bit of a, I wouldn't say pious, but it was a monastic.
[01:18:18.414 --> 01:18:19.214]  That's what I should say.
[01:18:19.334 --> 01:18:21.296]  I mean, that was the word I was actually looking for.
[01:18:21.336 --> 01:18:25.039]  It's funny you'd say that, almost like priestly, yeah, off in the... Yeah, yeah, definitely.
[01:18:25.119 --> 01:18:27.701]  Well, I think... That's the word, cogitive, like a cogitor up in a, yeah.
[01:18:28.241 --> 01:18:36.567]  Right, but I think a lot of people that work in 3D have that temperament, you know, they're always at the computer and all that, so, you know, but...
[01:18:38.507 --> 01:18:42.091]  So yeah, I'm not sure where it will go from here.
[01:18:42.651 --> 01:18:44.713]  I can't remember the last part of your question.
[01:18:54.696 --> 01:18:55.577]  Not really, no.
[01:18:55.717 --> 01:19:04.721]  I really enjoyed the interview and I'm happy to just get my point out as well, which is, you know, the first time where I've explained some of the symbolism.
[01:19:05.082 --> 01:19:10.945]  I'm going to probably update today, maybe tomorrow or Friday, I'm not sure.
[01:19:11.205 --> 01:19:14.106]  I'm going to start explaining some of it from my view.
[01:19:14.166 --> 01:19:15.027]  It's not necessarily
[01:19:15.547 --> 01:19:17.387]  Because I don't want it to be too fixed.
[01:19:17.427 --> 01:19:21.388]  You know, everyone can kind of put what they want onto the work.
[01:19:21.888 --> 01:19:24.349]  But a lot of people have been asking me the same questions.
[01:19:25.069 --> 01:19:29.490]  And so I'm going to explain some of the stuff I've mentioned with you.
[01:19:29.850 --> 01:19:34.871]  I'm going to put on the website and, you know, just start a discussion that way and see where it goes from there.
[01:19:35.631 --> 01:19:38.251]  I have a few final questions popping in my head.
[01:19:38.271 --> 01:19:41.792]  I mean, we got sex slavery with the old lady in the cage.
[01:19:41.832 --> 01:19:42.432]  Is that what that is?
[01:19:43.769 --> 01:19:48.851]  Yeah, well, that, for me, yeah, it can be a lot of things, but it's not necessarily slavery, you know?
[01:19:48.911 --> 01:19:51.032]  It's suffering around the sexual issues.
[01:19:51.232 --> 01:20:09.259]  So, it can be, you know, like, in the beginning she's looking down, so it can be a sort of, you know, overindulgence in sex, or maybe it's also like an obsession with sex, or maybe it's also an obsession with repressing sex, you know, kind of that old nun that's, you know, you can't have sex, you can't, you know.
[01:20:09.379 --> 01:20:12.180]  Or vanity, almost, like people get obsessed with how they look.
[01:20:13.044 --> 01:20:25.347]  Right, as well, because I think for some people they've told me it brings up the fear of getting old and not pleasing anymore, not being able to have sex, and so she's getting old.
[01:20:25.447 --> 01:20:27.708]  So I think it brings up a lot of stuff for people that way.
[01:20:28.748 --> 01:20:32.189]  But basically she goes through the piece where she's kind of looking down and
[01:20:32.869 --> 01:20:46.136]  And then she gets, you know, she's in a kind of a shameful place because it's dingy and dark, and you'll notice that on her skirt she has these vine leaves, so it's almost like that shame of the Garden of Eden.
[01:20:46.896 --> 01:20:50.798]  And she's in her prison, so it's kind of like a place of suffering.
[01:20:51.547 --> 01:20:56.570]  You know, and at the end, she just kind of, you know, it gets inundated with light.
[01:20:56.611 --> 01:21:02.915]  So it just, you know, just gets purified by light, by connection with spirit.
[01:21:03.295 --> 01:21:08.319]  And at the end, she kind of looks up and it's almost like she had sex with God, really, you know?
[01:21:10.586 --> 01:21:13.727]  She looks up and she's kind of purified in a way.
[01:21:13.767 --> 01:21:19.869]  It's funny you say that because I mean growing up obviously women are beautiful, passionate, you like super desire for them.
[01:21:20.229 --> 01:21:26.931]  As I get more into the universe and liberty and freedom and all the incredible things around me, quite frankly sex does not have
[01:21:27.831 --> 01:21:30.712]  The power it had over me, but I guess that's because I'm older now.
[01:21:30.732 --> 01:21:35.273]  I mean, it's almost like something that I've been there, done that, and it's still interesting.
[01:21:35.313 --> 01:21:48.816]  I mean, I'm a great wife, three children, but it's just not, you know, it's not as exciting as, you know, my French bulldog sitting in my lap or going fishing or hiking up a mountain or kissing my wife.
[01:21:48.856 --> 01:21:55.598]  You know, I mean, I mean, I mean, it's almost like, yeah, people that are completely obsessed with it, it's almost like they're stunted by it.
[01:21:56.388 --> 01:21:56.688]  Right.
[01:21:57.328 --> 01:22:15.175]  Yeah, well, the point is, you know, if you're, I think the point is, is if you're in a place of suffering and you're, you know, if it's an escape or something like that, and you're in a place of suffering, you're not allowed to have it because of your religious ideas and stuff like that, there can be a lot of suffering around sex.
[01:22:15.235 --> 01:22:17.515]  I thought it was important to put it in the piece.
[01:22:17.555 --> 01:22:18.996]  Well, I didn't even think about it.
[01:22:19.076 --> 01:22:20.657]  It just kind of visually came to me.
[01:22:20.677 --> 01:22:24.298]  Well, sure, like even like in the porn industry, I read about how unhappy those people are.
[01:22:24.938 --> 01:22:27.040]  I was talking to a filmmaker who's doing a documentary on it.
[01:22:27.060 --> 01:22:29.062]  He said a lot of people are just totally unhappy.
[01:22:30.103 --> 01:22:31.565]  I guess a lot of people can be.
[01:22:31.625 --> 01:22:35.689]  I guess, you know, I'm sure there are some exceptions, like there are exceptions in everything.
[01:22:35.969 --> 01:22:36.770]  Oh, yeah, no, no.
[01:22:36.790 --> 01:22:47.520]  Yeah, there are some people, I guess, that... I mean, just again, it brings up a wide spectrum, almost like a cornucopia, the whole light spectrum of ideas.
[01:22:47.580 --> 01:22:48.281]  Just amazing.
[01:22:49.986 --> 01:22:58.687]  Well, yeah, I guess that's hopefully the point that it doesn't feel too dogmatic, you know, because that's kind of what the church crumbling at the end.
[01:22:59.791 --> 01:23:01.432]  It's good sometimes to re-question all this stuff, for sure.
[01:23:30.092 --> 01:23:32.796]  Alright, well we're going to continue to watch the website.
