[00:00:00.384 --> 00:00:01.825]  You've got it.
[00:45:59.651 --> 00:46:02.733]  Alex Jones here with a very important announcement for truth seekers.
[00:46:03.113 --> 00:46:08.837]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[00:46:09.057 --> 00:46:15.462]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[00:46:15.642 --> 00:46:21.065]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[00:46:21.345 --> 00:46:24.988]  This film exposes the fraud that Obama is like nothing I've seen.
[00:46:25.168 --> 00:46:28.729]  If you want to know who Obama's real daddy is, this is the film for you.
[00:46:28.969 --> 00:46:33.350]  Don't forget, your purchase supports our broadcast and our growing media network.
[00:46:33.570 --> 00:46:35.890]  You'll also find it at Infowarshop.com.
[00:46:36.070 --> 00:46:39.611]  None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[00:46:39.911 --> 00:46:44.192]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[00:46:44.352 --> 00:46:46.993]  This book is coffin nails to the globalist takeover.
[00:46:47.313 --> 00:46:53.837]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[00:46:54.137 --> 00:46:58.840]  These titles and a lot more are all available at InfoWarshop.com.
[00:47:00.961 --> 00:47:02.122]  Coast to Coast.
[00:47:02.482 --> 00:47:03.903]  Direct from Austin.
[00:47:04.544 --> 00:47:07.846]  You're listening to the Alex Jones Broadcasting Network.
[00:47:08.346 --> 00:47:16.631]  Big Brother.
[00:47:18.061 --> 00:47:19.322]  Mainstream media.
[00:47:20.823 --> 00:47:21.964]  Government cover-ups.
[00:47:23.385 --> 00:47:24.385]  You want answers?
[00:47:25.366 --> 00:47:26.347]  Well, so does he.
[00:47:27.267 --> 00:47:33.591]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:47:40.176 --> 00:47:41.176]  Okay, let me now...
[00:47:42.566 --> 00:47:43.227]  Settle down a bit.
[00:47:43.268 --> 00:47:44.710]  We're 47 minutes in.
[00:47:44.730 --> 00:47:46.033]  That's kind of out of the gates for me.
[00:47:46.975 --> 00:47:54.209]  And I want to walk through this because I sit here studying this stuff calmly for days, then get on air and just explode because I'm angry about it.
[00:47:54.966 --> 00:47:57.207]  If I catch somebody breaking into my house, I get mad.
[00:47:57.627 --> 00:47:59.467]  If I catch somebody messing with my kids, I get mad.
[00:47:59.487 --> 00:48:02.568]  If I catch somebody taking my liberties, I get mad.
[00:48:02.628 --> 00:48:05.029]  I've still got my basic instincts, ladies and gentlemen.
[00:48:05.269 --> 00:48:10.531]  And we need to have the idea of liberty spread like a counter-contagion.
[00:48:10.871 --> 00:48:12.372]  The globalists are the contagion.
[00:48:12.712 --> 00:48:13.752]  We are the answer.
[00:48:13.812 --> 00:48:16.933]  We are the white blood cells that go in there.
[00:48:16.953 --> 00:48:18.934]  If you don't know what a white blood cell is, folks, that's what pus is.
[00:48:20.780 --> 00:48:25.701]  That's when you've got an infection, you see the pus, that's the good stuff there, destroying the bacteria.
[00:48:26.401 --> 00:48:30.322]  It means the enemy invaded there, and your troops are in there blasting the daylights out of it.
[00:48:30.802 --> 00:48:33.383]  Thomas Jefferson said you better protect the jewel of liberty.
[00:48:33.763 --> 00:48:38.564]  Even if you know the jewel of liberty, and fight for your rights, you'll probably have them taken.
[00:48:39.144 --> 00:48:41.885]  If you don't fight for them, you will be a slave.
[00:48:42.285 --> 00:48:43.645]  You will be overrun.
[00:48:43.705 --> 00:48:44.726]  You will be conquered.
[00:48:45.066 --> 00:48:46.486]  Please, ladies and gentlemen,
[00:48:47.307 --> 00:48:50.611]  I look at the public, they're childlike, they're domesticated.
[00:48:52.173 --> 00:48:59.683]  They're like a guinea pig that thinks it's got a happy life and thinks the people that bring it food love it until they take it out of the cage and feed it to a boa constrictor.
[00:49:01.185 --> 00:49:04.870]  We've got to get more sophisticated and realize how much trouble we're in.
[00:49:06.144 --> 00:49:13.807]  And realize the minions of the system, they're following false compartmentalized narratives or roles they've been given.
[00:49:13.847 --> 00:49:15.768]  We've got to give them the larger breakdown.
[00:49:16.008 --> 00:49:20.310]  So they go, oh, I do see the larger image now and understand they're being manipulated.
[00:49:20.530 --> 00:49:22.031]  Now, I want to move quickly into this now.
[00:49:23.872 --> 00:49:36.339]  About three weeks ago, four weeks ago, at Infowars.com, PrisonPlanet.com, we scrolled through the different federal purchase websites where they have to put stuff out for bids and tell you what they bought after they get the bids.
[00:49:36.840 --> 00:49:47.766]  It's FBO.gov index, and we can show people watching on PrisonPlanet.tv, actual document cam of this, commercial lead training ammunition.
[00:49:49.508 --> 00:49:55.114]  And this goes through the different purchases by the Department of Homeland Security.
[00:49:55.154 --> 00:49:57.657]  Now, last year they bought 250 million rounds.
[00:49:57.857 --> 00:50:03.002]  That was the biggest one-time purchase in domestic law enforcement history.
[00:50:03.683 --> 00:50:05.985]  This year they bought 450 million rounds.
[00:50:06.426 --> 00:50:07.347]  That raised eyebrows.
[00:50:07.887 --> 00:50:09.688]  Then they bought 750 million.
[00:50:09.708 --> 00:50:10.509]  That was a month ago.
[00:50:10.949 --> 00:50:13.151]  Since then, they've bought over 50 million more.
[00:50:13.612 --> 00:50:15.213]  They're arming every agency out there.
[00:50:15.273 --> 00:50:29.764]  So, all we did, this is what journalists could do, you know, even if you don't care about freedom and you want to know why Infowars.com or PrisonPlanet.com are now the biggest alternative news sites out there, except for the Drudge Report that's way above us.
[00:50:29.844 --> 00:50:30.585]  It's its own animal.
[00:50:31.920 --> 00:50:33.862]  It's because we do old-fashioned reporting.
[00:50:33.962 --> 00:50:36.965]  I kind of rant and rave and stuff, but I've got all these journalists that work under me.
[00:50:37.626 --> 00:50:37.967]  Okay?
[00:50:39.048 --> 00:50:42.051]  I kind of get people's attention and my writers show you the information.
[00:50:43.152 --> 00:50:44.093]  But the point is...
[00:50:45.319 --> 00:50:49.862]  Is that we start reporting on this, and it becomes a big national story.
[00:50:49.942 --> 00:50:53.245]  Why has 1.4 billion rounds of ammo been purchased?
[00:50:53.905 --> 00:51:00.550]  And you can just type in 450 million rounds of ammo into a search engine, you'll get news about it, mainstream news.
[00:51:00.890 --> 00:51:04.013]  You type in 750 million rounds, you'll get the news from a month ago.
[00:51:05.414 --> 00:51:09.577]  But we point out, hey, they're getting armored vehicles, they're preparing for civil unrest, here's the army manual.
[00:51:11.653 --> 00:51:13.976]  In fact, they're showing a mainstream news article right there on screen.
[00:51:14.096 --> 00:51:15.458]  That's Financial Times of London.
[00:51:16.199 --> 00:51:16.519]  Okay?
[00:51:17.800 --> 00:51:20.544]  Department of Homeland Security is buying 450 million new bullets.
[00:51:21.365 --> 00:51:22.246]  That was in March.
[00:51:22.346 --> 00:51:23.708]  I told you, November they bought 250 million.
[00:51:25.766 --> 00:51:31.715]  In March they bought $450 million and in early August they bought $750 million.
[00:51:31.895 --> 00:51:35.079]  They've bought over $50 million since then and then classified it.
[00:51:35.760 --> 00:51:37.082]  So we're not learning anything new.
[00:51:37.523 --> 00:51:41.469]  How do you spend that if you're the corporatist paid off press?
[00:51:41.749 --> 00:51:45.512]  Because at first they were reporting on it, after we reported on it, like it was no big deal.
[00:51:45.532 --> 00:51:46.052]  Okay?
[00:51:46.092 --> 00:51:49.474]  But then when people started going, well, hey, that's 1.4 billion rounds of ammo.
[00:51:49.514 --> 00:51:52.516]  That's like five rounds for every person in the country.
[00:51:52.797 --> 00:51:55.598]  That's like seven rounds for every person that's of able body.
[00:51:57.159 --> 00:51:58.520]  And they said, oh, it's just target practice.
[00:51:58.540 --> 00:51:59.741]  We're like, those are hollow point.
[00:51:59.761 --> 00:52:00.482]  You don't use that.
[00:52:00.682 --> 00:52:01.342]  Oh, yes, you do.
[00:52:01.362 --> 00:52:03.184]  Well, anybody who shoots, no, you don't.
[00:52:03.744 --> 00:52:05.385]  So it goes on and on and on.
[00:52:05.745 --> 00:52:06.506]  How do you spend that?
[00:52:07.850 --> 00:52:10.571]  And again, we're flashing mainstream news articles up here as we speak.
[00:52:10.591 --> 00:52:11.811]  If you're a radio listener, go look it up.
[00:52:12.591 --> 00:52:13.971]  This is back in August 17.
[00:52:14.451 --> 00:52:17.312]  Agencies tapped down speculation over HoloPoint ammo purchases.
[00:52:17.952 --> 00:52:23.953]  The Infowars.com report, and they go on to say that our report broke it down, Drudge Report picked it up, it went viral.
[00:52:24.573 --> 00:52:24.854]  Okay.
[00:52:25.734 --> 00:52:26.394]  How do you deal with that?
[00:52:26.454 --> 00:52:28.574]  Well, that was three weeks ago, or two weeks ago.
[00:52:29.074 --> 00:52:36.236]  Here it is now, September 4th, right through to today, hundreds of articles per day saying I am a fraud.
[00:52:37.324 --> 00:52:37.624]  Okay.
[00:52:38.044 --> 00:52:38.485]  Hundreds.
[00:52:39.925 --> 00:52:40.325]  Hundreds.
[00:52:40.385 --> 00:52:41.986]  Because they know we got your attention.
[00:52:43.006 --> 00:52:46.848]  Associated Press, Social Security buys 174,000 hollow point bullets.
[00:52:47.128 --> 00:52:48.669]  Internet bursts with conspiracy theories.
[00:52:49.809 --> 00:52:50.189]  On and on.
[00:52:50.269 --> 00:52:51.410]  I have all these articles.
[00:52:51.470 --> 00:52:52.510]  Huffington Post, Unanimous.
[00:52:52.530 --> 00:52:56.492]  We have a newscast of the reporter attacking me we're going to go to here in just a minute.
[00:52:57.808 --> 00:53:02.952]  Hundreds of articles saying, oh, Alex says they're arming for war.
[00:53:03.353 --> 00:53:08.377]  All they bought was 174,000 rounds for Social Security and that's for their fraud division.
[00:53:09.618 --> 00:53:10.719]  So what do you do, everybody?
[00:53:10.739 --> 00:53:14.202]  This is designed for people they know who aren't paying attention, okay?
[00:53:15.911 --> 00:53:24.274]  We break a big story, which any idiot could have done, but there are no real journalists hardly left, that, hey, why are they buying 1.4 billion rounds of ammo in 11 months?
[00:53:24.774 --> 00:53:26.394]  Why are they buying armored pillboxes?
[00:53:26.634 --> 00:53:27.935]  Why are they setting up checkpoints?
[00:53:28.135 --> 00:53:31.596]  Why do they have military drills nationwide admitting it's for domestic collapse?
[00:53:32.776 --> 00:53:34.737]  Our articles talk about that.
[00:53:37.165 --> 00:53:41.808]  They go and cherry-pick one purchase order and go, what's the big deal?
[00:53:41.868 --> 00:53:44.109]  It's not for martial law or for war with you.
[00:53:44.369 --> 00:53:45.269]  It's only 174,000 rounds.
[00:53:45.710 --> 00:53:50.352]  And they have the deans of law enforcement schools saying, this is irresponsible.
[00:53:50.753 --> 00:53:51.353]  It's normal.
[00:53:51.373 --> 00:53:55.855]  That's only 600 rounds per officer in the Social Security Administration.
[00:53:56.876 --> 00:54:00.218]  They take $1.4 billion and say, what's the big deal?
[00:54:00.278 --> 00:54:01.819]  It's 174,000 rounds.
[00:54:02.159 --> 00:54:04.040]  They take one tiny part of that.
[00:54:04.220 --> 00:54:05.461]  It's one of the latest purchases.
[00:54:07.063 --> 00:54:13.688]  And then say, oh, Jones at Infowars.com and Matt Drudge of DrudgeReport.com, they're making a big deal out of this.
[00:54:14.068 --> 00:54:17.811]  When it's 174,000 rounds, folks, that's how dumb they think you are.
[00:54:17.971 --> 00:54:19.132]  That's why I'm so frustrated!
[00:54:19.152 --> 00:54:21.735]  It'd be like if you walked into your house...
[00:54:22.902 --> 00:54:31.346]  And, uh, somebody had your wife tied up raping him, and you went to get your gun, and they said, oh, sir, she asked me to tie her down, and I'm not raping her.
[00:54:31.506 --> 00:54:36.448]  You're like, well, you got her clothes off, you know, you're having sex with her, she's crying.
[00:54:36.468 --> 00:54:39.929]  Uh, no, no, don't be a conspiracy theorist, sir.
[00:54:40.230 --> 00:54:40.870]  She wants it.
[00:54:41.690 --> 00:54:43.391]  Again, this is the mind game.
[00:54:43.551 --> 00:54:45.912]  That's why I'm jumping up and down going, wake up!
[00:54:46.072 --> 00:54:46.632]  Wake up!
[00:54:46.793 --> 00:54:47.313]  Wake up!
[00:54:47.553 --> 00:54:49.114]  They do this constantly.
[00:54:49.335 --> 00:54:50.576]  This is their favorite trick.
[00:54:50.836 --> 00:54:52.777]  You got 1.4 billion rounds of ammo.
[00:54:53.198 --> 00:54:59.203]  Articles with the Army manuals admitting re-education camps, FEMA camps, with links to the army.mil.
[00:55:00.223 --> 00:55:01.745]  It's getting big national news.
[00:55:01.805 --> 00:55:03.466]  I go on Coast to Coast AM and cover it.
[00:55:03.766 --> 00:55:04.747]  It's getting really big.
[00:55:05.187 --> 00:55:12.153]  And now, every newspaper in the country that I've just spot-checked, I mean, it's hundreds a day for two weeks straight, says it's 174,000.
[00:55:12.193 --> 00:55:14.135]  Alex Jones, you ought to be ashamed of yourself.
[00:55:15.876 --> 00:55:26.226]  We got a newscast coming up, I'm going to play, that's a compilation of newscasts, saying we're nuts, we're kooks, we're bad, we're despicable, we don't live on planet Earth.
[00:55:26.727 --> 00:55:35.275]  It's 174,000 rounds, and if you divide that up with federal law enforcement, it's only 600 apiece, and what's our big deal?
[00:55:37.568 --> 00:55:49.094]  And then you're sitting there, knowing that it's designed for a arrested development, zombie-like, dumbed down, just domesticated, believing anything poor person.
[00:55:49.455 --> 00:55:50.735]  And you want to wake them up.
[00:55:50.955 --> 00:55:59.480]  You want to tell people that when they go to the hospital, it's run by the state and federal government who want to get as many kids as they can, because they can get $500,000 for a black-haired, blue-eyed girl.
[00:55:59.520 --> 00:56:02.202]  They can get $300,000, $250,000 for a blonde-haired, blue-eyed girl.
[00:56:06.724 --> 00:56:07.804]  That it's a whole racket.
[00:56:07.864 --> 00:56:10.705]  They're too naive to believe you till it happens to them.
[00:56:11.405 --> 00:56:14.246]  They're gonna plant the THC on you to take your kid.
[00:56:14.786 --> 00:56:16.047]  It's major cash!
[00:56:16.427 --> 00:56:21.008]  My dad told me, son, when I was 16 in Dallas, don't sign the organ donor card.
[00:56:21.308 --> 00:56:22.009]  And I said, why?
[00:56:22.329 --> 00:56:28.571]  And he goes, I've been told by doctors and hospitals, my dad's a physician, that they don't save people that are savable because they're getting kickbacks.
[00:56:29.251 --> 00:56:30.531]  I said, dad, I don't believe you.
[00:56:31.591 --> 00:56:36.173]  But I still didn't sign it, and later it came out on 60 Minutes, they're killing people to get their organs.
[00:56:37.176 --> 00:56:40.578]  I was once 16 or 15 going to get my license and naive.
[00:56:40.998 --> 00:56:42.439]  I'm not naive now.
[00:56:43.659 --> 00:56:44.040]  Okay?
[00:56:44.440 --> 00:56:46.621]  Stop being naive.
[00:56:46.901 --> 00:56:48.622]  It's gonna get us all hurt!
[00:56:49.182 --> 00:56:50.163]  It's 1.4 billion rounds!
[00:56:50.323 --> 00:56:50.603]  Not 174,000!
[00:56:50.643 --> 00:56:51.244]  It's 1.4 billion!
[00:56:51.264 --> 00:56:51.944]  1.4 billion!
[00:56:51.964 --> 00:56:52.504]  1.4 billion!
[00:56:52.524 --> 00:56:53.004]  1.4 billion!
[00:57:04.878 --> 00:57:06.900]  That's how dumb they think you are!
[00:57:07.340 --> 00:57:10.223]  And I'm talking, I'm talking hundreds of articles a day, folks.
[00:57:10.704 --> 00:57:12.986]  I'm so busy not even following us in the news, I didn't even really know.
[00:57:13.006 --> 00:57:15.769]  I was like, yeah, a few weeks ago, and this week, I started looking.
[00:57:16.289 --> 00:57:17.370]  I started looking on Google.
[00:57:18.331 --> 00:57:23.896]  Some days, they've had 500 articles saying we lied to people, and that
[00:57:25.253 --> 00:57:26.814]  And the way they lie is, well, it's no big deal.
[00:57:26.834 --> 00:57:28.454]  They're saying they're building up for an emergency.
[00:57:28.874 --> 00:57:29.394]  No, they're not.
[00:57:29.554 --> 00:57:30.915]  I mean, it's 174,000 rounds.
[00:57:31.095 --> 00:57:34.536]  They lie by omission, knowingly, across the media!
[00:57:34.716 --> 00:57:37.877]  They're collaborators, selling us out to tyranny!
[00:57:38.257 --> 00:57:40.358]  Pathetic, mindless idiots!
[00:57:40.838 --> 00:57:41.818]  I'm gonna play the clip!
[00:57:42.098 --> 00:57:42.699]  Come on up!
[00:57:43.179 --> 00:57:44.179]  I am fired up!
[00:57:44.619 --> 00:57:45.740]  Get you out of your trance!
[00:57:45.840 --> 00:57:46.420]  Wake up!
[00:57:50.675 --> 00:58:00.840]  The Silver Lungs Generator is the only all-encompassing professional class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[00:58:01.280 --> 00:58:11.506]  With recent regulations threatening the sale of silver-based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[00:58:12.446 --> 00:58:19.792]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[00:58:19.992 --> 00:58:26.858]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[00:58:27.198 --> 00:58:31.622]  This product was designed to be an invaluable part of your vital preparations.
[00:58:32.002 --> 00:58:39.308]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing,
[00:58:39.488 --> 00:58:49.374]  Please visit our website at www.silverlungs.com for more information on why you should be producing your own silver solutions right from your home, forever.
[00:58:49.894 --> 00:58:55.878]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:58:56.398 --> 00:58:58.800]  78% of the Midwest corn belt is in drought conditions.
[00:58:59.000 --> 00:59:04.043]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:59:04.383 --> 00:59:09.087]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[00:59:09.348 --> 00:59:16.735]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoods Direct now.
[00:59:16.995 --> 00:59:20.658]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[00:59:20.858 --> 00:59:22.400]  Now is the time to get your supply.
[00:59:22.640 --> 00:59:26.502]  I recently increased my supply from eFoodsDirect because we've all known this was coming.
[00:59:26.662 --> 00:59:29.304]  You know about their delicious, long-term, storable foods.
[00:59:29.564 --> 00:59:32.205]  The fact is, you can eat it anytime to save money today.
[00:59:32.345 --> 00:59:36.767]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food costs.
[00:59:36.907 --> 00:59:37.448]  Don't wait!
[00:59:37.568 --> 00:59:39.909]  Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex.
[00:59:40.029 --> 00:59:42.991]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[00:59:43.051 --> 00:59:44.632]  You can bet your life on eFoodsDirect.
[00:59:53.003 --> 01:00:07.713]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:08.334 --> 01:00:11.296]  It's Alex Jones and the GCN Radio Network.
[01:00:17.785 --> 01:00:29.872]  Alright, I got a bunch of news I need to cover and I got that news piece I want to air when we come back in the next segment where the media, and they do this on hundreds of different issues, builds a straw man rather than actually face what someone has said or done.
[01:00:30.232 --> 01:00:33.334]  You just change the story and then apply it to who you're talking about.
[01:00:33.855 --> 01:00:44.281]  I'm like, hey, they got all the troops, they're preparing for martial law, here's the army manual, links to army.mil, 1.4 billion bullets, hundreds and hundreds of giant black armored vehicles, thousands of tanks being pre-deployed,
[01:00:47.205 --> 01:00:52.529]  All this is being admitted, and it finally breaks through, becomes a big national story, and they're like, what's the big deal?
[01:00:52.589 --> 01:00:54.351]  It's 174,000 rounds of ammo, Alex!
[01:00:54.831 --> 01:00:58.074]  But gee, I heard this bullet story, turned out it was 174,000 rounds.
[01:00:58.534 --> 01:01:00.156]  Yeah, you know them conspiracy theorists.
[01:01:00.236 --> 01:01:01.697]  It's just like, oh my gosh.
[01:01:05.134 --> 01:01:10.135]  I want to give the number out, because I will take calls some at the bottom of the hour, specifically on this issue.
[01:01:10.235 --> 01:01:16.216]  I want to hear your take on media hoaxes, like they've been taking thousands of homes I know of without deeds.
[01:01:16.496 --> 01:01:19.256]  Thousands, where it was totally paid off and it's pure fraud.
[01:01:19.517 --> 01:01:26.098]  It's not like they sold it over and over again and you're not really in foreclosure, but they put you into foreclosure, then they kind of halfway cheat you.
[01:01:26.418 --> 01:01:28.578]  I mean, the house is paid for and they take it.
[01:01:29.798 --> 01:01:31.519]  I mean, you know, this is not an accident.
[01:01:31.579 --> 01:01:33.059]  It's been going on for about a decade.
[01:01:34.735 --> 01:01:35.956]  That's what I mean.
[01:01:36.456 --> 01:01:38.497]  We're being robbed everywhere.
[01:01:42.739 --> 01:01:46.921]  And it makes me so angry to have all of this going on.
[01:01:46.961 --> 01:01:47.922]  I've had enough of it.
[01:01:47.982 --> 01:01:49.142]  It makes my blood boil.
[01:01:49.543 --> 01:01:50.503]  I can't stand it.
[01:01:51.824 --> 01:01:52.824]  I'm not that smart.
[01:01:52.924 --> 01:01:56.986]  I can't believe the average people I look at are so incredibly stupid.
[01:01:57.167 --> 01:01:58.988]  We'll get the number out at the start of the next segment.
[01:01:59.428 --> 01:02:00.228]  I'm not going to give it out right now.
[01:02:00.248 --> 01:02:01.609]  I'm going to give it out when we start the next segment.
[01:02:07.486 --> 01:02:07.906]  Look at this.
[01:02:07.986 --> 01:02:12.547]  Possible lawsuit over Aurora movie shooting targets the owner.
[01:02:12.947 --> 01:02:14.768]  And they're saying they should have had security there.
[01:02:15.088 --> 01:02:17.228]  And then that's going to force.
[01:02:17.288 --> 01:02:20.009]  That's why you can't have diving boards, can't have metal slides.
[01:02:20.349 --> 01:02:21.149]  It's the nanny state.
[01:02:21.949 --> 01:02:25.510]  But government can have drones kill you without due process and put fluoride in your water.
[01:02:25.550 --> 01:02:32.312]  But for everyone's safety, even though statistically it's one of the lowest, you know, most less dangerous things out there statistically as a mass shooter,
[01:02:33.112 --> 01:02:39.775]  Oh, you better have cops in the theater, you better have metal detectors, you better have body scanners, which is what the TSA has always been planning.
[01:02:41.075 --> 01:02:46.397]  That's CBS out of Denver, now they're talking about suing them, because the police got there in three minutes.
[01:02:46.837 --> 01:02:58.542]  The police don't have to protect you, they don't have any statutory liability, they are there under statute to find you once you've committed a crime, so that you can be brought to the People's Court of Justice.
[01:03:01.946 --> 01:03:02.627]  But it gets worse.
[01:03:02.747 --> 01:03:08.110]  The bureaucrats don't want the police to even be able to just do their job.
[01:03:08.130 --> 01:03:14.975]  They want to claim you're not allowed to protect yourself, and that the police are going to do it.
[01:03:15.155 --> 01:03:16.556]  But then they're not liable to protect you.
[01:03:17.717 --> 01:03:20.659]  So the police aren't liable to protect you, but the movie theater is.
[01:03:20.919 --> 01:03:23.261]  How about you're liable to protect yourself?
[01:03:25.422 --> 01:03:27.624]  I got five people who work here with concealed carry.
[01:03:29.605 --> 01:03:32.407]  And I don't need a concealed carry to have my 37 right here with me.
[01:03:33.127 --> 01:03:34.689]  You think I'm scared of somebody coming around here?
[01:03:34.709 --> 01:03:37.410]  You think I'm scared of somebody coming to my house?
[01:03:41.273 --> 01:03:46.617]  My house looks like in Commando, when you go in Schwarzenegger's gun closet, that's about what I got.
[01:03:51.258 --> 01:03:52.779]  Oh, man, thank God I'm red-blooded.
[01:03:52.819 --> 01:04:08.163]  Thank you, Lord, that I was not born castrated and that I didn't come from a family of jellyfish that lay supine on their back, worshiping as little sycophantic minions at the scrofulous, vestigial breast of the New World Order whore.
[01:04:08.763 --> 01:04:10.604]  Excuse me, I'm just in a really bad mood right now.
[01:04:10.624 --> 01:04:13.885]  I gotta settle down.
[01:04:13.905 --> 01:04:16.886]  I tell you, it's this local coffee I drink.
[01:04:16.946 --> 01:04:17.746]  I think that's part of it.
[01:04:18.346 --> 01:04:19.927]  The best coffee in the known galaxy.
[01:04:21.055 --> 01:04:21.415]  You know why?
[01:04:21.455 --> 01:04:26.902]  Because it's not the type of bean that has the high even caffeine content that makes you get all hyped.
[01:04:27.282 --> 01:04:28.203]  It's a light roast.
[01:04:28.563 --> 01:04:29.805]  I'm learning the science of these.
[01:04:30.225 --> 01:04:32.308]  Actually, that just pushes me over the edge.
[01:04:32.328 --> 01:04:33.169]  I'm already pretty wound up.
[01:04:34.092 --> 01:04:39.678]  We've got federal government may finally recognize 9-11 cancer link, say attorneys of survivors.
[01:04:40.058 --> 01:04:43.581]  Oh, like we need the known criminals 11 years later to tell us what we already knew.
[01:04:44.462 --> 01:04:50.608]  I mean, oh, those buildings are full of asbestos and there's five feet of dust on the ground, and people have nosebleeds if they breathe one second.
[01:04:51.149 --> 01:04:52.510]  Oh, government, you say it's safe?
[01:04:52.550 --> 01:04:54.332]  Well, let me just not wear a mask, because you said so.
[01:04:54.352 --> 01:04:55.693]  Because I'm going to trust you.
[01:04:55.713 --> 01:04:57.555]  We're going to get into all that, too.
[01:04:57.595 --> 01:04:58.195]  We're coming back.
[01:04:58.235 --> 01:04:58.676]  Stay with us.
[01:04:59.296 --> 01:05:04.538]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:05:04.798 --> 01:05:06.999]  Start purifying your water with ProPure.
[01:05:07.199 --> 01:05:16.141]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[01:05:16.302 --> 01:05:19.483]  Its filters are silver impregnated to prevent bacterial growth.
[01:05:19.763 --> 01:05:21.183]  There's no priming required.
[01:05:21.423 --> 01:05:23.484]  It's NSF-42 certified.
[01:05:23.704 --> 01:05:26.185]  Optional fluoride filters can reduce fluoride up to 95%.
[01:05:27.285 --> 01:05:28.606]  Easy to set up and use.
[01:05:28.806 --> 01:05:30.107]  Doesn't require electricity.
[01:05:30.227 --> 01:05:33.088]  Purify water from lakes, streams, ponds, and wells.
[01:05:33.388 --> 01:05:36.570]  This filter system leaves in beneficial minerals, which is key.
[01:05:36.770 --> 01:05:40.752]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:05:40.912 --> 01:05:43.514]  ProPure is the best gravity-fed filter out there.
[01:05:43.654 --> 01:05:44.974]  It's what my family uses.
[01:05:45.235 --> 01:05:48.436]  Infowars.com already has the lowest price on ProPure.
[01:05:48.536 --> 01:05:54.159]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:05:54.379 --> 01:05:55.520]  You can also call to order.
[01:05:56.601 --> 01:06:05.252]  From the front lines of the Information War, it's Alex Jones.
[01:06:09.077 --> 01:06:13.322]  Alright, if you just joined us here today on this live Sunday transmission,
[01:06:14.716 --> 01:06:16.597]  I like to expose media hoax.
[01:06:17.537 --> 01:06:25.500]  You know, they get on the national news every year before school and say, it's the law, you'll go to jail if you don't give your children inoculations.
[01:06:25.640 --> 01:06:27.501]  There is no law, it's a total fraud.
[01:06:27.761 --> 01:06:29.562]  And I sit there, the parent's going, there is no law.
[01:06:29.582 --> 01:06:32.303]  And they go, no, there's no way the school's lying on the news.
[01:06:32.323 --> 01:06:36.085]  And I go, okay, go type in vaccine waiver to your state.
[01:06:36.165 --> 01:06:38.165]  Comes up, and they go, and it says it's not even a law.
[01:06:38.405 --> 01:06:41.887]  This is a waiver to a policy, and I don't even have to do this waiver.
[01:06:43.217 --> 01:06:44.418]  They're like, well, they lied to me.
[01:06:44.438 --> 01:06:50.205]  I go, yeah, go in and ask for the waiver and they'll say it doesn't exist again because they're trained liars.
[01:06:51.446 --> 01:07:00.415]  We've had such a criminal government for so long now, it finally reaches a flashpoint where the crooks just do whatever they want.
[01:07:01.286 --> 01:07:12.316]  I've got articles where bureaucrats and city inspectors are taking people's houses, where cops are robbing people, where city employees are running red lights hundreds of times.
[01:07:12.356 --> 01:07:14.358]  The red light camera show, I've got that in my stack.
[01:07:14.618 --> 01:07:17.401]  But that's nothing compared to big mega banks.
[01:07:19.253 --> 01:07:21.875]  Robbing people's private accounts now.
[01:07:21.955 --> 01:07:24.858]  I'm seeing cases every week where they're taking people's private bank accounts.
