[00:00:00.009 --> 00:00:02.591]  Alex Jones Broadcasting Network.
[01:41:40.858 --> 01:41:48.343]  This is huge profits for these companies, and it's going to destroy the health of tens of millions of Americans.
[01:41:49.224 --> 01:41:55.848]  And as you get older, and you get these vaccines, and your health begins to rapidly deteriorate, guess what?
[01:41:56.448 --> 01:42:05.334]  You're not going to be allowed to get health care that you think you're going to get, because you're going to be on the list of people that's too old to get these procedures done.
[01:42:06.435 --> 01:42:08.036]  So you're going to be left to die.
[01:42:08.096 --> 01:42:09.157]  There's your death penalty.
[01:42:09.617 --> 01:42:17.965]  Now, all of this has been talked about on the health care sites and these tax-free foundations for almost half a century.
[01:42:18.866 --> 01:42:20.428]  People just have not been reading it.
[01:42:20.488 --> 01:42:21.729]  They're not paying attention.
[01:42:22.830 --> 01:42:26.253]  You've brought up so many of these things to the public.
[01:42:26.293 --> 01:42:27.495]  You read these documents.
[01:42:27.515 --> 01:42:28.836]  You dig these things out.
[01:42:29.617 --> 01:42:31.839]  But unfortunately, it sounds so
[01:42:34.301 --> 01:42:40.945]  Outlandish and crazy and conspiratorial, people just can't bring themselves to believe it.
[01:42:41.325 --> 01:42:42.466]  And it's like C.S.
[01:42:42.526 --> 01:42:49.490]  Lewis in his book The Screwtape Letters, he said that the devil's greatest weapon is that people don't believe in him.
[01:42:50.111 --> 01:42:56.595]  Well, the collectivist and the socialist and the communist's greatest weapon is that you don't believe they're going to do these nefarious things.
[01:42:56.875 --> 01:43:03.039]  Well, yeah, they now laugh and say there's no such thing as socialism or communism anymore, even though it's taking over the whole planet.
[01:43:04.212 --> 01:43:06.895]  Well, what they do is they do wordplay.
[01:43:07.195 --> 01:43:08.836]  They say, this is not socialism.
[01:43:09.317 --> 01:43:16.283]  Well, in a technical definition and previous definitions of socialism, it's not.
[01:43:16.303 --> 01:43:20.788]  Because socialism is the nationalization of all businesses and industry.
[01:43:21.408 --> 01:43:35.272]  The new socialism, which was Antonio Gramsci's idea, and later Saul Alensky's popularized it, was that we don't actually take over the company, we just regulate it.
[01:43:35.552 --> 01:43:49.477]  And we regulate how much it produces, how much it pays its employees, what is their work hours, what are the... Exactly, the communists can't ever run anything but a death camp, so they just sit back and you run your operation, and they siphon it off and tell you what to do.
[01:43:50.270 --> 01:43:51.150]  That's exactly right.
[01:43:51.170 --> 01:43:57.554]  That's what National Socialism was, that's what Fascism and Italy was, and that's what we have today, what's called Corporatism.
[01:43:58.094 --> 01:44:02.917]  Now, if you look back in the history of Collectivism, it was based on the corporate model.
[01:44:03.197 --> 01:44:05.538]  They loved the corporation because the corporation
[01:44:05.538 --> 01:44:08.239]  Everybody thinks this is government taking over corporations.
[01:44:08.259 --> 01:44:09.419]  No, it's just the opposite.
[01:44:09.459 --> 01:44:10.839]  It's corporations taking over the government.
[01:44:10.859 --> 01:44:12.880]  Because what you have is Council on Foreign Relations.
[01:44:33.604 --> 01:44:36.025]  Look at the list of people in Council on Foreign Relations.
[01:44:36.466 --> 01:44:42.309]  It's the CEOs and Directors of every major corporation in the United States.
[01:44:42.449 --> 01:44:43.930]  Look at the Trilateral Commission.
[01:44:44.370 --> 01:44:45.051]  Same thing.
[01:44:45.271 --> 01:44:48.533]  All the major international corporations and financial houses.
[01:44:49.033 --> 01:44:50.254]  Look at Bilderberg.
[01:44:50.514 --> 01:44:51.214]  Same list.
[01:44:51.274 --> 01:44:52.015]  Same people.
[01:44:53.155 --> 01:44:54.316]  And it's all corporate.
[01:44:54.756 --> 01:45:00.941]  Now, the dream of the Rockefellers was that we would create a corporate control of the United States.
[01:45:01.602 --> 01:45:03.964]  They look at government, they say, government's inefficient.
[01:45:04.564 --> 01:45:08.187]  And this is the whole essence of collectivism, is efficiency.
[01:45:08.568 --> 01:45:13.932]  Well, efficiency means making people do what they don't want to do, taking their freedom away.
[01:45:14.192 --> 01:45:16.735]  We know best, as an elite, they say,
[01:45:17.695 --> 01:45:25.761]  What you need to do, where you need to be, where you need to live, what your occupation should be, what you should eat, when you should die, if you should live.
[01:45:26.662 --> 01:45:29.544]  This is what socialism, collectivism is.
[01:45:29.944 --> 01:45:34.188]  And if you pay close attention to what they're saying, that's what they're telling you.
[01:45:34.708 --> 01:45:35.909]  We're the smart people.
[01:45:36.149 --> 01:45:38.310]  We know how to engineer society.
[01:45:38.890 --> 01:45:41.571]  Society's chaotic under capitalism and freedom.
[01:45:41.931 --> 01:45:44.032]  We can't stand this chaos anymore.
[01:45:44.472 --> 01:45:48.613]  We need to have social engineering and social control.
[01:45:48.913 --> 01:45:50.314]  And that's what all of this is about.
[01:45:52.048 --> 01:45:52.949]  How do we fight it?
[01:45:53.329 --> 01:45:54.349]  How do we resist them?
[01:45:54.409 --> 01:45:56.631]  I mean, one thing is I'm trying to exercise more.
[01:45:57.431 --> 01:46:00.033]  I've become a workaholic and gained a lot of weight and gotten unhealthy.
[01:46:00.353 --> 01:46:02.134]  I'm reversing that by the grace of God.
[01:46:02.154 --> 01:46:14.622]  I mean, I guess we get healthy and we exercise and we really get the proper nutrition, understanding that there's not going to be a medical system to go to soon.
[01:46:14.662 --> 01:46:15.502]  And this isn't a joke.
[01:46:16.403 --> 01:46:20.565]  Paul Watson's worked for me 10 years this year.
[01:46:21.066 --> 01:46:28.389]  Great shape, jogs, 3% body fat, lives in England, riding for us.
[01:46:29.770 --> 01:46:32.812]  I told you the story last time you were on Doc for a month.
[01:46:33.952 --> 01:46:36.134]  He had some type of strep and cold.
[01:46:37.088 --> 01:46:40.873]  Couldn't get over it, had been to the doctor, waited two weeks to get in.
[01:46:40.893 --> 01:46:44.058]  I couldn't imagine having to wait two weeks the few times I've really had to go.
[01:46:44.078 --> 01:46:46.801]  I mean, I'm like, get me in there now when you're coughing up blood.
[01:46:46.821 --> 01:46:48.844]  I mean, it was rough.
[01:46:49.765 --> 01:46:53.250]  And then two weeks into it, he finally got in and they gave him a little pack.
[01:46:53.931 --> 01:47:00.976]  With some aspirin and some Advil and some Tylenol and some lozenges and some Kleenex and stuff.
[01:47:00.996 --> 01:47:03.658]  And you said, I guess, in the military, that's what you gave you.
[01:47:03.679 --> 01:47:04.739]  I got a lot of emails about that.
[01:47:04.759 --> 01:47:06.000]  That's what they say they give you in the military.
[01:47:06.641 --> 01:47:08.422]  There wasn't like when I go to a private clinic.
[01:47:08.802 --> 01:47:09.843]  Boom, I'm in in 20 minutes.
[01:47:10.083 --> 01:47:11.084]  They swab the throat.
[01:47:11.324 --> 01:47:14.046]  They say, we'll call you in two hours and tell you what the prescription is.
[01:47:14.447 --> 01:47:16.929]  Because if it's bacterial or viral, they got to find out.
[01:47:17.469 --> 01:47:20.991]  You know, these quack doctors you go to, and they just give you antibiotics, don't even check.
[01:47:21.572 --> 01:47:23.353]  But, you know, the clinics, places I go, they do.
[01:47:23.973 --> 01:47:24.954]  I couldn't imagine that.
[01:47:24.974 --> 01:47:26.715]  And then I said, why don't you go to private doctors?
[01:47:26.755 --> 01:47:28.196]  I said, I know you have those.
[01:47:28.236 --> 01:47:34.980]  He goes, listen, Alex, you've got to get permission from the government clinic to then go to the private physician.
[01:47:35.460 --> 01:47:37.001]  I mean, this is total control.
[01:47:37.121 --> 01:47:40.724]  I'm sorry to tell that story again, but this is total tyranny.
[01:47:41.796 --> 01:47:43.657]  Well, it's an example of the regimentation.
[01:47:44.437 --> 01:47:45.717]  You're not an individual.
[01:47:45.777 --> 01:47:48.258]  The enemy of collectivism is the individual.
[01:47:48.498 --> 01:47:56.000]  You read all of the literature on the philosophy of this socialism, communism, Marxism, Leninism, fascism, National Socialism.
[01:47:56.220 --> 01:47:57.020]  It's always the same.
[01:47:57.280 --> 01:47:59.261]  The enemy is the individual.
[01:47:59.521 --> 01:48:00.861]  They don't recognize the individual.
[01:48:01.181 --> 01:48:02.462]  They recognize collectives.
[01:48:02.502 --> 01:48:03.122]  You're a number.
[01:48:03.383 --> 01:48:04.904]  You're a social security number.
[01:48:05.044 --> 01:48:06.305]  You're some other kind of number.
[01:48:06.725 --> 01:48:12.088]  And if we have to deny you care or if you die waiting for care, it's no big deal.
[01:48:12.169 --> 01:48:13.169]  You were just a number.
[01:48:14.350 --> 01:48:16.952]  And people are not used to that in the United States.
[01:48:17.472 --> 01:48:20.954]  You know, as a Christian, we recognize individuals.
[01:48:21.054 --> 01:48:23.175]  God recognizes individuals.
[01:48:23.775 --> 01:48:25.776]  And, you know, you say, what can we do?
[01:48:25.816 --> 01:48:28.078]  Well, number one, we've got to re-strengthen our faith.
[01:48:28.538 --> 01:48:42.465]  They have spent enormous efforts to convince people there's no God, that Jesus is not the Son of God, and so they've destroyed the faith base of the foundation of our country.
[01:48:42.585 --> 01:48:45.989]  We need to reestablish that, number one, over everything else.
[01:48:46.370 --> 01:48:55.361]  We can improve our health so that if we are forcibly vaccinated, we're not likely to have the devastating reactions to these vaccines.
[01:48:56.362 --> 01:48:57.544]  We know how to do that now.
[01:48:58.924 --> 01:49:02.526]  We know how to improve health of the elderly so that they don't get sick.
[01:49:03.066 --> 01:49:05.387]  They are seriously ill like they do now.
[01:49:06.547 --> 01:49:14.070]  Many of the neurodegenerative diseases can be prevented by proper exercise and use of nutrients and diet.
[01:49:15.411 --> 01:49:17.852]  The other thing that we could do is nullification.
[01:49:17.992 --> 01:49:20.693]  That is the most important weapon we have left.
[01:49:20.753 --> 01:49:23.354]  The vote has been taken away by voter fraud.
[01:49:24.434 --> 01:49:32.378]  So, no matter how you vote, they're going to cheat, change the machines, change the vote, get people in that are illegal to vote, etc.
[01:49:32.879 --> 01:49:53.569]  So, what the states have left is the state can nullify laws by passing its own state laws, and if you're in a court, if you're on a jury, and it's a federal case, say an IRS case against a citizen, or an EPA case, or one of these medical cases, and you're on the jury, you can nullify it by voting not guilty, no matter what the evidence shows.
[01:49:54.169 --> 01:49:57.430]  That is the law of the land of the Constitution.
[01:49:57.470 --> 01:50:06.012]  And this was established in the beginning of the United States because the courts had judges that were British and American juries.
[01:50:06.052 --> 01:50:06.912]  You know, God bless you.
[01:50:06.932 --> 01:50:09.392]  I don't know if you heard this a month ago, but it made national news.
[01:50:09.512 --> 01:50:17.814]  I've called for the second American Revolution to use the Declaration of Independence to not create a new country, but to remove the globalists and reinstate the Republic.
[01:50:18.474 --> 01:50:20.435]  It's an instant download, re-upload.
[01:50:21.435 --> 01:50:22.636]  And what you're saying is so true.
[01:50:22.716 --> 01:50:23.776]  There's election fraud.
[01:50:23.876 --> 01:50:25.017]  Obama didn't really win.
[01:50:25.257 --> 01:50:26.638]  I'm not saying Romney was good either.
[01:50:26.678 --> 01:50:28.499]  He wrote Obamacare for the globalists.
[01:50:28.519 --> 01:50:29.759]  The point is it was all fixed.
[01:50:30.520 --> 01:50:38.564]  Only admitting that we're under real authoritarianism that now plans to mop us up, only admitting how much trouble we're in will beat them.
[01:50:38.824 --> 01:50:45.627]  The minute we understand they're lying criminal authoritarians, hell-bent on enslaving us, we turn the tide.
[01:50:45.647 --> 01:50:47.128]  Do you agree with that statement, Dr. Blaylock?
[01:50:47.648 --> 01:50:47.928]  Exactly.
[01:50:48.209 --> 01:50:49.630]  You can't compromise with evil.
[01:50:49.750 --> 01:50:50.851]  These are evil people.
[01:50:50.951 --> 01:50:53.013]  They have evil intentions.
[01:50:53.233 --> 01:50:57.918]  So, this nonsense of the Republican Party saying, oh, well, our problem is we have too many conservatives.
[01:50:58.318 --> 01:50:59.960]  Oh, we're defending... God bless you.
[01:51:00.020 --> 01:51:01.201]  I want to hear it exactly.
[01:51:01.501 --> 01:51:02.723]  We're going to talk about that when we get back.
[01:51:03.385 --> 01:51:12.332]  If you've ever wanted to be able to produce boiling hot water anytime, anywhere, with absolutely no power whatsoever, then this is going to be the most important message you'll ever hear.
[01:51:12.392 --> 01:51:13.052]  Here's why.
[01:51:13.072 --> 01:51:19.237]  There's a brand new self-reliance product available that makes producing piping hot water in any emergency fast and easy.
[01:51:19.377 --> 01:51:22.219]  Introducing the Hot Water Rocket from Solutions from Science.
[01:51:22.239 --> 01:51:27.323]  The Hot Water Rocket is lightweight, extremely durable, and generates boiling hot water using only the sun.
[01:51:27.483 --> 01:51:29.245]  Simply add water and place outside.
[01:51:29.285 --> 01:51:40.034]  Whether you're in the aftermath of a hurricane and have lost your power, hunting in a remote area, or hiking on one of your favorite trails, the Hot Water Rocket will be one of the most important pieces of survival equipment you'll ever own.
[01:51:40.174 --> 01:51:49.282]  Order now, and you'll also receive our two hard-hitting reports, Peak Water, why clean water could soon be as valuable as oil, and 77 items that disappear from store shelves in a crisis.
[01:51:50.382 --> 01:51:51.863]  $50 value free with your order.
[01:51:51.903 --> 01:51:57.705]  The Hot Water Rocket makes an ideal Christmas present and is now cyber priced at one half off while supplies last.
[01:51:57.725 --> 01:52:01.466]  For piping hot water whenever you need it, go to hotwaterrocket.com.
[01:52:01.506 --> 01:52:03.047]  That's hotwaterrocket.com.
[01:52:03.247 --> 01:52:08.249]  We travel so much and having a fake TV, well, it gives Ed a peace of mind.
[01:52:08.389 --> 01:52:17.892]  Burglars look for houses that appear to be easy targets, but fake TV can fool even professional burglars into thinking someone is home watching television.
[01:52:18.132 --> 01:52:30.143]  As a recent widow living alone, it gives me great peace of mind to set my fake TV near a window and know that passing motorists and pedestrians will think someone is home watching TV when I'm actually away from home.
[01:52:30.263 --> 01:52:34.607]  Fake TV easily plugs into any outlet just like a light on a timer.
[01:52:34.887 --> 01:52:36.449]  And they're so easy to use.
[01:52:36.669 --> 01:52:38.590]  You just plug them in and they're ready to go.
[01:52:38.891 --> 01:52:42.294]  Plus, they're so affordable that we have one upstairs and downstairs.
[01:52:42.614 --> 01:52:46.536]  Fake TV is only $34.95 and makes a great Christmas gift.
[01:52:46.776 --> 01:52:53.119]  Order your Fake TV by calling 877-5-FAKE-TV or go to faketv.com.
[01:52:53.359 --> 01:52:59.281]  That's 877-532-5388 or faketv.com.
[01:52:59.782 --> 01:53:02.503]  Fake TV, the burglar deterrent.
[01:53:02.943 --> 01:53:07.045]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[01:53:07.705 --> 01:53:09.826]  I want you to know some very important information.
[01:53:10.735 --> 01:53:19.087]  In 1985, President Ronald Reagan requested that Carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[01:53:19.708 --> 01:53:24.635]  Now, 27 years later, Carnivora capsules are used around the world to keep people healthy.
[01:53:25.237 --> 01:53:36.225]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[01:53:36.625 --> 01:53:43.630]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[01:53:44.290 --> 01:53:48.575]  Call 1-866-VENUSFLY or order from carnivora.com.
[01:53:48.595 --> 01:53:51.758]  That's C-A-R-N-I-V-O-R-A dot com.
[01:53:52.198 --> 01:53:59.145]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[01:53:59.465 --> 01:54:00.446]  Protect your immune system.
[01:54:00.727 --> 01:54:01.768]  It's the only one you've got.
[01:54:09.909 --> 01:54:18.932]  We've got two short segments left with Dr. Blaylock, and then we're going to go to your phone calls, those of you patiently holding, and then into all the other news I haven't gotten to yet.
[01:54:19.952 --> 01:54:26.995]  But Harry Belafonte went on Al Sharpton's show and said we should, quote, just lock people up.
[01:54:27.015 --> 01:54:32.997]  We should just round up the Republicans, like third world dictators do, and, quote, throw them in jail.
[01:54:33.937 --> 01:54:38.559]  And that's exactly what the weathermen came out in federal court were planning to do, the people that advise Obama.
[01:54:39.279 --> 01:54:40.559]  You see, I've studied these people.
[01:54:41.300 --> 01:54:44.361]  And just like Dr. Blaylock was just saying, this stuff all sounds crazy.
[01:54:45.421 --> 01:54:47.082]  It's because truth is stranger than fiction.
[01:54:47.262 --> 01:54:54.324]  And the very same crews and the sciences that the Nazis and the Soviets and the Maoists used are now being used here.
[01:54:54.605 --> 01:55:00.207]  I've talked to so many former Eastern Europeans who were successful businessmen and women who fled here in the 70s and 80s.
[01:55:01.927 --> 01:55:03.607]  And they are so freaked out.
[01:55:03.647 --> 01:55:05.028]  They're scared for America.
[01:55:05.288 --> 01:55:06.988]  Because they say, I have seen this.
[01:55:07.108 --> 01:55:07.868]  I have heard this.
[01:55:07.948 --> 01:55:10.168]  This is a blueprint.
[01:55:10.348 --> 01:55:14.769]  And exactly what Dr. Blaylock said, folks, we've got to really understand this is war.
[01:55:15.329 --> 01:55:17.650]  This isn't just some boss hog corruption taking over.
[01:55:17.950 --> 01:55:19.590]  These are vicious control freaks.
[01:55:19.670 --> 01:55:21.370]  Anything else on that subject, Dr. Blaylock?
[01:55:21.410 --> 01:55:30.612]  And then some basic facts on why do you think it's starting to come out that so many of the Alzheimer problems are the statin drugs and the lack of good oils?
[01:55:32.628 --> 01:55:41.611]  Well, yeah, you know, the Harry Belafonis and these people making these statements, they've been empowered by the rise of the left.
[01:55:42.532 --> 01:55:48.474]  The left is seeing and flexing its muscles because they're seeing that they're winning, essentially.
[01:55:48.894 --> 01:55:51.715]  And they're winning by stealing elections.
[01:55:52.575 --> 01:55:58.501]  Now, what we need to do is, as I say, use the power of nullification on juries.
[01:55:59.221 --> 01:56:04.186]  You can protect your fellow citizen against these abuses by the federal government.
[01:56:04.286 --> 01:56:05.567]  Just serve on a jury.
[01:56:07.649 --> 01:56:10.893]  Now, uh, the judge cannot direct you how to vote.
[01:56:11.053 --> 01:56:14.737]  People should get intimidated because they say, well, the judge gave us instructions.
[01:56:14.757 --> 01:56:16.419]  Well, he can instruct all day long.
[01:56:16.479 --> 01:56:21.865]  So jury nullification, elaborating on that point you made before the break, though, and then we'll get into the other issue briefly here.
[01:56:22.566 --> 01:56:28.089]  When you, you know, talk about Republicans, that is waving the white flag when they were always part of the establishment.
[01:56:28.309 --> 01:56:38.714]  To say, we need to accept socialism, and you know, Glenn Beck comes out and says we need to push, you know, basically gay marriage or whatever, because, you know, we need to be like the Democrats, that's how we'll win.
[01:56:38.914 --> 01:56:40.575]  That's all football issues anyways.
[01:56:40.615 --> 01:56:43.557]  My point is, that's a total capitulation.
[01:56:44.017 --> 01:56:47.919]  And the left says, oh great, look, we're totally taking over, they're gonna give in to us.
[01:56:49.349 --> 01:56:53.411]  Well, yes, and once you yield in one area, they'll just force you to yield in another.
[01:56:53.431 --> 01:56:55.733]  I mean, all they have to do is make something else unpopular.
[01:56:56.053 --> 01:56:59.455]  They have to make the fact that you want to own property unpopular.
[01:56:59.795 --> 01:57:03.237]  Make the fact that you want to own a gun and protect your family unpopular.
[01:57:03.657 --> 01:57:08.340]  Make the fact that you want to choose your own food and grow a garden in your yard unpopular.
[01:57:08.440 --> 01:57:10.741]  And then with each case, we're going to compromise.
[01:57:11.001 --> 01:57:16.745]  What we've seen over the last 75 years is we're always compromising towards the left.
[01:57:17.245 --> 01:57:19.125]  There's never a compromise toward the right.
[01:57:19.206 --> 01:57:20.766]  We always stick to the left.
[01:57:21.066 --> 01:57:35.750]  Now those of us that are a lot older, what we know is that if you look back in 1950s, when I was growing up, if any of these things were even discussed back then, people would laugh at you and say, there's no way the American people would allow that.
[01:57:35.810 --> 01:57:36.910]  You've got to be crazy.
[01:57:37.270 --> 01:57:41.674]  So if you go back in time in a time capsule, they would laugh you out of the room.
[01:57:41.714 --> 01:57:49.420]  And now the official army manuals, as we pull those up, I want to give the number, say they're now preparing, quote, re-education centers.
[01:57:49.980 --> 01:57:52.382]  Doctor, they even use the Soviet term.
[01:57:53.183 --> 01:57:53.904]  Oh, exactly.
[01:57:53.984 --> 01:58:01.989]  This is what's so shocking is they even use the terminology that's used by KGB and the Chika from the Soviet Union.
[01:58:03.431 --> 01:58:08.934]  They don't even have any qualms about using this terminology now because they feel, well, we've won.
[01:58:09.075 --> 01:58:10.335]  There's nothing they can do.
[01:58:10.736 --> 01:58:14.759]  They've lost the battle and we're going to implement our programs against their will.
[01:58:15.299 --> 01:58:24.042]  This government today is using executive power more than any president has ever dreamed of, even FDR.
[01:58:24.603 --> 01:58:30.445]  So, uh... The president won't even let Congress see his secret executive order on cybersecurity.
[01:58:30.785 --> 01:58:32.025]  Why even have a Congress?
[01:58:32.246 --> 01:58:32.646]  Stay there.
[01:58:32.686 --> 01:58:40.609]  Five more minutes with Dr. Blaylock, and he's gonna get into some of the oils and the fact that what he's been talking about forever is now becoming mainstream, which is some good news.
[01:58:43.686 --> 01:58:45.573]  You are listening to GCN.
[01:58:47.219 --> 01:58:49.407]  Visit GCNlive.com today.
[01:58:53.140 --> 01:59:02.064]  If you've ever wanted to be able to produce boiling hot water anytime, anywhere, with absolutely no power whatsoever, then this is going to be the most important message you'll ever hear.
[01:59:02.124 --> 01:59:02.784]  Here's why.
[01:59:02.804 --> 01:59:08.947]  There's a brand new self-reliance product available that makes producing piping hot water in any emergency fast and easy.
[01:59:09.087 --> 01:59:11.928]  Introducing the Hot Water Rocket from Solutions from Science.
[01:59:11.968 --> 01:59:17.030]  The Hot Water Rocket is lightweight, extremely durable, and generates boiling hot water using only the sun.
[01:59:17.210 --> 01:59:18.971]  Simply add water and place outside.
[01:59:19.011 --> 01:59:29.718]  Whether you're in the aftermath of a hurricane and have lost your power, hunting in a remote area, or hiking on one of your favorite trails, the Hot Water Rocket will be one of the most important pieces of survival equipment you'll ever own.
[01:59:29.878 --> 01:59:39.624]  Order now and you'll also receive our two hard-hitting reports, Peak Water, why clean water could soon be as valuable as oil, and 77 items that disappear from store shelves in a crisis.
[01:59:39.944 --> 01:59:41.545]  A $50 value, free with your order.
[01:59:41.585 --> 01:59:45.348]  The Hot Water Rocket makes an ideal Christmas present and is now cyber-priced at $100.
[01:59:45.708 --> 01:59:47.369]  One half off while supplies last.
[01:59:47.389 --> 01:59:51.112]  For piping hot water whenever you need it, go to hotwaterrocket.com.
[01:59:51.132 --> 01:59:52.753]  That's hotwaterrocket.com.
[01:59:56.136 --> 01:59:58.077]  Waging war on corruption.
[01:59:58.518 --> 02:00:01.300]  Alex Jones on the GCM Radio Network.
[02:00:07.898 --> 02:00:12.080]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:12.740 --> 02:00:13.541]  You want answers?
[02:00:14.321 --> 02:00:15.262]  Well, so does he.
[02:00:15.862 --> 02:00:19.524]  He's Alex Jones on the GCN Radio Network.
[02:00:20.064 --> 02:00:24.126]  And now, live from Austin, Texas, Alex Jones.
[02:00:32.279 --> 02:00:33.540]  It's Army Manual FM3-39.40.
[02:00:33.660 --> 02:00:39.384]  Re-education camps now being established for political dissidents in the United States.
[02:00:40.044 --> 02:00:42.025]  And what do the manuals say the political dissidents are?
[02:00:42.085 --> 02:00:49.030]  Gun owners, conservatives, libertarians, Christians who believe in the second coming of Christ, number one enemy, returning veterans.
[02:00:49.170 --> 02:00:51.111]  Anybody they think will fight their armed takeover.
[02:00:52.205 --> 02:00:57.993]  And they're just getting rid of the good cops and police and military that know the truth and creating a cadre.
[02:00:58.574 --> 02:01:05.684]  Dr. Blaylock, in closing on that subject, though, the Soviet Union, you know, before it was ours, was already a police state.
[02:01:05.704 --> 02:01:06.384]  They didn't have guns.
[02:01:06.805 --> 02:01:08.587]  Nazi Germany, people were pretty compliant.
[02:01:09.068 --> 02:01:15.615]  In the Weimar Republic, I don't see them fully being successful here if it wasn't for our moral decay.
[02:01:15.916 --> 02:01:21.882]  And I'm not on some high horse, but like Ron Paul said, the general public really are demonic slobs now in this country.
[02:01:22.202 --> 02:01:26.227]  But that doesn't mean that a large minority of us are still going to go quietly into the Soviet night.
[02:01:28.689 --> 02:01:35.090]  Well, you know, your moral strength is the only protection you have.
[02:01:35.211 --> 02:01:38.951]  Once a country loses its moral strength, then you'll compromise with anything.
[02:01:39.011 --> 02:01:49.154]  You just say, well, in order to feed my family, I'll go ahead and do this, and if they want me to round up people and help them do that, or spy on my neighbors, I'll do that.
[02:01:49.234 --> 02:01:52.194]  Whatever it takes, because you have no moral values anymore.
[02:01:53.035 --> 02:01:54.635]  You're into this relativism.
[02:01:55.015 --> 02:01:59.160]  And you're really stupid and don't know that you always end up getting rounded up later yourself.
[02:01:59.621 --> 02:02:01.984]  And you're going to be targeted because they can't trust you.
[02:02:02.024 --> 02:02:10.534]  This is one of the things you learn if you read the history of the Soviet Union and China and Cuba, is they kill their own because they can't trust them.
[02:02:11.455 --> 02:02:14.117]  Castro killed his best friend because he couldn't trust him.
[02:02:15.718 --> 02:02:19.821]  A friend of mine, Dennis Cuddy, has written some of the best books.
[02:02:20.902 --> 02:02:28.208]  Digging into the history of all of this, I would urge your readers to look up Dennis Cuddy on Amazon.com.
[02:02:28.228 --> 02:02:29.629]  Yeah, let's get Dr. Cuddy back on.
[02:02:29.649 --> 02:02:30.769]  We've only got two minutes left, Doc.
[02:02:30.789 --> 02:02:31.610]  You've got to come back soon.
[02:02:31.630 --> 02:02:32.451]  I know you're a busy man.
[02:02:32.811 --> 02:02:35.693]  Briefly, the coconut oil thing, that's finally starting to break.
[02:02:37.054 --> 02:02:39.637]  What does coconut oil do with Alzheimer's and some of the other oils?
[02:02:39.657 --> 02:02:41.119]  And what does statins do to your brain?
[02:02:41.699 --> 02:02:47.146]  Well, coconut oil contains a very high level of what's called medium-chain triglyceride.
[02:02:47.466 --> 02:02:51.270]  It's one of the few fuels that the brain can use other than glucose, sugar.
[02:02:52.471 --> 02:03:05.260]  We think that what happens in Alzheimer's disease is the brain is no longer able to utilize sugar efficiently, and so the brain goes into periods of hypoglycemia, and you become confused, disoriented, and lose memory.
[02:03:06.120 --> 02:03:11.484]  If that keeps up, it triggers excitotoxicity in the brain and starts destroying these connections.
[02:03:11.584 --> 02:03:21.931]  Well, what the coconut oil does, it reduces brain inflammation, which is a major part of all of this process, reduces excitotoxicity, calms those microglia down,
[02:03:21.991 --> 02:03:25.414]  But medical doctors won't tell their patients to take it.
[02:03:44.707 --> 02:03:46.027]  Well, they don't know about it.
[02:03:46.067 --> 02:03:47.468]  They won't read the literature.
[02:03:47.588 --> 02:03:50.369]  You know, they wait to be told what drug to use.
[02:03:50.909 --> 02:03:53.990]  They're all waiting for the drug that cures Alzheimer's.
[02:03:54.030 --> 02:03:56.851]  It really is the intellectual laziness that's killing us.
[02:03:56.911 --> 02:03:58.832]  It's not that people aren't smart, they're lazy.
[02:03:59.656 --> 02:04:03.519]  Well, that and the government has them so busy trying to protect themselves.
[02:04:03.999 --> 02:04:13.285]  They're so busy filling out forms and reading manuals and CPT codes that they don't have time to actually go and research.
[02:04:13.325 --> 02:04:17.808]  And they're exhausted at the end of the day after dealing with the bureaucracy all day long.
[02:04:18.789 --> 02:04:19.629]  Well, that's the truth.
[02:04:19.890 --> 02:04:21.591]  Yeah, that's a big difference.
[02:04:22.612 --> 02:04:24.094]  These are not minor things.
[02:04:24.194 --> 02:04:32.403]  And if you look into the research of Alzheimer's disease, these are the hottest areas of research and the sciences are most excited about.
[02:04:32.463 --> 02:04:34.545]  It's things like the coconut oil.
[02:04:34.705 --> 02:04:35.886]  Yeah, but you talked about this.
[02:04:36.847 --> 02:04:37.988]  You were one of the first, weren't you?
[02:04:38.889 --> 02:04:44.251]  Well, a friend of mine, Bruce Fife, wrote a book on it, and I wrote the foreword to his book.
[02:04:44.992 --> 02:04:47.613]  But his book is one of the best on this.
[02:04:47.833 --> 02:04:48.033]  Wow.
[02:04:48.413 --> 02:04:50.894]  Dr. Blalock, will you promise to come back in the New Year?
[02:04:51.835 --> 02:04:52.575]  I'll be glad to.
[02:04:52.955 --> 02:04:53.616]  God bless you.
[02:04:54.176 --> 02:04:57.457]  Folks, go to his website right now, BlalockWellnessCenter.com.
[02:04:57.718 --> 02:04:58.538]  Thank you so much, sir.
[02:04:58.558 --> 02:04:59.118]  We salute you.
