[00:00:21.556 --> 00:00:22.497]  Welcome, my friends.
[00:50:02.593 --> 00:50:06.761]  But first, the use of nature corridors as rebel force bases.
[00:50:07.742 --> 00:50:15.906]  Well, that's of course the founders of the World Wildlife Fund, Prince Philip and Prince Bernard of the Netherlands.
[00:50:16.287 --> 00:50:35.877]  Let's remember, Prince Bernard of the Netherlands was actually a German nobleman who was officially, on paper, card-carrying member of the Nazi SA, the brown shirts, the Sturmabteilung, and of the black-shirted SS, where he was part of the noble, aristocratic
[00:50:36.918 --> 00:50:38.699]  The Reiter SS.
[00:50:38.759 --> 00:50:40.060]  So that's Bernard.
[00:50:40.080 --> 00:50:46.164]  So they, after World War II, they discovered that the way to go is radical ecologism.
[00:50:46.505 --> 00:50:52.489]  And as you say, they built up all of those nature parks, and a lot of times the nature parks were astride borders.
[00:50:52.549 --> 00:50:58.433]  In other words, there'd be a nature park on one side, and then on the other side of the border, some other country, there'd be another nature park.
[00:50:58.473 --> 00:51:04.498]  And it meant that the smuggling routes could go through these parks, and Philip and Bernard could get their cut.
[00:51:05.538 --> 00:51:17.965]  Philip, of course, is somebody who's got a whole history of collaboration in that sense back in his biography, which we didn't hear about when we had the royal wedding this past summer.
[00:51:18.325 --> 00:51:20.946]  So, that's one thing.
[00:51:20.986 --> 00:51:23.087]  Now, obviously, today you need different methods.
[00:51:23.548 --> 00:51:25.729]  They've gone through this huge war.
[00:51:26.369 --> 00:51:27.009]  We're good.
[00:51:44.076 --> 00:51:49.560]  Whatever he is, he's stable, and he deals with the Chinese, and similarly for these other countries.
[00:51:49.601 --> 00:51:52.363]  So, I think you can assume right now that there are U.S.
[00:51:52.423 --> 00:51:53.323]  troops and U.S.
[00:51:53.384 --> 00:51:55.785]  drones flying in all of those places.
[00:51:55.845 --> 00:51:59.308]  I mean, they're not going to respect borders in that area.
[00:51:59.368 --> 00:52:00.669]  Well, the White House has said that.
[00:52:00.709 --> 00:52:06.214]  They'll kill anybody, anywhere in the world, more than 20,000 drones operating, killing 24-7.
[00:52:06.774 --> 00:52:08.916]  And they say they'll kill citizens here with them if they want.
[00:52:09.516 --> 00:52:09.897]  Right.
[00:52:09.937 --> 00:52:11.418]  But now, in terms of the big picture,
[00:52:12.102 --> 00:52:15.623]  The Anglo-Americans are apoplectic because they have been blocked.
[00:52:16.383 --> 00:52:29.807]  Putin is now the President-elect of Russia, and Putin, after this prolonged period of appeasement and weakness that we had with Medvedev, Putin has taken a clear stand, I think.
[00:52:29.847 --> 00:52:30.467]  Let me stop you.
[00:52:30.487 --> 00:52:33.608]  So Medvedev was not just a placeholder for Putin.
[00:52:33.648 --> 00:52:35.269]  I mean, what's your evidence of that?
[00:52:35.289 --> 00:52:36.369]  Because they were little buddy boys.
[00:52:37.037 --> 00:52:58.307]  Yeah, look, at that level of power, there's no such thing as a close personal friendship, really, because as soon as you had the entire imperialist world, right, the U.S., the British, the continental European puppet states, all of them piling in in favor of Medvedev, it meant that Medvedev had power, and he's responsible.
[00:52:58.327 --> 00:53:01.549]  And he had the Hamburger Summit, so who do you think he bought into it?
[00:53:02.509 --> 00:53:03.089]  Degraded!
[00:53:03.149 --> 00:53:08.391]  Look, that's why the ruling parties lost the election in early December.
[00:53:08.591 --> 00:53:10.532]  Putin was not on the ballot, Medvedev was.
[00:53:10.872 --> 00:53:19.294]  Medvedev of hamburger diplomacy, cavorting with Obama, fawning on Gates and Jobs and these rip-off artists of Silicon Valley.
[00:53:19.534 --> 00:53:21.995]  The average Russian is just disgusted by that.
[00:53:22.255 --> 00:53:25.496]  So, thank goodness, Michael McFaul
[00:53:26.641 --> 00:53:30.442]  The guy who ran the destabilization of Egypt, among other things.
[00:53:30.882 --> 00:53:32.723]  Michael McFowell was sent as the U.S.
[00:53:32.803 --> 00:53:34.604]  Ambassador to Moscow in January.
[00:53:34.944 --> 00:53:39.625]  His task was throw together, improvise a color revolution.
[00:53:39.665 --> 00:53:41.266]  They called it the White Revolution.
[00:53:41.826 --> 00:53:44.907]  Inside the country it was called the Orange Revolution.
[00:53:45.267 --> 00:53:50.409]  I had a chance to talk to a very interesting Russian by the name of Maxim Shevchenko.
[00:53:52.069 --> 00:53:52.850]  It's very interesting.
[00:53:54.431 --> 00:54:01.735]  One day in the first week of February, there was an anti-Putin demonstration of about 50,000 people in Moscow.
[00:54:02.075 --> 00:54:04.396]  And there was a demonstration of 150,000 people at Victory Park.
[00:54:07.458 --> 00:54:08.258]  We're good to go.
[00:54:33.268 --> 00:54:36.152]  They said a lot of folks in the Pentagon say, leave Russia alone.
[00:54:36.192 --> 00:54:39.035]  They're not trying to be expansionist.
[00:54:39.656 --> 00:54:40.757]  Why mess with them?
[00:54:40.857 --> 00:54:41.818]  Why poke them?
[00:54:42.299 --> 00:54:47.265]  And a lot of Pentagon folks think messing with Russia will make them actually get behind hardliners.
[00:54:48.206 --> 00:54:54.970]  So again, when the Pentagon's speaking out, or sources are, what's the stratagem then to mess and poke with Russia?
[00:54:54.990 --> 00:55:00.653]  Because history shows Russia only unifies when it's under attack, and that this isn't going to work.
[00:55:00.873 --> 00:55:05.955]  And then the West admitted they're trying to do a color revolution and disrupt their elections over there.
[00:55:05.975 --> 00:55:07.916]  I mean, it obviously didn't work.
[00:55:09.037 --> 00:55:10.638]  Yeah, the word orange, right?
[00:55:10.778 --> 00:55:13.679]  Orange means the Kiev color revolution of 2004.
[00:55:15.980 --> 00:55:17.841]  Orange in Russian is bad.
[00:55:17.901 --> 00:55:20.223]  It's like, you know, yellow, right?
[00:55:20.403 --> 00:55:21.604]  It's a bad color to be.
[00:55:22.044 --> 00:55:23.906]  So there was an anti-orange movement.
[00:55:25.467 --> 00:55:30.791]  The thing with Russia now is, Russia has drawn a red line around Syria, as far as I can see.
[00:55:31.411 --> 00:55:35.114]  Medvedev refused to draw a red line around Libya, although he could have.
[00:55:35.574 --> 00:55:38.957]  And the ambassador Chamov said to him, you're a traitor.
[00:55:39.557 --> 00:55:43.861]  And this guy Shevchenko, that I'm telling you about, went on Russian state television and said,
[00:55:44.429 --> 00:55:48.091]  Medvedev has committed a crime, and Shevchenko was fired.
[00:55:48.131 --> 00:55:52.493]  Well, now Shevchenko is back, so he's on Moscow television most nights.
[00:55:52.913 --> 00:56:05.819]  So the idea is, the only thing, and it's the only thing, stopping the US, the British, NATO, and the Israelis from launching an attack on Syria and Iran, is the fact that Putin is back.
[00:56:06.680 --> 00:56:10.061]  The Russians have sent their fleet to Tartus, right?
[00:56:10.102 --> 00:56:11.242]  The port, I've seen the port.
[00:56:11.282 --> 00:56:12.643]  And the Russian stock market's up.
[00:56:13.559 --> 00:56:21.707]  Well, the Russians have also delivered, we believe, these S-300 surface-to-air missiles, probably the most capable system in the world.
[00:56:22.068 --> 00:56:24.690]  The Russians are providing intelligence, right?
[00:56:24.710 --> 00:56:28.714]  They help along with the electronic monitoring and the radar stations and so forth.
[00:56:28.734 --> 00:56:34.861]  So, if you attack Syria, this is not the cakewalk that the Anglo-Americans like to have.
[00:56:35.221 --> 00:56:36.863]  And I believe this is what's stopping them.
[00:56:37.523 --> 00:56:43.448]  The fact that Putin has been re-elected, I must say, is the best thing that's happened in the world in quite a while.
[00:56:45.609 --> 00:56:47.150]  But I think he needs to do more.
[00:56:47.350 --> 00:56:50.513]  I'm not here just to say, you know, go Putin.
[00:56:50.813 --> 00:56:53.635]  But he needs to take some important steps.
[00:56:53.995 --> 00:56:55.997]  We're on the verge of a war in the Middle East.
[00:56:56.297 --> 00:57:01.441]  We've got to have an initiative for a Middle East peace conference or something of that type.
[00:57:01.966 --> 00:57:06.848]  Putin right now is the most prestigious leader in the world, bar none in the broad world, right?
[00:57:06.888 --> 00:57:10.670]  Not in the world of CBS News maybe, but out there in the real world, yes.
[00:57:11.370 --> 00:57:14.451]  What he needs to do is to take that political capital and use it.
[00:57:14.831 --> 00:57:17.652]  Let's have a general peace conference, right?
[00:57:17.912 --> 00:57:19.593]  The Israelis say they feel threatened.
[00:57:19.793 --> 00:57:20.473]  I'm sure they do.
[00:57:20.754 --> 00:57:21.714]  How about the Iranians?
[00:57:21.754 --> 00:57:22.614]  They feel threatened too.
[00:57:22.814 --> 00:57:23.575]  Go to the table.
[00:57:24.095 --> 00:57:28.737]  Lebanon needs to be... Alright, well I know you like Putin, but I watched him go along with all these other wars.
[00:57:29.297 --> 00:57:31.198]  You know, very corrupt system over there as well.
[00:57:31.818 --> 00:57:35.261]  I'm asking you, how are things going?
[00:57:35.782 --> 00:57:36.603]  Let's expand.
[00:57:37.063 --> 00:57:42.068]  Euro is in the middle of this, collapsing, but into this global banker receivership of fraud.
[00:57:42.508 --> 00:57:45.411]  They're openly butchering the Bill of Rights publicly in the United States.
[00:57:45.891 --> 00:57:47.913]  What's the larger global order?
[00:57:47.933 --> 00:57:52.177]  I mean, you're saying that the Anglo-American banker establishment is freaking out.
[00:57:52.538 --> 00:57:53.479]  Why are they freaking out?
[00:57:53.719 --> 00:57:54.700]  Where do you see things going?
[00:57:55.302 --> 00:57:59.165]  Well, the derivative tassel, right?
[00:57:59.225 --> 00:58:06.249]  The house of cards of 1.5 to 2 quadrillion dollars of bankrupt, kited, insolvent derivatives.
[00:58:06.269 --> 00:58:08.431]  This is permanently on the brink, right?
[00:58:08.451 --> 00:58:13.694]  And their demand has always increased the looting rate, increased the rate of exploitation in the third world.
[00:58:13.734 --> 00:58:18.558]  And if governments get in the way, as they necessarily do, smash the governments.
[00:58:19.058 --> 00:58:22.740]  So right now, though, I think we can look at it internationally.
[00:58:23.181 --> 00:58:24.942]  If you look at the UN General Assembly,
[00:58:25.562 --> 00:58:32.407]  In that vote on the anti-Syria resolution of about two and a half, three weeks ago now, there were 12 no votes.
[00:58:32.847 --> 00:58:38.951]  Well, that was Russia, China, Iran, Syria, Venezuela, and their group, the ALBA group.
[00:58:39.091 --> 00:58:40.112]  But those didn't count.
[00:58:40.132 --> 00:58:43.074]  I mean, only the Security Council votes counted of Russia and China.
[00:58:43.114 --> 00:58:43.754]  Wait, wait.
[00:58:43.834 --> 00:58:45.515]  I'm trying to show you the way the world is going.
[00:58:46.056 --> 00:58:46.476]  12 no votes.
[00:58:46.496 --> 00:58:47.256]  There were 17 abstentions.
[00:58:48.517 --> 00:58:49.658]  Some important countries there.
[00:58:49.899 --> 00:58:53.222]  And then there were 30 countries that just didn't show up, right?
[00:58:53.242 --> 00:58:53.922]  The Philippines.
[00:58:54.202 --> 00:58:55.243]  They just didn't show up.
[00:58:55.564 --> 00:58:56.485]  The heat was too great.
[00:58:56.685 --> 00:59:00.869]  They wanted to vote no or yes, but they couldn't take the heat.
[00:59:01.209 --> 00:59:10.898]  So there are about 60 countries, one-third of the world, that despite the most intense arm-twisting, blackmail, bribery and whatever else,
[00:59:11.906 --> 00:59:15.749]  We're not supporting the imperialist resolution against Syria.
[00:59:15.769 --> 00:59:17.190]  Now that's a sign of the times.
[00:59:17.330 --> 00:59:19.792]  Once you've said Russia, China, that's half the world, right?
[00:59:19.993 --> 00:59:23.295]  The biggest country geographically, biggest country demographically.
[00:59:23.435 --> 00:59:25.097]  Iran, leading Muslim state.
[00:59:25.437 --> 00:59:27.498]  Venezuela, leading South American state.
[00:59:27.799 --> 00:59:29.640]  Go through the list, right?
[00:59:29.800 --> 00:59:36.886]  All kinds of countries that could not see their way to support this monstrosity.
[00:59:37.286 --> 00:59:39.288]  So I think that's a real change.
[00:59:39.828 --> 00:59:44.411]  One-third of the world is not playing ball with the Anglo-Americans in some way.
[00:59:44.591 --> 00:59:49.434]  Well, I want to be clear, the Anglo-Americans are not pro-America, they're not pro-Europe, they're not pro-liberty.
[00:59:49.534 --> 01:00:05.624]  In closing, Euro, open world government, run by private banks, all being announced, everything else that's happening over there, admissions that we're going into a deeper depression, long-term view, where's all this going?
[01:00:06.960 --> 01:00:14.848]  Well, again, you always say take the subjective factor out, and I can't, because some of us are here, and you're here, and we're all here.
[01:00:14.868 --> 01:00:29.322]  I think what you need is a movement to break the power of finance capital, and that's to break the power of Wall Street finance capital, and I think that could emerge at any point.
[01:00:30.043 --> 01:00:34.772]  There's certainly plenty of masses in motion in Europe, here in the United States.
[01:00:35.092 --> 01:00:41.144]  We've got all kinds of struggles going on against the fascist governors of the Midwestern states.
[01:00:41.184 --> 01:00:42.206]  Let's take Michigan.
[01:00:43.122 --> 01:00:57.187]  If you don't like dictatorship, you're not going to like Governor Snyder of Michigan, because he's got a law where he says he can become the dictator of Detroit, and Flint, and Grand Rapids, and Traverse City, and all those places in Michigan.
[01:00:57.527 --> 01:01:04.429]  He can be the dictator as soon as he says, you're bankrupt, I'm taking you over, I'm sending in a commissar who's going to rule you by decree.
[01:01:04.869 --> 01:01:07.510]  So you're basically talking about wiping out democracy.
[01:01:07.710 --> 01:01:09.371]  Let me add a caveat to that.
[01:01:09.931 --> 01:01:11.733]  It's not just Michigan.
[01:01:12.133 --> 01:01:13.474]  Rhode Island's doing it all over.
[01:01:13.514 --> 01:01:27.065]  This is the third world model where they induce you into fraud, the state signs you on to the derivatives, and then they're coming in and taking control and saying no more city council or the city council can be administrative.
[01:01:27.085 --> 01:01:30.067]  I mean, this is corporate takeover.
[01:01:30.762 --> 01:01:36.404]  Yes, I think that's the cutting edge of the struggle against dictatorship inside this country.
[01:01:36.584 --> 01:01:39.484]  And again, those blue-collar workers out in the Midwest.
[01:01:39.864 --> 01:01:44.486]  The funny story, you know, you go overseas and they say, tell us about Occupy Wall Street.
[01:01:44.606 --> 01:01:45.846]  It started in September, right?
[01:01:45.866 --> 01:01:50.947]  And I say, no, it started with the occupation of Madison, Wisconsin back in February.
[01:01:51.548 --> 01:01:52.948]  Sure, but the system co-opted that.
[01:01:53.568 --> 01:01:55.109]  It didn't!
[01:01:55.430 --> 01:02:08.079]  That's what the system tried to suppress, and then they give you this substitute, which is the petty bourgeoisie and the lumpenproletariat in the form of Occupy Wall Street with David Graeber and the Adbusters Institute.
[01:02:08.599 --> 01:02:09.600]  This is not what you need.
[01:02:09.940 --> 01:02:12.242]  Obviously you need those people too, but not those leaders.
[01:02:12.282 --> 01:02:17.826]  So it seems to me you've got a mass strike process going on, you've got the ingredients there,
[01:02:18.553 --> 01:02:19.794]  You need what you always needed.
[01:02:19.854 --> 01:02:23.796]  Program, leadership, some kind of organization, and some kind of strategy.
[01:02:24.096 --> 01:02:27.198]  And at that point, you could make rapid progress.
[01:02:27.378 --> 01:02:28.559]  Alright, I understand.
[01:02:28.579 --> 01:02:34.823]  I don't know if I subscribe to all those government solutions because it always gets taken over by a bunch of criminals.
[01:02:34.843 --> 01:02:36.404]  I'm talking about mass struggle.
[01:02:36.444 --> 01:02:38.465]  I'm talking about the only possible way to go.
[01:02:39.005 --> 01:02:45.810]  I'm afraid, we look at the presidential campaign, I don't see how this could, how anybody could
[01:02:47.190 --> 01:02:52.697]  Well, listen, that's a pretty much decided thing more and more between Obama and Mitt Romney.
[01:02:52.717 --> 01:02:55.461]  We're going to have to discuss that at a future date, but we're out of time here.
[01:02:55.821 --> 01:03:04.732]  I want to ask you about the fact of Congress, who's been pro-war, pro-tyranny, pro-torture, pro-every form of corruption you can imagine, is now getting mad that Obama
[01:03:05.453 --> 01:03:10.899]  And SecDef Panetta and the rest of them are telling him, hey, we're going to launch wars without you now.
[01:03:10.999 --> 01:03:11.920]  You don't even matter.
[01:03:12.540 --> 01:03:14.322]  And Congress is finally freaking out.
[01:03:14.722 --> 01:03:22.390]  They're saying our authority is these international bodies themselves that are controlled by the central banks, the UN, NATO, groups like this.
[01:03:23.211 --> 01:03:28.016]  Why do you think the system's racing to put in a classical tyranny here in the United States?
[01:03:29.400 --> 01:03:34.645]  Well this is obviously, the motor force comes from the economic breakdown crisis.
[01:03:34.685 --> 01:03:39.729]  In other words, the fact that the capital structures of New York and London are collapsing.
[01:03:40.430 --> 01:03:59.840]  Pushes them to demand, again, more loot, more exploitation, more sacking, downward pressure on the standard of living, bust all the unions, tear up the contracts, destroy the social safety net, use the proceeds for new and better bailouts, new and better subsidies for the rich and super rich.
[01:03:59.880 --> 01:04:04.803]  So that's the motor force that's doing it.
[01:04:04.903 --> 01:04:05.323]  But of course,
[01:04:06.081 --> 01:04:11.243]  That can very well provoke countervailing social movements, right?
[01:04:11.523 --> 01:04:13.464]  The history of the 20th century is that.
[01:04:14.084 --> 01:04:17.445]  A super austerity policy will lead to a social explosion.
[01:04:17.765 --> 01:04:20.706]  And the big question then is, who is going to lead the social explosion?
[01:04:21.026 --> 01:04:22.567]  Will somebody be there with leadership?
[01:04:22.887 --> 01:04:29.889]  Or are you going to get ad busters, David Graeber, Michael Moore, Noam Chomsky and others that guarantee absolute defeat?
[01:04:29.969 --> 01:04:30.989]  Controlled opposition.
[01:04:32.030 --> 01:04:32.570]  Right, sure.
[01:04:33.911 --> 01:04:35.552]  Control left, control right.
[01:04:35.572 --> 01:04:38.052]  If it's controlled, it means it's going to be destroyed.
[01:04:38.493 --> 01:04:47.415]  I have to say, with Occupy Wall Street, when you look at this retrospectively, the anarchists who took over Occupy Wall Street had really one program.
[01:04:47.776 --> 01:04:50.897]  They wanted to have a hippie commune in the park.
[01:04:51.377 --> 01:04:52.797]  With no demands, no nothing.
[01:04:52.837 --> 01:04:53.658]  Nothing political.
[01:04:54.098 --> 01:04:58.199]  They said, we're going to start living the new utopia.
[01:04:58.219 --> 01:05:00.080]  We're going to live the new world that we want.
[01:05:00.560 --> 01:05:01.020]  In the park.
[01:05:02.619 --> 01:05:03.619]  And no demands, right?
[01:05:03.639 --> 01:05:05.881]  They're not going to do anything for working people, not for blacks.
[01:05:05.901 --> 01:05:15.227]  Sure, but that's not even as bad as the new liberal calls for wars because there's some boogeyman off in the bushes there in Central Africa.
[01:05:15.547 --> 01:05:20.050]  Webster, tarpley.net, author, look forward to having you on the radio soon.
[01:05:20.411 --> 01:05:20.751]  Thank you.
[01:05:20.791 --> 01:05:21.912]  Thank you for spending time with us.
[01:05:22.432 --> 01:05:22.972]  Good luck, Alex.
[01:05:22.992 --> 01:05:23.353]  See you soon.
[01:05:23.373 --> 01:05:24.073]  We're going to go to break.
[01:05:24.113 --> 01:05:25.294]  Let me say bye to you during the break.
[01:05:26.735 --> 01:05:26.975]  Wow!
[01:05:29.242 --> 01:05:33.003]  Love him or hate him, his overall analysis is spot on and he's been all over the world.
[01:05:33.023 --> 01:05:34.904]  I've got to get him back on about his trip to Iran.
[01:05:35.384 --> 01:05:36.424]  He also went to Syria.
[01:05:36.484 --> 01:05:37.905]  This guy has a lot of courage.
[01:05:39.405 --> 01:05:43.407]  And certainly what he's talking about with AFRICOM and this invasion is so real.
[01:05:43.787 --> 01:05:51.669]  We're going to come back and talk about the TSA didn't just block the video of an engineer exposing the fact that their scanners are a fraud and don't stop bombs.
[01:05:52.049 --> 01:05:53.370]  They're now telling members of the press
[01:05:54.531 --> 01:05:57.073]  You don't talk to this guy if you know what's good for you.
[01:05:57.573 --> 01:05:59.174]  You don't talk to the press in America.
[01:05:59.714 --> 01:06:02.576]  This is land of the slave, home of the coward.
[01:06:03.157 --> 01:06:04.037]  Newell or Central.
[01:06:04.458 --> 01:06:06.279]  Well, we're extremists.
[01:06:06.299 --> 01:06:09.241]  We think in America there is a press, there is free speech.
[01:06:09.901 --> 01:06:11.142]  I'm sorry, I apologize.
[01:06:11.963 --> 01:06:13.744]  I believe there should be due process as well.
[01:06:14.624 --> 01:06:21.089]  I believe that you have a right to visit InfoWars.com, and if you believe in what we're doing, become a subscriber at PrisonPlanet.tv.
[01:06:21.510 --> 01:06:23.591]  We have 15-day free trials running right now.
[01:06:23.611 --> 01:06:27.474]  We'll be right back after this quick break with our next guest.
[01:06:27.594 --> 01:06:31.497]  He's the guy that runs the website TSA Out of Our Pants.
[01:06:35.266 --> 01:06:43.602]  One is a serial hypocrite who lobbied for Freddie Mac before the housing crisis and for the individual mandate before Obamacare.
[01:06:44.303 --> 01:06:44.604]  Another.
[01:06:46.954 --> 01:06:47.815]  This is right to work.
[01:06:48.175 --> 01:06:51.717]  Massively increased spending and funded Planned Parenthood.
[01:06:52.057 --> 01:06:59.542]  Finally, a flip-flopper who's been on all sides, supported TARP bailouts, and provided the blueprint for Obamacare.
[01:06:59.922 --> 01:07:00.462]  Three men.
[01:07:01.203 --> 01:07:01.863]  One vision.
[01:07:02.184 --> 01:07:03.544]  More big government.
[01:07:03.624 --> 01:07:04.485]  More mandates.
[01:07:04.925 --> 01:07:05.626]  Less freedom.
[01:07:07.149 --> 01:07:11.271]  One man stands apart, ready to deliver real change.
[01:07:11.652 --> 01:07:16.714]  Voting against every tax increase and every unbalanced budget, every time.
[01:07:17.014 --> 01:07:22.617]  A real plan to cut a trillion dollars year one and to balance the budget in three.
[01:07:22.978 --> 01:07:24.819]  Pro-life, pro-liberty.
[01:07:25.299 --> 01:07:28.341]  Guided by faith and principle, Ron Paul.
[01:07:28.721 --> 01:07:31.542]  The one who will restore America now.
[01:07:32.483 --> 01:07:34.424]  I'm Ron Paul and I approve this message.
[01:08:03.166 --> 01:08:07.129]  And it's time to get out of the comfort zone, because these people aren't playing games.
[01:08:07.149 --> 01:08:08.310]  9-11 wants an inside job!
[01:08:08.330 --> 01:08:09.271]  9-11 wants an inside job!
[01:08:09.291 --> 01:08:09.952]  9-11 wants an inside job!
[01:08:09.972 --> 01:08:10.592]  9-11 wants an inside job!
[01:08:10.612 --> 01:08:11.373]  9-11 wants an inside job!
[01:08:11.393 --> 01:08:12.334]  9-11 wants an inside job!
[01:08:12.354 --> 01:08:13.695]  9-11 wants an inside job!
[01:08:13.715 --> 01:08:14.536]  9-11 wants an inside job!
[01:08:14.556 --> 01:08:16.577]  9-11 wants an inside job!
[01:08:16.597 --> 01:08:17.878]  9-11 wants an inside job!
[01:08:17.898 --> 01:08:18.739]  9-11 wants an inside job!
[01:08:18.759 --> 01:08:19.540]  9-11 wants an inside job!
[01:08:19.560 --> 01:08:20.080]  9-11 wants an inside job!
[01:08:20.100 --> 01:08:21.101]  9-11 wants an inside job!
[01:08:21.121 --> 01:08:21.722]  9-11 wants an inside job!
[01:08:21.742 --> 01:08:22.402]  9-11 wants an inside job!
[01:08:22.422 --> 01:08:24.124]  9-11 wants an inside job!
[01:08:24.144 --> 01:08:25.225]  9-11 wants an inside job!
[01:08:25.245 --> 01:08:26.206]  9-11 wants an inside job!
[01:08:26.226 --> 01:08:26.826]  9-11 wants an inside job!
[01:08:26.846 --> 01:08:27.507]  9-11 wants an inside job!
[01:08:27.527 --> 01:08:28.287]  9-11 wants an inside job!
[01:08:28.307 --> 01:08:29.488]  9-11 wants an inside job!
[01:08:29.508 --> 01:08:30.409]  9-11 wants an inside job!
[01:08:30.429 --> 01:08:31.250]  9-11 wants an inside job!
[01:08:31.270 --> 01:08:31.410]  9-11 wants
[01:08:49.915 --> 01:09:02.924]  And now with today's Daily Quote, because we're looking back at past war propaganda that led us to war, we give you something from William Randolph Hearst, the head of the Hearst Empire.
[01:09:03.965 --> 01:09:06.367]  You supply the pitchers and I'll supply the war.
[01:09:06.447 --> 01:09:10.470]  He told a famous painter, what Remington that.
[01:09:11.010 --> 01:09:18.115]  Go make me fake images of the Spanish engaged in massacres and I will supply the war.
[01:09:18.976 --> 01:09:36.779]  And that's what we're being given by George Clooney and all these other Kony 2012 groups is that they're going to have them a good old war to take over more resources to stop some little nobody warlord and, well, help the dictator there in Uganda continue his operations.
[01:09:37.019 --> 01:09:39.160]  Absolutely disgusting.
[01:09:40.400 --> 01:09:42.720]  Now I want to shift gears into a speculative realm.
[01:09:43.340 --> 01:09:47.041]  I listened to this over and over again, and I want to know your view on this.
[01:09:47.955 --> 01:09:51.638]  I've heard a lot of comedians imitate Obama and I've never heard anybody this good.
[01:09:52.058 --> 01:09:59.965]  This reportedly was released by an anonymous source a few days ago from Obama at a campaign event where he didn't know that the mic had been left on.
[01:10:00.025 --> 01:10:01.506]  We've seen many cases of that happening.
[01:10:01.946 --> 01:10:06.930]  I've listened to the voice over and over and over again and it sounds like Barack Obama.
[01:10:07.691 --> 01:10:08.591]  Tell me what you think.
[01:10:09.832 --> 01:10:12.235]  But the point is, he says, yeah, Rick Santorum's out.
[01:10:12.275 --> 01:10:13.095]  It's going to be Romney.
[01:10:13.436 --> 01:10:18.700]  Yeah, you saw what they did to Paul in Maine, where it was certified fraud, even the New York Times admitted, and Iowa.
[01:10:19.361 --> 01:10:20.702]  I mean, it sounds like Obama.
[01:10:20.982 --> 01:10:24.005]  But he says, I don't blame the Republicans for cheating, Ron Paul.
[01:10:24.666 --> 01:10:29.810]  So we need to find out who recorded this, because here's the big telltale sign it's real.
[01:10:30.611 --> 01:10:34.814]  YouTube keeps pulling this everywhere, just like the TSA video they pulled yesterday.
[01:10:35.649 --> 01:10:36.810]  That's another big sign.
[01:10:37.530 --> 01:10:41.674]  If this isn't Obama, this person has a career as an impersonator.
[01:10:42.074 --> 01:10:50.740]  I'm here to tell you because my ear, my ear, I mean I've even had famous people call me up and pose as George Bush and I can tell them who it is.
[01:10:50.800 --> 01:10:51.181]  I can tell.
[01:10:52.059 --> 01:10:55.500]  This is Obama, or it's a computer, or something.
[01:10:55.920 --> 01:10:58.020]  Because I've never heard something this good.
[01:10:58.320 --> 01:11:02.201]  And it sounds just like an open mic, where he's off in a distance, doesn't know it's on.
[01:11:02.821 --> 01:11:03.601]  It's picking him up.
[01:11:04.581 --> 01:11:06.522]  The question is, who is the tech that recorded this?
[01:11:07.162 --> 01:11:08.362]  We need to investigate this.
[01:11:08.382 --> 01:11:10.022]  That's why I'm showing it to the InfoWarriors.
[01:11:10.763 --> 01:11:14.183]  I'd say 5 percentage points out of 100 that this is not real.
[01:11:14.203 --> 01:11:14.183]  95%.
[01:11:14.223 --> 01:11:15.203]  This is Barack Obama.
[01:11:18.644 --> 01:11:19.586]  Rick doesn't have a chance.
[01:11:47.165 --> 01:11:55.229]  I can't say it, wait a minute.
[01:11:55.269 --> 01:11:56.330]  Well, it's my point now, anyhow.
[01:11:56.350 --> 01:11:59.372]  I think he's done.
[01:12:02.613 --> 01:12:03.154]  He's done!
[01:12:04.386 --> 01:12:05.326]  Ron Paul's done.
[01:12:05.386 --> 01:12:06.487]  Rick Santorum's done.
[01:12:06.547 --> 01:12:14.489]  The ringer that ran Bain Capital, that just supplied the head of Obama's economic team to Obama, he's in charge.
[01:12:14.549 --> 01:12:15.829]  So, there's the ringer.
[01:12:15.929 --> 01:12:21.831]  Obama's probably going to be back in, running against the Ken doll, Mitt Romney.
[01:12:22.793 --> 01:12:27.697]  Who I guess is going to get to the United States of America if he becomes president and I guess make this his own planet.
[01:12:28.738 --> 01:12:33.082]  But all of this is going on and it's completely insane.
[01:12:33.842 --> 01:12:42.710]  And I hope that the Infowarriors will look into this because whether that's a real tape or not, we know Maine and Iowa were a fraud.
[01:12:42.790 --> 01:12:48.355]  And I see the Ron Paul campaign people, who were good folks but on average are about 25 or so that run things.
[01:12:48.933 --> 01:12:54.255]  They're like, we can't believe he's winning in the polls and all this, but he's not winning anywhere, not one state, because it's fraud.
[01:12:54.615 --> 01:12:56.176]  You already saw it over and over again.
[01:12:56.196 --> 01:13:05.860]  I remember Ron Paul's brother in front of me contacted high-level campaign people when they stole Iowa, and they said, oh, it's preposterous, you know, there's no fraud.
[01:13:06.060 --> 01:13:06.701]  It's confirmed.
[01:13:06.721 --> 01:13:08.681]  And then Maine, they finally went, oh, there is fraud.
[01:13:09.322 --> 01:13:09.622]  Okay?
[01:13:09.922 --> 01:13:10.802]  There is fraud.
[01:13:10.862 --> 01:13:11.843]  Get that through your head.
[01:13:12.935 --> 01:13:14.156]  Ron Paul's not naive.
[01:13:14.196 --> 01:13:15.056]  He knows what's going on.
[01:13:15.537 --> 01:13:16.618]  But it's not a loss.
