[00:00:21.636 --> 00:00:22.457]  Welcome, my friends.
[00:50:25.755 --> 00:50:26.536]  They're having sex.
[00:50:26.596 --> 00:50:27.936]  They're experimenting with drugs.
[00:50:27.956 --> 00:50:28.516]  That's enough.
[00:50:28.676 --> 00:50:29.756]  They're acting cavalier.
[00:50:29.776 --> 00:50:30.336]  That's enough.
[00:50:30.437 --> 00:50:31.237]  Shut her off.
[00:50:31.697 --> 00:50:38.959]  That is an empty, vapid, soulless jibberwocky that simply repeats her talking points.
[00:50:39.699 --> 00:50:48.421]  And this is where the bizarreness, the Orwellian, macabre, Kafkaesque, absurdist nature reaches
[00:50:49.261 --> 00:50:54.244]  Where even the establishment, you know, prostitutes are like, parents shouldn't know.
[00:50:54.284 --> 00:50:59.387]  And she's like, hey, we're killing, you know, people are having abortions without parents knowing, 12 year olds.
[00:50:59.687 --> 00:51:01.308]  Hey, they're doing drugs, they're having sex.
[00:51:01.988 --> 00:51:07.351]  And they're sitting there like, no, let's not let parents know what the state's doing with their 12 year olds.
[00:51:07.711 --> 00:51:10.913]  I mean, folks, this is the thing about not having any standards or morals.
[00:51:11.513 --> 00:51:15.876]  Once you give in to the system telling them what to do, the sky's the limit.
[00:51:16.966 --> 00:51:18.107]  The sky is the limit.
[00:51:18.127 --> 00:51:20.028]  We just have our minders that tell us what to do.
[00:51:20.368 --> 00:51:25.652]  In closing, do you think they're overplaying their hand now in their desperate attempt to try to force this on us?
[00:51:25.892 --> 00:51:30.255]  When we were just kind of going along with it trustingly, they could just con us.
[00:51:30.275 --> 00:51:32.656]  But now that we're waking up, they're really jumping up and down.
[00:51:32.897 --> 00:51:34.238]  It's not our health or safety.
[00:51:34.678 --> 00:51:36.059]  That's not the reason they want us to take these.
[00:51:37.037 --> 00:51:41.862]  Alex, all I could say is, yeah, they're way overplaying their hand, because there's a lot of parents like me.
[00:51:41.922 --> 00:51:46.387]  I know of tens of thousands of them in this community, and they're way overplaying their hands.
[00:51:46.868 --> 00:51:54.857]  And I can also say that this Lisa chick that was just on, I certainly hope she keeps on being the spokesperson, because she's making my job seriously easy.
[00:51:56.212 --> 00:51:58.353]  Yeah, acting like she didn't hear what they said to her.
[00:51:58.473 --> 00:52:00.894]  I mean, just the... and the arrogance.
[00:52:00.954 --> 00:52:06.316]  It's spiritual, that smiling, that enjoying how ridiculous they are.
[00:52:06.977 --> 00:52:08.757]  Just like, hey, we're the establishment.
[00:52:09.198 --> 00:52:10.258]  I'm with the winning team.
[00:52:10.278 --> 00:52:11.959]  It doesn't matter what you little people think.
[00:52:12.339 --> 00:52:13.559]  I'm going to roll over you.
[00:52:13.880 --> 00:52:16.681]  And even the reporters like, this is ridiculous.
[00:52:17.441 --> 00:52:21.543]  I mean, they're trying to overturn our survival instinct.
[00:52:21.803 --> 00:52:27.125]  And I'm sorry, there's not enough mercury or fluoride or GMO or bisphenol A to get that job done.
[00:52:27.465 --> 00:52:32.647]  The human instinct that parents protect their children, it's hard to override.
[00:52:34.737 --> 00:52:48.508]  No doubt, and even if you are a parent that happens to be pro-vaccine, that should still scare the heck out of you, that clip, because it is about the state being able to say, oh yeah, go get that abortion, oh yeah, do whatever you want to do.
[00:52:48.888 --> 00:52:54.332]  They're taking apart the family, and without the family, this country's done, this world is done.
[00:52:54.712 --> 00:52:56.954]  Family is where it's at, individuals and families.
[00:52:57.074 --> 00:52:59.795]  And the state's waging war against it because it makes us independent.
[00:52:59.815 --> 00:53:05.316]  It doesn't make us part of their hive-borg, collectivist, cancer patient system that they love so much.
[00:53:05.876 --> 00:53:12.578]  In final closing, and a caveat, because I was going to bring this up and the show is about to end, but we've got to cover this.
[00:53:13.278 --> 00:53:16.579]  Briefly, what did you do to reverse a lot of what happened to your son?
[00:53:18.145 --> 00:53:21.288]  Diet, enzymes, healing the gut, that's the main thing.
[00:53:21.628 --> 00:53:25.811]  These people out there that say it's a psychological disorder, do not listen to them.
[00:53:26.111 --> 00:53:29.274]  You're just damning your child to a life of autism.
[00:53:29.834 --> 00:53:36.979]  A two-year-old doesn't go in fine, get shots, have convulsions, get a fever, and then have all these problems after that.
[00:53:37.259 --> 00:53:37.900]  It's obvious.
[00:53:38.160 --> 00:53:40.362]  I mean, a neurological issue you're going to see from the beginning.
[00:53:40.962 --> 00:53:48.176]  It's like if you got bit by a rattlesnake and you're getting sick and convulsing and they go, it's not the rattlesnake, you know, because it's a GMO company.
[00:53:48.757 --> 00:53:50.721]  This is happening just because you're bad.
[00:53:51.383 --> 00:53:51.743]  That's right.
[00:53:51.783 --> 00:53:52.184]  I'm sorry.
[00:53:52.224 --> 00:53:52.805]  Please continue.
[00:53:53.504 --> 00:53:54.365]  No, that's it.
[00:53:54.705 --> 00:53:55.365]  Heal the gut.
[00:53:56.126 --> 00:53:57.726]  Have the doctors do the test.
[00:53:57.907 --> 00:54:04.490]  A lot of times, when the gut's hurt, the yeast and the candida will grow, will cause all these problems.
[00:54:04.570 --> 00:54:09.633]  And anybody that's taken a shot of tequila can tell you what goes on in your gut happens in your brain.
[00:54:10.634 --> 00:54:11.834]  Take care of the gut.
[00:54:12.135 --> 00:54:12.835]  Heal the gut.
[00:54:13.595 --> 00:54:14.976]  That's the primary thing.
[00:54:15.096 --> 00:54:16.077]  A lot of therapy.
[00:54:16.437 --> 00:54:20.298]  We've got a hyperbaric oxygen chamber in our house from OxyHealth.
[00:54:20.658 --> 00:54:26.279]  We've got, I mean, we've got so many things that we've tried and every little bit he gets a little bit better.
[00:54:26.379 --> 00:54:30.600]  And our son's now straight A's in school in fourth grade.
[00:54:30.660 --> 00:54:38.142]  He does have an aide that helps him out because he's socially not real with it, but he's a smart little guy and he's healthy.
[00:54:38.402 --> 00:54:39.182]  No thanks.
[00:54:39.662 --> 00:54:52.433]  To the industrial medical complex that caused this, thanks to doctors like Dr. Wakefield and Dr. Tenpenny out there, and all the caring physicians, and the moms and dads that we network with, because we're the ones healing our children, not the doctors.
[00:54:52.613 --> 00:54:54.154]  That's right, and they hate that.
[00:54:54.194 --> 00:54:58.618]  The witch doctors want to control everything, but some of them do have souls, and as you said, are waking up.
[00:54:59.018 --> 00:55:03.302]  What was the process like for your doctor that was part of this, when he finally woke up?
[00:55:04.022 --> 00:55:06.564]  Well, it was a she, and I wanted to throttle her.
[00:55:06.924 --> 00:55:13.929]  Once I found out, once I figured this all out, I'll be honest with you, I'm a red-blooded American guy, and I just wanted to go in there and do my thing.
[00:55:14.289 --> 00:55:16.411]  But my wife said, no, I'm going to talk to her.
[00:55:16.651 --> 00:55:21.874]  And now she's an ally of ours, and she's learned what it did.
[00:55:22.255 --> 00:55:28.419]  And she still vaccinates kids that ask, but she doesn't pressure them anymore, and she doesn't vaccinate
[00:55:28.439 --> 00:55:31.041]  She's made her own kids as far as I know, and I'm pretty sure of that.
[00:55:31.561 --> 00:55:39.087]  And she's gone to the Autism One clinician seminars and has learned what's going on and how to treat these kids.
[00:55:39.127 --> 00:55:48.674]  And now a lot of her clientele is kids with autism that she's taking care of because my wife decided, I'm going to talk to this doctor and try to change her mind, and she did.
[00:55:49.395 --> 00:55:49.915]  That's right.
[00:55:50.315 --> 00:55:51.756]  Again, resistance is victory.
[00:55:52.117 --> 00:55:53.097]  You've got to reach out.
[00:55:53.137 --> 00:55:54.358]  You've got to show them the facts.
[00:55:55.472 --> 00:55:57.733]  We've got all the documents where they admit they're adding stuff to them.
[00:55:57.753 --> 00:56:10.997]  I mean, I'm not even saying the science of vaccines might not be, you know, valuable if it was some super deadly plague or whatever and it was a, you know, guaranteed death one way, you know, the danger of the other, then I'd roll the dice.
[00:56:11.037 --> 00:56:15.998]  But just big companies want to push all this garbage on you, have liability protection, it's crazy.
[00:56:16.578 --> 00:56:21.480]  Give us some of the websites that you've put together with some of your research for folks that want to learn more.
[00:56:22.301 --> 00:56:26.104]  Well, my website is ViralsEpidemic.com.
[00:56:26.805 --> 00:56:30.768]  Virals is an acronym for Vaccine Induced Regressive Autistic-like Symptoms.
[00:56:31.169 --> 00:56:32.670]  So ViralsEpidemic.com.
[00:56:32.710 --> 00:56:37.434]  I've got some of my articles on here, although many of my articles are now going to InfoWars.
[00:56:39.015 --> 00:56:48.503]  Then 14studies.com is a great website to take a look at their research and take a look at our research and put two and two together and just think for yourself.
[00:56:48.583 --> 00:56:52.246]  A great website for doctors and then parents as well.
[00:56:52.826 --> 00:56:56.089]  Autism1.org is a great website.
[00:56:56.650 --> 00:57:05.977]  My wife happens to work for the magazine Autismphile.com and they have a lot of great articles on treating your child biomedically.
[00:57:07.018 --> 00:57:07.798]  Those are the big ones.
[00:57:09.160 --> 00:57:19.487]  All right, well listen, great job, and again, even though this was painful for you and your wife and your son, again, by them doing this to you, now you are reaching, as you know, the work you do.
[00:57:19.827 --> 00:57:29.234]  Hundreds of thousands, millions of people, and the tide is turning, and so it's important that we warn others before this same fate or something even worse.
[00:57:29.274 --> 00:57:32.056]  As you know, a lot of kids actually die from these.
[00:57:32.376 --> 00:57:33.197]  Kurt, God bless you.
[00:57:33.897 --> 00:57:34.537]  Thank you, Alex.
[00:57:34.797 --> 00:57:35.597]  Alright, amazing.
[00:57:36.098 --> 00:57:39.959]  Well, that's it for this edition of InfoWars Nightly News.
[00:57:40.479 --> 00:57:45.000]  I want to, before I do today's quote, I want to warn everybody out there.
[00:57:45.140 --> 00:57:45.920]  This isn't a game.
[00:57:46.100 --> 00:57:48.401]  I don't just get up here and cover stuff half-cocked.
[00:57:49.281 --> 00:57:50.382]  We've done our research.
[00:57:50.402 --> 00:57:51.442]  We know what we're talking about.
[00:57:52.285 --> 00:57:53.666]  And this is all done on purpose.
[00:57:55.188 --> 00:58:00.893]  And the people that are low-level compartmentalized, the bureaucrats, the big pharma sales people, the doctors, they're in a cult.
[00:58:00.953 --> 00:58:01.674]  They're brainwashed.
[00:58:02.294 --> 00:58:04.496]  And it's up to us to reach out to them and educate them.
[00:58:05.017 --> 00:58:05.838]  This is a war.
[00:58:06.738 --> 00:58:08.040]  And it's a war for the truth.
[00:58:08.600 --> 00:58:12.544]  The globalists fight us with lies, but we've got to get the truth out to everybody.
[00:58:12.624 --> 00:58:13.024]  Please,
[00:58:13.985 --> 00:58:27.314]  Those of you that subscribe to PrisonPlanet.tv who see this first and have the archives and the rest of it, you are financing and supporting this message so we can warn people on YouTube and all the other video channels.
[00:58:27.374 --> 00:58:29.756]  Millions a week we reach with this nightly news.
[00:58:29.816 --> 00:58:30.637]  That's why I'm doing this.
[00:58:30.657 --> 00:58:36.721]  A lot of days if we're doing the radio show and interviews and running this big office, I'm exhausted and don't want to do the show.
[00:58:37.141 --> 00:58:40.384]  But I always just think about the fact that people are getting hurt here.
[00:58:41.304 --> 00:58:44.866]  And I take my job very, very seriously, so that's how I always have the energy.
[00:58:45.286 --> 00:58:50.089]  But we couldn't do it without you supporting us, so I want to thank all the PrisonPlanet.tv members.
[00:58:50.129 --> 00:58:59.254]  If you're watching this out there in Internet land and want to see our operation grow and continue, you can try the 15-day free trial right now at InfoWarsNews.com or PrisonPlanet.tv.
[00:58:59.815 --> 00:59:02.456]  Here's today's quote from Albert Einstein.
[00:59:02.856 --> 00:59:06.919]  The ruling class has the schools and the press under its thumb.
[00:59:07.759 --> 00:59:10.841]  This enables it to sway the emotions of the masses.
[00:59:10.901 --> 00:59:14.043]  Very simple, but true, from Albert Einstein.
[00:59:14.443 --> 00:59:17.585]  Okay, great job to the crew, and great job to our guest.
[00:59:17.945 --> 00:59:22.188]  That's it for this edition of InfoWars Nightly News.
[00:59:22.288 --> 00:59:25.090]  Lord willing, I'll see you back on the radio tomorrow, 11 a.m.
[00:59:25.150 --> 00:59:26.630]  Central, wherever you're listening in the world.
[00:59:26.871 --> 00:59:31.293]  You can always tune in via InfoWars.com and back here on the Nightly News.
[00:59:31.533 --> 00:59:32.234]  God bless you all.
