[00:00:00.000 --> 00:00:03.480]  [MUSIC PLAYING]
[00:50:50.906 --> 00:50:52.607]  People wanting to take pictures with the Trump hat guy.
[00:50:53.348 --> 00:50:54.509]  It was crazy.
[00:50:54.769 --> 00:50:56.230]  I've never seen anything like that.
[00:50:56.270 --> 00:50:58.091]  And like I said, I do this about once a month.
[00:50:58.711 --> 00:51:05.316]  Maybe I'll go out and do something about once a month or go out to a bar, go out to a ballgame or something like that and just kind of get a feel for things around me.
[00:51:08.218 --> 00:51:11.420]  I've probably gone to... I mean, really.
[00:51:12.826 --> 00:51:13.807]  400 baseball games in my life?
[00:51:14.527 --> 00:51:15.428]  I have never... 500?
[00:51:15.468 --> 00:51:19.390]  I mean, maybe sometimes in the booth.
[00:51:20.311 --> 00:51:22.893]  If I'm sitting in, like, a radio booth, you know, people will talk politics.
[00:51:24.153 --> 00:51:34.260]  I have never... I have never sat in a... in a... section of a baseball game where everybody is talking politics and it's just, like, a Red Pill Festival happening.
[00:51:35.781 --> 00:51:36.321]  Crazy.
[00:51:38.203 --> 00:51:41.024]  I'm going to check out at the concession.
[00:51:41.064 --> 00:51:43.526]  The guy checking me out is like, hey, got a nice hat, man!
[00:51:43.566 --> 00:51:44.366]  Gives me a fist bump.
[00:51:47.187 --> 00:51:47.588]  Crazy.
[00:51:49.048 --> 00:51:51.309]  But my guess is you're probably experiencing something similar.
[00:51:52.230 --> 00:51:53.871]  But that's the twilight zone that we're in.
[00:51:54.511 --> 00:51:55.952]  We know we were right.
[00:51:56.032 --> 00:51:57.192]  We've been proven right.
[00:51:57.252 --> 00:51:58.833]  We've won the political debate.
[00:51:58.893 --> 00:51:59.974]  We have the numbers.
[00:51:59.994 --> 00:52:00.994]  We have the momentum.
[00:52:01.014 --> 00:52:01.855]  We are the majority.
[00:52:01.895 --> 00:52:03.535]  We're just not getting the political results.
[00:52:05.156 --> 00:52:06.637]  So the gears start to shift.
[00:52:07.824 --> 00:52:09.245]  And we start to figure out why.
[00:52:09.465 --> 00:52:10.366]  What can we do?
[00:52:11.947 --> 00:52:14.149]  It's a slow burn to us that are impatient.
[00:52:14.189 --> 00:52:17.592]  It's a slow burn that have been watching this go on for decades.
[00:52:18.733 --> 00:52:20.674]  But it's, the burn is heating up.
[00:52:22.055 --> 00:52:23.496]  The burn is heating up.
[00:52:25.058 --> 00:52:25.918]  Tell you, just wild.
[00:52:27.320 --> 00:52:28.000]  All ages too.
[00:52:28.881 --> 00:52:29.341]  All ages.
[00:52:29.421 --> 00:52:30.702]  Younger than me, older than me.
[00:52:35.134 --> 00:52:35.474]  Crazy.
[00:52:36.415 --> 00:52:36.735]  Crazy.
[00:52:36.995 --> 00:52:38.376]  Couldn't even, couldn't make it up.
[00:52:39.737 --> 00:52:41.158]  Yeah, let me tell ya.
[00:52:41.558 --> 00:52:46.941]  Back when Rob Dewey and I went to the game, that was probably like five years ago now, with the Trump-Hillary masks.
[00:52:47.922 --> 00:52:50.783]  Ain't no, ain't no, nobody was talking politics, really.
[00:52:50.904 --> 00:52:55.386]  I mean, they liked our shirts and stuff, but this was, it was totally different.
[00:52:55.506 --> 00:52:57.688]  But it was, I guess that's a good comparison, though.
[00:52:57.728 --> 00:52:58.808]  We were popular then, too.
[00:53:00.609 --> 00:53:01.770]  We were in the majority then, too.
[00:53:04.312 --> 00:53:04.692]  Oh, man.
[00:53:06.400 --> 00:53:07.000]  So there you go.
[00:53:07.040 --> 00:53:13.284]  Now, let's pepper in some other news here before we do take your calls.
[00:53:15.545 --> 00:53:20.748]  Texas Governor Greg Abbott rejects Department of Justice demand to remove floating border barriers.
[00:53:20.788 --> 00:53:21.549]  We'll see you in court.
[00:53:22.069 --> 00:53:25.051]  So, I mean, how effective can these things really be?
[00:53:25.351 --> 00:53:28.553]  Well, I guess they're effective enough that the Biden DOJ wants to get rid of them.
[00:53:30.287 --> 00:53:35.490]  Because if you asked me, I would say no, they're ugly, it's an eyesore, how effective is it?
[00:53:36.310 --> 00:53:37.051]  I think it's dumb.
[00:53:37.471 --> 00:53:38.592]  Put more barbed wire up.
[00:53:39.012 --> 00:53:44.795]  You just sent 500 Texas DPS agents to Austin to pull people over for traffic stops.
[00:53:44.815 --> 00:53:45.756]  Send them down to the border.
[00:53:46.676 --> 00:53:47.977]  Stop all the illegals coming in.
[00:53:49.858 --> 00:53:55.341]  But now it's the Biden DOJ that's livid because Greg Abbott is putting some barriers up at the southern border?
[00:53:56.302 --> 00:53:57.903]  Okay, well I guess Abbott's onto something.
[00:54:00.402 --> 00:54:12.095]  I don't want to be the dog getting wagged by the tail, but I think it's a fair pressure point to say, well, gee, if the Biden administration hates it, maybe it's good.
[00:54:13.902 --> 00:54:23.389]  So it's kind of like I was skeptical of Greg Abbott sending all the illegal immigrants to New York and Chicago and Los Angeles and then the left just started complaining and now they've shut down their cities for illegals.
[00:54:23.429 --> 00:54:25.991]  I'm like, oh, okay, gee, Greg, I guess you did do it then.
[00:54:26.831 --> 00:54:27.512]  All right, good job.
[00:54:28.332 --> 00:54:40.761]  So all he does is he puts up a floating barrier, essentially a floating wall, if you will, in between the United States and Mexico and the Department of Justice demands he removes it.
[00:54:41.201 --> 00:54:41.622]  Why?
[00:54:43.325 --> 00:54:44.626]  Humanitarian concerns.
[00:54:45.727 --> 00:54:46.687]  They lie so much.
[00:54:47.288 --> 00:54:50.410]  A pregnant woman was crossing the southern border illegally.
[00:54:51.691 --> 00:54:57.815]  She crosses and she runs into barbed wire set up there to protect our border.
[00:54:57.855 --> 00:55:03.419]  She runs into it and then the media says, Greg Abbott laid a trap that caught up a pregnant woman.
[00:55:03.779 --> 00:55:04.760]  Laid a trap.
[00:55:06.861 --> 00:55:07.802]  Laid a trap.
[00:55:08.922 --> 00:55:16.606]   If I break into somebody's house and the alarm goes off, And maybe the owner comes out and shoots me or the cops show up and arrest me.
[00:55:17.627 --> 00:55:19.188]  Oh, did I fall into a trap?
[00:55:19.308 --> 00:55:20.088]  Am I the victim?
[00:55:20.708 --> 00:55:22.129]  Oh, I fell into a trap!
[00:55:23.430 --> 00:55:27.292]  I broke into your house to rob everything and you shot me because your alarm system went off.
[00:55:27.672 --> 00:55:28.853]  Why did you trap me?
[00:55:31.854 --> 00:55:33.915]  Why doesn't the Department of Justice want a border?
[00:55:35.056 --> 00:55:37.697]  Why doesn't the Department of Justice want any barriers at the border?
[00:55:37.777 --> 00:55:40.979]  Why does the Department of Justice want the floating wall to be removed?
[00:55:41.673 --> 00:55:43.315]  Why, why, why, why, why?
[00:55:44.195 --> 00:55:46.137]  Is the Department of Justice profiting?
[00:55:46.938 --> 00:55:47.539]  Who wouldn't ask?
[00:55:47.559 --> 00:55:49.801]  This is the most fair and obvious question to ask.
[00:55:50.862 --> 00:55:55.306]  Is the Department of Justice profiting off of illegal immigration?
[00:55:57.382 --> 00:56:01.823]  Is the Department of Justice running an illegal immigration pipeline that they are profiting off of?
[00:56:02.383 --> 00:56:07.605]  Is the Department of Justice profiting off of child sex trafficking and human trafficking going on at the southern border?
[00:56:08.125 --> 00:56:12.406]  Otherwise, why else wouldn't they want to stop it?
[00:56:13.927 --> 00:56:15.147]  It really is that basic.
[00:56:15.207 --> 00:56:16.487]  It really is that open and shut.
[00:56:18.168 --> 00:56:25.270]  That is the question that should be asked every time a member of the Biden administration or the Department of Justice ever does a press conference.
[00:56:25.290 --> 00:56:26.170]  But of course they don't.
[00:56:28.097 --> 00:56:29.198]  You know, another debate I want to have.
[00:56:29.998 --> 00:56:31.639]  Is it time to impeach Joe Biden?
[00:56:31.679 --> 00:56:33.760]  I've been on the fence about this and mostly saying no.
[00:56:34.540 --> 00:56:35.981]  I am now changing my stance.
[00:56:36.221 --> 00:56:39.083]  I do believe it is time to impeach Joe Biden.
[00:56:39.523 --> 00:56:42.765]  But it needs to be done very strategically.
[00:56:43.745 --> 00:56:46.427]  Very methodically and strategically.
[00:56:46.787 --> 00:56:48.648]  We'll talk about that as well when we come back.
[00:56:49.008 --> 00:56:49.868]  Put him on the screen.
[00:56:49.888 --> 00:56:51.389]  We've got a shiny chrome dome.
[00:56:52.570 --> 00:56:53.670]  You told me to come in here.
[00:56:53.690 --> 00:56:55.171]  We've got a shiny chrome dome here.
[00:56:55.191 --> 00:56:56.452]  You told me to come in here.
[00:56:57.486 --> 00:57:03.067]  Alex may or may not be in the room behind the studio working on the finishing touches of a new book.
[00:57:03.767 --> 00:57:04.627]  May or may not be.
[00:57:05.047 --> 00:57:09.228]  I got a deadline of three days, so we had to cut it down from 800 pages to 500.
[00:57:09.388 --> 00:57:12.129]  And I'm just, we're double sourcing everything.
[00:57:12.189 --> 00:57:14.569]  It's just, it's a really good book, really powerful.
[00:57:14.589 --> 00:57:19.010]  Well, it's like there's so much information about how the globalists are trying to destroy America.
[00:57:19.090 --> 00:57:22.811]  How do you, how do you decide what's the most important?
[00:57:22.951 --> 00:57:24.551]  Well, the craziest part, it's all their admissions.
[00:57:25.422 --> 00:57:26.663]  Their own documents.
[00:57:27.003 --> 00:57:28.164]  Well, they're really getting arrogant now.
[00:57:28.504 --> 00:57:29.765]  Have you seen Harari?
[00:57:29.785 --> 00:57:30.725]  He's on the site today.
[00:57:30.745 --> 00:57:32.586]  Going, there's no globalists, no elite.
[00:57:32.867 --> 00:57:34.227]  No such thing as a new world order.
[00:57:34.247 --> 00:57:36.389]  He says these speeches like total elites will run everything.
[00:57:36.449 --> 00:57:41.452]  We will have robots that will land on mosquitoes that will inject you with the vaccine.
[00:57:41.472 --> 00:57:42.472]  There is no freedom.
[00:57:42.512 --> 00:57:43.393]  You have no free will.
[00:57:43.433 --> 00:57:44.353]  You have no dignity.
[00:57:44.593 --> 00:57:45.214]  We rule you.
[00:57:45.254 --> 00:57:45.894]  We control you.
[00:57:45.934 --> 00:57:47.635]  A super elite will be the new gods.
[00:57:47.855 --> 00:57:48.476]  Remember his quote?
[00:57:49.076 --> 00:57:52.078]  I don't believe in Jesus in the clouds, but we will be gods in the clouds, the elite.
[00:57:52.238 --> 00:57:53.619]  But now he says there's no elite!
[00:57:53.999 --> 00:57:56.641]  The one thing about them is they didn't have a very good disguise.
[00:57:56.661 --> 00:58:04.647]  I mean, you look at Debbie Wasserman Schultz, you look at Joe Biden, you look at Noah Harari, you look at Klaus Schwab, I mean, they look like the demon, freakazoid tyrants that they are.
[00:58:04.768 --> 00:58:05.208]  That's right.
[00:58:05.668 --> 00:58:06.569]  You can't even hide that.
[00:58:06.789 --> 00:58:09.691]  Nolan Schroeder looks like the young, handsome Abraham Lincoln.
[00:58:10.112 --> 00:58:10.552]  That's right.
[00:58:10.612 --> 00:58:13.334]  Well, they cloned... And I look like a little bit overweight Lex Luthor.
[00:58:13.354 --> 00:58:14.715]  All right, I'm gonna, I get back to work.
[00:58:15.036 --> 00:58:15.516]  Great job.
[00:58:15.676 --> 00:58:15.996]  All right.
[00:58:16.277 --> 00:58:17.277]  Hey, I appreciate everybody.
[00:58:17.658 --> 00:58:18.799]  Go finish up that book.
[00:58:19.179 --> 00:58:20.180]  Go finish up that book.
[00:58:21.232 --> 00:58:25.333]  Folks, you're going to be able to find that at InfowarsStore.com, but he's got to finish it first, all right?
[00:58:25.393 --> 00:58:27.614]  So he can't be here in studio all day.
[00:58:27.634 --> 00:58:30.995]  He's got to go finish that book, but it'll be available for you at InfowarsStore.com shortly.
[00:58:31.476 --> 00:58:34.757]  I can assure you, let's make it a New York Times bestseller when that day comes.
[00:58:34.917 --> 00:58:41.899]  But the Patriot Pride Month is live right now at InfowarsStore.com, so you've already got huge discounts on top-selling, top-rated supplements.
[00:58:42.520 --> 00:58:51.182]   And I mean, when you've got You're looking at Russia, you're looking at China, you're looking at Taiwan, you're looking at Ukraine, and you got Joe Biden in the White House, folks.
[00:58:51.262 --> 00:58:57.665]  I'm telling you, Russia and China are going to be making big, massive moves in the next 12 months.
[00:58:58.345 --> 00:59:06.329]  They're going to make whatever their big strategic moves are before Biden, before the 2024 election, because they know Biden is weak and they probably both have Biden blackmailed.
[00:59:07.333 --> 00:59:10.574]  So, whatever they're going to do in Taiwan and Ukraine, it's coming.
[00:59:10.654 --> 00:59:13.674]  Whatever they're going to do with the gold-backed currency in BRICS, it's coming.
[00:59:14.014 --> 00:59:16.015]  So, I just think you need to be prepared.
[00:59:16.135 --> 00:59:18.935]  And, quite frankly, I'm already prepared.
[00:59:19.455 --> 00:59:31.097]  Maybe even for myself, I guess you can never be over-prepared, but... I mean, even I'm thinking about, like, I got emergency food supplies, but even I'm thinking, like, is it time to... Do I need to get even more now?
[00:59:32.738 --> 00:59:34.358]  It's like, it feels instinctual, really.
[00:59:35.393 --> 00:59:39.735]  So we got 10% off all emergency food supplies right now at InfoWareStore.com.
[00:59:40.095 --> 00:59:44.317]  You'd rather have it and not need it than need it and not have it.
[00:59:44.417 --> 00:59:45.117]  It's that obvious.
[00:59:45.177 --> 00:59:46.058]  It's insurance you can eat.
[00:59:47.136 --> 00:59:51.377]  And it's the highest quality storage as well, so you don't even have to worry about it, folks.
[00:59:51.437 --> 00:59:52.937]  It shows up and it's ready to be stored.
[00:59:53.117 --> 00:59:55.718]  You don't even have to worry about getting it prepared to store.
[00:59:56.078 --> 00:59:56.658]  It's ready.
[00:59:56.818 --> 01:00:00.159]  It's storable food ready when it shows up to be stored.
[01:00:00.479 --> 01:00:01.199]  Or to be eaten.
[01:00:01.499 --> 01:00:02.659]  You can take it out on a camping trip.
[01:00:02.979 --> 01:00:04.299]  Infowarsstore.com.
[01:00:04.359 --> 01:00:07.480]  Patriot Pride Month rolls on and it's your support there that keeps us on the air.
[01:00:07.520 --> 01:00:16.482]  And hey, as long as you continue to shop at Infowarsstore.com, Alex Jones is going to keep working and writing new books and launching new shows and doing everything he can to defeat these tyrants.
[01:00:17.931 --> 01:00:19.712]  As is his life mission.
[01:00:19.752 --> 01:00:23.414]  So, that's at Infowarsstore.com.
[01:00:23.474 --> 01:00:25.175]  Alright, we're going to come back and take calls.
[01:00:25.776 --> 01:00:27.436]  We're going to be joined by Harrison Smith.
[01:00:28.037 --> 01:00:32.039]  But since I mentioned the NATO, Russia, Ukraine situation, there is some news here.
[01:00:32.659 --> 01:00:40.524]  And it's mostly just the same news that's been going on, and then your media lying to you about it, the American media, and the White House, the Biden administration lying to you.
[01:00:41.468 --> 01:00:49.590]  They had a new supply of Leopard and Bradley tanks show up for the Ukrainian army and they were destroyed immediately.
[01:00:50.831 --> 01:00:54.832]  And it was 15 Leopard tanks, 20 Bradley tanks destroyed in one day.
[01:00:55.292 --> 01:00:57.733]  Large number of Western mercenaries eliminated.
[01:00:58.093 --> 01:01:12.540]   And everybody knew that was going to be the case, but who cares because I don't think Lindsey Graham owns any stock, and nobody Lindsey Graham knows owns any stock in any of the weapons manufacturers or contractors that are making more money than ever before.
[01:01:13.621 --> 01:01:15.422]  I'm sure that's not what's going on here.
[01:01:15.983 --> 01:01:26.890]  So they're really heartbroken that every time they send a new shipment of weapons, and every time they send a new shipment of tanks, it either gets stolen or destroyed upon arrival.
[01:01:28.305 --> 01:01:29.426]  But see, you don't hear about that.
[01:01:30.046 --> 01:01:35.791]  Oh, did they make a big fuss about the Inspector General's report last week?
[01:01:36.111 --> 01:01:41.476]  That most of the arms and ammunition and money that's gone into Ukraine, they can't track or trace?
[01:01:42.156 --> 01:01:43.377]  They don't know where it went!
[01:01:44.678 --> 01:01:44.839]  Oh!
[01:01:46.260 --> 01:01:51.324]  Yeah, that one kind of just... That one kind of just flew right under the radar, didn't it?
[01:01:52.731 --> 01:01:57.475]  Inspector General report, the ammunition and arms and money going to Ukraine is disappearing.
[01:01:58.456 --> 01:02:00.518]  How do you steal a fighter jet?
[01:02:01.919 --> 01:02:03.220]  How do you steal a fighter jet?
[01:02:03.561 --> 01:02:09.085]  How do you steal a shipment of 20,000 guns and 100,000 rounds of ammunition?
[01:02:11.227 --> 01:02:12.729]  They did a movie actually about that.
[01:02:12.789 --> 01:02:14.030]  It's called Lord of War.
[01:02:14.871 --> 01:02:17.613]  And you know the individual who was the Lord of War?
[01:02:17.653 --> 01:02:18.594]  He was Ukrainian.
[01:02:19.912 --> 01:02:20.973]  He was a Ukrainian.
[01:02:20.993 --> 01:02:22.254]  They did a lot of business in Ukraine.
[01:02:22.274 --> 01:02:23.495]  It's like they knew.
[01:02:23.515 --> 01:02:25.736]  It's like they knew.
[01:02:27.298 --> 01:02:28.218]  So that's what's going on.
[01:02:28.438 --> 01:02:30.360]  A gigantic money laundering operation.
[01:02:30.420 --> 01:02:33.362]  A gigantic weapons laundering operation.
[01:02:33.382 --> 01:02:35.964]  200 billion dollars to Ukraine.
[01:02:35.984 --> 01:02:42.629]  It could have been brought right back here to the United States and it would have improved our lives, but we should really just be improving the lives of the D.C.
[01:02:42.649 --> 01:02:46.292]  elites that don't care who they send to die or whose money they steal.
[01:02:47.443 --> 01:02:48.244]  And give to themselves.
[01:02:49.144 --> 01:02:51.786]  Putin issues stark warning to Poland and NATO.
[01:02:52.307 --> 01:02:54.008]  So there's just more aggression going on there.
[01:02:54.929 --> 01:02:59.472]  Ukraine's lack of weaponry and training risks stalemate in fight with Russia.
[01:02:59.492 --> 01:03:00.453]  That's the Wall Street Journal today.
[01:03:00.753 --> 01:03:01.753]  Stalemate.
[01:03:01.753 --> 01:03:03.652]  Stalemate.
[01:03:03.652 --> 01:03:06.353]  Stalemate.
[01:03:06.353 --> 01:03:07.952]  Yeah.
[01:03:08.339 --> 01:03:09.720]  Yeah, thank you for reminding me.
[01:03:09.960 --> 01:03:13.001]  You want to see the video that explains the Ukraine-Russian war?
[01:03:13.641 --> 01:03:22.625]  It's Ukraine bashing its head against the Russians and not doing anything, and then America saying, no, bash harder, bash harder, bash, bash, bash, we'll bash for you.
[01:03:22.645 --> 01:03:24.646]  I mean, that's it.
[01:03:24.706 --> 01:03:26.287]  That is your war in Ukraine right there.
[01:03:28.357 --> 01:03:29.418]  Stalemate with Russia.
[01:03:29.538 --> 01:03:30.358]  Oh, it's a stalemate.
[01:03:30.458 --> 01:03:31.099]  It's a stalemate.
[01:03:31.499 --> 01:03:34.140]  Ukrainians are dying by the tens of thousands.
[01:03:35.201 --> 01:03:40.904]  Anybody volunteering for the Ukraine army is getting killed or captured almost immediately, having their legs blown off.
[01:03:41.844 --> 01:03:44.366]  It's cost the American people $200 billion.
[01:03:44.426 --> 01:03:47.688]  It's cost NATO some $50 billion, probably.
[01:03:48.908 --> 01:03:51.730]  All the weapons, everything that's been stolen, laundered, blown up.
[01:03:52.370 --> 01:03:53.671]  And that's a stalemate!
[01:03:55.192 --> 01:04:08.492]   So, I mean, So I guess what, if Russia would have to blow Ukraine off the map, and raise the Ukrainian flag in Kiev, I guess that would be a stalemate, or would that be a Russian victory?
[01:04:08.712 --> 01:04:09.893]  So this is a stalemate!
[01:04:09.933 --> 01:04:21.122]  So Ukraine is getting murdered and destroyed, and Ukraine is being set up for a fall, and weapons and money are being laundered, and that's a stalemate!
[01:04:21.562 --> 01:04:22.103]  Amazing!
[01:04:23.404 --> 01:04:24.245]  That's a stalemate.
[01:04:24.785 --> 01:04:26.066]  And now what is this from the US?
[01:04:26.126 --> 01:04:26.907]  Not a good sign.
[01:04:27.647 --> 01:04:28.408]  Not a good sign.
[01:04:28.868 --> 01:04:38.035]  Once in a generation opportunity is what CIA chief William Burns says the US is recruiting spies in Russia.
[01:04:38.255 --> 01:04:39.816]  Once in a generation opportunity.
[01:04:40.337 --> 01:04:49.144]  Oh, once in a generation opportunity to step up for World War III for the most bloodlusting criminal elites in the history of this planet.
[01:04:50.324 --> 01:04:52.046]  Once in a generation opportunity.
[01:04:53.274 --> 01:04:54.695]  Step right up, folks!
[01:04:54.835 --> 01:04:55.976]  Step right up!
[01:04:56.737 --> 01:04:59.879]  The Biden administration will send you to Ukraine to die!
[01:05:03.587 --> 01:05:05.508]  It's a once-in-a-lifetime opportunity.
[01:05:05.968 --> 01:05:10.190]  Step right up and stand right in front of those Russian bullets and missiles.
[01:05:10.610 --> 01:05:16.273]  And don't worry because the ammunition and the arms that we sent you didn't show up and the tanks are all blown up too.
[01:05:16.333 --> 01:05:17.333]  But step right up!
[01:05:17.913 --> 01:05:18.974]  Step right up!
[01:05:19.634 --> 01:05:23.136]  Once-in-a-lifetime opportunity to die for Lindsey Graham and Joe Biden.
[01:05:23.996 --> 01:05:27.757]  And now a leaked video shows retired First All General McChrystal claims that the U.S.
[01:05:27.837 --> 01:05:29.398]  is behind Nord Stream Pipeline bombing.
[01:05:29.618 --> 01:05:30.298]  Yeah, we all knew it.
[01:05:30.398 --> 01:05:31.098]  It's a war crime.
[01:05:31.138 --> 01:05:33.859]  Biden did it, but the media just covered up for him.
[01:05:34.340 --> 01:05:36.340]  All right, we got callers on the line.
[01:05:37.221 --> 01:05:39.601]  We got Harrison Smith coming up in studio.
[01:05:39.641 --> 01:05:44.363]  We got lots of live InfoWars transmission remaining.
[01:05:45.703 --> 01:05:55.148]   I want to talk about Twitter changing its logo to an X. I want to talk about what We need to do as far as the impeachment of Joe Biden is concerned.
[01:05:56.049 --> 01:05:59.470]  But we do have callers on the line, and so I see a couple callers on this.
[01:05:59.870 --> 01:06:09.154]  And let me just, without being too redundant, I do this about once a month or so as kind of a barometer from what I'm seeing, what you're seeing.
[01:06:10.195 --> 01:06:20.319]  But I was at a ballgame this weekend, and I had a Trump hat on, and I'm not even kidding you, we're not even talking politics, we're there minding our own business, I'm there with some friends.
[01:06:21.531 --> 01:06:30.264]  And, like, the whole section sounds like Alex Jones, people talking about Trump, people talking about Epstein didn't kill himself, Deep State, 9-11, inside job, like, going into detail.
[01:06:30.905 --> 01:06:32.308]  So I'm like, what in the heck is going on?
[01:06:33.806 --> 01:06:38.869]  And then the situation just got totally out of control when I caught a foul ball with a Trump hat on.
[01:06:39.829 --> 01:06:42.431]  And then there was a little girl whose birthday it was.
[01:06:42.951 --> 01:06:43.491]  Gave her the ball.
[01:06:43.511 --> 01:06:44.132]  There was a whole thing.
[01:06:44.172 --> 01:06:45.252]  And it was the guy in the Trump hat.
[01:06:45.272 --> 01:06:45.873]  Everybody wanted a picture.
[01:06:45.893 --> 01:06:48.634]  So it's like I felt I'm at a ballgame.
[01:06:48.694 --> 01:06:50.235]  Usually that's not my political element.
[01:06:50.895 --> 01:06:51.936]  I'm just there with friends.
[01:06:52.116 --> 01:06:53.397]  And now it's, oh, wow.
[01:06:53.417 --> 01:06:54.938]  It's like, hey.
[01:06:56.238 --> 01:06:58.300]  Like everybody here knows what I know.
[01:06:58.380 --> 01:07:00.361]  Everybody here understands what I understand.
[01:07:00.401 --> 01:07:02.442]  Everybody here is getting it.
[01:07:04.252 --> 01:07:04.652]  Wow.
[01:07:05.293 --> 01:07:06.293]  This is reassuring.
[01:07:07.854 --> 01:07:09.015]  But my guess is you're experiencing that.
[01:07:09.035 --> 01:07:09.935]  What about your friends?
[01:07:09.975 --> 01:07:10.896]  What about your family?
[01:07:11.096 --> 01:07:12.077]  You go out, do you see this?
[01:07:12.157 --> 01:07:28.267]  I've never, I have never in my life... So, aside from, let's say, aside from working baseball games in a booth or something, if I'm sitting in a, if I'm sitting in the stands, probably hundreds of baseball games, I have never ever heard a section of people sounding like Alex Jones before.
[01:07:29.387 --> 01:07:30.448]  But this weekend sure did.
[01:07:31.772 --> 01:07:35.954]  So, let's go to Trent in Texas to lead us off tonight.
[01:07:36.014 --> 01:07:36.714]  Trent, you're on the air.
[01:07:36.734 --> 01:07:37.174]  Go ahead.
[01:07:38.215 --> 01:07:38.755]  Hey, yes, sir.
[01:07:38.895 --> 01:07:39.655]  Am I loud and clear?
[01:07:39.876 --> 01:07:40.276]  You are.
[01:07:41.236 --> 01:07:41.416]  Cool.
[01:07:41.796 --> 01:07:43.937]  So, basically, I had a guy working for me today.
[01:07:44.157 --> 01:07:45.878]  He's vaccine damaged.
[01:07:46.358 --> 01:07:48.159]  His hands, he can't feel anything.
[01:07:48.239 --> 01:07:53.542]  It feels like either electrical burst and fire in his fingertips.
[01:07:54.122 --> 01:07:58.999]   From it, my mother, she has had I guess yeah, that's one way.
[01:07:58.818 --> 01:08:03.737]   three strokes and just less than two years from just taking one shot and
[01:08:03.737 --> 01:08:09.257]   everybody that I encounter, everyone, they all don't like Joe Biden. Nobody, I
[01:08:09.257 --> 01:08:12.818]  couldn't find a Joe Biden voter unless he's wearing a mask.
[01:08:12.818 --> 01:08:16.337]   There's two dudes that actually go to him. I guess that's one way if
[01:08:16.337 --> 01:08:22.219]   they have a face mask on, they probably vote Joe Biden. Yes sir.
[01:08:20.606 --> 01:08:25.950]  At the corner store around from my house, there's a guy who regularly comes in and I wear that, you know, mask free.
[01:08:26.250 --> 01:08:27.371]  I have a medical condition.
[01:08:28.071 --> 01:08:30.553]  And he was like, dude, what does that mean?
[01:08:30.753 --> 01:08:32.994]  I'm like, the mask is an IQ test.
[01:08:33.214 --> 01:08:34.595]  If you wear it, you're not that smart.
[01:08:34.755 --> 01:08:35.436]  And I apologize.
[01:08:35.476 --> 01:08:38.037]  I'm not trying to insult you, but it's a serious deal.
[01:08:38.077 --> 01:08:53.440]   And the only way to you get serious change is by putting serious things in people's faces, especially if they're, like you said, and everyone else is saying, hypnotized or brainwashed, which is coincidentally What everything is right now, in circles, is really the truth.
[01:08:53.900 --> 01:08:54.741]  Everything is connected.
[01:08:56.222 --> 01:09:00.605]  From the educational system being destroyed for children, and I'm the guy who writes the children's books, by the way.
[01:09:02.166 --> 01:09:03.407]  Right on, we met last summer.
[01:09:04.268 --> 01:09:05.789]  Yes, sir, and I hope to be there again.
[01:09:05.829 --> 01:09:07.670]  I have a badass little gift bag for you, sir.
[01:09:09.451 --> 01:09:09.752]  Yes, sir.
[01:09:10.032 --> 01:09:17.633]   The 150-year plan that the Rothschild family and everybody has had for The beginning, before World War II.
[01:09:18.013 --> 01:09:22.155]  You know, the censorship of Nikola Tesla, which is immense.
[01:09:22.495 --> 01:09:28.398]  You know, there's so much technology out there that could potentially actually make communism work.
[01:09:28.438 --> 01:09:30.199]  And I'm not a communist, I don't believe in that crap.
[01:09:30.618 --> 01:09:36.864]  I'm just saying that there's technology that could be from outer space or that exists that could at least make all of our lives a lot better.
[01:09:36.904 --> 01:09:42.609]  No, see, but you bring up, you actually bring up an important point and I don't want to pontificate on this too much, but you're absolutely right.
[01:09:42.629 --> 01:09:43.690]  It's why I say this all the time.
[01:09:44.310 --> 01:09:49.555]  If you're a, if you're a communist in America, then you should love the free market system.
[01:09:50.015 --> 01:09:53.577]  It's the best system you have to be a successful communist.
[01:09:53.777 --> 01:09:59.080]  You can form your own commune, you can form your own communist society, you guys can pool the money, buy a house, whatever.
[01:10:00.361 --> 01:10:04.223]  The best way to actually be a communist is in the free market.
[01:10:04.963 --> 01:10:18.979]   But you're taking it one step further and you're just thinking pragmatically, and this is another great response that I would love to have from, or to get to liberals is, hey look, If you want to talk about free healthcare or free this or free that or whatever, I'm not for it.
[01:10:19.019 --> 01:10:20.280]  I'm not for government freebies.
[01:10:20.440 --> 01:10:21.200]  Nothing is free.
[01:10:21.480 --> 01:10:27.202]  But if you start the conversation by saying, hey, we just sent $200 billion to Ukraine.
[01:10:27.562 --> 01:10:30.603]  Instead, let's bring that domestically and help Americans.
[01:10:30.983 --> 01:10:34.404]  Well, OK, now maybe you're actually speaking my language and we can do something.
[01:10:34.604 --> 01:10:36.545]  But you notice that's never where the conversation begins.
[01:10:36.765 --> 01:10:39.285]  It always begins with we need to take more of your money, Trent.
[01:10:40.206 --> 01:10:41.046]  Yes, sir, it does.
[01:10:43.587 --> 01:10:44.107]  Well, I'm broke.
[01:10:44.247 --> 01:10:44.567]  I don't know.
[01:10:44.587 --> 01:10:46.448]  We're all broke now living in Biden's America.
