[00:00:05.350 --> 00:00:05.592]  I don't know.
[02:07:10.325 --> 02:07:13.287]  And I don't think Trump's a perfect person.
[02:07:13.287 --> 02:07:27.617]  But Royce White, we'll play this clip first, former NBA star and MMA fighter, smart guy, he never even cusses on air, but he cussed on purpose in this video, we bleeped it out, to say don't be a Pharisee, don't worry about cuss words, worry about the actual actions.
[02:07:27.617 --> 02:07:31.160]  I know why he did it, it was to make a note about it.
[02:07:31.160 --> 02:07:35.283]  But it's the same thing I said last week, same thing Tucker Carlson said last night,
[02:07:36.816 --> 02:07:40.058]  Is regardless what you think about Trump, he is the leader.
[02:07:40.058 --> 02:07:41.778]  He won the last election.
[02:07:41.778 --> 02:07:44.319]  He's way in the position to win this one.
[02:07:44.319 --> 02:07:48.021]  And they're saying you can't have him.
[02:07:48.021 --> 02:07:51.643]  If you don't get behind Trump, you support the globalist coup.
[02:07:51.643 --> 02:07:55.384]  I mean, it's really not rocket science.
[02:07:55.384 --> 02:08:02.027]  Now, thank God, finally, articles of impeachment have been introduced, but not by McCarthy.
[02:08:02.027 --> 02:08:03.408]  We'll tell you about that coming up.
[02:08:03.408 --> 02:08:05.069]  But we got to impeach Joe Biden.
[02:08:06.052 --> 02:08:09.474]  We've got to get on the offense against these people.
[02:08:09.474 --> 02:08:14.856]  But I wanted to play... We'll put the Royce White in a minute.
[02:08:14.856 --> 02:08:24.360]  Let's play this first clip here of Trump talking about, this day will go down in infamy as Joe Biden will forever be remembered as not only the most corrupt president in U.S.
[02:08:24.360 --> 02:08:29.903]  history of our country, but perhaps even more importantly, the president who together with a band of
[02:08:31.960 --> 02:08:37.641]  His closest thugs, misfits and Marxists, try to destroy American democracy.
[02:08:37.641 --> 02:08:38.862]  I get mad.
[02:08:38.862 --> 02:08:40.242]  I start feeling sorry for myself.
[02:08:40.242 --> 02:08:41.462]  I throw fits.
[02:08:41.462 --> 02:08:42.343]  Trump's not doing that.
[02:08:42.343 --> 02:08:44.323]  He's like an icebreaker going straight at them.
[02:08:44.323 --> 02:08:48.704]  And I admire that, and the fact that he hasn't buckled under pressure.
[02:08:48.704 --> 02:08:49.084]  I have to.
[02:08:49.084 --> 02:08:51.525]  I have to be honest about that.
[02:08:51.525 --> 02:08:59.387]  So here's a few minutes of Trump, then we'll get to Royce White, then we'll get to all this other news, and then we'll take your phone calls here today.
[02:08:59.387 --> 02:09:00.227]  But here's Trump.
[02:09:02.216 --> 02:09:21.515]  Joe Biden will forever be remembered as not only the most corrupt president in the history of our country, but perhaps even more importantly, the president who, together with a band of his closest thugs, misfits and Marxists, tried to destroy American democracy.
[02:09:21.515 --> 02:09:25.459]  But they will fail and we will win bigger and better than ever before.
[02:09:32.702 --> 02:09:42.744]  Charging a former president of the United States under the Espionage Act of 1917 wasn't meant for this.
[02:09:42.744 --> 02:09:57.088]  An act for a crime so heinous that only the death penalty would do, and threatening me with 400 years in prison for possessing my own presidential papers, which just about every other president has done.
[02:09:57.828 --> 02:10:04.812]  Is one of the most outrageous and vicious legal theories ever put forward in an American court of law.
[02:10:04.812 --> 02:10:09.875]  The Espionage Act has been used to go after traitors and spies.
[02:10:09.875 --> 02:10:15.378]  It has nothing to do with a former president legally keeping his own documents.
[02:10:15.378 --> 02:10:24.403]  As president, the law that applies to this case is not the Espionage Act, but very simply the Presidential Records Act.
[02:10:25.219 --> 02:10:31.043]  Which is not even mentioned in this ridiculous 44-page indictment.
[02:10:31.043 --> 02:10:35.867]  Under the Presidential Records Act, which is civil, not criminal.
[02:10:35.867 --> 02:10:38.990]  I had every right to have these documents.
[02:10:38.990 --> 02:10:49.738]  The crucial legal precedent is laid out in the most important case ever on this subject, known as the Clinton Socks Case.
[02:10:49.738 --> 02:10:50.979]  You know what that means?
[02:10:52.130 --> 02:10:54.712]  By the way, let's stop right there, because I meant to get to this.
[02:10:54.712 --> 02:10:58.376]  We'll skip this network break too.
[02:10:58.376 --> 02:11:14.351]  Let's play Rachel Maddow and let's play Tapper on CNN, both MSNBC and CNN, both saying, we're not going to show you this speech because he's a liar.
[02:11:14.351 --> 02:11:17.394]  Well, I mean, they would let us see speeches given by
[02:11:20.905 --> 02:11:23.747]  I mean, we all thought he was guilty, but he got to give a speech.
[02:11:23.747 --> 02:11:28.290]  Jeffrey Dahmer got to give a speech in his sentencing, but not Trump.
[02:11:28.290 --> 02:11:32.553]  Oh no, we're going to protect you here at CNN from lies.
[02:11:32.553 --> 02:11:36.756]  We're going to protect you, Rachel Maddow said, from lies.
[02:11:36.756 --> 02:11:37.917]  We're not going to let you hear it.
[02:11:37.917 --> 02:11:39.858]  Everything you just said was true.
[02:11:39.858 --> 02:11:43.461]  It's all true.
[02:11:43.461 --> 02:11:47.664]  And everybody knows it, who's got half a brain.
[02:11:47.664 --> 02:11:50.366]  But just think about the level of deception we're dealing with here.
[02:11:51.869 --> 02:11:54.411]  Oh, oh, we're not going to let you see this, kids.
[02:11:54.411 --> 02:11:56.453]  This is too scary for you to see.
[02:11:56.453 --> 02:11:58.034]  We can't let you let you hear him.
[02:11:58.034 --> 02:11:59.135]  We're just going to indict a U.S.
[02:11:59.135 --> 02:12:03.138]  president for the first time in history for having his own papers, and then we're not going to let you hear from him.
[02:12:03.138 --> 02:12:09.242]  Kind of like in my show trials in Connecticut and Texas, the judges found me guilty and said, you can't defend yourself.
[02:12:09.242 --> 02:12:12.225]  And everybody looked at TV and said, why are his lawyers so dumb?
[02:12:17.639 --> 02:12:25.044]  They weren't allowed to say I was innocent under penalty of contempt.
[02:12:25.044 --> 02:12:30.427]  But the news would never turn the cameras on when the judges in Texas and Connecticut would read a list of things.
[02:12:30.427 --> 02:12:32.448]  You may not say you're innocent.
[02:12:32.448 --> 02:12:35.330]  You may not say you're not worth $400 million.
[02:12:35.330 --> 02:12:37.391]  You may not say you did not do these things.
[02:12:37.391 --> 02:12:41.474]  And they'd get up there and say, and Alex Jones sent people to pee on my son's grave.
[02:12:41.474 --> 02:12:43.435]  And then he came to my house and shot bullets at it.
[02:12:44.949 --> 02:12:48.371]  No witnesses, no police reports, none of it was even, I'm just sitting there going, oh!
[02:12:48.371 --> 02:12:56.977]  And it's like, the judge is like, keep your damn mouth shut, son.
[02:12:56.977 --> 02:13:00.679]  And the jury's sitting there hearing from a judge, this man's already guilty.
[02:13:00.679 --> 02:13:01.960]  Since when did the judge say that?
[02:13:01.960 --> 02:13:06.743]  You will find him guilty, and he's got $400 million he makes a year.
[02:13:06.743 --> 02:13:11.346]  I figure we get three years of his money.
[02:13:11.346 --> 02:13:12.187]  Don't make $2 million a year.
[02:13:13.496 --> 02:13:15.438]  But that's how it works, folks.
[02:13:15.438 --> 02:13:17.860]  And that's how it works for tyrants.
[02:13:17.860 --> 02:13:23.384]  At first when they're cheating and doing this, at first when they're running all their thing, well nobody recognizes that we're invincible.
[02:13:23.384 --> 02:13:29.229]  But then all the checks and balances collapse and the whole civilization goes down.
[02:13:29.229 --> 02:13:33.753]  And that's what they've done now to the President.
[02:13:33.753 --> 02:13:37.596]  Now can you imagine life under these people if they get away with it?
[02:13:39.073 --> 02:13:57.637]  A jury in Connecticut found that I owe 90 plus million dollars to an FBI agent that I've never heard of, never said his name, none of my hosts did, never showed a picture of him, never knew who he was until he filed suit on me.
[02:13:57.637 --> 02:14:05.039]  But I owe him 90 million dollars.
[02:14:05.039 --> 02:14:06.599]  It's just like, it's a joke.
[02:14:08.083 --> 02:14:13.285]  But that's all they've got, is the little man behind the curtain at Wizard of Oz.
[02:14:13.285 --> 02:14:22.749]  And as it gets more and more ridiculous, they just pile on, and they double down, and it gets crazier, and it gets weirder, and it gets nuttier.
[02:14:22.749 --> 02:14:29.132]  Alright, let's give them a break.
[02:14:29.132 --> 02:14:36.935]  So here is CNN and MSNBC saying, you don't get to hear what the bad man said.
[02:14:38.786 --> 02:14:43.307]  That's not Trump being censored, that's you being censored for what you're allowed to hear.
[02:14:43.307 --> 02:14:47.608]  That's how desperate they are while they're committing this crime against us all.
[02:14:47.608 --> 02:14:49.008]  Open election meddling.
[02:14:49.008 --> 02:14:51.689]  They don't want us to be able to hear what's going on.
[02:14:51.689 --> 02:14:54.729]  You know this doesn't end well for them.
[02:14:54.729 --> 02:14:57.790]  But see, I don't care about them.
[02:14:57.790 --> 02:14:58.730]  I don't want to hurt them.
[02:14:58.730 --> 02:14:59.591]  I don't want to save them.
[02:14:59.591 --> 02:15:00.491]  I don't want to empower them.
[02:15:00.491 --> 02:15:02.451]  I just don't want to be around these people.
[02:15:02.451 --> 02:15:05.832]  But you see, when they go down, we all go down.
[02:15:07.961 --> 02:15:11.244]  Because we're held hostage by these people.
[02:15:11.244 --> 02:15:26.135]  And their weak, feeble behavior, and their twisting, their lack of honor, all these things they are.
[02:15:26.135 --> 02:15:29.498]  They take pissed off nerds from school who have an axe to grind.
[02:15:31.974 --> 02:15:37.816]  And they recruit them, and they put them in power, and they teach them to do bad things to people who've done nothing to them, as if they're victims.
[02:15:37.816 --> 02:15:39.357]  Get back at the white man!
[02:15:39.357 --> 02:15:40.797]  Get back at the corporation!
[02:15:40.797 --> 02:15:41.877]  Get back at the rich guy!
[02:15:41.877 --> 02:15:46.699]  Meanwhile, the biggest, richest white men run it all, and just sit back and laugh at it all.
[02:15:46.699 --> 02:15:53.942]  As they smash, and persecute, and inject us with poison, and spy on us, and take our rights, and human traffic.
[02:15:53.942 --> 02:15:58.743]  But it's all okay because they're in power, but they're also the victims.
[02:15:58.743 --> 02:15:59.984]  They're also the underdog.
[02:16:01.889 --> 02:16:07.633]  Because these hunchback judges and people are disgusting people.
[02:16:07.633 --> 02:16:09.834]  I'm sorry they come from disgusting families.
[02:16:09.834 --> 02:16:10.915]  I'm sorry they're ugly.
[02:16:10.915 --> 02:16:12.396]  I'm sorry they're disgusting.
[02:16:12.396 --> 02:16:18.340]  I'm sorry they were picked because they were so weak and the devil could smell their stink.
[02:16:18.340 --> 02:16:22.223]  And so they feel oppressed by their own spiritual weakness.
[02:16:22.223 --> 02:16:26.346]  And they're mad that we're not like them, so they want to hurt us.
[02:16:26.346 --> 02:16:30.228]  That's why Alexander Soros wants to kill you.
[02:16:30.228 --> 02:16:30.889]  Kill your freedom.
[02:16:32.904 --> 02:16:34.744]  You want to empower him.
[02:16:34.744 --> 02:16:36.165]  He doesn't want to be helped.
[02:16:36.165 --> 02:16:37.845]  He wants you to be destroyed.
[02:16:37.845 --> 02:16:41.846]  Because then he can be on top.
[02:16:41.846 --> 02:16:44.907]  That's why he keeps saying you're on top of him.
[02:16:44.907 --> 02:16:46.707]  We don't want to be around him.
[02:16:46.707 --> 02:16:53.249]  But he's on top because he's gonna be somebody!
[02:16:53.249 --> 02:16:56.650]  He's gonna show you!
[02:16:56.650 --> 02:17:01.631]  And he'll join forces with all these evil groups to cut your resources off.
[02:17:03.117 --> 02:17:06.258]  And open your borders.
[02:17:06.258 --> 02:17:09.419]  And defund your police.
[02:17:09.419 --> 02:17:15.260]  Because he hates you.
[02:17:15.260 --> 02:17:17.261]  These are creepy people.
[02:17:17.261 --> 02:17:20.022]  These are bad people.
[02:17:20.022 --> 02:17:22.382]  And they're going down.
[02:17:22.382 --> 02:17:24.963]  Our goal is to not go down with them and we will not.
[02:17:24.963 --> 02:17:26.563]  The French say it and they're right.
[02:17:26.563 --> 02:17:28.104]  The best revenge is living well.
[02:17:34.284 --> 02:17:40.769]  So here is CNN and MSNBC saying, you little people, the scum, the trash.
[02:17:40.769 --> 02:17:48.855]  Remember when Traydo Cuomo on CNN years ago said, we're going to show you some WikiLeaks here, but you're not allowed to look at them.
[02:17:48.855 --> 02:17:50.716]  If you look at it, you go to jail.
[02:17:50.716 --> 02:17:53.939]  We're allowed to look at it.
[02:17:53.939 --> 02:17:54.880]  Well, this is beyond that.
[02:17:54.880 --> 02:17:55.180]  Here it is.
[02:17:56.431 --> 02:18:06.978]  We do have now some of the sound, as I told you, we're not, and the audience, we're not carrying his remarks live because, frankly, he says a lot of things that are not true and sometimes potentially dangerous.
[02:18:07.492 --> 02:18:08.733]  Our judges are supposed to.
[02:18:08.733 --> 02:18:17.080]  Now, I need to say that former President Trump has just started making public remarks, just as he did on the evening of his first arraignment on criminal charges.
[02:18:17.080 --> 02:18:21.784]  That was April, when he was booked on 34 felony counts brought by the state of New York.
[02:18:21.784 --> 02:18:33.514]  Now tonight, after his arraignment on federal felony charges, he's speaking again, this time to an audience of his supporters that's gathered for a campaign fundraiser tonight at his golf club and summer home in New Jersey.
[02:18:35.055 --> 02:18:38.078]  We knew heading into this that he was planning to make these remarks.
[02:18:38.078 --> 02:18:44.965]  We are prepared for his pre-fundraiser remarks tonight to again be essentially a Trump campaign speech.
[02:18:44.965 --> 02:18:48.949]  Because of that, we do not intend to carry these remarks live.
[02:18:48.949 --> 02:18:50.951]  As we have said before in these circumstances,
[02:18:52.012 --> 02:18:57.475]  There is a cost to us as a news organization to knowingly broadcast untrue things.
[02:18:57.475 --> 02:18:59.116]  We are here to bring you the news.
[02:18:59.116 --> 02:19:09.802]  It hurts our ability to do that if we live broadcast what we fully expect in advance to be a litany of lies and false accusations no matter who says them.
[02:19:10.888 --> 02:19:13.011]  And I do not say this with any glee.
[02:19:13.011 --> 02:19:16.036]  I hope it is clear that this is not a glib decision.
[02:19:16.036 --> 02:19:17.879]  We take our responsibilities seriously.
[02:19:17.879 --> 02:19:20.263]  We revisit decisions like this all the time.
[02:19:20.263 --> 02:19:23.548]  We make the best call that we can in real time, every time.
[02:19:24.665 --> 02:19:26.127]  But tonight our call is this.
[02:19:26.127 --> 02:19:29.872]  We will monitor that speech by the newly indicted former president.
[02:19:29.872 --> 02:19:32.114]  We will not carry his remarks live.
[02:19:32.114 --> 02:19:37.241]  If he says anything newsworthy, we promise we will turn that right around and bring it back to you.
[02:19:37.241 --> 02:19:37.782]  That's right.
[02:19:37.782 --> 02:19:42.127]  God forbid anyone hear what the accused has to say.
[02:19:42.127 --> 02:19:43.008]  The number one rule is
[02:19:43.849 --> 02:19:46.512]  Guilty until proven guilty like Alex Jones.
[02:19:46.512 --> 02:19:49.574]  Never innocent until proven guilty.
[02:19:49.574 --> 02:19:51.737]  Never do you hear from the accused.
[02:19:51.737 --> 02:19:56.721]  That is the American liberal way.
[02:19:56.721 --> 02:19:58.223]  And Rachel Maddow is a lesbian?
[02:19:59.670 --> 02:20:01.451]  And that makes her superior to everyone.
[02:20:01.451 --> 02:20:03.032]  And again, I don't hate lesbians.
[02:20:03.032 --> 02:20:03.392]  I don't.
[02:20:03.392 --> 02:20:05.754]  I don't need to kiss your ass and go, I don't hate lesbians.
[02:20:05.754 --> 02:20:12.578]  I don't give a, you know, I actually get, you know, everybody knows the joke, like, I'm a lesbian is my spirit animal.
[02:20:12.578 --> 02:20:13.839]  I mean, I like women.
[02:20:13.839 --> 02:20:15.981]  The point is, oh, you're a lesbian.
[02:20:15.981 --> 02:20:16.241]  Cool.
[02:20:16.241 --> 02:20:17.401]  I don't need to hear about your sex life.
[02:20:17.401 --> 02:20:18.422]  Leave me alone.
[02:20:18.422 --> 02:20:19.183]  You're a tyrant.
[02:20:19.183 --> 02:20:25.707]  You're a corporate whore that supports war and censorship and surveillance and political persecution of people.
[02:20:31.565 --> 02:20:34.046]  So, get out of my way.
[02:20:34.046 --> 02:20:37.828]  Just leave me alone, you monster.
[02:20:37.828 --> 02:20:39.909]  You know, Tucker Carlson last night did a really great job.
[02:20:39.909 --> 02:20:46.392]  His first big piece he did, he's on three now, was just about all the tyranny and control in America and the climate design.
[02:20:46.392 --> 02:20:53.375]  His next one was how we need to cling to our taboos, how the Democrats have made their operating system pedophilia, because if they can get the kids, they get everything.
[02:20:53.375 --> 02:20:55.256]  They're like, okay, what's the one thing that gives us full control?
[02:20:55.256 --> 02:20:56.216]  The kids.
[02:20:56.216 --> 02:21:00.158]  Well, we don't want to just brainwash them, we'll just say we can sexualize them and then everything else is gravy.
[02:21:01.766 --> 02:21:02.987]  You see?
[02:21:02.987 --> 02:21:07.228]  And then his piece last night was why they went after Trump.
[02:21:07.228 --> 02:21:07.869]  And it's true.
[02:21:07.869 --> 02:21:11.450]  Trump is deeply anti-war.
[02:21:11.450 --> 02:21:13.411]  Deeply.
[02:21:13.411 --> 02:21:18.313]  You know, he gives speeches like, Vietnam's under our control economically now, and we work with them.
[02:21:18.313 --> 02:21:21.735]  Why'd we lose, you know, 80,000 troops and kill 3 million of them?
[02:21:21.735 --> 02:21:24.636]  We could have just gone there and built hotels.
[02:21:26.254 --> 02:21:32.078]  So he said to Kim Jong Un, he said, you know you've got better real estate in South Korea, and they're the most prosperous country in the world per capita.
[02:21:32.078 --> 02:21:33.619]  Why don't you let us in?
[02:21:33.619 --> 02:21:37.361]  We'll fix it all, but you've got to let your people have food, okay?
[02:21:37.361 --> 02:21:39.323]  They'll be fat like you soon.
[02:21:39.323 --> 02:21:41.824]  And Chai Kom said no.
[02:21:41.824 --> 02:21:49.729]  And so because he doesn't want to have World War III, you know, that's not good for business, he's the bad guy.
[02:21:49.729 --> 02:21:53.372]  Because the Lindsey Graham's and the John McCain's, God rest his soul in Hades,
[02:21:54.804 --> 02:21:59.849]  They just think there's something manly about war.
[02:21:59.849 --> 02:22:05.015]  Something manly about killing people.
[02:22:05.015 --> 02:22:09.800]  I saw a clip last week of Jake Tapper salivating over cruise missiles and dead Russians.
[02:22:09.800 --> 02:22:14.165]  I saw a clip of, what's his name, Graham salivating over it.
[02:22:15.911 --> 02:22:23.394]  And like, anybody that's ever really killed a lot of people knows it's bad luck and it's something you gotta do and you don't just get off on it.
[02:22:23.394 --> 02:22:27.456]  But these guys have actually not killed anybody themselves.
[02:22:27.456 --> 02:22:29.817]  Certainly not with their bare hands.
[02:22:29.817 --> 02:22:33.738]  And they just think it's like a tough thing.
[02:22:33.738 --> 02:22:41.482]  They think it's a cool thing and they fetishize it and they sit there and they just dream about it all day long.
[02:22:42.429 --> 02:22:44.230]  Abort babies.
[02:22:44.230 --> 02:22:45.750]  Cut little boys' penises off.
[02:22:45.750 --> 02:22:48.151]  It's all about power.
[02:22:48.151 --> 02:22:49.232]  We're killing people.
[02:22:49.232 --> 02:22:50.212]  We're wrecking things.
[02:22:50.212 --> 02:22:51.133]  We're dominating.
[02:22:51.133 --> 02:22:53.053]  We've got 30% of the U.S.
[02:22:53.053 --> 02:22:54.474]  public on a bunch of psychotropics.
[02:22:54.474 --> 02:23:00.416]  Because they're so low, they need to lower you down so they feel good.
[02:23:00.416 --> 02:23:01.897]  Like, oh, I'm Lindsey Graham.
[02:23:01.897 --> 02:23:03.438]  I'm really low and I'm scum.
[02:23:03.438 --> 02:23:05.078]  Oh, but I'm above you.
[02:23:05.078 --> 02:23:06.739]  I cut your son's penis off.
[02:23:11.152 --> 02:23:14.535]  So, that's how this works.
[02:23:14.535 --> 02:23:16.277]  And that's where they are.
[02:23:16.277 --> 02:23:19.459]  And they're not going to go away without a fight.
[02:23:19.459 --> 02:23:21.701]  Politically, culturally, economically, spiritually.
[02:23:21.701 --> 02:23:25.925]  And when we win all those fights, they're going to launch a physical attack on us.
[02:23:25.925 --> 02:23:28.027]  That's why I'm so against the physical confrontation.
[02:23:28.027 --> 02:23:35.753]  Not that we won't win it, but in the winning it, we'll become what they are.
[02:23:35.753 --> 02:23:38.556]  We have to thread the needle on this violence.
[02:23:44.969 --> 02:23:51.833]  And we have to let the situation continue to ripen.
[02:23:51.833 --> 02:24:02.639]  And our enemies already know that they've lost the battle, and so they really want to kick the physical war off very, very soon.
[02:24:02.639 --> 02:24:12.865]  And again, I'll say this to everybody, for those of you that dream of violence, I would imagine you've not even picked out any targets.
[02:24:19.418 --> 02:24:24.081]  So, understand this.
[02:24:24.081 --> 02:24:31.385]  I'm a pretty smart guy, and all the other smart folks I talk to agree, violence is not what we need to do.
[02:24:31.385 --> 02:24:34.807]  So let's just take violence off the table 100%.
[02:24:34.807 --> 02:24:40.691]  Because there's more than one way to skin a cat.
[02:24:40.691 --> 02:24:46.034]  And we're winning the political cultural war right now, though it's very painful, though our casualties are very large.
[02:24:47.614 --> 02:24:54.238]  Our casualties will be much larger and the enemy has a chance of winning if they're able to get a violent confrontation going.
[02:24:54.238 --> 02:24:56.860]  And don't worry for all you that want violence.
[02:24:56.860 --> 02:25:01.303]  They're going to stage false flags and kick it off.
[02:25:01.303 --> 02:25:09.368]  But we need the metaphysical high ground of them having to stage it and not us being dumbasses and going out and being part of it.
[02:25:09.368 --> 02:25:11.129]  So I'll repeat to you what happened in 1775.
[02:25:14.335 --> 02:25:33.027]  at Bunker Hill that led to Lexington and Concord as the British march up the hill to the armory to confiscate the rifles and the ammo and the gunpowder they needed to protect themselves from both pirates in the sea and Native Americans to the West.
[02:25:33.027 --> 02:25:40.492]  And the captain of the militia said, we're not going to fire first, but if they shoot at us, we're going to shoot back.
[02:25:40.492 --> 02:25:42.954]  And if they want the war to start here today, it will start here.
[02:25:45.325 --> 02:25:48.646]  And he was the first one to get shot and killed.
[02:25:48.646 --> 02:26:11.173]  So, for all of you that are really excited about getting some killing going on, I want you to understand that it's very important that we let the enemy attack first.
[02:26:13.135 --> 02:26:18.379]  And you're like, they've been attacking with the shots and all.
[02:26:18.379 --> 02:26:19.280]  I get it.
[02:26:19.280 --> 02:26:23.063]  But it needs to be real obvious for everybody.
[02:26:23.063 --> 02:26:29.668]  And I'll use the cheesy Star Wars Episode IV analogy of Obi-Wan Kenobi fighting Darth Vader.
[02:26:29.668 --> 02:26:34.051]  And he lets Darth Vader get him because it's going to inspire the next generation.
[02:26:34.051 --> 02:26:36.533]  It's a perfect ending.
[02:26:36.533 --> 02:26:38.535]  And it's really done just right.
[02:26:38.535 --> 02:26:41.497]  And that fiction echoes real history.
[02:26:41.497 --> 02:26:41.918]  And so
[02:26:43.453 --> 02:26:46.575]  I know a lot of people want to get violent right now.
[02:26:46.575 --> 02:26:50.077]  And believe me, at a certain level, I'm the same way.
[02:26:50.077 --> 02:27:07.386]  But I'm smart enough to control my animal instincts and realize that if you really want to cook the goose, if you really want to get the globalists, if you really want to beat them real bad, you got to take your time with things like this.
[02:27:07.386 --> 02:27:11.748]  And then I'll assure you, for everybody that wants retribution,
[02:27:13.851 --> 02:27:17.493]  You're going to get it.
[02:27:17.493 --> 02:27:21.975]  We're a very decadent, slob-like society, myself included.
[02:27:21.975 --> 02:27:27.858]  And so, I ask to you out there, what are you doing to educate uneducated children?
[02:27:27.858 --> 02:27:30.639]  What are you doing to help people that are disenfranchised?
[02:27:30.639 --> 02:27:35.341]  What are you doing to help veterans and your own family and people falling through the cracks?
[02:27:35.341 --> 02:27:36.442]  And I'm telling myself this too.
[02:27:37.398 --> 02:27:41.961]  What are we doing to love our families and build up society and be good, decent people?
[02:27:41.961 --> 02:27:52.929]  Because if you're not spending time with your family, and if you're not doing important work, and if you're not going to church, and if you're not working hard, you're not gonna do all this candy-ass killing when the time comes.
[02:27:52.929 --> 02:27:54.590]  I call killing candy-ass.
[02:27:54.590 --> 02:27:55.911]  It's so easy.
[02:27:55.911 --> 02:27:58.272]  It comes so easy.
[02:27:58.272 --> 02:28:00.494]  I mean, killing's such an easy thing to do.
[02:28:02.324 --> 02:28:08.609]  It's like slicing a big old piece of pumpkin pie and putting some Miracle Whip or Cool Whip, whatever they call it, on top.
[02:28:08.609 --> 02:28:09.490]  Cool Whip or Miracle Whip?
[02:28:09.490 --> 02:28:12.031]  Which one do you put on pie?
[02:28:12.031 --> 02:28:13.312]  Cool Whip.
[02:28:13.312 --> 02:28:18.917]  I mean, killing people is as easy as putting your pants on in the morning.
[02:28:18.917 --> 02:28:25.482]  What's hard is saving society and educating people and spending time with people and caring about them.
[02:28:25.482 --> 02:28:28.124]  So for all the big, bad killers out there, and I know you're out there,
[02:28:30.603 --> 02:28:45.152]  If you don't spend your time trying to help the innocent people, the informed and involved and aware, when the time comes and we can't avert this for killing, I don't think I'm going to see anything good out of you.
[02:28:45.152 --> 02:28:46.533]  All right, we'll be right back.
[02:28:46.533 --> 02:28:46.953]  Stay with us.
[02:28:57.731 --> 02:29:02.433]  Infowarsstore.com is like a grocery store, or like a vitamin shop.
[02:29:02.433 --> 02:29:04.534]  We want to have all the best brands for you.
[02:29:04.534 --> 02:29:06.455]  We want to have a bunch of different choices for you.
[02:29:06.455 --> 02:29:08.916]  So I get constant questions online and in person.
[02:29:08.916 --> 02:29:09.737]  Hey, what's better?
[02:29:09.737 --> 02:29:10.597]  Knockout?
[02:29:10.597 --> 02:29:11.938]  What's better?
[02:29:11.938 --> 02:29:12.678]  Down-and-out?
[02:29:12.678 --> 02:29:13.198]  What's better?
[02:29:13.198 --> 02:29:15.479]  Why do you sell two or three different sleep aids?
[02:29:15.479 --> 02:29:20.402]  And the answer is, different herbal formulas, different compounds are better for different people.
[02:29:21.102 --> 02:29:25.067]  So, one person might like this coffee, another person likes that coffee.
[02:29:25.067 --> 02:29:26.368]  That's how our bodies work.
[02:29:26.368 --> 02:29:27.709]  They're all very diverse.
[02:29:27.709 --> 02:29:37.900]  But we've been able to private label a national bestseller that's been sold for many years that people love and sold for a lower price under the name InfoWarsMD Good Night's Sleep.
[02:29:38.621 --> 02:29:44.227]  This is a great formula, full of amazing safe compounds, give you deeper, cleaner, restful sleep.
[02:29:44.227 --> 02:29:48.792]  And it's in stock, available right now, of 25% off, out of the gates.
[02:29:48.792 --> 02:29:52.596]  So get your InfoWars MD, good night's sleep today, at InfoWars.com.
[02:29:58.857 --> 02:30:01.999]  I talk a lot about the great successes InfoWars has had.
[02:30:01.999 --> 02:30:04.300]  I don't think anybody can deny it.
[02:30:04.300 --> 02:30:08.222]  And it is because of listeners and viewers supporting us.
[02:30:08.222 --> 02:30:17.166]  When we talk about the crew at InfoWars, people behind the scenes, the researchers, the writers, they really have been the MVPs in this fight.
[02:30:17.166 --> 02:30:24.950]  And when you look at Harrison Smith and Owen Schroer and the hard work they engage in every day, five, six, seven days a week, it's really just incredible.
[02:30:25.965 --> 02:30:28.847]  So for myself and the whole InfoWars crew, I thank you for your past support.
[02:30:28.847 --> 02:30:35.413]  I want to encourage you now to realize that InfoWars cannot stay on air if you do not support us.
[02:30:35.413 --> 02:30:38.435]  I know you spread the word, I know you pray for us, and that's wonderful, keep doing it.
[02:30:38.435 --> 02:30:46.682]  But most viewers and listeners never go to InfoWarsStore.com, and you never buy great products that enrich and empower your life, while at the same time keeping us on air.
[02:30:47.362 --> 02:30:51.665]  I know that less than 1% of our listeners actually go buy products at MForcewear.com.
[02:30:51.665 --> 02:30:56.629]  If just 1% more of you took action and went to MForcewear.com, our funding problems will be over.
[02:30:56.629 --> 02:30:57.389]  Please take action now.
[02:31:02.253 --> 02:31:04.515]  How do I write all the books that I do?
[02:31:04.515 --> 02:31:10.799]  Four books with Dr. Judy Majkowicz, four books with Project Veritas Whistleblowers, and now two books with Alex Jones?
[02:31:10.799 --> 02:31:14.202]  That's because I use BrainForce every day.
[02:31:14.202 --> 02:31:18.205]  What I always need is I always need some sort of boost in the morning.
[02:31:18.205 --> 02:31:22.147]  And so, you know, I try to exercise, eat well, take good vitamins.
[02:31:22.147 --> 02:31:27.732]  But the one thing that I have really found that makes a difference is BrainForce.
[02:31:27.732 --> 02:31:29.513]  I'll take BrainForce in the morning
[02:31:30.033 --> 02:31:35.398]  Right before I go to my computer and I'm good for the next four or five hours writing a whole lot of stuff.
[02:31:35.398 --> 02:31:41.104]  So it really is true that BrainForce is something I use every day and it helps me with my writing.
[02:31:41.104 --> 02:31:42.265]  All right, we love you.
[02:31:42.265 --> 02:31:42.866]  We'll be right back.
[02:31:42.866 --> 02:31:47.931]  Get your BrainForce Plus, BrainForce Ultra and TurboForce at InfoWarsTore.com.
[02:31:47.931 --> 02:31:48.972]  We'll be right back with our number two.
