[00:00:00.000 --> 00:00:14.000]  [Outro]
[01:32:53.548 --> 01:32:58.210]  Let's save our neighborhoods!
[01:32:58.450 --> 01:32:59.070]  It's not an empty threat.
[01:32:59.090 --> 01:32:59.571]  People don't want it.
[01:32:59.591 --> 01:33:00.811]  Are you going to close the bridges?
[01:33:01.311 --> 01:33:01.731]  Of course!
[01:33:01.911 --> 01:33:02.412]  I've said it.
[01:33:02.672 --> 01:33:04.012]  Everything I say will do.
[01:33:04.613 --> 01:33:17.278]  If they think they're going to bring illegal aliens in to Floyd Bennett Field, 7,500 single, able-bodied young men with nothing to do and nowhere to go, then they are going to be in for the surprise of their life.
[01:33:17.298 --> 01:33:18.258]  They don't have enough cops.
[01:33:18.298 --> 01:33:19.479]  They don't have enough handcuffs.
[01:33:20.019 --> 01:33:21.600]  So, okay.
[01:33:21.660 --> 01:33:24.201]  I mean, using some of the leftist tactics against them.
[01:33:24.861 --> 01:33:30.768]   Not sure how you feel about that, but In a way, I guess this is a new level of culture jamming.
[01:33:31.408 --> 01:33:41.516]  And, I mean, there's almost the same phenomenon, but at a micro level of the Trump-Biden 2020, where Trump would have rallies, 20,000-30,000 people, Biden had a rally, 20,000-30,000 people.
[01:33:41.936 --> 01:33:45.318]  I mean, Curtis Lewa loads the streets with supporters when he goes out every night.
[01:33:45.959 --> 01:33:48.921]  Eric Adams goes out and he gets cursed at.
[01:33:50.225 --> 01:33:53.247]  And so, maybe we'll show you some of those videos on the other side.
[01:33:53.287 --> 01:33:55.169]  But it's like, how do these Democrats keep winning?
[01:33:55.269 --> 01:33:58.851]  I don't find or see any public support for them, ever.
[01:33:59.232 --> 01:34:05.076]  So, there's been a major culture and political shift in the last, let's just say, eight years.
[01:34:05.156 --> 01:34:12.862]  Because, if we're being honest, there were massive Trump protests, and there were Democrat events that did pretty well.
[01:34:12.882 --> 01:34:15.043]  I mean, Bernie Sanders had big rallies.
[01:34:16.204 --> 01:34:18.386]  Hillary didn't, but she somehow beat Bernie.
[01:34:20.120 --> 01:34:20.901]  We all know about that.
[01:34:21.061 --> 01:34:21.962]  There's a book written about it.
[01:34:22.022 --> 01:34:22.962]  What happened to Bernie Sanders?
[01:34:23.863 --> 01:34:25.044]  And now RFK Jr.
[01:34:25.284 --> 01:34:31.269]  is calling out the Democrat Party corruption internally and saying, yeah, they're not going to let me win, so I may have to run as an independent here.
[01:34:31.289 --> 01:34:35.913]  It's not what I wanted to do, but why would I run inside the Democrat Party when the whole system is rigged?
[01:34:37.394 --> 01:34:37.794]  But no.
[01:34:39.055 --> 01:34:44.760]  There were legitimately people in the streets against Republicans, and there were legitimately people in the streets for Democrats.
[01:34:45.581 --> 01:34:48.023]  That is now truly a thing of the past.
[01:34:49.131 --> 01:34:51.173]  And I would even argue it's the opposite now.
[01:34:52.253 --> 01:34:54.535]  And it's not necessarily in support of Republicans.
[01:34:55.115 --> 01:35:02.540]  It's realizing that Democrat Party policies have destroyed our livelihoods, our country, our cities, our future.
[01:35:04.341 --> 01:35:11.046]  And so now the culture shift is people are getting out in the streets and they're calling out the Democrat Party corruption and destruction.
[01:35:11.646 --> 01:35:13.647]  Here's another example in clip 17.
[01:35:15.572 --> 01:35:19.354]  But only offer, only talk to black people about voting.
[01:35:19.634 --> 01:35:24.656]  And that's what you're doing up in here today, pandering for votes to all of these students up in here.
[01:35:25.236 --> 01:35:29.918]  You're sitting on your hands, literally, and then you're going to be disrespectful and walk off the stage.
[01:35:30.199 --> 01:35:31.259]  But you won our vote.
[01:35:31.579 --> 01:35:39.503]  Sir, we've been coming for 60 years, and we haven't gotten a damn thing from you, Elgin, or Joe Biden, or Governor Young.
[01:35:40.223 --> 01:35:41.364]  We haven't gotten anything.
[01:35:41.424 --> 01:35:42.846]  Sir, I'm sorry.
[01:35:44.287 --> 01:35:47.330]  No, because I'm mad as hell, sir.
[01:35:47.350 --> 01:35:48.871]  60 years we've been voting.
[01:35:49.231 --> 01:35:51.894]  What have we got other than being at the bottom class?
[01:35:52.674 --> 01:35:57.379]  And this clown here- 60 years we've been voting Democrat, and what have we gotten?
[01:35:57.439 --> 01:35:57.779]  Nothing.
[01:35:58.199 --> 01:36:00.962]  And I hope you're not buying into that bullshit.
[01:36:01.302 --> 01:36:03.964]  I really hope you're not buying into it.
[01:36:04.765 --> 01:36:11.765]   And come up here and charge you guys for coming in here to see the shit, the shit show.
[01:36:11.765 --> 01:36:12.765]   And then not only that, you guys being charged again of the two whips.
[01:36:12.765 --> 01:36:13.765]  How do you know that?
[01:36:13.765 --> 01:36:14.765]  I'm pretty sure you don't.
[01:36:14.765 --> 01:36:15.765]   So with that being said, with that being said, I seriously hope that you guys don't go to
[01:36:15.765 --> 01:36:16.765]   the polls and vote for no more of these fuckers that's out there.
[01:36:16.765 --> 01:36:17.765]  I'm pretty sure you don't.
[01:36:17.765 --> 01:36:18.765]  I'm pretty sure you don't.
[01:36:18.765 --> 01:36:19.765]  I'm pretty sure you don't.
[01:36:19.765 --> 01:36:20.765]  I'm pretty sure you don't.
[01:36:20.765 --> 01:36:21.765]  I'm pretty sure you don't.
[01:36:21.765 --> 01:36:22.765]  I'm pretty sure you don't.
[01:36:22.765 --> 01:36:23.765]  I'm pretty sure you don't.
[01:36:23.765 --> 01:36:24.765]  I'm pretty sure you don't.
[01:36:24.765 --> 01:36:25.765]  I'm pretty sure you don't.
[01:36:25.765 --> 01:36:26.765]  I'm pretty sure you don't.
[01:36:26.765 --> 01:36:27.765]  I'm pretty sure you don't.
[01:36:27.765 --> 01:36:34.765]  I'm pretty sure you don't.
[01:36:34.765 --> 01:36:38.765]  I'm pretty sure you don't.
[01:36:39.264 --> 01:36:44.165]  But these niggas getting $7,000 in DHS, did you know that?
[01:36:44.225 --> 01:36:50.266]  They getting $7,000 a month, food stamps, vouchers, e-bikes, scooters.
[01:36:50.546 --> 01:36:52.087]  They taking jobs away from us.
[01:36:53.897 --> 01:37:00.480]  Y'all sitting here in college paying all this high ass tuition and probably won't even be able to get a damn job when you graduate.
[01:37:00.540 --> 01:37:01.560]  Because guess what else?
[01:37:02.040 --> 01:37:03.201]  They haven't told y'all.
[01:37:03.241 --> 01:37:04.882]  The certification attached to your degree?
[01:37:04.982 --> 01:37:08.583]  You're gonna need certification to go with those degrees.
[01:37:08.683 --> 01:37:15.086]  And if you haven't checked into that before you start at school, when you go for a job, they're gonna tell you that shit when it's over.
[01:37:16.718 --> 01:37:23.143]  So now I've said my piece, I came to state my point and state my piece and I've done that.
[01:37:23.163 --> 01:37:26.365]  So here's what's interesting, that it also needs to be understood.
[01:37:28.587 --> 01:37:40.456]  And they're writing stories about this all over the place, New York Times, Washington Post, Wall Street Journal, and it's, oh yeah, Democrats are losing the black vote.
[01:37:42.157 --> 01:37:45.200]  This is kryptonite to them politically, and it is.
[01:37:46.638 --> 01:37:46.958]  It is.
[01:37:49.199 --> 01:37:56.961]  If Democrats lose the black vote, they lose all the inner cities, and they lose the electoral college, and they lose everything, which is what they deserve.
[01:37:57.921 --> 01:38:06.223]  So now they're importing new voters, and they can't get them in fast enough, and they can't get them to register to vote fast enough.
[01:38:07.123 --> 01:38:08.744]  So that's what is going on here.
[01:38:09.872 --> 01:38:16.054]  There's multiple levels to the illegal immigrant invasion attack on our country, but one of them is 100%.
[01:38:17.014 --> 01:38:22.936]  The Democrats know they're losing the black vote, and so now they have to import voters.
[01:38:24.077 --> 01:38:33.440]  And they have to put them in New York City, and they have to put them in Chicago, and they have to put them in Texas, because they have to keep those areas blue or turn Texas blue.
[01:38:34.480 --> 01:38:35.681]  So they're just importing voters.
[01:38:36.704 --> 01:38:38.886]  And it just goes to show what we always knew.
[01:38:39.286 --> 01:38:41.348]  The Democrats don't give a damn about you!
[01:38:43.390 --> 01:38:45.051]  All they give a damn about is your vote.
[01:38:47.433 --> 01:38:48.994]  And I like the way that lady puts it.
[01:38:49.435 --> 01:38:51.637]  Again, it's not that they're out here supporting Republicans.
[01:38:53.338 --> 01:39:00.564]  They've just now understood that Democrats are the problem, and that the Democrats are liars, and that the Democrats have destroyed their homes.
[01:39:01.705 --> 01:39:03.887]  The cities in which they've lived their entire lives.
[01:39:06.673 --> 01:39:10.394]  So, it's like, do you really want to send a message?
[01:39:11.815 --> 01:39:14.435]  Next time you vote, vote for a Republican.
[01:39:16.436 --> 01:39:17.176]  That's the message.
[01:39:19.277 --> 01:39:22.658]  Now, will this happen in the next wave of elections?
[01:39:22.818 --> 01:39:23.118]  I don't know.
[01:39:23.158 --> 01:39:24.098]  Maybe things aren't bad enough.
[01:39:24.618 --> 01:39:26.059]  Do people even trust our elections?
[01:39:27.639 --> 01:39:28.699]  Less and less people do.
[01:39:29.920 --> 01:39:31.680]  But it'll be even more obvious.
[01:39:32.900 --> 01:39:34.341]  We got a long way to go.
[01:39:35.336 --> 01:39:36.816]  Before the 2024 election.
[01:39:38.637 --> 01:39:50.301]  But it'll be even more obvious at this point when the same people that used to stump for Democrats and march and protest for Democrats, and now none of them like Democrats and they're all looking around like, yeah, we're not voting Democrat anymore.
[01:39:50.501 --> 01:39:51.861]  And then the Democrats keep winning.
[01:39:52.342 --> 01:39:53.922]  Well, they're going to be scratching their heads.
[01:39:55.803 --> 01:39:57.743]  And they're going to be saying, wait a second here.
[01:39:58.824 --> 01:40:02.365]  I don't know anybody that votes Democrat and how do they keep winning?
[01:40:04.775 --> 01:40:05.695]  But you better be careful.
[01:40:08.496 --> 01:40:15.898]  Because questioning an election when a Democrat wins is potentially illegal, criminal, and incarceration-worthy activity.
[01:40:17.698 --> 01:40:19.759]  Sadly, I know all too well about that.
[01:40:21.379 --> 01:40:23.340]  But listen to Attorney General Ken Paxton.
[01:40:24.963 --> 01:40:32.246]  And this is one of the reasons why the Deep State RINOs and Democrats tried to remove Ken Paxton from office.
[01:40:32.506 --> 01:40:40.890]  By the way, Dade Phelan, the Speaker of the Republican House, has added again today, he ruled with the Democrats that we're not going to protect the southern border.
[01:40:41.210 --> 01:40:46.553]  I mean, this guy is a total clown and needs to be removed from office immediately.
[01:40:46.653 --> 01:40:50.194]  What a fraud, phony Dade Phelan is.
[01:40:51.055 --> 01:40:52.215]  And what an embarrassment.
[01:40:52.895 --> 01:40:53.736]  But he has no shame.
[01:40:55.307 --> 01:41:01.371]  And he tried to remove Ken Paxton from his Attorney General's position, and this is one of the reasons why.
[01:41:01.651 --> 01:41:05.093]  Listen to what Ken Paxton told Tucker Carlson in clip 20.
[01:41:07.035 --> 01:41:09.056]  They stopped counting votes on election night?
[01:41:09.076 --> 01:41:14.379]  Because what they needed to figure out was how many real votes there were, so they could figure out how many mail-in ballots to apply to the election.
[01:41:14.479 --> 01:41:16.221]  That's what they would have done in Texas, I'm convinced.
[01:41:16.261 --> 01:41:17.621]  So you think that was fraud, right?
[01:41:18.042 --> 01:41:21.284]  I have no doubt, having been through that whole process... It wasn't just a water leak?
[01:41:22.782 --> 01:41:24.022]  It was definitely planned.
[01:41:24.582 --> 01:41:26.303]  I mean, it would have happened in Texas.
[01:41:26.583 --> 01:41:27.003]  I promise you.
[01:41:27.023 --> 01:41:30.544]  But can you just stop counting ballots on election night when everyone's watching TV?
[01:41:30.624 --> 01:41:31.084]  Oh, I know!
[01:41:31.144 --> 01:41:32.184]  Have you ever seen that before?
[01:41:32.284 --> 01:41:32.464]  Ever?
[01:41:32.784 --> 01:41:33.204]  For three years?
[01:41:33.224 --> 01:41:33.944]  Well, you tell me!
[01:41:33.964 --> 01:41:35.545]  You're the one who's in politics.
[01:41:35.625 --> 01:41:37.585]  I've never seen it before in my life.
[01:41:37.725 --> 01:41:40.046]  I was like, I knew it when they stopped.
[01:41:40.746 --> 01:41:43.586]  And it was, and Trump is leading in all these states.
[01:41:44.246 --> 01:41:45.327]  I knew exactly what they were doing.
[01:41:45.347 --> 01:41:47.647]  They were, because there's no way to know where those mail-in ballots came.
[01:41:47.807 --> 01:41:48.767]  Anybody could have filled them out.
[01:41:49.027 --> 01:41:49.387]  Anybody.
[01:41:49.808 --> 01:41:51.328]  There's no way to know where those ballots came from.
[01:41:52.248 --> 01:41:53.749]  That's, that's not a game that's conspiracy theory.
[01:41:53.789 --> 01:41:55.990]  Santa Claus, the Easter Bunny, the Tooth Fairy.
[01:41:56.010 --> 01:41:56.790]  It's... I watched it happen.
[01:41:57.310 --> 01:41:57.971]  I was a part of it.
[01:41:58.931 --> 01:42:00.432]  So, this is what's so frustrating.
[01:42:01.913 --> 01:42:06.995]  And part of this is about making logic, common sense, and reasoning illegal.
[01:42:08.303 --> 01:42:25.470]  Anybody that possesses any logic, anybody that possesses any reasoning, anybody that possesses any common sense and still has integrity and honesty would look at what happened in the 2020 presidential election and say, okay, clearly, clearly there's some shenanigans going on here.
[01:42:25.550 --> 01:42:26.971]  I mean, this is ridiculous.
[01:42:27.231 --> 01:42:29.512]  Trump is winning all day in five states.
[01:42:29.772 --> 01:42:31.212]  They stopped counting at 3 a.m.
[01:42:31.553 --> 01:42:36.295]  and then Biden gets a ballot dump for 300,000 plus ballots and then at 3.30 Biden's ahead.
[01:42:36.595 --> 01:42:37.315]  I mean, come on.
[01:42:39.079 --> 01:42:39.740]  Come on!
[01:42:41.241 --> 01:42:44.243]  But I guess people don't possess any logic, any reasoning, any common sense.
[01:42:44.283 --> 01:42:48.747]  I guess people don't have any integrity or honesty anymore.
[01:42:50.097 --> 01:42:58.804]  And that's what's so frustrating is now they criminalize logic, they criminalize common sense, they criminalize reasoning when you voice it, and now they want to incarcerate you for it.
[01:42:59.184 --> 01:43:00.585]  But again, anybody could have seen that.
[01:43:01.426 --> 01:43:06.390]  But this is why they had to get rid of Ken Paxson, because he watched that and he sued those states.
[01:43:06.790 --> 01:43:17.217]   He said, hey, wait a second, you're taking away Texans' votes because we had a legal and lawful election with a result And these five states did not, and so we sued them.
[01:43:17.717 --> 01:43:22.138]  And so that's why the Bushites in Texas and the Democrats tried to remove Ken Paxton.
[01:43:22.559 --> 01:43:24.959]  But thank God they failed, ladies and gentlemen.
[01:43:25.279 --> 01:43:28.520]  You know, let me just, let me just wax for a second, if you wouldn't mind.
[01:43:28.560 --> 01:43:31.561]  Would you just, you guys just bear with me for a second here as I wax.
[01:43:32.342 --> 01:43:38.403]  And maybe keep the inspirational music running, because... You know, everybody loves a good underdog story.
[01:43:38.643 --> 01:43:39.984]  Everybody loves a redemption arc.
[01:43:43.177 --> 01:43:56.944]  I can't think of a better underdog story, I can't think of a better redemption arc than the United States of America, we the people, the Bill of Rights, the Constitution, the Democratic Republic, returning to glory.
[01:43:58.664 --> 01:44:05.508]  I can't think of a better underdog story, redemption story, than our inner cities that have just been torn to shreds.
[01:44:06.508 --> 01:44:07.929]  Infrastructure falling apart.
[01:44:08.169 --> 01:44:09.350]  Crime rates increasing.
[01:44:09.470 --> 01:44:10.650]  Homicide increasing.
[01:44:11.051 --> 01:44:12.491]  The education failing.
[01:44:12.511 --> 01:44:13.152]  The students.
[01:44:14.432 --> 01:44:19.655]  I can't think of a better underdog story redemption arc than that of the United States of America and our people.
[01:44:22.417 --> 01:44:23.337]  And that's what we're doing here.
[01:44:23.758 --> 01:44:24.598]  That's what it's all about.
[01:44:24.658 --> 01:44:25.599]  That's what we're doing here.
[01:44:25.939 --> 01:44:27.260]  That's what I do on the air every day.
[01:44:27.300 --> 01:44:28.340]  That's what Alex Jones built.
[01:44:28.360 --> 01:44:29.321]  That's what our guests have done.
[01:44:29.341 --> 01:44:30.201]  That's what our crew does.
[01:44:30.221 --> 01:44:31.162]  That's what our audience does.
[01:44:32.452 --> 01:44:33.352]  And I want it bad.
[01:44:34.393 --> 01:44:34.913]  Let me tell ya.
[01:44:36.274 --> 01:44:36.994]  I want it bad.
[01:44:38.334 --> 01:44:39.255]  I want it so bad.
[01:44:40.195 --> 01:44:41.036]  It's all I want even.
[01:44:41.436 --> 01:44:42.536]  It's all I think about at night.
[01:44:43.457 --> 01:44:45.037]  It drives my life.
[01:44:47.238 --> 01:44:48.859]  We suffer immensely.
[01:44:50.019 --> 01:44:51.980]  We put it all on the line.
[01:44:53.481 --> 01:44:54.501]  Because that's what we want.
[01:44:55.321 --> 01:44:56.502]  And we know it's possible.
[01:44:56.762 --> 01:44:58.043]  We know it's possible.
[01:44:58.063 --> 01:44:59.023]  We know it in our hearts.
[01:44:59.883 --> 01:45:01.044]  We know it in our souls.
[01:45:02.469 --> 01:45:03.690]  We know it in our mind's eye.
[01:45:03.730 --> 01:45:04.571]  We have the vision.
[01:45:05.351 --> 01:45:06.592]  We know it in our spirit.
[01:45:07.553 --> 01:45:10.595]  It all takes us one direction.
[01:45:11.716 --> 01:45:12.257]  Redemption.
[01:45:14.879 --> 01:45:15.439]  Redemption.
[01:45:16.340 --> 01:45:18.161]  Redemption for those that have come before us.
[01:45:19.743 --> 01:45:22.285]  Redemption for those that have shown us the way.
[01:45:22.365 --> 01:45:24.987]  Redemption for those who have put it all on the line.
[01:45:25.087 --> 01:45:27.208]  Redemption for those who have given their lives.
[01:45:29.971 --> 01:45:32.517]   And you just feel like the time Is now.
[01:45:34.198 --> 01:45:38.660]  And it's always darkest before the dawn and I do expect it to get more dark, ladies and gentlemen, I do.
[01:45:40.181 --> 01:46:01.230]  But human beings and the American people have such untapped power and potential that even our wildest imagination and vision I don't think can comprehend the level of freedom and prosperity that we can accomplish together.
[01:46:03.308 --> 01:46:05.169]  And so this is what we do, this is why we're here.
[01:46:07.951 --> 01:46:08.411]  And that's it.
[01:46:10.472 --> 01:46:12.073]  But can you think of a better story?
[01:46:12.133 --> 01:46:17.316]  I mean, forget about the Hollywood movies, forget about the Disney movies, the superhero movies, all that jazz.
[01:46:17.337 --> 01:46:18.517]  Hey, that's fun, that's entertaining.
[01:46:19.238 --> 01:46:19.778]  We're in it!
[01:46:21.839 --> 01:46:23.360]  We are in it!
[01:46:24.541 --> 01:46:27.643]  A better plot, better characters, better...
[01:46:29.048 --> 01:46:30.509]  It's all worth it.
[01:46:30.549 --> 01:46:32.990]  It's all written in the stars, ladies and gentlemen.
[01:46:33.391 --> 01:46:34.431]  It's what we're all doing here.
[01:46:34.451 --> 01:46:35.432]  But you gotta believe.
[01:46:35.452 --> 01:46:36.172]  You gotta believe.
[01:46:36.532 --> 01:46:36.913]  And I believe.
[01:46:36.733 --> 01:46:45.533]  the glory, the glory that lies before us. It's all worth it.
[01:46:45.533 --> 01:46:49.722]   It's all written in the stars ladies and gentlemen. It's what we're all doing
[01:46:49.722 --> 01:46:59.792]   here. But you got to believe. You got to believe. And I believe. I believe. All
[01:46:59.792 --> 01:47:01.771]  right.
[01:47:01.401 --> 01:47:01.701]  All right.
[01:47:02.001 --> 01:47:03.481]  Done waxing here for a minute.
[01:47:03.621 --> 01:47:04.642]  I just couldn't help myself.
[01:47:04.742 --> 01:47:06.863]  I just couldn't help myself, all right?
[01:47:06.883 --> 01:47:09.023]  I just couldn't help myself, so just bear with me.
[01:47:10.124 --> 01:47:15.086]  Now, I don't believe my crew, okay?
[01:47:15.146 --> 01:47:15.726]  I gotta tell you.
[01:47:15.746 --> 01:47:17.927]  I think my crew is playing a trick on me right now.
[01:47:18.527 --> 01:47:20.187]  I think this is their idea of a joke, right?
[01:47:20.227 --> 01:47:21.448]  You guys are joking with me here?
[01:47:21.848 --> 01:47:24.729]  They told me in the break, they said, hey, we got a story for you.
[01:47:25.429 --> 01:47:26.770]  It just went live on the Telegraph.
[01:47:27.657 --> 01:47:31.039]  They're gonna bring Marina Abramovich in as an ambassador for Ukraine.
[01:47:33.460 --> 01:47:35.081]  Oh man, I'm like, you guys are funny.
[01:47:35.461 --> 01:47:36.982]  You guys know how to lighten me up.
[01:47:37.022 --> 01:47:38.423]  You guys know how to make a good joke.
[01:47:38.763 --> 01:47:40.124]  This is a joke, right?
[01:47:40.144 --> 01:47:41.785]  You guys are spoofing the Telegraph.
[01:47:42.245 --> 01:47:44.026]  You guys created this article, right?
[01:47:44.666 --> 01:47:45.627]  This is a joke on me?
[01:47:46.267 --> 01:47:47.708]  You guys are playing a prank on me, right?
[01:47:47.728 --> 01:47:48.529]  This isn't real.
[01:47:51.430 --> 01:47:52.111]  I mean, no.
[01:47:52.251 --> 01:47:54.272]  See, the crew is in my ear talking to me.
[01:47:54.092 --> 01:47:56.252]  I mean, I, no, no, no, no.
[01:47:57.252 --> 01:47:59.252]  No.
[01:47:59.252 --> 01:48:02.252]  No.
[01:48:01.884 --> 01:48:02.244]  No!
[01:48:03.584 --> 01:48:09.106]  Zelensky asks Marina Abramovich to be ambassador for Ukraine.
[01:48:09.726 --> 01:48:10.046]  Okay.
[01:48:10.166 --> 01:48:10.466]  Alright.
[01:48:10.486 --> 01:48:11.086]  Hold on a second.
[01:48:11.126 --> 01:48:11.366]  Hold on.
[01:48:11.486 --> 01:48:13.146]  Let me just... Hold on.
[01:48:14.147 --> 01:48:24.609]  Because if you're tuning in, maybe you don't know who Marina Abramovich is, and so you don't understand why this is so ridiculous, or you don't understand why I don't believe it.
[01:48:26.089 --> 01:48:36.113]  Marina Abramovich is a woman who has satanic ritualistic blood ceremonies?
[01:48:36.133 --> 01:48:46.218]  I don't even know what... It's just she does satanic witchcraft ceremonies for some of the biggest names in entertainment like Jay-Z.
[01:48:47.818 --> 01:48:52.080]  She's in the Podesta Democrat emails from the WikiLeaks years ago.
[01:48:53.301 --> 01:48:55.462]  And she does what they call spirit cookings.
[01:48:57.256 --> 01:49:00.319]  She's very in tune with the dark spirit world.
[01:49:01.440 --> 01:49:08.788]  I mean, I don't even want to tell you... I don't even want to tell you the type of stuff that she does, but again, you're here tuned in.
[01:49:09.348 --> 01:49:18.978]  This is her painting human blood and feces and semen in a satanic ritualistic art display.
[01:49:20.663 --> 01:49:25.104]  And again, she does this with all these big Hollywood people, all these big political people.
[01:49:25.144 --> 01:49:26.505]  They call it a spirit cooking.
[01:49:27.505 --> 01:49:33.086]  I mean, I'm barely scratching the surface of what this woman has been involved in.
[01:49:33.326 --> 01:49:35.907]  And Zelensky wants her to become the ambassador.
[01:49:35.967 --> 01:49:36.187]  Okay.
[01:49:36.847 --> 01:49:38.208]  Okay.
[01:49:38.268 --> 01:49:38.988]  So this is real.
[01:49:39.168 --> 01:49:41.009]  They just published this.
[01:49:41.069 --> 01:49:41.749]  This is real.
[01:49:43.689 --> 01:49:46.490]  Let me tell you what this is really about, because this is the mind-blowing stuff.
[01:49:46.630 --> 01:49:49.691]  And I will tell you this, and I'll speak for myself.
[01:49:51.351 --> 01:50:24.174]   Alex Jones will return next week but you know InfoWars has had to kind of and it's not even because of the lawfare it's not even because of Like we censor ourselves, it's just our audience has grown and our respect in the world has grown to such an extent and the media has expanded to such an extent where we don't really have to go into these dark crevices of conspiracy and we don't have to go into these dark crevices like with spirit cookings and stuff.
[01:50:24.934 --> 01:50:35.277]  We like to stay more kind of in the main now because more people are listening and the main is so crazy that we can use the main to bring people in and then expose the truth.
[01:50:36.277 --> 01:50:44.643]  But... I've ran long here, so... When I come back, I'm gonna tell you what this is really about.
[01:50:45.884 --> 01:50:50.228]  And we're gonna go classic InfoWars on you when we come back from this break.
[01:50:51.248 --> 01:50:56.792]  But you gotta understand, folks, we... The goals here have not changed, and I can't even believe it.
[01:50:56.812 --> 01:50:58.434]  I didn't... This was not intended.
[01:50:58.714 --> 01:51:06.942]   My soliloquy to start this segment, and now this news that they brought to me, Was not planned, as I'm breaking this down.
[01:51:06.982 --> 01:51:09.824]  But see, this is why InfoWars has to stay on the air right here.
[01:51:11.125 --> 01:51:17.049]  Because nowadays, InfoWars is just, I mean, we're just hitting every fastball out of the park.
[01:51:17.809 --> 01:51:26.535]  And we usually don't swing at pitches in the dark anymore, and we don't swing at the pitches in the dirt, and we're not swinging at pitches that we don't want to hit.
[01:51:26.835 --> 01:51:28.156]  We're choosing our pitches to hit now.
[01:51:28.536 --> 01:51:30.878]  But I'm gonna swing at this knuckleball in the dirt.
[01:51:31.974 --> 01:51:34.236]  When we come back, I'm going to swing at this knuckleball in the dirt.
[01:51:34.276 --> 01:51:37.078]  And by the way, we're like Vladimir Guerrero, the famous baseball player.
[01:51:37.258 --> 01:51:38.839]  He would hit balls off the dirt.
[01:51:39.199 --> 01:51:42.862]  They would throw a ball, it would bounce before it got to home plate, he'd hit it out of the park.
[01:51:43.342 --> 01:51:44.763]  So we're going to do that on the other side.
[01:51:44.783 --> 01:51:46.745]  I'm going to tell you what this is really about.
[01:51:47.305 --> 01:51:50.868]  We're going to go classic InfoWars on the other side of this break, folks.
[01:51:51.168 --> 01:51:53.550]  Because this is just, this is insane.
[01:51:54.430 --> 01:52:02.474]   So as the war in Ukraine It's not going the way the globalists and the military-industrial complex want it to.
[01:52:03.654 --> 01:52:10.817]  They summon their witch, and they summon their demon, Marina Abramovich, to get involved.
[01:52:10.977 --> 01:52:19.660]  Now, I'm gonna read this story that just broke from the Telegraph, and I'm gonna break this down to you in a way that only InfoWars can.
[01:52:19.720 --> 01:52:21.201]  This is what we're built for, folks.
[01:52:21.841 --> 01:52:24.562]  And by the way, it's not just me on the air, it's the crew.
[01:52:25.694 --> 01:52:36.836]  Where this story breaks and we've already done the life of prep work enabling us to actually present this segment for you better than anybody else.
[01:52:37.336 --> 01:52:45.678]  So what you're seeing on the screen as I read this story is Marina Abramovich and her spirit cookings and her weird satanic behavior.
[01:52:46.158 --> 01:52:49.899]  So just understand that's what you're seeing on the screen as I read the story.
[01:52:49.939 --> 01:52:51.939]  Here it is breaking now from The Telegraph.
[01:52:53.339 --> 01:52:57.784]  Zelensky asks Marina Abramovich to be ambassador for Ukraine.
[01:52:58.384 --> 01:53:02.969]  Vladimir Zelensky has asked Marina Abramovich, the performance artist, to be an ambassador for Ukraine.
[01:53:03.630 --> 01:53:03.810]  Ms.
[01:53:03.870 --> 01:53:12.519]  Abramovich, a fierce critic of Vladimir Putin's illegal invasion, said the Ukrainian president had asked her for help in rebuilding schools.
[01:53:13.359 --> 01:53:25.386]  The 76-year-old Serbian is holding her first solo exhibition in the UK, and is the first female artist to have a major show in the main galleries of the Royal Academies of the Arts in London.
[01:53:26.227 --> 01:53:34.892]  Visitors to the exhibition must squeeze between two nude models to enter the show, or opt to bypass what one journalist dubbed the naked gates.
[01:53:35.799 --> 01:53:41.343]  Quote, I was the first artist to support the Ukraine war against Russia and to give my voice.
[01:53:41.843 --> 01:53:44.445]  It is definitely a repetition of history.
[01:53:44.965 --> 01:53:48.667]  She said in an interview with the Modern Art Museum in Shanghai.
[01:53:50.489 --> 01:53:58.794]  I've been invited by Zelensky to be an ambassador of Ukraine to help the children affected by rebuilding schools and such.
[01:53:59.694 --> 01:54:09.764]   She added, I have also been invited to be a board member of the Babin Yar organization to continue to protect the memorial.
[01:54:10.762 --> 01:54:17.467]  The Holocaust Memorial Center to Jews murdered by Nazis in Ukraine was damaged by Russian missile attacks in March this year.
[01:54:18.168 --> 01:54:18.388]  Ms.
[01:54:18.688 --> 01:54:29.017]  Abramovich installed her work, Crystal Wall of Crying, at the Memorial Center in Kiev four months before Russia invaded Ukraine in February 2022.
[01:54:29.657 --> 01:54:36.563]  The wall, 40 meters long and 3 meters high, is made of coal and has a large quartz crystal sticking out of it.
[01:54:37.833 --> 01:54:42.841]  Visitors can touch the installation which mirrors the Western Wall in Jerusalem.
[01:54:43.983 --> 01:54:48.571]  It was not damaged in the missile strike which killed five people and damaged a building.
[01:54:49.565 --> 01:54:53.227]  Like it was protected by demons, or maybe it wasn't the Russians and somebody else that took it out.
[01:54:54.007 --> 01:54:56.089]  I'm paraphrasing out on my own words here.
[01:54:56.249 --> 01:54:56.889]  Getting back to the story.
[01:54:57.289 --> 01:55:04.693]  Making the crystal wall of crying was just the first step in dealing with the new history and figuring out how to help heal our increasingly divided world, Ms.
