[00:00:00.000 --> 00:00:18.379]  [Outro]
[02:03:46.991 --> 02:03:48.393]  So the battle's on.
[02:03:48.413 --> 02:03:49.174]  They're not going away.
[02:03:49.194 --> 02:03:51.338]  I mean, you know, you mentioned an article before he went on.
[02:03:52.717 --> 02:03:54.478]  Uh, that's, uh, you know, out there.
[02:03:54.878 --> 02:03:55.638]  Can't find it now.
[02:03:56.318 --> 02:04:00.679]  Uh, that just broke where they're admitting they cooked up COVID-19 as a spike protein.
[02:04:00.699 --> 02:04:10.402]  Well, I already saw that in federal documents and, uh, World Bank documents that years before COVID, they had a COVID-19 with a spike protein and it was manufactured and the Pentagon had it.
[02:04:10.822 --> 02:04:12.022]  And, you know, now that's in the news.
[02:04:12.082 --> 02:04:15.803]  I mean, this stuff is all coming out.
[02:04:16.583 --> 02:04:18.984]  It's all, but let me tell you the negative news.
[02:04:19.963 --> 02:04:26.225]  They wrote the sparse 2025-2028 document put out by the big think tanks two years before COVID was released.
[02:04:27.865 --> 02:04:30.626]  And they even war game that it's all going to come out, we did it on purpose.
[02:04:31.386 --> 02:04:34.187]  And then how they're going to fry a few executives, but still move forward.
[02:04:34.227 --> 02:04:37.048]  So they've really war game this whole thing.
[02:04:37.728 --> 02:04:39.508]  But we can war game it too.
[02:04:40.068 --> 02:04:42.189]  And then become aware of how they're operating.
[02:04:42.990 --> 02:04:50.456]  Yeah, it does, it does sends a chill up your spine when you think about, wait a second, I've never heard this word insurrection.
[02:04:50.936 --> 02:04:52.818]  Why are they saying this is an insurrection?
[02:04:53.138 --> 02:04:54.799]  This is a riot at worst.
[02:04:58.142 --> 02:05:01.645]  You're listening to Alex Jones.
[02:05:04.327 --> 02:05:05.467]  Infowarstore.com.
[02:05:07.249 --> 02:05:09.671]  We also have storewide free shipping, double pantry points.
[02:05:10.984 --> 02:05:12.645]  We have X2 about to sell out.
[02:05:13.005 --> 02:05:15.706]  We have Wintersun, the best E3, finally back in stock.
[02:05:15.967 --> 02:05:16.947]  Still good for your immune system.
[02:05:17.347 --> 02:05:21.449]  We have Vazobeats, with nitrous oxide, to boost your heart health.
[02:05:22.450 --> 02:05:22.850]  All of it.
[02:05:23.890 --> 02:05:31.614]  We have TurboForce, the most powerful, high-quality, brain-boosting tropic out there that's also good for you, unlike other brain boosters that aren't.
[02:05:32.215 --> 02:05:33.435]  TurboForce, discounted.
[02:05:33.615 --> 02:05:34.796]  Infowarstore.com.
[02:05:35.176 --> 02:05:36.437]  Get TurboForce.
[02:05:38.274 --> 02:05:39.375]  Get Winter Son.
[02:05:40.435 --> 02:05:42.817]  Get it all at InfoWarsTore.com.
[02:05:43.157 --> 02:05:45.178]  And I want to thank you all for keeping us on air over the years.
[02:05:45.198 --> 02:05:46.959]  You've seen that we've delivered together.
[02:05:47.360 --> 02:05:48.560]  You delivered supporting us.
[02:05:49.001 --> 02:05:50.221]  I've delivered not giving up.
[02:05:50.562 --> 02:05:53.844]  Praise God and pass the ammunition in the information war.
[02:05:53.864 --> 02:05:55.765]  Get a copy of my book, The Great Awakening.
[02:05:56.986 --> 02:05:57.786]  Sign or unsign.
[02:05:57.926 --> 02:05:59.127]  InfoWarsTore.com.
[02:05:59.287 --> 02:06:01.287]  Take action.
[02:06:01.287 --> 02:06:24.287]  [Music]
[02:06:25.101 --> 02:06:29.323]  Insurrection, because they're trying to pass the law or have a regulation.
[02:06:29.763 --> 02:06:30.184]  That's right.
[02:06:30.224 --> 02:06:33.665]  Now with the Colorado Supreme Court, you're starting to see the end result of that.
[02:06:33.685 --> 02:06:36.387]  It's like, son of a bitch, these people fought through this.
[02:06:37.387 --> 02:06:38.027]  It's chilling.
[02:06:38.968 --> 02:06:40.929]  But that's what super villains always do.
[02:06:42.082 --> 02:06:51.039]  They always over-plan stuff, but then we find out about their plan, and once you figure out their modus operandi, it just gets harder and harder for them to win.
[02:06:52.779 --> 02:06:54.841]  We speak to a lot of young men on this program.
[02:06:55.401 --> 02:07:01.546]  Your advice to young men as to how to resist this programming, how to live good, prosperous, and fulfilled lives?
[02:07:02.306 --> 02:07:04.088]  Well, don't be like me and smoke cigarettes.
[02:07:04.168 --> 02:07:06.930]  I quit for 14 years, and I'm quitting tomorrow.
[02:07:06.950 --> 02:07:08.010]  I'm taking a few days off.
[02:07:08.731 --> 02:07:10.733]  And take care of your body.
[02:07:10.753 --> 02:07:11.673]  You're not going to live forever.
[02:07:12.454 --> 02:07:14.235]  But just don't care what people think about you.
[02:07:14.255 --> 02:07:16.517]  Don't care about all the signs of prosperity.
[02:07:17.077 --> 02:07:20.320]  Care about your integrity and really who you are.
[02:07:21.100 --> 02:07:27.263]  And don't think you've got to save the world or have some perfect plan like the psychos do of how they're going to take over or how you're going to beat them.
[02:07:27.643 --> 02:07:31.605]  Just do good things every day, be honorable, and pray to God to lead God and direct you.
[02:07:32.145 --> 02:07:44.951]  And I would just say in a relationship with God, you're going to find that in most churches, but pray to God to lead God and direct you, and God will reach out to you, and then God will decide where to put you, and then you'll be led via discernment for the mission you're going to carry out.
[02:07:45.652 --> 02:07:48.174]  Do you recommend getting married?
[02:07:48.274 --> 02:07:50.016]  Do you recommend having children as a man?
[02:07:50.176 --> 02:07:54.059]  There's an entire generation of young men who won't date, right?
[02:07:54.360 --> 02:07:56.021]  That's a phenomenon that's happening, right?
[02:07:56.081 --> 02:07:56.942]  No one's getting married.
[02:07:57.422 --> 02:07:58.183]  No one's dating.
[02:07:58.483 --> 02:07:59.504]  Everyone's trapped, right?
[02:07:59.524 --> 02:08:01.446]  Inside of these networks.
[02:08:01.466 --> 02:08:03.347]  Yeah, because they have a relationship with their smartphone.
[02:08:03.728 --> 02:08:07.030]  You've got to double down on life, even though the world's going to hell.
[02:08:07.811 --> 02:08:09.653]  God wants to see us bet on life.
[02:08:10.333 --> 02:08:11.274]  And so I've got four children.
[02:08:11.374 --> 02:08:12.655]  I've got a six-and-a-half-year-old.
[02:08:12.735 --> 02:08:14.556]  I've got a 15-year-old.
[02:08:14.616 --> 02:08:16.338]  I've got a 19-year-old and a 21-year-old.
[02:08:16.358 --> 02:08:17.319]  I wish I had ten more children.
[02:08:17.719 --> 02:08:19.220]  I'm jealous of Elon Musk loving children.
[02:08:20.241 --> 02:08:24.845]  So yeah, I would say get yourself in a position to have children.
[02:08:24.905 --> 02:08:26.966]  It's a maturity thing and it empowers you.
[02:08:27.707 --> 02:08:28.948]  And so yeah, that's the answer.
[02:08:29.869 --> 02:08:34.112]  Look, watching porn is like going to get in a blow-up doll.
[02:08:34.870 --> 02:08:38.034]  And you know, having it in your bed and talking to it and having sex with it, it's not real.
[02:08:38.715 --> 02:08:44.602]  Dealing with women, dealing with what it's all about, getting skin in the game, that's the real deal.
[02:08:44.762 --> 02:08:45.923]  Not virtual reality.
[02:08:45.963 --> 02:08:48.066]  So, it's like the metaverse got rejected.
[02:08:49.047 --> 02:08:52.832]  Young men need to understand that, yeah, you're bubble children.
[02:08:53.533 --> 02:08:55.676]  Your parents let you watch TV and play video games all day.
[02:08:55.696 --> 02:08:56.036]  I get it.
[02:08:56.056 --> 02:08:57.298]  I'm not judging you.
[02:08:57.418 --> 02:08:58.819]  I was half as bad as they are now.
[02:08:59.480 --> 02:09:01.723]  But I was still outside six, seven, eight hours a day.
[02:09:02.063 --> 02:09:03.345]  You've got to be fulfilled.
[02:09:03.365 --> 02:09:09.913]  Go hike and swim and climb mountains and, you know, do all of that.
[02:09:09.993 --> 02:09:12.616]  And then, then go get the woman.
[02:09:13.280 --> 02:09:14.101]  And you need to do it.
[02:09:14.681 --> 02:09:22.925]  Heart of a Warrior, which is, of course, the name of my favorite song that you've ever produced, Alex.
[02:09:23.765 --> 02:09:30.589]  This unbelievable hit that I just, probably is in one of my top 10 songs ever.
[02:09:30.629 --> 02:09:40.478]   I couldn't, I can't let you go without playing just a small portion of it and just getting Just getting sort of your reaction to this, the possibly one of the greatest songs ever produced.
[02:09:41.559 --> 02:09:43.139]  And I know you love your Somalis.
[02:09:43.459 --> 02:09:43.760]  Let's go.
[02:09:43.780 --> 02:09:47.641]  The government store, the paradigm of absolute control.
[02:09:47.661 --> 02:09:52.643]  And that's why we're just out here doing simple things, pointing out that we're meant to be in nature and be natural.
[02:09:52.963 --> 02:09:56.525]  And this is where we find the source that God made to transcend the new world order.
[02:09:56.545 --> 02:09:58.546]  And that's why they want to try to keep us out of it.
[02:10:02.819 --> 02:10:05.181]  I've had enough of these people.
[02:10:05.241 --> 02:10:08.664]  They're a bunch of Christian murderous scum.
[02:10:08.744 --> 02:10:11.866]  They're on giant death factories keeping babies alive.
[02:10:12.167 --> 02:10:14.468]  And selling their body parts.
[02:10:14.749 --> 02:10:17.531]  What more do you need to know about these people?
[02:10:17.971 --> 02:10:20.233]  I go out and face these scum.
[02:10:21.474 --> 02:10:23.856]  They literally crawl out from under rocks.
[02:10:24.256 --> 02:10:25.938]  They have green looking skin.
[02:10:26.158 --> 02:10:29.120]  And they run around screaming we love Satan.
[02:10:29.000 --> 02:10:35.000]   I wanna eat babies I have them on video
[02:10:35.000 --> 02:10:49.000]   Hillary's in the creepy weird six-step man She sleeps in the same room with that creepy weirdo woman
[02:10:49.000 --> 02:10:53.000]   Whose mother wears a full overhead What the hell?
[02:10:53.000 --> 02:11:00.000]   That woman number one is ugly Imagine how bad she smells, man
[02:11:00.000 --> 02:11:05.000]   I told her and Obama just stink [Music]
[02:11:04.747 --> 02:11:08.731]  Obama and Hillary both smell like sulfur.
[02:11:13.375 --> 02:11:23.384]  We're near the roof, vampire pot and the goblins are hobbling around coming after us.
[02:11:23.663 --> 02:11:32.663]   My spirit gets close to that evil and I feel it go Ah, ah, ah
[02:11:32.663 --> 02:11:40.084]   Real soft, self-centered crap We don't even know this hand itself rising up against us.
[02:11:40.384 --> 02:11:46.968]  Millions of pointed people of the very worst type and I'm so pissed.
[02:11:48.389 --> 02:11:51.431]  We're gonna stab your daughter at the mall.
[02:11:52.972 --> 02:11:55.313]  Oh, oh, oh.
[02:11:55.453 --> 02:11:59.156]  We're gonna stab your wife, your son.
[02:12:03.732 --> 02:12:07.997]  I was watching Fox News as I worked out this morning.
[02:12:07.856 --> 02:12:17.356]   is gonna say we love our Somalis, we love our Muslims, oh they're so good, oh they're
[02:12:17.356 --> 02:12:27.856]  so sweet.
[02:12:27.854 --> 02:12:28.975]  You know, I didn't do that.
[02:12:29.035 --> 02:12:31.036]  Somebody else... Time Warner funded that.
[02:12:31.056 --> 02:12:32.778]  It had like almost 30 million views.
[02:12:32.798 --> 02:12:34.759]  And when I said I liked it, they pulled it.
[02:12:34.780 --> 02:12:38.182]  But then it went on Spotify and got hundreds of millions of views and they pulled that.
[02:12:38.603 --> 02:12:40.104]  But there's copies of it out there.
[02:12:40.144 --> 02:12:42.646]  It's Alex Jones, Bon Iver song.
[02:12:43.087 --> 02:12:43.747]  And I love it.
[02:12:43.807 --> 02:12:45.509]  In fact, I've reached out to the guy that did it.
[02:12:45.529 --> 02:12:47.991]  His name is Lesko.
[02:12:48.091 --> 02:12:52.475]  And I said, we need to make the Alex Jones, Bon Iver album.
[02:12:52.915 --> 02:12:53.736]  I'm ready right now.
[02:12:54.815 --> 02:12:56.777]  We love our Somalis.
[02:12:57.177 --> 02:12:58.898]  We love our Muslims, too.
[02:12:59.399 --> 02:13:00.360]  Oh, they're so good.
[02:13:00.900 --> 02:13:01.921]  Oh, they're so sweet.
[02:13:03.382 --> 02:13:05.804]  Gonna stab your wife at the mall.
[02:13:06.385 --> 02:13:08.507]  Gonna stab your daughter, your son.
[02:13:09.027 --> 02:13:13.431]  And then the police chief is gonna say, we love our Somalis.
[02:13:13.831 --> 02:13:15.532]  We love our Muslims, too.
[02:13:16.093 --> 02:13:17.114]  Oh, they're so good.
[02:13:17.614 --> 02:13:18.455]  Oh, they're so sweet.
[02:13:18.535 --> 02:13:23.019]  I couldn't think of a better way to end an interview.
[02:13:24.554 --> 02:13:27.595]  Infowars.com, the daily show that'll let you know where it's at, folks.
[02:13:28.155 --> 02:13:30.235]  My new book, The Great Awakening.
[02:13:30.275 --> 02:13:31.636]  Thank you so much, and come on my show.
[02:13:32.276 --> 02:13:33.436]  Alex Jones, Merry Christmas.
[02:13:34.356 --> 02:13:36.997]  Tap water is turning the frogs gay, and it'll turn you gay, too.
[02:13:37.057 --> 02:13:38.637]  First off, gay people are awesome.
[02:13:38.777 --> 02:13:40.198]  I don't think that's a problem at all.
[02:13:40.618 --> 02:13:45.479]  And secondly, if you notice at the end of that video, he advertises water filters.
[02:13:46.959 --> 02:13:47.399]  Interesting.
[02:13:47.980 --> 02:13:52.901]  I have an opportunity for viewers and listeners that is the best in my 23 years on air.
[02:13:55.413 --> 02:13:56.973]  Obviously, water filtration is a great thing.
[02:13:57.033 --> 02:13:57.634]  It's a good thing.
[02:13:57.654 --> 02:14:00.875]  And I've had water filtration sponsors since the day I got on air.
[02:14:01.435 --> 02:14:03.775]  And over the years, I learned a lot about water filtration.
[02:14:03.815 --> 02:14:04.956]  I learned what the best was.
[02:14:05.636 --> 02:14:19.343]   And Alexa Pure family of stainless steel gravity filters take the already decent and good systems that were out there And took it to the next level of quality, durability, customer service, replacement filters, you name it.
[02:14:19.363 --> 02:14:24.387]  Now the Alexa Pure Pro is their biggest, nicest stainless steel unit that does the most gallons an hour.
[02:14:24.527 --> 02:14:28.971]  For your home, business, your kitchen, your RV, whatever, it's amazing.
[02:14:29.491 --> 02:14:31.813]  Cuts out all the bad stuff, leaves the good stuff in, the good minerals.
[02:14:32.313 --> 02:14:34.534]  This is the gift of life, the gift of health.
[02:14:34.635 --> 02:14:35.155]  It's amazing.
[02:14:35.235 --> 02:14:42.080]  Alexa Pure Pro at InfoWarsLife.com or InfoWarsStore.com or call 888-253-3139.
[02:14:42.240 --> 02:14:48.144]  I don't like them putting chemicals in the water that turn the friggin' frogs gay!
[02:14:48.204 --> 02:14:49.805]  Do you understand that?
[02:14:49.845 --> 02:14:51.526]  Turn the friggin' frogs gay!
[02:14:51.566 --> 02:14:51.906]  Boom!
[02:14:51.966 --> 02:14:52.286]  Boom!
[02:14:52.306 --> 02:14:53.127]  Screw this crap!
[02:14:53.207 --> 02:14:53.607]  Gay!
[02:14:53.627 --> 02:14:53.968]  Frogs!
[02:14:54.028 --> 02:14:54.808]  Friggin' frogs!
[02:14:54.888 --> 02:14:55.128]  Boom!
[02:14:54.988 --> 02:14:55.988]  It's not funny!
[02:14:55.988 --> 02:14:57.988]  I'm gonna say it real slow for ya.
[02:14:57.988 --> 02:14:59.988]   GAY FRONGS!
[02:14:59.988 --> 02:15:12.988]  Won't you fight for your life?
[02:15:12.988 --> 02:15:15.568]  (upbeat music)
[02:15:15.568 --> 02:15:17.476]   ♪ Hey, hey, hey ♪ Gay frogs!
[02:15:17.536 --> 02:15:18.317]  Friggin' frogs!
[02:15:18.657 --> 02:15:21.280]  I don't like a frog!
[02:15:21.640 --> 02:15:24.163]  Gay friggin' frogs!
[02:15:24.123 --> 02:15:39.482]  I'm gonna say it real slow for you.
[02:15:39.566 --> 02:15:42.107]  Enough for yourself.
[02:15:42.167 --> 02:15:44.728]  I mean, this is what they're... What do you think tap water is?
[02:15:44.788 --> 02:15:45.969]  It's a gay bomb, baby.
[02:15:46.269 --> 02:15:49.330]  And I'm not saying people didn't naturally have homosexual feelings.
[02:15:49.630 --> 02:15:51.311]  I'm not even getting into it, quite frankly.
[02:15:51.331 --> 02:15:52.531]  I mean, give me a break.
[02:15:53.011 --> 02:15:57.773]  You think I'm like, shocked by it, so I'm up here bashing it because I don't like gay people?
[02:15:58.073 --> 02:16:02.015]  I don't like them putting chemicals in the water that turn the friggin' frogs gay!
[02:16:04.924 --> 02:16:10.668]  While other networks lie to you about what's happening now, InfoWars tells you the truth about what's happening next.
[02:16:11.368 --> 02:16:15.071]  Visit InfoWars.com forward slash show and share the link today.
[02:16:15.611 --> 02:16:16.912]  Please do your Christmas shopping with us.
[02:16:18.293 --> 02:16:19.274]  We're fighting the globalists.
[02:16:19.554 --> 02:16:20.494]  We're winning the battles.
[02:16:20.855 --> 02:16:21.735]  We're having huge effects.
[02:16:21.795 --> 02:16:24.017]  Plus, these are amazing products.
[02:16:25.029 --> 02:16:26.389]  That will enrich and empower your life.
[02:16:26.449 --> 02:16:29.350]  I was on with Elon Musk for two and a half hours about eight days ago.
[02:16:29.730 --> 02:16:34.152]  I said, he said, I don't know the term we should use for being against this depopulation New World Order.
[02:16:34.172 --> 02:16:36.872]  And I said, how about Team Humanity?
[02:16:36.892 --> 02:16:38.453]  He said, yeah, let's call it Team Humanity.
[02:16:38.473 --> 02:16:39.473]  So I'm making some shirts.
[02:16:39.533 --> 02:16:40.513]  I'm sending some to him.
[02:16:40.574 --> 02:16:41.574]  They're getting printed right now.
[02:16:41.594 --> 02:16:44.775]  You'll get them after Christmas, but pretty close after Christmas, probably before the new year.
[02:16:44.915 --> 02:16:45.495]  Order them now.
[02:16:45.595 --> 02:16:49.536]  It's a black shirt that says Team Humanity on the top, under it, InfoWars.com.
[02:16:49.676 --> 02:16:51.297]  And it has a nuclear family in the middle.
[02:16:51.477 --> 02:16:52.557]  It says Team Humanity on the back.
[02:16:52.637 --> 02:16:53.597]  It's a unisex shirt.
[02:16:53.717 --> 02:16:54.698]  It'll fund the operation.
[02:16:54.718 --> 02:16:55.698]  It's a fundraiser shirt.
[02:16:55.758 --> 02:16:57.879]  Please go and get the shirt today.
[02:16:57.999 --> 02:16:58.879]  Team Humanity.
[02:16:58.899 --> 02:16:59.859]  Two different designs.
[02:17:00.040 --> 02:17:03.461]  InfoWarsTore.com or AAA253-3139.
[02:17:04.461 --> 02:17:08.983]  Also, please do not forget that my book has gone number one on a bunch of the different subcharts.
[02:17:09.003 --> 02:17:10.663]  I want to push it all the way because it has a big effect.
[02:17:10.703 --> 02:17:12.784]  The Great Awakening Part 2 of The Great Reset.
[02:17:12.824 --> 02:17:13.544]  Twice as long.
[02:17:13.604 --> 02:17:14.544]  The Plan to Defeat the Globalists.
[02:17:14.584 --> 02:17:15.685]  Watch the Next Great Renaissance.
[02:17:15.725 --> 02:17:16.365]  The Great Awakening.
[02:17:16.445 --> 02:17:19.066]  InfoWarsTore.com or if you want to get it, Amazon.com.
[02:17:19.246 --> 02:17:25.670]  And just don't forget, for big fans of it, TurboForce is 10 hours of clean energy, the highest quality, best products, and ingredients.
[02:17:25.690 --> 02:17:26.410]  It'll blow you away.
[02:17:26.470 --> 02:17:30.733]  TurboForce is back in stock at InfowarsStore.com or call toll free, 888-253-3139.
[02:17:33.669 --> 02:17:36.290]  Tapwater is turning the frogs gay and will turn you gay too.
[02:17:36.350 --> 02:17:37.931]  First off, gay people are awesome.
[02:17:38.071 --> 02:17:39.472]  I don't think that's a problem at all.
[02:17:39.932 --> 02:17:44.774]  And secondly, if you noticed at the end of that video, he advertises water filters.
[02:17:46.275 --> 02:17:46.695]  Interesting.
[02:17:47.295 --> 02:17:52.137]  I have an opportunity for viewers and listeners that is the best in my 23 years on air.
[02:17:54.713 --> 02:17:56.274]  Obviously, water filtration is a great thing.
[02:17:56.334 --> 02:17:56.915]  It's a good thing.
[02:17:56.955 --> 02:18:00.178]  And I've had water filtration sponsors since the day I got on air.
[02:18:00.738 --> 02:18:03.160]  And over the years, I learned a lot about water filtration.
[02:18:03.180 --> 02:18:04.241]  I learned what the best was.
[02:18:04.921 --> 02:18:18.192]  And Alexa Pure family of stainless steel gravity filters take the already decent and good systems that were out there and took it to the next level of quality, durability, customer service, replacement filters, you name it.
[02:18:18.693 --> 02:18:23.637]  Now, the Alexa Pure Pro is their biggest, nicest stainless steel unit that does the most gallons an hour.
[02:18:23.817 --> 02:18:27.639]  For your home, business, your kitchen, your RV, whatever.
[02:18:27.719 --> 02:18:28.259]  It's amazing.
[02:18:28.779 --> 02:18:31.120]  Cuts out all the bad stuff, leaves the good stuff in, the good minerals.
[02:18:31.620 --> 02:18:33.821]  This is the gift of life, the gift of health.
[02:18:33.921 --> 02:18:34.441]  It's amazing.
[02:18:34.521 --> 02:18:41.364]  Alexa Pure Pro at InfoWarsLife.com or InfoWarsStore.com or call 888-253-3139.
[02:18:41.544 --> 02:18:47.447]  I don't like them putting chemicals in the water that turn the freaking frogs gay!
[02:18:47.487 --> 02:18:48.407]  Do you understand?
[02:18:52.431 --> 02:18:54.431]  Gay frogs, friggin' frogs, BOO!
[02:18:54.431 --> 02:18:55.431]  It's not funny!
[02:18:55.431 --> 02:18:57.431]  I'm gonna say it real slow for ya.
[02:18:57.431 --> 02:18:59.431]  GAY FROGS!
[02:18:59.431 --> 02:19:12.431]  Won't you fight for your life?
[02:19:12.431 --> 02:19:19.431]  Gay frogs, friggin' frogs, I don't like 'em frogs!
[02:19:19.431 --> 02:19:25.431]  Gay friggin' frogs, frogs!
[02:19:25.431 --> 02:19:30.431]  Friggin' frog crap!
[02:19:30.431 --> 02:19:32.431]  Won't you fight the frogs?
[02:19:32.431 --> 02:19:34.431]  It's not funny!
[02:19:34.431 --> 02:19:37.431]  I'm gonna say it real slow for ya.
[02:19:37.431 --> 02:19:39.431]  FROGS!
[02:19:39.982 --> 02:19:41.403]  ...for yourself.
[02:19:41.463 --> 02:19:44.024]  I mean, this is what they're... What do you think tap water is?
[02:19:44.084 --> 02:19:45.265]  It's a gay bomb, baby!
[02:19:45.285 --> 02:19:50.007]  And I'm not saying people didn't naturally have homosexual feelings.
[02:19:50.307 --> 02:19:51.988]  I'm not even getting into it, quite frankly.
[02:19:52.008 --> 02:19:53.209]  I mean, give me a break!
[02:19:53.689 --> 02:19:58.452]  You think I'm, like, shocked by it so I'm up here bashing it because I don't like gay people?
[02:19:58.772 --> 02:20:02.694]  I don't like them putting chemicals in the water that turn the friggin' frogs gay!
[02:20:04.474 --> 02:20:08.555]  Leading a frontal assault on the lies of the New World Order.
[02:20:08.894 --> 02:20:10.894]  It's Alex Jones.
[02:20:10.894 --> 02:20:25.894]  [Jazz music]
[02:20:25.894 --> 02:20:27.894]  Well, Merry Christmas everybody.
[02:20:28.260 --> 02:20:29.541]  It's December 25th.
[02:20:32.186 --> 02:20:46.945]   2023 just it's amazing that this insane year is almost over and it's been a rough one but I really think deep down I know that we've turned the corner in 2023 now it doesn't mean things are gonna get perfect But we've begun to really get the initiative.
[02:20:46.985 --> 02:20:48.186]  The Great Awakening is here.
[02:20:48.206 --> 02:20:52.230]  I want to thank you all for joining us on this Christmas.
[02:20:52.270 --> 02:20:59.437]  Very, very blessed that you would think to even tune in on this blessed day to remember our Lord and Savior's birth, Jesus Christ.
[02:21:00.098 --> 02:21:02.100]  So I got something really special for you today.
[02:21:03.041 --> 02:21:07.999]   We've got a Big interview that I did last week with Royce White.
[02:21:08.059 --> 02:21:10.420]  Really a thoughtful, informative individual.
[02:21:10.940 --> 02:21:12.280]  And then we've got Russell Brand.
[02:21:12.300 --> 02:21:13.321]  It was an amazing interview.
[02:21:13.361 --> 02:21:14.221]  And Elijah Schaefer.
[02:21:14.701 --> 02:21:20.303]  That is all coming up on this special Christmas Day transmission.
[02:21:20.323 --> 02:21:24.344]  So let's go ahead and kick it off right now with Royce White.
[02:21:25.065 --> 02:21:28.306]  Today we have another incredible family and friends guest.
[02:21:28.726 --> 02:21:30.807]  None other than the great Alex Jones.
[02:21:32.523 --> 02:21:33.483]  What more can I say?
[02:21:33.964 --> 02:21:34.904]  What could I even say?
[02:21:35.104 --> 02:21:36.585]  It's Alex Jones, ladies and gentlemen.
[02:21:37.265 --> 02:21:39.786]  It's Alex Jones on Please Call Me Crazy.
[02:21:40.786 --> 02:21:46.289]  The OG of being called crazy and later on being proven true.
[02:21:47.169 --> 02:21:49.370]  More true and more right than most of us would like.
[02:21:50.050 --> 02:21:56.173]  And that's part of the reason why we allow the establishment to tell us that people like Alex are crazy or that we shouldn't listen.
[02:21:58.018 --> 02:22:00.859]  It's not because they're crazy or not because they're not telling the truth.
[02:22:00.939 --> 02:22:03.541]  It's the truth.
[02:22:05.121 --> 02:22:09.604]  The truth is exactly what they don't want us to know.
[02:22:10.964 --> 02:22:14.566]  I hope you enjoy the interview as much as I know I'm going to.
[02:22:14.626 --> 02:22:16.667]  I always enjoy talking with Alex Jones.
[02:22:19.748 --> 02:22:21.029]  It doesn't get much better.
[02:22:21.409 --> 02:22:32.197]   I mean, as a young man who is now in the broadcasting and podcast world, Doesn't get much better than being able to interview somebody legendary like Alex Jones.
[02:22:32.278 --> 02:22:34.139]  I think the conversation is going to be great.
[02:22:34.159 --> 02:22:34.980]  I hope you enjoy it.
[02:22:35.000 --> 02:22:37.463]  I hope you're getting ready for a great holiday with your family.
[02:22:38.123 --> 02:22:47.553]  And I hope this sends you into it with a ray of hope, a beacon of hope, encouragement, guidance, leadership, all of the above.
[02:22:47.613 --> 02:22:50.476]  So without further ado, the great Alex Jones.
[02:22:51.280 --> 02:22:58.343]  Welcome back, Alex Jones, the great Alex Jones, for your second appearance on Please Call Me Crazy.
[02:22:58.363 --> 02:23:00.844]  I'm sorry, we're happy to have you back again.
[02:23:01.024 --> 02:23:11.428]  Reinstated on X recently was the huge news, but more importantly, every day we see more and more of what Alex Jones has talked about and predicted come true.
[02:23:11.928 --> 02:23:20.792]  The latest news over the last 24 to 72 hours has been Trump being disqualified there in Colorado from the ballot.
[02:23:21.612 --> 02:23:23.814]  Which we can't really say were surprised happened.
[02:23:24.194 --> 02:23:29.178]  I was actually more surprised that in Minnesota They ruled to allow him on the ballot.
[02:23:29.198 --> 02:23:48.652]   I thought for sure Minnesota would go in the same direction as Colorado but obviously we're seeing a desperate attempt from the deep state and the establishment and the globalists to railroad any chance for there to be a A nationalist populist movement here in America under the leadership or through the leadership of Donald Trump, or at least his candidacy, you know.
[02:23:49.112 --> 02:23:50.953]  So, you know, welcome back on the show.
[02:23:51.614 --> 02:23:55.036]  I want to get your take first on this ballot situation.
[02:23:55.516 --> 02:23:56.797]  What do you think it means?
[02:23:56.877 --> 02:23:57.797]  Where do you see it headed?
[02:23:59.038 --> 02:24:00.219]  And let's go from there.
[02:24:00.239 --> 02:24:01.279]  It's good to see you again, man.
[02:24:02.180 --> 02:24:03.120]  Good to be here, Royce.
[02:24:03.140 --> 02:24:05.261]  I mean, this is really a Rosetta Stone.
[02:24:05.862 --> 02:24:07.363]  People don't know what the Rosetta Stone is.
[02:24:08.658 --> 02:24:15.842]  Decipher a lot of the ancient symbols and hieroglyphs until they found the Rosetta Stone that was the code key to do it.
[02:24:16.043 --> 02:24:21.506]  Or I liken it to a skeleton key, a key that opens a lot of different locks.
[02:24:22.366 --> 02:24:25.228]  Or you can see it as a keyhole where you can look through and see what's going on.
[02:24:26.229 --> 02:24:30.511]  So the Deep State's been going on for a long time in this country.
[02:24:30.551 --> 02:24:31.712]  This country's far from perfect.
[02:24:32.072 --> 02:24:41.243]   There's always been elites and secret societies and things, but now They killed Kennedy, they sold out our jobs to China, but now they've really revealed themselves.
[02:24:41.903 --> 02:24:52.089]  And what the Donald Trump movement, he just kind of rode in like a surfer on a populist awakening of the Tea Party and Ron Paul and all the things that came before it, the John Birch Society.
[02:24:53.731 --> 02:25:00.935]  He rode in on that, but it symbolizes really the Great Awakening and people becoming aware and not being naive.
[02:25:00.975 --> 02:25:12.356]   And so the 90 plus indictments and all the fake impeachments and All the fake civil lawsuits, and Trump having trials where there's no jury, and the judge says, I already found you guilty.
[02:25:13.277 --> 02:25:18.919]  That has really taken the blinders off, really taken the mask off, really revealed what's going on.
[02:25:18.979 --> 02:25:22.580]  So this is the end of naivete, at least for thinking people.
[02:25:23.261 --> 02:25:25.121]  And so that's where we are right now.
[02:25:25.341 --> 02:25:27.702]  And like I said, Minnesota did not vote to take him off the ballot.
[02:25:28.102 --> 02:25:30.703]  They got California trying it right now, and Colorado just did it.
