[00:00:00.000 --> 00:00:27.359]  [MUSIC PLAYING]
[01:28:26.087 --> 01:28:27.048]  They don't like Pence.
[01:28:27.428 --> 01:28:29.149]  Because Pence is against abortion.
[01:28:29.490 --> 01:28:30.751]  Pence is against abortion.
[01:28:31.131 --> 01:28:33.793]  He's against homosexuality or the gay movement.
[01:28:34.133 --> 01:28:39.997]  So now, you think that Democrats are going to jump the fence and now vote for you?
[01:28:40.017 --> 01:28:40.978]  Nah.
[01:28:41.258 --> 01:28:43.600]  You will always be known as a traitor.
[01:28:44.000 --> 01:28:48.043]  From now to the time you die, you'll be known as a traitor.
[01:28:49.002 --> 01:28:51.423]  A Benedict Arnold, a traitor.
[01:28:52.443 --> 01:28:52.763]  That's it.
[01:28:53.903 --> 01:29:08.627]  And then, as I said, when you were with me, I think now seven weeks ago, probably seven or eight, and we talked about it at length, our governor needs to just step this one out, which I mean, I don't think he's showing anything in the polls, and wait to 2028.
[01:29:10.643 --> 01:29:32.306]   If there's anything there for him to run for because I'm just promise you right now if they get what they want if they if Biden somebody said well Biden's not fit to run if they put Kamala in or they bring big Mike back You know, I mean, who knows what they're going to do with this thing.
[01:29:32.346 --> 01:29:33.386]  You have no clue.
[01:29:33.866 --> 01:29:34.867]  But they don't really care.
[01:29:35.147 --> 01:29:39.368]  As you know, Klaus Schwab says, we're coming to a time when we're not going to have elections anymore.
[01:29:39.668 --> 01:29:43.129]  We'll just know who's supposed to be there and who's supposed to be in power.
[01:29:43.329 --> 01:29:44.349]  Well, that's not how America works.
[01:29:44.369 --> 01:29:46.429]  And by the way, since you mentioned that, it's too powerful.
[01:29:47.349 --> 01:29:50.570]  Since you mentioned it's too powerful, guys, I played it last Friday.
[01:29:51.110 --> 01:29:58.184]   Get Klaus Schwab saying he was talking to Sergei Brin of Google, the co-founder, and Sergei Brin's nodding.
[01:29:58.605 --> 01:29:59.947]  We're just not going to have elections now.
[01:30:00.107 --> 01:30:02.311]  AI will decide how you're going to vote and tell you.
[01:30:02.331 --> 01:30:04.875]  I mean, it's a total borg.
[01:30:05.456 --> 01:30:05.917]  Give up.
[01:30:05.957 --> 01:30:06.738]  We're going to roll over you.
[01:30:06.778 --> 01:30:07.920]  While they get that clip.
[01:30:08.962 --> 01:30:11.945]  What do you make of Jack Smith and this January 6th indictment?
[01:30:12.005 --> 01:30:15.908]  I mean, they're... Trump is, like, triple down, quadruple down.
[01:30:15.928 --> 01:30:18.390]  He is just totally annihilating them.
[01:30:18.410 --> 01:30:19.471]  They're trying to gag him.
[01:30:20.231 --> 01:30:25.015]  Spirit level, gut level, not even temporal, not even... As a human, great analysis.
[01:30:25.095 --> 01:30:31.641]  What does the Holy Spirit tell you right now, first response, which he always knows the best, from the Holy Spirit, what's going to happen to Trump?
[01:30:33.923 --> 01:30:34.083]  I mean...
[01:30:34.924 --> 01:30:45.008]  I don't know what's going to happen with Georgia, because Georgia might be a little different, because they want to even do a mugshot with Georgia when he goes to, when they indict him, his fourth indictment.
[01:30:45.686 --> 01:30:48.247]  When they dyed him for the fourth time, he has to go there.
[01:30:48.267 --> 01:30:49.887]  They want to do a mugshot fingerprints.
[01:30:50.487 --> 01:30:52.888]  So, obviously, it's going to be a little different than what just happened.
[01:30:53.388 --> 01:30:56.349]  Pelosi says that when he landed in D.C.
[01:30:56.409 --> 01:30:57.629]  that he was a scared puppy.
[01:30:57.930 --> 01:30:58.790]  I saw the footage.
[01:30:58.850 --> 01:31:00.050]  He didn't look scared to me.
[01:31:00.210 --> 01:31:09.073]  He was actually at Bedminster playing golf with some friends of mine just before he threw down... Well, Roger Stone, Hank, he says Trump is... He's known him 45 years.
[01:31:09.113 --> 01:31:10.533]  He says Trump is supercharged.
[01:31:11.233 --> 01:31:12.374]  Trump is not a scared puppy.
[01:31:12.654 --> 01:31:12.954]  Yeah.
[01:31:13.846 --> 01:31:17.431]  Okay, I was supposed to be at Bedminster that day, but I couldn't.
[01:31:17.491 --> 01:31:18.713]  Alex, we're getting everything ready.
[01:31:18.773 --> 01:31:19.654]  There's so much happening.
[01:31:19.694 --> 01:31:21.457]  The university just opened this week.
[01:31:22.018 --> 01:31:26.324]  I was there with you when you took the call and got invited by Trump to there.
[01:31:26.364 --> 01:31:26.925]  You couldn't go.
[01:31:28.829 --> 01:31:39.613]  Yeah, so the bottom line is, I think this January the 6th thing filed by our friend there, not our friend, but our friend in D.C., I think it's all going to fail.
[01:31:40.013 --> 01:31:42.674]  I think when it goes to the Supreme Court, they have to throw it out.
[01:31:42.914 --> 01:31:43.674]  There's nothing there.
[01:31:44.215 --> 01:31:45.915]  So basically it's all bogus.
[01:31:46.575 --> 01:31:48.096]  I'm not sure about the Georgia thing.
[01:31:48.156 --> 01:31:50.197]  I don't know what's going to happen with the Georgia deal.
[01:31:50.517 --> 01:31:56.299]  But nonetheless, January the 6th was based on misinformation.
[01:31:57.020 --> 01:31:59.061]  That Russia was Russian collusion.
[01:31:59.121 --> 01:32:00.201]  That's all been proven.
[01:32:00.722 --> 01:32:06.364]  So therefore, if that's all been proven, then January 6th should be null and void at this juncture.
[01:32:06.864 --> 01:32:12.147]  And just, Trump, they already decided that Trump didn't try to overthrow the government.
[01:32:12.167 --> 01:32:16.929]  So how has he been charged for something that has already been decided that he didn't do?
[01:32:17.809 --> 01:32:20.911]  So it's all just a kabuki theater.
[01:32:21.858 --> 01:32:33.823]  Continue doing what they want to do to try to stop him, but he's going up in the polls, the crowds are growing, even though they don't like to admit it, but people are tired of this nonsense, and you know, America's for the underdog.
[01:32:33.843 --> 01:32:35.604]  But you just said it, they're so stupid!
[01:32:36.124 --> 01:32:40.286]  The worst thing they could do in Georgia is perp walk him, or hold him in jail.
[01:32:40.386 --> 01:32:44.808]  Why doesn't the devil... I asked you this when we were having dinner with you and my wife.
[01:32:46.164 --> 01:33:08.769]  Your wife and my wife, and I said, why does the devil, we were talking about prominent people that have been under demonic attack, who weren't even Christians, now made them Christian, and you say, the devil's kind of stupid, he is not omnipresent, he'll just explain that, because, I mean, you and I aren't that smart compared to God, we're nothing, but we're way smarter than the globalists, don't they get that if they perp-walk him and mugshot him, that he goes up ten more points?
[01:33:09.149 --> 01:33:10.669]  I mean, I could, that's easy to say.
[01:33:13.821 --> 01:33:14.742]  Look, who knows?
[01:33:15.002 --> 01:33:16.624]  Look, I just know they're frantic.
[01:33:17.265 --> 01:33:19.267]  So when you're frantic, you do crazy stuff.
[01:33:19.407 --> 01:33:28.318]  And the problem that we have is a legal system that's corrupted that lawyers would even file a frivolous lawsuit based on nothing.
[01:33:29.016 --> 01:33:33.340]  That any person with any intelligence would say this is out of court.
[01:33:33.460 --> 01:33:34.340]  Throw it out.
[01:33:34.380 --> 01:33:35.601]  This is based on nothing.
[01:33:36.102 --> 01:33:37.143]  There's nothing here.
[01:33:37.563 --> 01:33:38.123]  Throw it out.
[01:33:38.684 --> 01:33:42.267]  And I mean, you know how they've tried to get Trump.
[01:33:42.627 --> 01:33:44.108]  From before, while he was running.
[01:33:44.528 --> 01:33:46.610]  Trump is this, Trump is that, Trump is this, Trump is that.
[01:33:46.650 --> 01:33:47.531]  He still got elected.
[01:33:48.101 --> 01:34:04.033]  So now, through a virus, or COVID-19, and the whole lockdowns, which again, I just did my news Sunday morning, I played the clip just as a way of remembrance of when Biden was being inaugurated.
[01:34:04.053 --> 01:34:10.638]  There was nobody there, it was just National Guard, probably about 2,000 National Guard there, with about a hundred people present.
[01:34:11.798 --> 01:34:14.919]  And the reporter was saying, is this very surreal today?
[01:34:15.179 --> 01:34:17.720]  We've probably never seen anything like this in American history.
[01:34:18.180 --> 01:34:25.563]  There's nobody here and they are now swearing the President in at his inauguration and there's nobody there.
[01:34:26.423 --> 01:34:29.304]  And so, you see that happening now?
[01:34:29.344 --> 01:34:29.964]  Where's Biden?
[01:34:30.244 --> 01:34:31.565]  You don't see him campaigning?
[01:34:31.925 --> 01:34:33.025]  You don't see him doing anything?
[01:34:33.045 --> 01:34:34.806]  He doesn't want to meet with people?
[01:34:34.886 --> 01:34:36.166]  Doesn't want to talk to the press?
[01:34:36.907 --> 01:34:37.567]  Doesn't nothing?
[01:34:38.212 --> 01:34:40.054]  And so that's what's going to take place again.
[01:34:40.234 --> 01:34:50.163]  They're going to try to snow job, and they used... yeah, they... I mean, this is, it's laughable that, and... I totally agree.
[01:34:50.203 --> 01:34:58.891]  Since you mentioned it, Pastor, I want you to get back to that in a moment, but since you mentioned it, I want to back up everything you're saying.
[01:34:59.432 --> 01:35:09.046]   Here is Klaus Schwab a few weeks ago, Saying we're going to have AI decide elections, this predictive system, it'll tell you what you were going to vote.
[01:35:09.126 --> 01:35:10.546]  I mean, talk about a snow job.
[01:35:10.847 --> 01:35:11.887]  Talk about gaslighting.
[01:35:12.767 --> 01:35:14.268]  That sounds insane to the listeners.
[01:35:15.008 --> 01:35:15.648]  It's true, though.
[01:35:15.768 --> 01:35:16.588]  Patrick Brown's right.
[01:35:16.608 --> 01:35:18.709]  I want to back you up because this is so crazy.
[01:35:18.749 --> 01:35:19.049]  Here it is.
[01:35:20.242 --> 01:35:27.447]  So technology now is and digital technologies mainly have an analytical power.
[01:35:27.547 --> 01:35:35.733]  Now we go into a predictive power and we have seen the first examples and your company very much involved into it.
[01:35:36.253 --> 01:35:39.716]  But since the next step could be to go into a prescriptive.
[01:35:40.815 --> 01:35:51.664]  Mode which means You you do not even have to have elections anymore because you can already predict what?
[01:35:51.704 --> 01:35:59.770]  Predict and afterwards you can say why do we need elections because we know what the result will be Can you imagine such a world?
[01:36:03.049 --> 01:36:11.973]  No, Professor Epstein, three years ago before the 2020 election, not Jeffrey Epstein, a different top computer scientist said, Google itself can steal elections.
[01:36:11.993 --> 01:36:16.295]  30-40 point swing by not letting you see conservatives, their ideas, or blocking them.
[01:36:16.795 --> 01:36:17.515]  They did that.
[01:36:17.575 --> 01:36:20.456]  So the meddling is not letting us have the Hunter Biden laptop.
[01:36:20.856 --> 01:36:23.097]  That's emblematic of thousands of things they did.
[01:36:23.538 --> 01:36:31.001]  Blocking 50 million posts on Facebook, talking about COVID being a lie, or the shots being a lie, or the therapeutics being suppressed.
[01:36:31.889 --> 01:36:35.892]  So, here they are, out of one side of their mouth, we don't need elections anymore.
[01:36:35.912 --> 01:36:40.056]  And out of the other side of their mouth, if you question an election, you're a terrorist.
[01:36:40.896 --> 01:36:44.219]  This doesn't seem to be working with the people, Pastor Brown.
[01:36:46.441 --> 01:36:47.522]  People are not buying it.
[01:36:47.962 --> 01:36:53.146]  And hey, that last clip we played where Biden was speaking in his inauguration, Pence was sitting there.
[01:36:53.566 --> 01:36:56.769]  Remember, Pence went that day and said he felt that he should go there.
[01:36:57.149 --> 01:36:59.291]  If you just let it go on, you'll see the back of his head.
[01:37:00.386 --> 01:37:03.012]  It's a wonder he didn't have a fly on that day.
[01:37:03.032 --> 01:37:03.934]  See?
[01:37:03.975 --> 01:37:04.596]  Pants went!
[01:37:05.333 --> 01:37:08.094]  He went to that inauguration.
[01:37:08.554 --> 01:37:17.377]  So, it would seem to me, and let me just say this, when I, do you remember when I broke the story of how they wanted to kill the President?
[01:37:17.857 --> 01:37:19.057]  And that thing went viral?
[01:37:19.498 --> 01:37:26.040]  And I was walking in the Congress, and I met with one of the top Congressmen, and he said they're going to stroke the President now.
[01:37:26.080 --> 01:37:26.680]  I said, what do you mean?
[01:37:26.900 --> 01:37:33.102]  They said he's going to have a stroke, and Mike Pence will be President, and Paul Ryan will be Vice President.
[01:37:33.522 --> 01:37:50.695]  And that was all, that was the talk on the Hill 2017 by Republican members of Congress that told me to my face, they said the bill, the health bill that they said was Trump's was actually Paul Ryan's bill that was written.
[01:37:50.715 --> 01:38:05.086]   So I mean, Unfortunately, I went, I walked behind the scenes, I talked to people behind the scenes, and they just said, there were many of the congressmen that were trying to get to Trump, but the people around Trump were blocking Trump from ever hearing what was actually going on in Congress.
[01:38:05.106 --> 01:38:06.466]  Well, that's right, and let me back you up.
[01:38:06.806 --> 01:38:16.689]  At that same time, Brennan and Clapper and a bunch of them had a press conference on C-SPAN, and they said, he'll be gone in a few months, and they said, you mean impeachment?
[01:38:16.709 --> 01:38:17.410]  They said, no.
[01:38:17.930 --> 01:38:19.230]  They meant, you meant assassination?
[01:38:19.270 --> 01:38:20.250]  They just started laughing.
[01:38:20.531 --> 01:38:21.631]  So they were trying it then.
[01:38:23.812 --> 01:38:28.496]  Yeah, and you know, people don't know there were 27 attempts on Trump's life.
[01:38:28.876 --> 01:38:29.997]  27 attempts on his life.
[01:38:30.838 --> 01:38:37.684]  And that's why when you see him stop at a burger joint or a pizza place, it's not because he just loves junk food.
[01:38:38.404 --> 01:38:41.467]  Trump actually likes elegant things.
[01:38:42.173 --> 01:38:44.955]  But there was a reason why he stopped at a burger place.
[01:38:45.396 --> 01:38:48.518]  Because he knew no one knew he was going to stop at that burger place.
[01:38:48.738 --> 01:38:49.639]  It's funny you say that.
[01:38:49.699 --> 01:38:53.142]  I was told by high level Secret Service that Trump said that.
[01:38:53.202 --> 01:38:57.426]  He would send minor aides out to not tell them who it was for.
[01:38:57.766 --> 01:39:02.570]  And that's why he would just eat from local restaurants and fast food because he couldn't trust the food.
[01:39:04.269 --> 01:39:05.870]  Okay, so here's what happened.
[01:39:05.910 --> 01:39:07.090]  I mean, people have told me this.
[01:39:07.130 --> 01:39:16.314]  So they're bringing in a tray full of burgers and then, say, Mike Pompeo would pick up a burger and about to eat it, Trump would grab that from Pompeo.
[01:39:17.426 --> 01:39:24.971]  He would grab that and eat Pompeo's burger because he knew that that burger was safe.
[01:39:25.391 --> 01:39:26.212]  Do you understand what I'm saying?
[01:39:26.672 --> 01:39:27.833]  So Trump's not stupid.
[01:39:28.053 --> 01:39:29.174]  And that's not funny.
[01:39:29.194 --> 01:39:32.836]  The whole history, they'd have poison tasters, the royal families.
[01:39:33.577 --> 01:39:35.738]  The media makes a joke when I say Trump will be assassinated.
[01:39:35.998 --> 01:39:37.179]  Why does he have secret service?
[01:39:37.359 --> 01:39:37.820]  Obviously.
[01:39:38.440 --> 01:39:39.401]  And that's my next concern.
[01:39:39.421 --> 01:39:40.381]  What does your spirit tell you?
[01:39:40.401 --> 01:39:41.222]  What's the Holy Ghost tell you?
[01:39:41.682 --> 01:39:42.563]  He's going to win.
[01:39:43.063 --> 01:39:44.224]  He's going to pardon himself.
[01:39:45.365 --> 01:39:46.686]  Their next move is assassination.
[01:39:46.706 --> 01:39:47.146]  They're going to try.
[01:39:49.327 --> 01:39:53.148]  Yeah, I mean, I have not even probed that side of things.
[01:39:53.208 --> 01:39:59.110]  I mean, because, you know, I had that open vision where the Lord told me he didn't care who was in the White House and who was in this agency.
[01:40:00.170 --> 01:40:04.092]  I mean, obviously, out of everybody, I like Trump.
[01:40:04.392 --> 01:40:06.793]  I didn't agree with him on anything on the vaccination.
[01:40:06.833 --> 01:40:08.293]  So that's where he lost me.
[01:40:08.833 --> 01:40:15.716]  I stopped watching his rhetoric with him and Fauci and the lady with the scarf.
[01:40:15.776 --> 01:40:16.236]  What's her name?
[01:40:17.185 --> 01:40:19.146]  And so I just couldn't tolerate that.
[01:40:19.186 --> 01:40:30.374]  And Mike Pence, basically when Trump made Pence the head of COVID Commission, he should have let him, if Trump had never been seen, let Pence hang himself with daily reports.
[01:40:32.395 --> 01:40:34.857]  Pence would have hung himself, publicly.
[01:40:36.098 --> 01:40:42.942]  But Trump kept coming in there, so he became the face of COVID when he should have let Pence become the face of COVID.
[01:40:43.122 --> 01:40:44.744]  And that's unfortunate, obviously.
[01:40:45.968 --> 01:40:49.251]  You know, that's one thing that I just took, I can't get over.
[01:40:49.491 --> 01:40:51.132]  It still bothers me immensely.
[01:40:51.613 --> 01:40:54.215]  But there's no doubt the system is after Trump now.
[01:40:54.355 --> 01:40:57.197]  Why are they, Pastor, why are they so scared of Trump?
[01:40:59.278 --> 01:41:03.462]  Because they know that he's dismantling, or was dismantling, everything that they were doing.
[01:41:03.982 --> 01:41:11.508]  And the problem is when you get a leader that speaks openly, plainly, in the language of the people, the people love that.
[01:41:12.008 --> 01:41:20.625]   When a leader gets up and talks, Not what the people want to hear, but what he's being told to from the teleprompter.
[01:41:21.806 --> 01:41:24.450]  I mean, I just saw the tweet from Hillary Clinton.
[01:41:24.751 --> 01:41:30.540]  It just said, yeah, Bidenomics, Bidenomics at work.
[01:41:31.152 --> 01:41:35.556]  And then she lists all these things that Bidenomics has done.
[01:41:35.616 --> 01:41:37.838]  I mean, this was just tweeted just shortly.
[01:41:38.258 --> 01:41:40.080]  Hillary Clinton, if I can find it for you.
[01:41:40.100 --> 01:41:41.541]  I mean, this is the lies.
[01:41:41.901 --> 01:41:44.043]  This is what's being pushed.
[01:41:44.584 --> 01:41:45.805]  And everybody just believes it.
[01:41:45.885 --> 01:41:47.526]  And mainstream media, of course, carries it.
[01:41:48.487 --> 01:41:51.530]  I'm not able to find that tweet right now, but it's Hillary Clinton.
[01:41:51.570 --> 01:41:53.051]  Well, Pastor, we've only got a few minutes left.
[01:41:54.913 --> 01:42:05.687]  If you can, I know you're on a roller coaster thing in Africa, but anytime you've got a good connection, 10 minutes, 20 minutes, 30 minutes, 5 hours if you've got it, I really want you to report for us from Africa.
[01:42:07.249 --> 01:42:09.792]  Revival.com, Revival.com, we've only got about 2 minutes.
[01:42:12.119 --> 01:42:13.540]  Well, let me tell you what I've just done.
[01:42:13.580 --> 01:42:19.983]  I've just got the whole broadcast thing to carry with me to broadcast from whichever country I'm in and to go live.
[01:42:20.483 --> 01:42:26.646]  So, I'll have my team contact your team and say we've got a good connection and that we can come on live.
[01:42:26.766 --> 01:42:28.827]  Now, obviously, we're going to look at the time.
[01:42:28.847 --> 01:42:29.988]  See, we're in the spirit right now.
[01:42:30.048 --> 01:42:31.728]  So, sir, you command my show.
[01:42:31.748 --> 01:42:33.969]  I love you so much and you're doing such a great job.
[01:42:34.470 --> 01:42:35.050]  Anytime.
[01:42:35.110 --> 01:42:35.770]  We can tape it.
[01:42:35.790 --> 01:42:36.551]  We can do it live.
[01:42:37.091 --> 01:42:40.553]  Anytime you've got to dispatch to America, do it obviously at Revival.com.
[01:42:40.573 --> 01:42:41.213]  You're a great church.
[01:42:41.693 --> 01:42:48.825]  But anytime you're ready, you call us with just an hour or so notice whether we're live or not live, or you can send us reports and we will air it here.
[01:42:50.450 --> 01:42:51.390]  Okay, okay.
[01:42:51.670 --> 01:43:01.833]  And listen, Alex, as you know, we tell people all the time, it's time for people to get their heart right with the Lord and invite Jesus into their life, because time is short.
[01:43:01.993 --> 01:43:03.553]  We live in the lost days.
[01:43:03.633 --> 01:43:06.794]  As you read the scripture, Jesus is coming very, very soon.
[01:43:07.354 --> 01:43:08.674]  And somebody said, I don't believe that.
[01:43:08.714 --> 01:43:13.255]  Well, your life put in today, and then he would have come for you, basically.
[01:43:13.595 --> 01:43:17.376]  So if you don't know Jesus right now, just invite him into your heart.
[01:43:17.396 --> 01:43:19.557]  Just say, Dear Lord Jesus, forgive me of my sin.
[01:43:20.257 --> 01:43:21.317]  Wash me in your blood.
[01:43:21.878 --> 01:43:22.678]  Cleanse me now.
[01:43:23.098 --> 01:43:24.719]  From this day, I will serve you.
[01:43:25.299 --> 01:43:27.600]  And from this day, I will follow you and obey you.
[01:43:27.920 --> 01:43:28.140]  Amen.
[01:43:28.180 --> 01:43:29.540]  Thank you now for saving me.
[01:43:30.060 --> 01:43:31.421]  If you prayed that prayer, that's it.
[01:43:32.101 --> 01:43:33.722]  And we'll help you.
[01:43:33.862 --> 01:43:35.362]  You can go to Revival.com.
[01:43:35.482 --> 01:43:37.923]  We'll send you a free book all about Jesus that will help you.
[01:43:37.943 --> 01:43:39.403]  And Alex, you're doing a great job.
[01:43:39.823 --> 01:43:45.265]  And I see it's like the Lord's moving some big other things around you now.
[01:43:45.805 --> 01:43:47.246]  I'm quite excited about what I see.
[01:43:49.039 --> 01:43:49.399]  I am too.
[01:43:49.419 --> 01:43:50.380]  I love you, Pastor.
[01:43:50.440 --> 01:43:51.300]  I love you so much.
[01:43:51.740 --> 01:43:56.442]  Revival.com and please, you just, I know you're busy, but please come on from Africa.
[01:43:56.502 --> 01:43:56.903]  We love you.
[01:43:56.923 --> 01:43:58.103]  We appreciate you and your whole crew.
[01:44:00.144 --> 01:44:01.224]  We'll make it a priority.
[01:44:01.424 --> 01:44:07.047]  I'll come to you live from Johannesburg, but that you can mark that down and then some of the other places.
[01:44:07.807 --> 01:44:08.408]  Thank you, sir.
[01:44:08.248 --> 01:44:28.048]  Thanks sir, we'll talk to you soon.
[01:44:28.122 --> 01:44:34.266]  The Chinese model is certainly a very attractive model for quite a number of countries.
[01:44:34.607 --> 01:44:40.510]  Real super hardcore evil demons have taken over and they've already got China and a billion and a half people.
[01:44:40.871 --> 01:44:46.795]  I'm here to meet one of the 10 million people who've seen the dark side of the social credit system.
[01:44:47.635 --> 01:44:58.321]  Investigative journalist Leo Hu, his poor social credit rating has shut down his travel options and confined him to effective house arrest in Chongqing.
[01:44:58.582 --> 01:45:05.986]  WeChat started as a messaging app, then it transformed into Chinese Facebook and then it added a ride-hailing service similar to Uber to its platform.
[01:45:06.286 --> 01:45:09.912]  And then it added banking services to its platform, and now you can use it as an ID.
[01:45:09.972 --> 01:45:15.500]  This will make your life very convenient, but at the same time, it also becomes very convenient for state security to track you.
[01:45:15.961 --> 01:45:18.585]  To combat message interceptions, they talk through emojis.
[01:45:19.026 --> 01:45:21.350]  A half-fallen rose means someone has been arrested.
[01:45:21.750 --> 01:45:23.871]  A dark moon means they're going to prison camps.
[01:45:24.211 --> 01:45:27.693]  A sun emoji means they are alive, and a flower means they have been released.
[01:45:28.154 --> 01:45:32.776]  China is positioning itself to lead the world in artificial intelligence.
[01:45:33.157 --> 01:45:36.419]  Surveillance technology is a key proving ground.
[01:45:36.819 --> 01:45:47.265]  Facial recognition, body scanning, and geo-tracking, matched with your personal data and online behavior, will power the social credit system.
[01:45:47.845 --> 01:45:50.506]  Leaving no dark corner to hide in.
[01:45:50.706 --> 01:45:52.407]  And you can say, well, this is just innovation.
[01:45:52.747 --> 01:45:54.648]  But it's not innovation the way it's being done.
[01:45:54.908 --> 01:45:55.668]  It's absolute tyranny.
[01:45:55.948 --> 01:45:56.869]  And now it's here.
[01:45:57.149 --> 01:45:58.329]  And guess who created the bill?
[01:45:58.629 --> 01:45:59.790]  Senator Blumenthal.
[01:46:00.370 --> 01:46:05.572]  He quarterbacks the government operations against me on record with the Carnegie Endowment and the CIA.
[01:46:06.032 --> 01:46:14.636]  This bill is designed to make sure that they have your home address before you can actually post about anything on the internet.
[01:46:15.156 --> 01:46:16.176]  The bill is Senate Bill 1409.
[01:46:18.116 --> 01:46:20.900]  40 senators have sponsored it, Republicans and Democrats.
[01:46:21.180 --> 01:46:22.682]  This isn't a left or right issue.
[01:46:23.022 --> 01:46:24.364]  This is a speech issue.
[01:46:24.844 --> 01:46:28.989]  And they call the bill the Kids Online Safety Act, or COSA for short.
[01:46:29.390 --> 01:46:34.276]  But in reality, this is some garbage to make sure that they know where you live when you post.
[01:46:34.736 --> 01:46:47.688]  But whether you're a conservative or a liberal or whatever you are, there are so many people going along with the New World Order who even know it's real, but they think, well, I'll just go along with it and I'll have a better lifestyle if I go along with it.
[01:46:47.808 --> 01:46:48.028]  No.
[01:46:48.248 --> 01:46:56.876]  Because we see what is happening in China right now with the social credit score, where the government is monitoring and surveilling all the people from the beginning to end.
[01:46:57.516 --> 01:47:03.762]  Everything that they do, everything, everywhere where they walk, you know, they control everything and they watch everything.
[01:47:04.242 --> 01:47:05.603]  This is the example of a tyranny.
[01:47:05.784 --> 01:47:11.729]  When the government knows everything about you, where you go, what you eat, where you enter, that's a tyrannical system.
[01:47:12.249 --> 01:47:19.516]  And we've seen this system being implemented right now under the leadership of Ursula von der Leyen, slowly but surely in the European Union.
[01:47:20.016 --> 01:47:22.058]  The green certificate was just the first step.
[01:47:22.338 --> 01:47:25.862]  There are a few more proposals right now under debate in the Parliament.
[01:47:26.243 --> 01:47:34.632]  All these things that are creating a system that will monitor, control, supervise, and condition the rights of all the European citizens.
[01:47:35.013 --> 01:47:39.338]  The heart of the market-based system is a worldwide internet ID.
[01:47:40.327 --> 01:47:41.829]  The UN's already standardized it.
[01:47:41.849 --> 01:47:43.331]  Communist China standardized it.
[01:47:43.631 --> 01:47:51.762]  And it's the Internet ID that's tied to your smartphone, your smart devices, your car, your ability to get on airplanes, get hotels, have insurance, have a job.
[01:47:52.062 --> 01:47:55.687]  And then that's tied to your carbon tax, your vaccine passport tax.
[01:47:56.576 --> 01:48:00.458]  That operates against its orders from your social credit score.
[01:48:01.019 --> 01:48:09.963]  The foundation and the structure of the entire system is based on the internet ID that is then tied to your digital ID.
[01:48:10.184 --> 01:48:19.268]   Jeff Bezos, Amazon owned Whole Foods is announcing worldwide in the next three months they're putting palm scanners in ...to be able to buy and sell.
[01:48:19.689 --> 01:48:30.233]  And in many Whole Foods and other grocery stores in Europe, they're already making you scan your phone or your hand to get in to the grocery stores, not just Whole Paycheck, as Whole Foods is known.
[01:48:34.534 --> 01:48:35.675]  That's the coolest thing ever.
[01:48:35.695 --> 01:48:37.535]  So this has already been set up for a long time.
[01:48:37.935 --> 01:48:40.236]  Now they're getting ready to go, oh, you didn't know?
[01:48:40.796 --> 01:48:44.638]  Under law, there's a whole history of what you search and what you do and where you go.
[01:48:45.330 --> 01:49:12.553]   We're talking about a republic that we're losing and it's being destroyed by design and now global corporations think we're a bunch of dumb animals and they'll incentivize accepting the world government cashless society programmable central bank digital currencies and ESG's and the rest of them because we get little credits and little prizes up front to be the first suckers to grease the Listen to me carefully and listen good.
[01:49:13.354 --> 01:49:14.255]  We're all in this together.
[01:49:15.036 --> 01:49:15.837]  Two key words.
[01:49:16.458 --> 01:49:17.419]  Alpha Gal.
[01:49:18.321 --> 01:49:22.026]  Write it down, put it on your refrigerator door, as George Trait would say.
[01:49:22.767 --> 01:49:23.828]  Alpha Gal.
[01:49:25.310 --> 01:49:26.572]  Alpha Gal.
[01:49:27.910 --> 01:49:29.250]  Let me say it five more times.
[01:49:29.770 --> 01:49:34.292]  Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal.
[01:49:34.552 --> 01:49:35.212]  Five more times.
[01:49:35.452 --> 01:49:38.993]  Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal.
[01:49:39.013 --> 01:49:40.333]  Let me say it ten more times.
[01:49:40.773 --> 01:49:46.795]  Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal, Alpha Gal.
[01:49:48.115 --> 01:49:54.888]   My greatest frustration is that I can talk to the public in the streets of the grocery store.
[01:49:55.789 --> 01:49:56.590]  Or at the gym.
[01:49:57.071 --> 01:49:57.651]  Or at church.
[01:49:59.173 --> 01:49:59.974]  Or at an airport.
[01:50:00.875 --> 01:50:03.038]  And they say, oh my gosh, you predicted everything, it's incredible.
[01:50:03.659 --> 01:50:05.802]  I can have Tucker Carlson, not named, drop and call me.
[01:50:06.523 --> 01:50:08.245]  Joe Rogan, have dinner with him Saturday.
[01:50:09.266 --> 01:50:10.267]  Oh my god, you're right about everything.
[01:50:11.107 --> 01:50:17.431]  And when I looked at Joe, I said, we're eating steaks at Eddie V's, I said, listen, what I really want to do is tell you the next thing that's coming to stop it.
[01:50:17.851 --> 01:50:20.052]  I don't want to tell you what's coming next and then have it happen.
[01:50:20.072 --> 01:50:21.953]  And then, oh my gosh, this guy knows everything.
[01:50:22.253 --> 01:50:25.075]  The enemy tells you what they're going to do.
