[00:00:00.000 --> 00:00:07.599]  [outro music]
[01:46:00.892 --> 01:46:02.753]  They don't get into power.
[01:46:03.474 --> 01:46:05.015]  People say, why don't they change?
[01:46:05.676 --> 01:46:06.876]  People don't get that.
[01:46:07.516 --> 01:46:13.117]   People don't get that that all goes back to Bern, Switzerland, too, founded in 1291 to
[01:46:13.117 --> 01:46:19.317]   launder what they stole from my people's holy temple, all that gold, all those implements.
[01:46:19.317 --> 01:46:24.796]   They created Switzerland, the Templars, and the, you know, who became the Jesuits, to
[01:46:24.796 --> 01:46:29.395]  launder that money of all the wars they caused and start.
[01:46:29.395 --> 01:46:33.617]   And the BIS decides what wars are going to go and what they're going to fund.
[01:46:33.617 --> 01:46:38.235]  You know, they funded every war and they continue to.
[01:46:38.235 --> 01:46:42.396]  But Putin, he's making a big stink on that, isn't he?
[01:46:42.396 --> 01:46:43.876]  Well, you're absolutely right.
[01:46:43.882 --> 01:46:55.050]  The Vatican admits that Switzerland actually runs the Vatican and has its paramilitary arm everywhere, and that they did, during the Crusades, using Christians, haul all the wealth of the Middle East back to them.
[01:46:55.902 --> 01:47:12.887]  Well, you can't get to Rome without passing through the Arch of Titus, it's called, and above which, if you have a picture, is the depiction of them sacking the Temple of Jerusalem, the Second Temple, and carrying the Jews to Rome as slaves.
[01:47:13.487 --> 01:47:19.669]   Most of the Jewish women who lived At that time, in Jerusalem, were carried away as sack slaves.
[01:47:19.709 --> 01:47:20.669]  They don't ever say that.
[01:47:20.769 --> 01:47:23.149]  And for those who don't know, that's 70 AD.
[01:47:23.750 --> 01:47:25.410]  70 AD, Titus sacks Rome.
[01:47:25.730 --> 01:47:31.151]  Guys, pull up the Titus Arch, Vatican, General Titus Arch, Rome.
[01:47:31.211 --> 01:47:32.051]  I've seen it myself.
[01:47:32.391 --> 01:47:33.151]  But you're dead on.
[01:47:33.311 --> 01:47:34.151]  That's another key thing.
[01:47:34.212 --> 01:47:35.612]  Explain the sacking of Jerusalem.
[01:47:36.372 --> 01:48:05.829]   Well, they destroyed the Second Temple, Rome, you know, after the Hellenist Greeks destroyed one then they got the other one and that was in Jesus time and That's our our temple menorah there And they carried it to Rome where they say it sits in the Vatican, but the Vatican denies that it does but there's big I guess I'm here as a tribal emissary of the You know history of the Jewish people.
[01:48:06.429 --> 01:48:22.372]   I know a lot about that but Yeah, they say in our tribal lore, our Jewish lore, that they're actually the tribe of Benjamin created two temple menors and hid one because they knew that the Romans would come and take it.
[01:48:22.752 --> 01:48:29.497]  So they say that tribe of Benjamin hid one and Esther was a member of the of the tribe of Benjamin.
[01:48:29.517 --> 01:48:31.579]  And so was Mordecai, her uncle.
[01:48:32.079 --> 01:48:42.180]   So they say that they're actually the real one is is Buried and safe, but the other one stolen is in the Vatican.
[01:48:42.780 --> 01:48:45.542]  What do you make of John the Revelator?
[01:48:45.602 --> 01:48:48.904]  If you really read Revelation, it describes everything perfectly.
[01:48:49.025 --> 01:48:49.265]  Wow.
[01:48:49.305 --> 01:48:50.305]  What was he jacked into?
[01:48:51.026 --> 01:48:52.107]  What do you mean jacked into?
[01:48:52.127 --> 01:48:55.429]  I mean, John the Revelator in the book of Revelation.
[01:48:55.649 --> 01:48:56.289]  Yeah.
[01:48:56.309 --> 01:49:00.192]  What's your view of Christianity and things that Jesus taught and all that?
[01:49:01.175 --> 01:49:03.116]  Well, I know everything about that, too.
[01:49:03.796 --> 01:49:08.417]  And I think that here's what I think the times we're living now, I'm just going to put it like this.
[01:49:08.497 --> 01:49:17.560]  Well, it says, you know, it says in our holy books 2000 years ago, it totally describes the times we're living in now.
[01:49:17.740 --> 01:49:25.383]  It also foretells a computer and an age of instant information and intelligence.
[01:49:25.876 --> 01:49:33.523]  And data that can't be denied and that that would be the hallmark of this age and that I believe we are living in.
[01:49:33.883 --> 01:49:38.788]  And that is also called the age of messianic thought.
[01:49:40.189 --> 01:49:46.695]  And that there's a lot of other things to go into.
[01:49:46.715 --> 01:49:50.398]  So what you're saying is the Great Awakening, the evil's coming in to block the Great Awakening?
[01:49:51.323 --> 01:49:55.064]  Yeah, it always has been stepping up, but here's the fact.
[01:49:55.664 --> 01:49:56.784]  It's already fallen.
[01:49:56.884 --> 01:49:58.864]  Babylon has already fallen.
[01:49:59.284 --> 01:50:10.146]  I believe that it fell a long, long time ago, and we're just feeling its thud and the vibration of... I agree.
[01:50:10.286 --> 01:50:13.227]  All this control is an attempt for Satan to regain what he lost.
[01:50:13.587 --> 01:50:20.548]  But he's already... I just want people to know, he has already been defeated, and God has already won.
[01:50:21.699 --> 01:50:24.301]  It's just you have to pick your side now.
[01:50:25.802 --> 01:50:29.084]  This is all about picking the right side.
[01:50:29.164 --> 01:50:30.205]  It's all about you.
[01:50:30.385 --> 01:50:33.968]  If you have a soul, you have to pick your side.
[01:50:34.028 --> 01:50:35.589]  That's what it's all about, I think.
[01:50:36.209 --> 01:50:45.255]  And people, they've been mind-screwed into picking the wrong side and tricked because the Satan is a trickster.
[01:50:45.876 --> 01:50:53.861]   And, you know, that's why people are lining up to take a shot that, you know, Like I'm talking about, what it does to people.
[01:50:54.041 --> 01:51:01.165]  And then the news comes on and says, oh, well, they don't know why that guy died of a heart attack at age 18.
[01:51:02.206 --> 01:51:02.986]  I mean, come on!
[01:51:03.146 --> 01:51:16.334]  You've got to see what's right in front of your face and you have to have the ability, the God-given ability to look at fact and data and not be deceived.
[01:51:17.054 --> 01:51:17.975]  And I am.
[01:51:18.175 --> 01:51:32.444]  That's why I'm so blown away today while I was watching your last segment about the data you have compiled about the red states and what what vaccine was sent where.
[01:51:32.864 --> 01:51:38.027]  This is a campaign of cruelty and death, and they did it on purpose.
[01:51:38.568 --> 01:51:42.090]  They did it on purpose to, you know, just like the Nazis did.
[01:51:42.526 --> 01:51:51.094]  They study and they decided what demographic didn't suit them because that demographic doesn't buy their bullshit.
[01:51:51.414 --> 01:51:53.476]  So that demographic has to go.
[01:51:53.636 --> 01:51:55.038]  And you know who they don't like?
[01:51:55.078 --> 01:51:57.140]  They don't like people of faith.
[01:51:57.400 --> 01:51:59.422]  They really don't like us.
[01:51:59.922 --> 01:52:07.409]  And their attack right now, it seems to be centered on Catholics, which is really weird since the Vatican's part of it.
[01:52:08.114 --> 01:52:13.519]  But they don't like Catholics, and they really hate Christians, and I know they don't like us.
[01:52:14.920 --> 01:52:16.381]  Well, they don't like some of us.
[01:52:17.182 --> 01:52:25.829]  But, you know, then we have to go real deep into what the Bible says about what happened in Egypt, which I want to talk about, too.
[01:52:26.249 --> 01:52:34.896]  When these people who profess themselves to be Jews, but are actually anti-Jews, I really want to talk about that, too.
[01:52:35.037 --> 01:52:35.577]  You got the floor.
[01:52:35.797 --> 01:52:36.037]  Boom.
[01:52:36.118 --> 01:52:36.338]  Tell us.
[01:52:37.042 --> 01:52:50.346]  Well, when Moses was leading the children of Israel, according to Genesis, I mean Exodus, when he was taking them out, you know, God told them, don't take out this certain class of people that serve Pharaoh.
[01:52:50.687 --> 01:52:53.728]  They were the black magicians and lawyers and servants.
[01:52:53.808 --> 01:52:57.609]  They were the lawyer class, the judges and such.
[01:52:58.309 --> 01:53:04.151]  They were the servant class, as we call them, like, I guess, politicians like we have right now.
[01:53:04.671 --> 01:53:06.292]  And they were Jewish.
[01:53:07.105 --> 01:53:09.125]  The managerial class for the elite.
[01:53:09.525 --> 01:53:18.767]  Yes, and there's a name that God gave them, and it was Erev Rav, which means good teachers of bad information.
[01:53:20.027 --> 01:53:21.908]  When you break it down, that's my interpretation.
[01:53:21.928 --> 01:53:22.728]  That's perfectly said.
[01:53:22.828 --> 01:53:24.768]  They're smart, they're good teachers, but they teach bad.
[01:53:25.268 --> 01:53:26.608]  That's my interpretation.
[01:53:26.708 --> 01:53:35.290]  Good teachers of bad information, and bad information is that which leads the human beings to death.
[01:53:36.030 --> 01:53:36.350]  Right?
[01:53:36.831 --> 01:53:42.254]  Which bullshits you to go on the trains and into the showers.
[01:53:42.294 --> 01:53:43.514]  And that's what the globalists can't help.
[01:53:43.614 --> 01:53:44.675]  Everything they do hurts people.
[01:53:44.735 --> 01:53:45.676]  Everything they teach is bad.
[01:53:45.736 --> 01:53:46.696]  They know the knowledge.
[01:53:46.956 --> 01:53:47.957]  They know how to empower people.
[01:53:47.997 --> 01:53:53.280]  Why would you want to hurt people unless an alien force, Satan, wants to hurt us because we're made in the image of God?
[01:53:53.540 --> 01:53:54.300]  He's jealous of us.
[01:53:54.641 --> 01:53:55.041]  Bingo.
[01:53:57.236 --> 01:54:05.959]  But I wrote this book called Rose Anarchy and of course nobody bought it even though I went on Oprah and sucked her ass.
[01:54:06.039 --> 01:54:08.440]  I'd only sold 5,000 copies.
[01:54:08.540 --> 01:54:10.561]  Well, we'll sell 50,000 copies.
[01:54:10.661 --> 01:54:12.542]  Well anyways, thanks Alex.
[01:54:12.722 --> 01:54:14.063]  I appreciate your support.
[01:54:15.143 --> 01:54:21.886]  I try really hard to, uh, I wrote that book to help deprogram kids from the Harry Potter bullshit.
[01:54:22.366 --> 01:54:24.667]  But anyway, because my grandsons was into that.
[01:54:24.727 --> 01:54:30.870]  But anyways, at the end, I wrote this chapter called The End, wherein I kill Satan.
[01:54:31.470 --> 01:54:33.091]  And I tell you how to do it.
[01:54:33.691 --> 01:54:42.615]   And I'll just give you the, at the end, how you do it is when you feel empathy, He can't be there because he hates that.
[01:54:42.655 --> 01:54:43.596]  That's what Christ did.
[01:54:43.696 --> 01:54:44.136]  Exactly.
[01:54:44.156 --> 01:54:44.476]  Whatever.
[01:54:44.556 --> 01:54:45.136]  Exactly.
[01:54:45.156 --> 01:54:45.697]  Bingo.
[01:54:46.557 --> 01:54:46.937]  Explain it.
[01:54:48.418 --> 01:54:48.898]  I'm interrupting.
[01:54:48.978 --> 01:54:49.318]  Explain it.
[01:54:49.658 --> 01:54:50.659]  No, you explain it.
[01:54:50.679 --> 01:54:51.259]  No, you don't.
[01:54:51.279 --> 01:54:51.820]  I need to shut up.
[01:54:51.860 --> 01:54:52.480]  You're dead on.
[01:54:52.700 --> 01:54:56.962]  Because my enemies, I've learned, as soon as I just forgive them, I still oppose them, but I don't hate them.
[01:54:57.282 --> 01:54:58.082]  I feel sorry for them.
[01:54:58.142 --> 01:54:59.063]  It deactivates them.
[01:54:59.963 --> 01:55:03.006]  That is exactly right, and that is what Christ taught.
[01:55:03.546 --> 01:55:11.113]  He taught a bunch of stuff, and I'm going to start teaching what he taught, because I believe the time is right.
[01:55:11.313 --> 01:55:13.035]  And here's what I think I wanted to say.
[01:55:13.375 --> 01:55:18.320]  What I think's happening, while they put us in the quarantine, what happened, we got closer with our family.
[01:55:18.360 --> 01:55:19.461]  They can't defeat us.
[01:55:19.901 --> 01:55:24.806]  Everything they come up with to us, it can't work, because we're connected.
[01:55:25.306 --> 01:55:30.230]  Like we go and plug our soul into the wall socket, they can't do nothing about it.
[01:55:30.671 --> 01:55:37.256]  Whatever they devise for us, it can't defeat us because we have souls and because we can jack into God anytime we want.
[01:55:37.616 --> 01:55:39.017]  Anytime and we're always there.
[01:55:39.337 --> 01:55:40.618]  So they cannot defeat us.
[01:55:40.638 --> 01:55:43.681]  So whatever they're gonna dream up for us next, it ain't gonna work.
[01:55:43.741 --> 01:55:48.885]  If they got a machine, that's gonna, if they got bombs, none of that's gonna work because you know why?
[01:55:49.365 --> 01:55:54.849]   We are We are praying that it all fails, that it can't work, that it's mechanical.
[01:55:54.929 --> 01:56:03.855]  Anything created by their minds and their hands for the express purpose of hurting any more children on this planet, it ain't gonna work.
[01:56:03.995 --> 01:56:05.576]  No weapon formed against us shall prosper.
[01:56:05.837 --> 01:56:07.338]  That is exactly right.
[01:56:07.938 --> 01:56:11.981]  And may it all just blink off.
[01:56:13.066 --> 01:56:17.467]  Well, they can feel that they lost before, so Satan wants to claw us down to the pit with him.
[01:56:18.107 --> 01:56:22.148]  And so that's where, I mean, we see it, and the enemy knows they've lost.
[01:56:22.188 --> 01:56:23.949]  They're trying to take as many with us as they can.
[01:56:24.469 --> 01:56:25.369]  How do we reach out?
[01:56:25.389 --> 01:56:26.509]  Because, you know, the lost sheep.
[01:56:26.790 --> 01:56:27.250]  It was great.
[01:56:27.270 --> 01:56:28.070]  A lot of folks were awake.
[01:56:28.630 --> 01:56:30.430]  I think their main job is to be waking up others.
[01:56:30.991 --> 01:56:33.931]  But when people are already turned over to evil, when do you give up?
[01:56:33.991 --> 01:56:37.572]  Like, how do you decide, I'm going to try to wake this person up, but this person's too far gone?
[01:56:37.592 --> 01:56:39.853]  Or do you try to wake them all up, or what do you do?
[01:56:40.523 --> 01:56:41.583]  Here's what you gotta know.
[01:56:42.144 --> 01:56:43.484]  Where's our effin' booze?
[01:56:44.365 --> 01:56:46.025]  I got exactly what you want right here.
[01:56:47.386 --> 01:56:48.246]  How?
[01:56:49.067 --> 01:56:51.768]  You said on this Jewish holiday, people are supposed to drink, right?
[01:56:51.808 --> 01:56:54.589]  Yeah, because wine... Well, I mean, if it's a religious thing, I'll do it.
[01:56:54.609 --> 01:56:56.450]  Because wine... Talk me into it.
[01:56:57.458 --> 01:57:02.939]  Because wine and alcohol is, you know, in moderation.
[01:57:02.959 --> 01:57:05.020]  Don't go all crazy calculating.
[01:57:05.040 --> 01:57:05.560]  Always in moderation.
[01:57:06.060 --> 01:57:13.922]  Because joy, lifting our spirits and joy is a great weapon against the Satan too because he hates joy.
[01:57:13.962 --> 01:57:15.842]  He don't even know what that is.
[01:57:16.222 --> 01:57:16.642]  F him!
[01:57:17.022 --> 01:57:17.602]  F him!
[01:57:17.962 --> 01:57:18.883]  Here's F'ing Satan!
[01:57:18.963 --> 01:57:19.643]  Go to hell Satan!
[01:57:20.043 --> 01:57:21.743]  Yep, go back to whence you came.
[01:57:21.763 --> 01:57:25.284]  But here's what people don't know about Satan because they've been tricked.
[01:57:26.357 --> 01:57:28.219]  Okay, they've been tricked, people.
[01:57:28.459 --> 01:57:30.640]  Now give us the esoteric Jewish secrets.
[01:57:30.901 --> 01:57:32.782]  I certainly am, my friend.
[01:57:32.802 --> 01:57:33.683]  All right.
[01:57:33.723 --> 01:57:36.865]  Let me get my sip and wipe my lips.
[01:57:37.966 --> 01:57:45.412]  And asking, you know, asking for connection and the right words.
[01:57:46.392 --> 01:57:46.873]  Absolutely.
[01:57:50.916 --> 01:57:52.437]  God Almighty created him.
[01:57:56.943 --> 01:58:01.985]  Don't let nobody tell you that he's as powerful as God, because he ain't, and he never will be.
[01:58:02.125 --> 01:58:07.387]  Don't let nobody give you that trick, because that's a lot of how they control you.
[01:58:07.787 --> 01:58:11.148]  You know, all these satanic cults, that's what they tell the kids.
[01:58:12.209 --> 01:58:24.077]   That Satan has got this power and that power, and he's this and that, and they'll conjure him, and he'll come after you if you ever tell And I'm going to make you do this because you're under his spell.
[01:58:24.477 --> 01:58:25.397]  That's what they do.
[01:58:25.937 --> 01:58:26.798]  That's how they do it.
[01:58:26.858 --> 01:58:27.938]  He only has the power we give him.
[01:58:29.178 --> 01:58:30.238]  Absolutely correct.
[01:58:30.258 --> 01:58:33.239]  But he does have his own power and he feeds on our fear.
[01:58:34.319 --> 01:58:35.440]  He feeds on fear.
[01:58:35.960 --> 01:58:41.781]  And he feeds on our hatred towards each other too.
[01:58:42.842 --> 01:58:44.302]  The hate we have for each other.
[01:58:44.822 --> 01:58:48.103]  But I'm going to straighten all this out for people.
[01:58:49.847 --> 01:59:06.231]  Um, but God did create him and what people don't know is that there is a, he has a reason to exist and that is he has his followers and his hordes, you know, they've been set loose on people and what is that for?
[01:59:06.751 --> 01:59:10.132]  Because a lot of people here, well they ain't even people, Alex.
[01:59:12.333 --> 01:59:17.334]  A lot of people here, they don't, what looks like people, they don't even have souls.
[01:59:18.968 --> 01:59:19.649]  You know what I mean?
[01:59:19.789 --> 01:59:20.569]  Oh, I know, I know.
[01:59:21.210 --> 01:59:32.640]  They're like apparitions that we create with what I believe, with our own evil thoughts and deeds, we create an apparition that comes at us.
[01:59:33.200 --> 01:59:40.326]  It's called a golem that we create that later turns on us because of the evil thoughts and deeds that we do.
[01:59:40.386 --> 01:59:41.827]  We created those people.
[01:59:42.128 --> 01:59:42.928]  And J.R.R.
[01:59:43.008 --> 01:59:46.231]  Tolkien, Tolkien, describes that as golem.
[01:59:46.511 --> 01:59:47.092]  Exactly.
[01:59:48.063 --> 01:59:48.643]  They're telling you.
[01:59:49.344 --> 01:59:51.465]  That's our evil side that we've allowed to operate.
[01:59:52.025 --> 01:59:53.126]  It's in us, too.
[01:59:53.146 --> 01:59:55.848]  That's what we don't ever, ever look at.
[01:59:56.708 --> 02:00:07.495]  Oh, I realize it, because when I was growing up, I was a nice young child, and then when I became a teenager, I never got into actual devil worship, but I could definitely start dialing into that energy.
[02:00:10.606 --> 02:00:12.869]  I had a lot of power, but it was only if I was hurting people.
[02:00:13.229 --> 02:00:14.931]  I never really got all the way into it.
[02:00:14.951 --> 02:00:22.278]  I kind of halfway got into it, but I see that was God using my own free will, because if I hadn't skated on the edge of that, I wouldn't have the understanding of it.
[02:00:23.480 --> 02:00:32.309]  It's so you can master it, and so you can exercise and get it out, like it says, you know, pluck it out.
[02:00:33.283 --> 02:00:37.806]  It's so you can learn to grow your soul, because the soul can grow.
[02:00:38.407 --> 02:00:46.152]  Someone who, and here's the thing, a lot of people don't know if they have a soul, but here's how you know.
[02:00:46.732 --> 02:00:48.013]  Can you change?
[02:00:49.774 --> 02:00:53.156]  Because only someone with a soul can change.
[02:00:53.477 --> 02:00:54.117]  That is so key.
[02:00:54.477 --> 02:00:56.198]  We have free will if you have a soul.
[02:00:56.218 --> 02:00:59.180]  We're not a robot, as the left tells us, you're just a robot.
[02:00:59.681 --> 02:01:01.202]  No, we're not, because the soul can grow.
[02:01:02.344 --> 02:01:06.349]  And people who cannot change, they are messengers.
[02:01:07.330 --> 02:01:08.432]  That's the word for them.
[02:01:08.792 --> 02:01:11.496]  Another word is angels, good and bad.
[02:01:13.058 --> 02:01:18.785]  But they're here to tempt the souls to choose which side they're going to go on.
[02:01:20.953 --> 02:01:22.974]  That's one way of looking at it, you know?
[02:01:23.214 --> 02:01:26.255]  So I think at an archetypal level, we all know this is a test.
[02:01:26.795 --> 02:01:29.756]  What is your description of this dimension where we are?
[02:01:29.817 --> 02:01:30.677]  Is it a purgatory?
[02:01:30.737 --> 02:01:31.397]  Is it a test?
[02:01:31.997 --> 02:01:32.918]  How would you quantify that?
[02:01:33.258 --> 02:01:34.438]  I always say it's hell.
[02:01:35.919 --> 02:01:38.560]  This is hell where we came to pay for something we did.
[02:01:40.543 --> 02:01:51.435]  But we have the sparks of God in us, as it says, that the sparks of soul are within us, and we're supposed to set them ablaze.
[02:01:51.976 --> 02:01:54.739]  We're supposed to make a big-ass fire out of them.
[02:01:55.199 --> 02:02:00.786]  That's why our holiest day is called Lag Bomer, and it's the day of bonfires.
[02:02:01.546 --> 02:02:06.188]  Because we're supposed to take those sparks and turn them into fires and let them rage.
[02:02:06.789 --> 02:02:09.930]  Let them overcome and burn away everything bad.
[02:02:10.310 --> 02:02:18.594]  We're supposed to turn this place into heaven on earth because we do have that power and that is what I wanted to talk about today.
[02:02:19.354 --> 02:02:20.715]  We have the power.
[02:02:21.936 --> 02:02:24.618]  To make this earth heaven.
[02:02:25.618 --> 02:02:27.420]  For every child living on it.
[02:02:27.540 --> 02:02:28.661]  We have the power.
[02:02:29.021 --> 02:02:30.001]  We have the money.
[02:02:30.422 --> 02:02:31.803]  We have the resources.
[02:02:32.103 --> 02:02:33.684]  We have the intelligence.
[02:02:33.944 --> 02:02:35.285]  We have the machinery.
[02:02:35.746 --> 02:02:36.766]  We have the hope.
[02:02:37.207 --> 02:02:38.468]  We have the desire.
[02:02:38.668 --> 02:02:40.289]  And we have the creativity.
[02:02:40.669 --> 02:02:41.670]  We have the love.
[02:02:41.810 --> 02:02:44.252]  We have everything we need to do it.
[02:02:44.432 --> 02:02:52.257]   All we need is to turn on the We've got to have the will and the free will decision.
[02:02:53.078 --> 02:02:55.260]  We just have to know we can do it.
[02:02:55.940 --> 02:02:59.583]  We just have to walk over and stick it into the wall.
[02:03:00.083 --> 02:03:02.605]  And just like, let there be light.
[02:03:02.645 --> 02:03:06.207]  When you were talking about the void, that's what created it.
[02:03:06.608 --> 02:03:08.529]  The author of everything.
[02:03:08.609 --> 02:03:09.350]  The creator.
[02:03:09.830 --> 02:03:12.532]  He said, let there be light.
[02:03:12.772 --> 02:03:14.674]  And then there was no more void.
[02:03:14.834 --> 02:03:15.434]  And it was good.
[02:03:15.834 --> 02:03:16.495]  And it was good.
[02:03:16.935 --> 02:03:22.477]  So, what I would say, I agree with you, is this third dimension is a jump point to decide heaven or hell.
[02:03:22.757 --> 02:03:23.238]  That's right.
[02:03:23.258 --> 02:03:25.078]  It's heaven and it's hell.
[02:03:25.759 --> 02:03:26.319]  And you know what?
[02:03:26.439 --> 02:03:32.541]  It says that they are not in equal measure because a lot of these religious folks will say there's equal measure.
[02:03:32.561 --> 02:03:33.842]  Well, that's Illuminati.
[02:03:33.902 --> 02:03:36.063]  Oh, the evil's part of the good and all that?
[02:03:36.203 --> 02:03:36.663]  But no.
[02:03:37.654 --> 02:03:42.276]  As physics teaches us, it's all tipped to the good.
[02:03:42.296 --> 02:03:42.276]  51%.
[02:03:43.377 --> 02:03:44.777]  It's tipped to the good.
[02:03:44.837 --> 02:03:46.598]  That's what God... Martin Luther King said that.
[02:03:46.618 --> 02:03:48.799]  He said the universe bends towards justice.
[02:03:48.959 --> 02:03:49.459]  It does.
[02:03:49.839 --> 02:03:50.340]  It does.
[02:03:50.960 --> 02:03:53.501]  Of course it has to because it wants to keep living.
[02:03:54.381 --> 02:03:58.963]  Anything that wants to keep living is tipped to the good, like human beings.
[02:04:00.924 --> 02:04:06.787]  So why do people... What is the trick to get people to never be conscious and join evil without knowing it?
[02:04:07.640 --> 02:04:13.585]  That seems to be the devil's trick, because when you actually pull back, God gives us prosperity and freedom and happiness and family and all these good things.
[02:04:14.065 --> 02:04:17.187]  Everything evil gives us is destructive and is worthless.
[02:04:17.287 --> 02:04:18.288]  Why would you even join it?
[02:04:21.490 --> 02:04:25.994]  People think they have free will, but they don't, really.
[02:04:26.134 --> 02:04:29.156]  You can only order what's on the menu, Alex.
[02:04:31.918 --> 02:04:34.280]  That's almost like a Calvinistic view, like predestination.
[02:04:35.160 --> 02:04:37.282]  Yeah, you can only get what's on the menu.
[02:04:37.602 --> 02:04:40.925]  When you think, you can only get what's on the menu, I guess.
[02:04:42.246 --> 02:04:43.306]  So why did God do that?
[02:04:43.367 --> 02:04:45.989]  Because people from particular families tend to go certain ways.
[02:04:46.489 --> 02:04:48.290]  People from able families tend to go the other way.
[02:04:48.350 --> 02:04:55.156]  Sometimes there's different things, but it does seem like you have free will, but it's kind of pre-baked into the cake.
[02:04:55.316 --> 02:04:58.058]  There's free will, but it's kind of determined then.
[02:04:58.358 --> 02:05:00.200]  It's like, okay, you're free will, but you're going to do this.
[02:05:01.676 --> 02:05:03.977]  No, you just get what's on the menu.
[02:05:04.278 --> 02:05:05.158]  You can choose.
[02:05:05.839 --> 02:05:12.383]  Like it says that we have ten realities that, you know, our holy books say we have ten realities that we can choose.
[02:05:12.783 --> 02:05:17.566]  Like you go into a multiplex theater and there's ten movies playing.
[02:05:18.306 --> 02:05:23.109]  You can decide which, you can use your free will to decide which movie you're going to go see.
[02:05:24.230 --> 02:05:24.910]  You see what I'm saying?
[02:05:24.930 --> 02:05:25.671]  Choose your own adventure.
[02:05:25.911 --> 02:05:27.832]  Yeah, but God made all the movies.
[02:05:29.231 --> 02:05:31.853]  You aren't going to choose one that he didn't author.
[02:05:31.873 --> 02:05:34.194]  I mean, I totally agree.
[02:05:34.254 --> 02:05:35.535]  It all works towards God's plan.
[02:05:35.835 --> 02:05:39.557]  Yeah, all of it, even when we think it's not.
[02:05:40.657 --> 02:05:53.764]  I think that we were put here to grow and to learn and to develop our skills, to be God-like, because he, of course, wants us to be infinite beings.
[02:05:54.645 --> 02:05:58.347]  I don't believe that he put us here just to die and shrivel up.
[02:05:58.993 --> 02:06:06.383]  I think he wants us to figure out how we can live forever, and I do believe science is on the verge of that now.
[02:06:06.963 --> 02:06:08.405]  That we would be immortal.
[02:06:09.547 --> 02:06:16.396]  Which, that is just a reflection of how powerful we are, that we can physically pull things out of the third dimension, when it's already been done in the higher dimensions.
[02:06:16.909 --> 02:06:24.491]  Yeah, and then we can, as Bill Hicks said, travel and study space together for all time and forever.
[02:06:24.951 --> 02:06:30.192]  We are so beyond this little planet that we're about to ruin, it seems.
[02:06:30.713 --> 02:06:37.734]  But we could, in the blink of an eye, change all that just by deciding to change it.
[02:06:38.414 --> 02:06:39.355]  That's all I'm saying.
[02:06:39.435 --> 02:06:40.335]  We have the power.
[02:06:40.834 --> 02:06:46.657]  To change everything with a decision to not do it anymore.
[02:06:47.277 --> 02:06:51.539]  To not hold up those structures of Babylon anymore.
[02:06:51.579 --> 02:06:52.700]  Just to let them fall.
[02:06:53.260 --> 02:06:54.681]  I mean, just to let them fall.
[02:06:54.741 --> 02:06:59.703]  You know, I ran for president in 2012 and I found out because I wanted to find out how it works, you know?
[02:07:00.163 --> 02:07:10.008]  And I did find out that if less than 30% of the people vote, and I'm not advocating this, but then they have to call it not an election.
[02:07:11.270 --> 02:07:13.270]  But they never tell us that.
[02:07:13.270 --> 02:07:18.069]   Well let me ask you a big picture, which is really the little picture, kind of the five
[02:07:18.069 --> 02:07:20.831]  foot view instead of the 30,000 foot view.
[02:07:20.831 --> 02:07:27.630]   What do you expect with Ukraine, with Biden, with Trump, just where the world is right
[02:07:27.819 --> 02:07:30.801]  Because the world is waking up, but are they waking up fast enough?
[02:07:30.841 --> 02:07:34.805]  And gut level, Roseanne, what do you expect is going to unfold now?
[02:07:34.825 --> 02:07:36.186]  This is such an exciting time.
[02:07:36.626 --> 02:07:38.608]  Anybody that says they're bored is crazy.
[02:07:38.768 --> 02:07:39.729]  Yeah, they're crazy.
[02:07:39.849 --> 02:07:45.715]  And anybody who says I'm not into politics, well, politics is into you, so you better wake up.
[02:07:48.926 --> 02:07:50.207]  It could go one of two ways.
[02:07:50.347 --> 02:08:08.839]  It could go that, you know, they're they're so backed against the wall and they're so afraid that their stuff is going to be exposed because it's I think everything is about not exposing what we already all know, but they don't want the regular people to know what we know.
[02:08:09.400 --> 02:08:10.320]  So who knows?
[02:08:10.360 --> 02:08:11.621]  They might use a bomb.
[02:08:11.741 --> 02:08:12.982]  I don't know what they're going to do.
[02:08:13.162 --> 02:08:15.504]  I mean, look what they did in Ohio.
[02:08:15.904 --> 02:08:16.925]  That's our Chernobyl.
[02:08:17.606 --> 02:08:18.966]  I don't know what they're going to do.
[02:08:19.246 --> 02:08:20.247]  They could do anything.
[02:08:20.427 --> 02:08:23.987]  They certainly don't care about any of us.
[02:08:24.628 --> 02:08:25.748]  I mean, any of them.
[02:08:26.788 --> 02:08:30.029]  And so I don't know what they could do.
[02:08:30.249 --> 02:08:38.150]  But I do know that we have a 1% chance of winning.
[02:08:38.891 --> 02:08:41.251]  And I know that that's all we need.
[02:08:41.831 --> 02:08:42.751]  That's all we need.
[02:08:44.372 --> 02:08:45.332]  We have each other.
[02:08:47.128 --> 02:08:48.069]  That's all we need.
[02:08:48.809 --> 02:08:56.295]  And I was going to say how they always talk about love, love, love this and a lot of people don't even know what love means, but a lot of people have hate.
[02:08:56.935 --> 02:09:00.098]  And in my book, I talked about the power of hate.
[02:09:01.587 --> 02:09:04.248]  And I always had a lot of hate.
[02:09:04.288 --> 02:09:12.070]  You was talking, you did too Alex, but I had this one teacher and he took me in his house and he said he he used to be a hateful person too.
