[00:00:00.000 --> 00:00:03.000]  [MUSIC PLAYING]
[00:50:29.893 --> 00:50:31.314]  The mask is about compliance.
[00:50:31.334 --> 00:50:33.636]  Because they know Canadians like to do what they're told.
[00:50:33.916 --> 00:50:37.579]  So if they tell you you have to wear a mask, next they're going to tell you you have to contact trace.
[00:50:37.959 --> 00:50:39.921]  Then they're going to tell you you have to take the vaccine.
[00:50:40.221 --> 00:50:43.744]  And because Canadians like to do what they're told, they're hoping that everyone just complies.
[00:50:44.024 --> 00:50:45.065]  And then guess what, kids?
[00:50:45.465 --> 00:51:01.433]   Once you take your vaccine, like a dumb person that doesn't know any better, They're gonna tell you, sorry, the vaccine isn't as effective as we thought it was gonna be, so now you still gotta wear your mask, still gotta get contact trace, still have all the restrictions and social distancing, and still take your vaccine.
[00:51:01.693 --> 00:51:03.114]  And then what did you get out of all of this?
[00:51:03.494 --> 00:51:10.717]  You got a whole year where you weren't allowed to travel, your business was closed, they took your rights and freedoms, they forced the vaccine on you, and...
[00:51:11.477 --> 00:51:11.977]  What happened?
[00:51:12.298 --> 00:51:21.684]  The same amount of people died, everything is the exact same, and now they're gonna put you back on lockdown and bring it all the way till July of next year, so they can do the same thing again!
[00:51:22.044 --> 00:51:27.728]  Bring you from July, August, and September, getting you off lockdown, but just to bring you back on lockdown again.
[00:51:27.748 --> 00:51:29.689]  If you idiots haven't figured it out yet...
[00:51:30.089 --> 00:51:37.973]  It's a perpetual cycle that you never get out of, and it's a way to take your rights, your freedoms, close your business, take your wealth.
[00:51:38.253 --> 00:51:38.533]  Why?
[00:51:38.613 --> 00:51:40.234]  So you become dependent on government.
[00:51:40.614 --> 00:51:40.934]  Why?
[00:51:40.954 --> 00:51:44.336]  If you're independent, the government works for you like it's supposed to.
[00:51:44.656 --> 00:51:53.682]   If you depend on the government to give you a paycheck to feed your family every month because they closed your business on you, Now the government doesn't work for you, the government rules you.
[00:51:54.042 --> 00:52:01.829]  So instead of a middle class, we have the government, upper class, and the lower class dependents that rely on the government to survive.
[00:52:02.150 --> 00:52:04.072]  In other words, we have a slave class.
[00:52:04.572 --> 00:52:05.513]  And that's what they're trying to do.
[00:52:05.593 --> 00:52:06.173]  It's that simple.
[00:52:06.794 --> 00:52:07.595]  It's that simple.
[00:52:09.011 --> 00:52:13.517]  And then they began to say we're going to have carbon lockdowns, we're going to have environmental lockdowns, we're going to train you to live in your house.
[00:52:13.557 --> 00:52:18.363]  Here's Chris Sky a few months ago warning about what's happening with the UN-announced 15-minute cities.
[00:52:18.824 --> 00:52:22.488]  When he announced this a few months ago and was talking about it, Canada had not announced yet.
[00:52:22.889 --> 00:52:27.074]  More than 30 cities and towns are now adopting turning the towns into prisons.
[00:52:27.114 --> 00:52:27.474]  Here it is.
[00:52:28.595 --> 00:52:30.156]  Canadians, you need an intervention.
[00:52:30.616 --> 00:52:43.803]  After talking about 15-minute cities and explaining them in detail, and then going online to see the reaction, I see the vast majority of people, especially young people, completely stupid.
[00:52:44.303 --> 00:52:47.885]  They say things like, why wouldn't you want everything within a 15-minute walk?
[00:52:48.854 --> 00:53:10.295]  Because, dumbass, the idea is the entire purpose of a 15-minute city, which isn't even a city when you can only go 1.5 kilometers in each direction before you hit the end of your district, the entire purpose of a 15-minute city, which I've been telling people, is to reduce your so-called carbon footprint.
[00:53:10.475 --> 00:53:21.689]  Which is another way of saying reduce the amount of miles you travel, reduce the amount you fly, reduce the amount you drive, reduce the amount you eat, reduce the amount you do everything.
[00:53:21.949 --> 00:53:25.454]  A carbon footprint is a euphemism for your actual footprint.
[00:53:25.874 --> 00:53:45.208]   But if I'm wrong and you think I'm lying, Well, I'll post some articles here where it literally tells you in the first sentence that the entire purpose of a 15 minute city is to reduce your carbon footprint and especially reduce your ability to drive and use motor vehicles.
[00:53:45.709 --> 00:53:47.350]  Why don't they want you to have a car?
[00:53:47.710 --> 00:53:48.410]  It's very simple.
[00:53:48.731 --> 00:53:49.811]  A car gives you freedom.
[00:53:50.111 --> 00:53:53.033]  A car gives you the ability to literally drive across the country.
[00:53:53.714 --> 00:53:54.854]  They don't want that for you.
[00:53:55.114 --> 00:53:59.877]   They want you stuck in a little area That you can't drive out of.
[00:54:00.258 --> 00:54:02.339]  So they want to make it so you can't drive.
[00:54:02.379 --> 00:54:03.120]  How are they going to do that?
[00:54:03.440 --> 00:54:06.042]  Well, they're already taking away parking spaces.
[00:54:06.282 --> 00:54:10.225]  They're already taking away driving lanes and replacing them with bike lanes.
[00:54:10.605 --> 00:54:17.009]  They're already making certain roads ultra low emissions road so you can only drive an electric car on them.
[00:54:17.390 --> 00:54:24.595]  They're already putting checkpoints between the different districts with actual bollards and things to stop you.
[00:54:24.935 --> 00:54:33.103]  They're actually installing cameras at those checkpoints so they can find you when they read your license plate and you drive where you're not supposed to when you're not supposed to.
[00:54:33.563 --> 00:54:36.946]  But no, they're not doing this because they want to control you.
[00:54:37.207 --> 00:54:39.389]  This is all because they really love you.
[00:54:39.729 --> 00:54:43.753]  They want you to be walking around and riding around your little electric scooters.
[00:54:44.133 --> 00:54:46.816]  And you definitely ain't going to be flying or doing anything like that.
[00:54:47.116 --> 00:54:49.378]  But of course, this is all just a conspiracy theory.
[00:54:49.578 --> 00:54:56.585]  Just put your mask back on, take your jab, and enjoy your 15-minute city, you pathetic peons.
[00:54:58.026 --> 00:54:58.586]  There you go.
[00:54:58.667 --> 00:55:03.591]  Chris Sky joins us now to talk about this and a lot more and what he thinks is coming next.
[00:55:03.631 --> 00:55:06.634]  Chris, thanks for joining us on the Sunday edition, my friend.
[00:55:06.674 --> 00:55:07.735]  Where do you want to go first?
[00:55:09.560 --> 00:55:14.765]  Uh, well, we gotta get everybody to understand that COVID was basically phase one.
[00:55:15.085 --> 00:55:18.568]  COVID was there to train everybody two big things.
[00:55:18.988 --> 00:55:29.838]  Number one, that the rights and freedoms that have always been paramount to society, uh, and that worth fighting world wars over, were no longer, uh, paramount to society.
[00:55:29.878 --> 00:55:31.800]  In fact, they're selfish and dangerous.
[00:55:32.080 --> 00:55:35.363]  And those people who would advocate for them are also dangerous.
[00:55:35.905 --> 00:55:48.154]  Step two in their little training program, which we call COVID, was to convince people that individual responsibility is a thing of the past, and we are now collectively responsible for everyone.
[00:55:48.514 --> 00:55:50.615]  I need to wear my mask to protect you, Alex.
[00:55:51.889 --> 00:56:07.655]  You transfer those two new ideas to the next phase of their plan, which is to perpetuate the lockdowns, perpetuate the government control, but not just for the duration of a pandemic, but for the duration of generations yet to come, combined with more technocratic control grids.
[00:56:08.035 --> 00:56:23.924]   Well, you have to understand that the next phase of this is the climate change environmental phase, and they're planning on using the combination Of 15-minute cities, a personal carbon allowance, and people need to write that down, personal carbon allowance.
[00:56:24.614 --> 00:56:38.322]  And finally, the idea of a digital currency to fully enslave humanity, like we saw happening with the COVID lockdowns, but not for temporarily and not for your health and safety, but now permanently.
[00:56:38.803 --> 00:56:40.404]  And so we can protect the planet.
[00:56:40.984 --> 00:56:46.127]  A 15 minute city tells you that everything you need is going to be a 15 minute walk from where you live.
[00:56:46.507 --> 00:56:57.579]   Well, since September, I've been in England, Ireland, Belgium, France, Netherlands, Germany, Mexico, Peru, Columbia, all over
[00:56:57.579 --> 00:56:58.389]  Canada.
[00:56:58.389 --> 00:57:03.269]   I talked to the residents of Oxford, England, one of the first places to put these 15-minute
[00:57:03.269 --> 00:57:05.829]  cities where they are now rioting.
[00:57:05.829 --> 00:57:08.548]  Oxford was divided into six districts.
[00:57:08.548 --> 00:57:11.249]  Oxford started getting rid of vehicle traffic.
[00:57:11.249 --> 00:57:17.389]   Oxford started putting bollards and barriers and traffic cameras that would automatically
[00:57:17.389 --> 00:57:20.190]   fine people for leaving their district when they weren't allowed.
[00:57:20.455 --> 00:57:23.556]  They had to get travel passes to leave their district when they weren't allowed.
[00:57:24.037 --> 00:57:25.958]  And this is the plan they want to do for everyone.
[00:57:25.978 --> 00:57:29.420]  And everybody believes that this 15-minute city idea is a national thing.
[00:57:29.900 --> 00:57:32.122]  And it's just happening around the world by accident.
[00:57:32.162 --> 00:57:33.322]  No, it's just like COVID.
[00:57:33.603 --> 00:57:37.545]  It's starting in Europe, and whatever they do in Europe, they bring over to North America.
[00:57:37.925 --> 00:57:39.086]  So that's what's going to happen.
[00:57:39.861 --> 00:57:45.407]  And the only way we can stop it is by people getting aware and understanding what a 15-minute city really is.
[00:57:45.867 --> 00:57:51.893]  Do you really want to be confined to an area where you can only walk or bike 15 minutes in each direction?
[00:57:52.333 --> 00:57:54.195]  Especially in a country like Canada.
[00:57:54.235 --> 00:57:58.259]  And then again, only select corporations are allowed to even come in, so you gotta buy from them.
[00:57:58.619 --> 00:58:02.463]  You have your credits all controlled by the central bank digital currencies of where you can spend them and how.
[00:58:02.503 --> 00:58:03.284]  This has all been announced.
[00:58:04.462 --> 00:58:04.822]  That's right.
[00:58:04.842 --> 00:58:05.982]  And that's exactly what they want to do.
[00:58:06.042 --> 00:58:08.923]  And they want to make your district identical to the district next to you.
[00:58:09.103 --> 00:58:10.343]  There's no more small business.
[00:58:10.583 --> 00:58:15.484]  There's Starbucks, McDonald's, Amazon, Walmart in your district, and the same stores in the next district.
[00:58:15.504 --> 00:58:18.665]  So you really have no need to leave your district.
[00:58:19.025 --> 00:58:24.587]  And then to make sure that you won't be able to leave your district, they're going to have financial constraints with environmental undertow.
[00:58:24.747 --> 00:58:28.730]   And there's only Bug protein on the menu at those places.
[00:58:28.790 --> 00:58:33.456]  This is the total prison enslavement grid, but humanity's waking up and fighting back.
[00:58:33.857 --> 00:58:35.039]  The new order's not coming, folks.
[00:58:35.199 --> 00:58:35.579]  It's here.
[00:58:35.679 --> 00:58:36.941]  Chris Sky is our guest.
[00:58:37.342 --> 00:58:38.784]  We'll come right back with him straight ahead.
[00:58:38.804 --> 00:58:43.030]  Tell everybody you know, tune in now, now, now, now, now, now, now, now.
[00:58:45.051 --> 00:58:46.913]  Welcome back to the Sunday edition of the Alex Jones Show.
[00:58:46.933 --> 00:58:54.880]  Every Sunday, 4 to 6 p.m., I'm sure it's coming up with a big lineup of guests and breaking news on multiple fronts, from the anti-World War III protests in D.C.
[00:58:54.960 --> 00:59:01.206]  to witnesses and reporters from on the ground in Ohio, in Palestine, so much more.
[00:59:01.707 --> 00:59:04.650]  Chris Sky is our guest right now, and I want to get big picture.
[00:59:04.750 --> 00:59:07.672]  Elon Musk at the World Government Forum last week saying it's a bad idea.
[00:59:08.877 --> 00:59:12.783]  All the poison shots, what he thinks is coming next, one of the smartest folks out there.
[00:59:13.124 --> 00:59:18.292]  But Chris, you wanted to finish up with the carbon dictatorship worldwide and the 15-minute cities.
[00:59:19.952 --> 00:59:28.036]  Yes, because the 15 minute city, we already discussed how they're going to physically keep you within your city and how they're setting up the city to keep you within your own area.
[00:59:28.276 --> 00:59:32.037]  But now we're going to talk about financially and psychologically how they're going to do that.
[00:59:32.398 --> 00:59:34.419]  And it's called a personal carbon allowance.
[00:59:34.739 --> 00:59:38.380]  There's huge propaganda right now to get you to track your so-called carbon footprint.
[00:59:38.580 --> 00:59:41.802]  You can even get a MasterCard that will track every single purchase you make.
[00:59:42.122 --> 00:59:46.324]  If you buy a plane ticket right now, it'll show you how much carbon you're actually using.
[00:59:46.964 --> 00:59:56.351]  And according to the idea of 15 Minutes City, the whole idea is to reduce your so-called carbon footprint, which is a euphemism for reducing your actual footprint.
[00:59:56.612 --> 01:00:01.375]  So they're now putting carbon limits on every single thing you use, every single thing you buy.
[01:00:01.575 --> 01:00:06.439]  You go to the store and you look at kale, it's going to have a very low carbon rating so you can eat as much as you want.
[01:00:06.679 --> 01:00:08.521]  Same thing with the crickets that they want you to eat.
[01:00:08.821 --> 01:00:14.165]  Meanwhile, if you go to try to eat the steak, it's going to have a very high so-called carbon rating, which is a new tax.
[01:00:14.725 --> 01:00:22.306]  And eventually they're going to start charging you about one hundred and seventy dollars for every so-called ton that you go over your limit.
[01:00:22.626 --> 01:00:26.387]  Now, in North America, they tell us that we use over 20 tons of carbon a year.
[01:00:26.647 --> 01:00:34.009]  And according to the Paris Climate Accords that we all signed on to, if we don't reduce that to two tons from 20, we're all going to die.
[01:00:34.409 --> 01:00:40.190]  So they want you to reduce 90 percent of your so-called carbon footprint in order to save the so-called planet.
[01:00:40.570 --> 01:00:45.274]   And that's where they're going to bring in 15 minutes city with the personal carbon allowance.
[01:00:45.454 --> 01:00:47.736]  And the final nail in the coffin is the digital I.D.
[01:00:47.756 --> 01:00:52.922]  because once they have you on a digital I.D., they can forcibly vaccinate you with a poison injection.
[01:00:53.203 --> 01:00:58.128]  They could mandate anything they want in order for you to even be able to have access to spend your money.
[01:00:58.429 --> 01:01:06.261]   And now they get to track And by the way, you're not just saying this, you're not putting a bad face on it.
[01:01:06.281 --> 01:01:08.442]  This is all officially announced by the U.N.
[01:01:08.742 --> 01:01:09.422]  They've got a U.N.
[01:01:09.482 --> 01:01:10.743]  world biomedical tyranny.
[01:01:11.263 --> 01:01:14.005]  I had the guy on last week who literally writes the U.N.
[01:01:14.045 --> 01:01:15.125]  treaties and the U.S.
[01:01:15.166 --> 01:01:20.589]  laws, Dr. Boyle, and he was just laying out that it is a worldwide medical police state run by the U.N.
[01:01:20.609 --> 01:01:21.709]  and the corporations that control it.
[01:01:21.749 --> 01:01:24.711]  I mean, it's hard to overstate how bad this is.
[01:01:26.498 --> 01:01:31.903]  It's like COVID, but way worse, because they don't even need to use the stigma of public health and all the rest of it.
[01:01:32.164 --> 01:01:35.146]  They're just literally doing it, and they're doing it worldwide.
[01:01:35.446 --> 01:01:39.150]  And Elon Musk said how dangerous a world government is, and he's not wrong.
[01:01:40.071 --> 01:01:43.534]  He's going to be one of the most powerful men in the entire world, so we should take note.
[01:01:43.954 --> 01:01:47.176]  Elon is creating a monopoly for himself.
[01:01:47.416 --> 01:01:49.117]  He's got Twitter as the social media.
[01:01:49.337 --> 01:01:52.558]  He's got Starlink as the internet and cell phone network.
[01:01:52.839 --> 01:01:56.260]  He's making his own Tesla phone, which is going to destroy all the other phones.
[01:01:56.720 --> 01:01:58.802]  And then he's got his own cryptocurrency.
[01:01:59.162 --> 01:02:02.083]  Then he's making Twitter its own pay exchange.
[01:02:02.383 --> 01:02:06.605]  So he's going to be able to do credit card transactions and eventually crypto transactions.
[01:02:06.946 --> 01:02:11.268]  And finally, he's going to link all of that together with his Neuralink implant.
[01:02:11.468 --> 01:02:13.529]  So he's literally going to be inside your brain.
[01:02:13.809 --> 01:02:16.130]  I want to say none of the other sides are going to be free.
[01:02:16.191 --> 01:02:17.431]  His will be quasi-free.
[01:02:18.112 --> 01:02:21.594]  Everybody will run to that when he calls it Internet X. Total control.
[01:02:22.785 --> 01:02:24.266]  He's going to have complete control.
[01:02:24.326 --> 01:02:26.588]  He's going to be one of the most powerful men in the world.
[01:02:27.008 --> 01:02:32.513]  I believe, and I'm saying this here, that he's going to be publicly the world's first trillionaire that they advertise.
[01:02:32.873 --> 01:02:36.075]  He's going to destroy Jeff Bezos and all these other so-called rich people.
[01:02:36.496 --> 01:02:39.378]  And that's going to put Elon Musk in a very unique position.
[01:02:39.418 --> 01:02:46.623]  He's going to be one of the most powerful men in the world, and that's going to make him either the most dangerous man in the world, or he can be the best thing that ever happened to humanity.
[01:02:46.904 --> 01:02:48.425]  But he's got so much money.
[01:02:48.665 --> 01:02:55.690]   If I had that kind of money, I would have already been the Prime Minister of Canada, and I would have already taken control And by the way, you're about to run for major office.
[01:02:55.710 --> 01:02:58.371]  We're going to talk about that next segment, but let's talk about this.
[01:02:58.971 --> 01:03:01.933]  What is your research and gut level analysis?
[01:03:01.953 --> 01:03:08.156]  Because really, guts, all the thousands of data points you've got, or that we all have individually, and then we make an approximation, a dead reckoning.
[01:03:08.757 --> 01:03:10.057]  I think he's an Overton window.
[01:03:10.138 --> 01:03:11.678]  He's the so-called freedom guy over here.
[01:03:12.099 --> 01:03:13.980]  Bill Gates is the tyranny guy we call Schwab.
[01:03:14.260 --> 01:03:18.022]  But still, it's a controlled paradigm, so it's an Overton window controlling our options.
[01:03:19.380 --> 01:03:20.962]  You're 100% correct, Alex.
[01:03:21.022 --> 01:03:23.867]  I wish I didn't agree with you, but I usually do.
[01:03:23.907 --> 01:03:25.228]  And in this case, I agree with you 100%.
[01:03:25.909 --> 01:03:28.173]  They always control both sides of the opposition.
[01:03:28.393 --> 01:03:30.196]  So we already know who the bad guys are.
[01:03:30.216 --> 01:03:33.200]  Klaus Schwab, World Economic Forum, George Soros, etc.
[01:03:33.239 --> 01:03:37.359]  WHO, but and they say, "You gotta give us a good guy."
[01:03:37.359 --> 01:03:39.879]  So they gave us Elon Musk and he is doing a lot of good.
[01:03:39.879 --> 01:03:41.239]  He gave me my Twitter back.
[01:03:41.239 --> 01:03:46.879]   He's giving people all these wonderful opportunities, but like we say, great power comes great responsibility.
[01:03:46.879 --> 01:03:49.438]  And eventually he's gonna have almost absolute power.
[01:03:49.438 --> 01:03:51.239]  And what do we know about absolute power?
[01:03:51.239 --> 01:03:53.319]  It corrupts, absolutely.
[01:03:53.319 --> 01:03:59.679]   And he's on the record saying that the most dangerous thing in the world is AI and merging humans with computers.
[01:03:59.774 --> 01:04:02.836]  Meanwhile, that's exactly what he's setting out to do!
[01:04:02.856 --> 01:04:10.260]  He wants to merge humans with computers, get us literally inside your head, and then send people to Mars.
[01:04:11.027 --> 01:04:14.188]  So, he's got very big ambitions and he's doing a lot.
[01:04:14.208 --> 01:04:21.051]  I have to say he's a very intelligent man and he's got a lot of the world supporting him right now.
[01:04:21.091 --> 01:04:23.752]  Well, he's obviously got a big section of the New World Order behind him.
[01:04:24.912 --> 01:04:28.634]  He's definitely being formed as the opposition to the New World Order to be the New World Order.
[01:04:29.858 --> 01:04:31.280]  I agree with a million percent.
[01:04:31.320 --> 01:04:36.026]  And if you just look into his history, he had a lot of government funding to get where he is.
[01:04:36.486 --> 01:04:42.374]  So, like, I don't know, just if you follow the money, you can always find, you can always find the truth.
[01:04:42.694 --> 01:04:43.475]  That's the reality.
[01:04:43.956 --> 01:04:45.737]  So, I like a lot of what he's doing.
[01:04:45.757 --> 01:04:47.199]  We have to like a lot of what he's doing.
[01:04:47.219 --> 01:04:49.180]  And technology is always a double-edged sword.
[01:04:49.420 --> 01:04:52.022]  Like, we can bash social media all we want, but we still use it.
[01:04:52.122 --> 01:04:52.883]  We need to use it.
[01:04:53.844 --> 01:05:02.971]  The only technology we don't need to use are their 15-minute cities, their digital IDs, and all their personal carbon allowance and everything else that they're trying to use to enslave us.
[01:05:03.351 --> 01:05:07.157]  And the only way they can get us enslaved is if we do it to ourselves.
[01:05:07.478 --> 01:05:10.983]  Nobody's gonna put a gun to your head and say you need to start tracking your carbon.
[01:05:11.264 --> 01:05:16.552]  No, they're just gonna beat you over the head with the idea over and over and over again and tell you're a horrible person if you don't do it.
[01:05:16.972 --> 01:05:18.415]  And then if the majority of people do it...
[01:05:18.915 --> 01:05:19.816]  We're gonna get screwed!
[01:05:20.077 --> 01:05:31.511]  So that's why we're on this mission, that's why we're going all over the world, and that's why we're literally breaking language barriers, psychological barriers, financial barriers, just to inform the public.
[01:05:31.732 --> 01:05:35.176]  Because if the public is informed, the public will reject this idea.
[01:05:35.196 --> 01:05:36.157]  Well that was my next question.
[01:05:37.739 --> 01:05:45.676]  If you had to describe the battle between good and evil right now, between freedom and tyranny, Team Demon and Team Freedom, how would you describe this right now, where we're at?
[01:05:45.957 --> 01:05:46.578]  Are we winning?
[01:05:46.598 --> 01:05:47.661]  Are we starting to win?
[01:05:47.681 --> 01:05:48.623]  Or are we getting our ass kicked?
[01:05:49.910 --> 01:05:59.117]  I think we're winning and I think they're being very reactive and I think that's why they're pushing so hard and fast with the 15-minute cities and all these other agendas, because their poison vaccine failed.
[01:05:59.477 --> 01:06:07.063]  It came out that the vaccine not only did not protect, not only did not stop you from passing on, but actually made it more likely for you to be hospitalized and killed.
[01:06:07.103 --> 01:06:15.208]  And in some countries like Australia, we got to the point where 100% of the people in the hospital had been vaccinated, even though 75% of the population was vaccinated.
[01:06:16.369 --> 01:06:17.111]  It didn't work.
[01:06:17.551 --> 01:06:20.616]  Everybody caught on, and now they've lost the trust of those people.
[01:06:20.916 --> 01:06:21.797]  And this is the beauty.
[01:06:22.198 --> 01:06:26.404]  Most of the people that took the jabs, most of the people that wore the mask, didn't want to.
[01:06:26.684 --> 01:06:27.906]  They did it because it was mandated.
[01:06:27.926 --> 01:06:29.268]  They did it because they thought it was law.
[01:06:29.308 --> 01:06:31.071]  They did it because they didn't want to get social stigma.
[01:06:31.091 --> 01:06:32.593]  They didn't want to get ostracized.
[01:06:33.033 --> 01:06:47.933]  But now they're trying to push basically the same ideas of tyranny on us, but they don't have the stigma of a public health epidemic, they don't have the stigma of mandates, they don't have the social stigma that you're gonna kill grandma or a child if you don't want a 15-minute city.
[01:06:48.314 --> 01:06:48.835]  So now...
[01:06:49.275 --> 01:07:01.081]  Not only can we regain all the traction we had with the Freedom Movement, but we can get all the people who are vaccinated and regret being vaccinated, all the people that wore the mask that realized they did it for no reason.
[01:07:01.402 --> 01:07:06.064]  So we can get a lot more people on our side, and people are going to be a lot more willing to stand up.
[01:07:06.084 --> 01:07:06.444]  I totally agree.
[01:07:06.504 --> 01:07:07.165]  Let's talk about...
[01:07:07.785 --> 01:07:12.066]  The current situation with the poison shots, how the wheels have come off, but what you're saying is key.
[01:07:12.386 --> 01:07:22.810]  The same globalist New World Order behind the poison shots, behind the open borders, behind all the pedophilia, behind all the tyranny, is behind the entire fake environmental movement, Greta Thunberg, and the whole criminal pack.
[01:07:22.890 --> 01:07:25.650]  I'm Alex Jones, more of Chris Sky, straight ahead, stay with us.
[01:07:30.192 --> 01:07:38.708]   If you are receiving this transmission, you are the resistance We are winning.
[01:07:38.828 --> 01:07:40.890]  I totally agree with Chris Sky.
[01:07:41.631 --> 01:07:56.305]  I learned right before I went live about an hour and 35 minutes ago that an old friend of mine is on the show dozens of times, a big listener, comedian and law and order icon Richard Belzer, dead at 78.
[01:07:57.647 --> 01:08:00.429]  And I remember one time he even got Christopher Walken on the show.
[01:08:01.351 --> 01:08:06.795]  And so we'll play a few minutes of that at the end of the next segment as I'm ending my show.
[01:08:06.855 --> 01:08:14.480]  And Owen Schroer is preparing to come in for what we call Sunday Live, two hours of amazing talk radio slash analysis on TV.
[01:08:14.940 --> 01:08:16.101]  So that's coming up.
[01:08:16.781 --> 01:08:18.583]  We'll be talking more about that.
[01:08:18.623 --> 01:08:23.166]  Yes, that's Christopher Walken sitting in Richard Belzer's lap as a joke on my show.
[01:08:23.826 --> 01:08:25.567]  So, that's coming up.
[01:08:25.808 --> 01:08:27.049]  I told the crew, hey, pull that up.
[01:08:27.069 --> 01:08:27.589]  They go, really?
[01:08:27.629 --> 01:08:29.030]  You had Chris for walking on?
[01:08:29.430 --> 01:08:31.031]  Yeah, the show's been around a while, folks.
[01:08:32.152 --> 01:08:39.358]  And when I was anti-war, which I still am, and the big 9-11 guy, I got invited out to Hollywood everywhere, met all those guys and a lot more.
[01:08:40.178 --> 01:08:41.679]  But those are the good guys that were awake.
[01:08:41.739 --> 01:08:44.902]  Most Hollywood was a bunch of scum, so I really never continued going out there.
[01:08:45.302 --> 01:08:47.243]  Going back to Chris Sky, great activist.
[01:08:47.263 --> 01:08:50.564]  Chris, tell folks how you're running for the mayor of Toronto.
[01:08:50.584 --> 01:08:54.626]  Then let's get into the latest on the poison shots and what you're predicting is coming next with that.
[01:08:56.106 --> 01:09:07.851]  Well, I never considered public office in any way, shape or form, but a series of events happened that basically had the universe thrust the opportunity into my face and tell me if you don't do it, there's something wrong with you.
[01:09:07.871 --> 01:09:08.792]  And I can explain.
[01:09:11.024 --> 01:09:16.286]  I've split my time between Toronto and Alberta, but I've been a resident of Toronto for like 35 years.
[01:09:16.866 --> 01:09:18.126]  And John Tory was the mayor.
[01:09:18.546 --> 01:09:21.047]  He had to resign because he got caught in an affair.
[01:09:21.567 --> 01:09:24.888]  And so the mayor is now an open incumbent.
[01:09:25.028 --> 01:09:28.129]  And there's nobody to take his place, really.
[01:09:28.249 --> 01:09:30.010]  Nobody that I've ever heard of before.
[01:09:30.530 --> 01:09:36.632]  And I'm in a unique position because I was going to Toronto already for court.
[01:09:37.399 --> 01:09:40.242]  I had some really bad charges, and there's all a set up.
[01:09:40.302 --> 01:09:52.132]  I can't really talk about it very much because I still have one day left in trial, but I can tell you that the charges were threatening to kill all the premiers in Canada, which are the equivalent of your governors, and assault with deadly weapon on police officers.
[01:09:53.112 --> 01:09:58.857]  So I was told I had to go to Toronto for February 15th for court, and the worldwide rally was February 18th.
[01:09:58.997 --> 01:10:04.442]  So they asked me if I would come to the worldwide rally and speak, and we called the worldwide rally Reunite Ontario.
[01:10:04.662 --> 01:10:05.483]  I said no problem.
[01:10:06.513 --> 01:10:09.956]  Three days before I was going to Toronto, John Tory was forced to resign.
[01:10:10.317 --> 01:10:15.221]  Before I even knew he was supposed to resign, people started calling me and asking me if I'd be running for Mayor.
[01:10:15.642 --> 01:10:16.743]  I said, what are you talking about?
[01:10:16.783 --> 01:10:17.463]  Why are you saying that?
[01:10:17.784 --> 01:10:19.665]  They told me because I was trending online.
[01:10:19.685 --> 01:10:25.231]  So I checked on Twitter and Google, and sure enough, Chris Sky for Mayor was trending before I even knew about it.
[01:10:25.811 --> 01:10:37.279]   So putting all that together, when I did get to Toronto, I had the ability I was supposed to meet with this family of a little girl who had mental health problems that only manifested during COVID.
[01:10:37.599 --> 01:10:39.420]  And we were going to go visit her for her birthday.
[01:10:39.560 --> 01:10:42.862]  And unfortunately, when we got there in February 16th, she was in the hospital.
[01:10:43.282 --> 01:10:44.883]  So we had to visit her in the hospital.
[01:10:45.923 --> 01:10:53.246]  And I told, I've been saying this on video over and over, I'm sure you have clips of it, where I said I would do anything in my power to make sure that they would never hurt children.
[01:10:53.506 --> 01:10:58.849]  And when I saw her sitting there, and she said that the best gift she ever got was me coming to see her for her birthday.
[01:10:59.462 --> 01:11:02.062]  And she asked me if I'd be running for mayor.
[01:11:02.062 --> 01:11:04.162]  The only answer I could tell her was yes.
[01:11:04.162 --> 01:11:08.962]   So yesterday at the worldwide rally, I announced that I would be running for mayor of Toronto
[01:11:08.962 --> 01:11:13.702]   because they're gonna be hosting a snap election that's probably gonna be announced March 29th.
[01:11:13.702 --> 01:11:16.981]   I'm in a unique position and I believe I'm the best man for the job.
[01:11:16.715 --> 01:11:17.475]  And I'll tell you why.
[01:11:17.856 --> 01:11:21.419]  First of all, my background, Chris Sky, that name comes from Sky Homes Corporation.
[01:11:21.459 --> 01:11:25.622]  So for the last 20 plus years, I've been in professional develop, design and build.
[01:11:25.883 --> 01:11:33.129]  So I've been involved with the government and especially in the planning and development aspect of government from municipalities all over Ontario.
[01:11:33.209 --> 01:11:35.591]  So I'm more qualified than any of these politicians.
[01:11:36.300 --> 01:11:41.321]  Secondly, for all these politicians, it's a job, a career, a promotion.
[01:11:41.581 --> 01:11:43.282]  For me, it's a big sacrifice.
[01:11:43.542 --> 01:11:49.203]  I sacrifice my family life, sacrifice my personal life, sacrifice my career to come and clean this swamp.
[01:11:49.723 --> 01:11:55.184]  Finally, I'm the only candidate that will stop the 15-minute cities, stop the carbon allowance.
[01:11:55.484 --> 01:11:58.805]  I'm the only candidate... Which, by the way, Canada has announced 15-minute cities all over.
[01:11:59.904 --> 01:12:01.065]  Oh, they've announced it everywhere.
[01:12:01.105 --> 01:12:02.145]  It's already in Toronto.
[01:12:02.205 --> 01:12:03.006]  It's already in Ottawa.
[01:12:03.086 --> 01:12:04.046]  It's already in Edmonton.
[01:12:04.086 --> 01:12:05.167]  It's already for Vancouver.
