[00:00:00.723 --> 00:00:01.603]  Well, so does he.
[01:45:18.484 --> 01:45:19.986]  You better get into gold and silver now.
[01:45:20.006 --> 01:45:21.828]  If you would have listened to us, where would you be?
[01:45:22.089 --> 01:45:24.231]  People said, oh, a thousand bucks six months ago.
[01:45:24.992 --> 01:45:26.473]  You know, I can't get into gold, it's too much.
[01:45:26.734 --> 01:45:30.577]  Well, does a thousand look like too much now, with it at fourteen hundred and twenty-something an ounce?
[01:45:31.077 --> 01:45:34.240]  Ladies and gentlemen, now is the time to get involved today.
[01:45:34.460 --> 01:45:37.883]  But folks, some people, you know, Ted, don't just want three silver dollars.
[01:45:38.184 --> 01:45:42.728]  Some people just don't want one franc and a free international forecaster, a year subscription, that's an incredible deal.
[01:45:43.148 --> 01:45:43.669]  Some people...
[01:45:44.531 --> 01:45:46.351]  People want gold, silver, coins.
[01:45:46.651 --> 01:45:51.812]  Some people are starting to get smart and hedging their bets and getting out of paper and stocks and bonds.
[01:45:52.452 --> 01:45:53.613]  They see the writing on the wall.
[01:45:54.933 --> 01:45:57.353]  Tell folks about some of your best deals on gold and silver.
[01:45:57.893 --> 01:46:02.934]  First of all, Alex, people have to really take a serious look at their portfolios right now.
[01:46:02.994 --> 01:46:11.736]  I mean, if you're in the stock market, if you have bonds, if you have cash in the bank, if you're invested in annuities, you've got to remember, annuities aren't even guaranteed or insured.
[01:46:12.436 --> 01:46:14.037]  by the United States government at all.
[01:46:14.718 --> 01:46:18.020]  There's so much risk in that because it's all tied to this currency.
[01:46:18.560 --> 01:46:24.885]  We have the G20 meeting happening this Thursday, and China is going to be wondering what to do with the rest of its U.S.
[01:46:24.905 --> 01:46:25.986]  government securities.
[01:46:26.426 --> 01:46:27.327]  They're going to be selling.
[01:46:27.347 --> 01:46:28.768]  They want to get away from the U.S.
[01:46:28.808 --> 01:46:29.148]  dollar.
[01:46:29.408 --> 01:46:34.291]  The dollar is in a free fall right now, and gold and silver is reflecting it.
[01:46:34.572 --> 01:46:36.413]  And if you haven't seriously taken a look,
[01:46:36.753 --> 01:46:51.316]  And what you're doing with your money that you're saving for cash flow for your business, if you have money invested in the stock market, the banks, or wherever it is, right now you better be considering gold and silver because cash is like produce at the grocery store.
[01:46:51.736 --> 01:46:57.137]  It is losing purchasing power and it has an expiration date coming to us.
[01:46:57.277 --> 01:46:59.178]  Well, Chad, to be specific here,
[01:47:00.143 --> 01:47:01.345]  I'm not tooting our horn.
[01:47:01.565 --> 01:47:08.355]  I'm not happy that we're totally 100% right on this, that we predicted the global SDR that we... decades ago!
[01:47:09.606 --> 01:47:18.292]  That we laid out how they devalue it, how they'd have a currency war, and then offer this new global cashless system, partially gold back, as the solution.
[01:47:18.732 --> 01:47:27.717]  Once they've hoarded all the gold, which they've been buying with their fake paper, hoarding it, all the elites, all the wealthy, all the insiders, then they're going to put us on a partial gold standard.
[01:47:28.058 --> 01:47:29.538]  It might even be five years down the road.
[01:47:29.558 --> 01:47:33.281]  The point is, then gold might be 10,000 an ounce in SDRs.
[01:47:33.681 --> 01:47:38.204]  They're killing all the currencies to force us on this new global currency, and gold
[01:47:38.624 --> 01:47:48.229]  You know, it goes up to 1,000, goes to 900, goes to 1,200, goes to 1,100, goes to, you know, 1,300, goes back down to 1,000, goes to 14, might go back down to 13.
[01:47:48.369 --> 01:47:49.369]  I doubt it.
[01:47:49.790 --> 01:48:00.015]  Because they have signified and announced what they're doing, and they're telling us inflation, you know, New York Times headline, inflation, Bernanke says, is the answer to our problems.
[01:48:00.635 --> 01:48:07.638]  That's like if you've got one leg chopped off, chopping the other off, or if you've got one bullet wound in your chest, shooting yourself in the head.
[01:48:07.659 --> 01:48:11.160]  They're like, we're going to shoot ourselves in the head, and that's going to help us.
[01:48:11.180 --> 01:48:14.922]  Well, it's going to help the big mega-banks making record bonuses, record profits.
[01:48:14.962 --> 01:48:17.183]  This is financial global war.
[01:48:17.223 --> 01:48:20.385]  When Hitler took over Poland, he had to blow up a lot of stuff.
[01:48:20.925 --> 01:48:24.167]  You know, when the Soviets took over Eastern Europe, they had to destroy a lot of stuff.
[01:48:24.567 --> 01:48:28.349]  They are destroying things to consolidate it and be on top of it.
[01:48:28.369 --> 01:48:31.231]  I heard a talk show host this morning saying the elite don't care if they devalue the dollar.
[01:48:31.611 --> 01:48:32.872]  It's not that they don't care.
[01:48:33.212 --> 01:48:34.153]  This is a weapon.
[01:48:34.613 --> 01:48:38.535]  We've got the Trilateral Commission, CFR, UN reports.
[01:48:38.575 --> 01:48:40.236]  We knew exactly what they do.
[01:48:40.297 --> 01:48:42.538]  We told you and read the documents on air.
[01:48:43.719 --> 01:48:45.179]  I've been on air 15 years.
[01:48:46.240 --> 01:48:49.242]  You know, the Trilateral Commission reported all this, that they were planning it.
[01:48:51.602 --> 01:48:55.185]  1975 was... How many years ago was 1975, Ted?
[01:48:56.506 --> 01:48:56.967]  35 years ago?
[01:48:56.987 --> 01:49:00.770]  I mean, they told us and we're living it!
[01:49:01.170 --> 01:49:04.213]  It's not prophecy, they told us their plan!
[01:49:04.233 --> 01:49:09.818]  I mean, Helmut Schmidt wrote Men and Powers, he was the German Chancellor, he admitted one world government!
[01:49:10.018 --> 01:49:11.379]  Total tyranny is their plan!
[01:49:11.559 --> 01:49:12.380]  They write books!
[01:49:12.700 --> 01:49:15.462]  David Rockefeller four years ago wrote his memoir.
[01:49:15.482 --> 01:49:16.142]  In fact, pull it up.
[01:49:16.182 --> 01:49:17.223]  David Rockefeller memoir.
[01:49:17.243 --> 01:49:17.963]  I forget the name of it.
[01:49:18.344 --> 01:49:19.324]  Admits global government.
[01:49:19.344 --> 01:49:21.025]  It's page 442, I believe.
[01:49:21.045 --> 01:49:22.026]  You can just pull it up.
[01:49:22.046 --> 01:49:23.027]  There's screenshots online.
[01:49:23.067 --> 01:49:25.608]  Just David Rockefeller admits in his book he wants world government.
[01:49:25.828 --> 01:49:27.789]  And he said, people accuse me of wanting to get rid of the U.S.
[01:49:27.829 --> 01:49:29.691]  sovereignty and set up a one world government.
[01:49:29.731 --> 01:49:30.671]  Well, I say guilty.
[01:49:31.272 --> 01:49:32.472]  Guilty as charged.
[01:49:32.773 --> 01:49:37.075]  And you've got all these childlike people told by the neocons for decades that none of this existed.
[01:49:37.395 --> 01:49:38.076]  Now it's here.
[01:49:38.576 --> 01:49:39.457]  Ladies and gentlemen,
[01:49:40.476 --> 01:49:41.937]  I promote what I think is a great deal.
[01:49:42.358 --> 01:49:44.059]  I told you to buy gold when it was $300 an ounce.
[01:49:44.119 --> 01:49:45.660]  It's now $1,420 plus.
[01:49:46.160 --> 01:49:47.601]  Silver, up at $29.
[01:49:48.042 --> 01:49:53.966]  Ladies and gentlemen, these are great deals Ted's got, but you've got to tell him, radio special, to get the incredibly good deals.
[01:49:54.006 --> 01:49:55.787]  His regular prices are very competitive.
[01:49:55.827 --> 01:49:56.427]  They're excellent.
[01:49:56.828 --> 01:49:57.648]  It's patriotic.
[01:49:57.688 --> 01:49:58.169]  Great folks.
[01:49:58.189 --> 01:50:00.891]  They've got it on hand, not like others that make you wait months.
[01:50:01.471 --> 01:50:09.416]  But I think you should call right now the globalists hate it that we know what's going on, that patriots are getting food, getting water, getting guns, getting gold.
[01:50:09.656 --> 01:50:12.658]  They can't stand it that the remnant knows what's going on.
[01:50:12.959 --> 01:50:19.343]  And notice because we knew we're in the power position now, not just with resources, but with moral credibility.
[01:50:19.383 --> 01:50:20.203]  We're rising.
[01:50:20.464 --> 01:50:22.565]  The globalists are being totally discredited.
[01:50:22.625 --> 01:50:23.266]  Here's the number.
[01:50:23.626 --> 01:50:24.767]  The brokers are there right now.
[01:50:24.787 --> 01:50:26.187]  They're up there till midnight every night.
[01:50:26.308 --> 01:50:26.808]  Eight hundred.
[01:50:27.988 --> 01:50:28.089]  800-686-2237.
[01:50:28.449 --> 01:50:31.030]  Write that number down.
[01:50:31.050 --> 01:50:33.671]  800-686-2237.
[01:50:33.871 --> 01:50:36.653]  Take action.
[01:50:36.753 --> 01:50:37.833]  Don't procrastinate.
[01:50:38.173 --> 01:50:41.815]  I know I haven't been buying a lot of gold and silver because it's so high, but I'm going to stop procrastinating.
[01:50:41.835 --> 01:50:42.275]  800-686-2237.
[01:50:42.416 --> 01:50:47.218]  Ted Anderson, thank you so much for joining us.
[01:50:50.006 --> 01:50:54.297]  Rock Creek gently flows through the parkland of Washington, D.C.
[01:50:54.718 --> 01:50:59.048]  until it meets the mighty Potomac River in the heart of the federal city.
[01:51:01.374 --> 01:51:07.818]  On the other hand, Rock Creek Free Press is a fiercely independent newspaper that's not afraid to print the truth.
[01:51:08.178 --> 01:51:10.419]  We print the stories that others won't touch.
[01:51:10.779 --> 01:51:19.244]  The 9-11 cover-up, media propaganda, government corruption, state terrorism, and violations of our constitutional rights.
[01:51:19.644 --> 01:51:22.606]  The Creek is a completely reader-supported publication.
[01:51:22.866 --> 01:51:26.728]  We accept no corporate advertising, no corporate influence.
[01:51:27.168 --> 01:51:33.050]  For a free, no-obligation issue of The Creek, just go to rockcreekfreepress.com.
[01:51:33.570 --> 01:51:40.952]  If you want copies for your local 9-11 truth group, send your request to editor at rockcreekfreepress.com.
[01:51:41.513 --> 01:51:42.793]  Rock Creek Free Press.
[01:51:43.393 --> 01:51:45.154]  Not afraid to print the truth.
[01:51:45.434 --> 01:51:46.194]  Call them at 301-452-0090 today.
[01:51:49.255 --> 01:51:50.516]  Hi, this is Alex Jones.
[01:51:50.556 --> 01:51:55.898]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:51:56.138 --> 01:52:00.761]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[01:52:01.161 --> 01:52:06.223]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible that could even happen again.
[01:52:06.744 --> 01:52:11.406]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:52:11.946 --> 01:52:18.870]  They call it a Survival Seed Bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[01:52:19.070 --> 01:52:19.970]  And here's the best part.
[01:52:20.170 --> 01:52:26.554]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[01:52:26.874 --> 01:52:29.715]  So visit them today at survivalseedbank.com.
[01:52:30.055 --> 01:52:31.956]  That's survivalseedbank.com.
[01:52:32.277 --> 01:52:33.197]  Or give them a call at 877-327-0365.
[01:52:33.237 --> 01:52:33.437]  That's 877-327-0365.
[01:52:41.081 --> 01:52:45.586]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:52:45.906 --> 01:52:48.289]  This is Alex Jones for survivalseedbank.com.
[01:52:49.377 --> 01:52:51.157]  Do you have pain from a soft tissue injury?
[01:52:51.478 --> 01:52:53.558]  Would you like to alleviate that pain in 10 minutes?
[01:52:54.138 --> 01:52:58.960]  Science has now figured out how to put healing sound frequencies into a kaolin clay and polymer gel.
[01:52:59.440 --> 01:53:06.462]  Once applied to the area of pain, frequency signals are transmitted to the area of injury that activates the release of prostaglandin hormones.
[01:53:06.822 --> 01:53:11.503]  Your body's own prostaglandin hormones eliminate inflammation and the pain that it is causing.
[01:53:11.903 --> 01:53:15.604]  The result is the elimination of pain in 10 minutes for 90% of users.
[01:53:16.044 --> 01:53:18.725]  We have thermography pictures to prove its effectiveness.
[01:53:19.105 --> 01:53:28.507]  The only alternatives on the market are topical cooling agents that for many are poor performers, often smell bad, may be oily, and do not activate the body's innate response system.
[01:53:28.947 --> 01:53:35.489]  If you'd like a superior alternative to alleviating soft tissue trauma pain in as little as 10 minutes, please call 888-988-3325.
[01:53:35.549 --> 01:53:35.729]  That's 888-988-3325.
[01:53:35.749 --> 01:53:36.969]  Or visit KnockOutPainCream.com.
[01:53:37.009 --> 01:53:37.769]  That's KnockOutPainCream.com.
[01:53:55.165 --> 01:53:58.426]  We're going to take your calls on the TSA and the economy in this segment and the next.
[01:53:58.466 --> 01:54:04.749]  Then we have a top toxicologist coming in to talk about, in studio, about what fluoride does.
[01:54:05.109 --> 01:54:06.690]  Here's one more TSA piece of news.
[01:54:07.250 --> 01:54:10.251]  Indian minister asked Obama to end turbine frisking.
[01:54:11.051 --> 01:54:19.215]  The Indian lawmaker from Punjab said yesterday or today that she had asked President Obama to put a stop to U.S.
[01:54:19.795 --> 01:54:22.577]  border practice of frisking Sikh turbans.
[01:54:22.678 --> 01:54:24.179]  And you've seen the Sikhs.
[01:54:24.259 --> 01:54:25.520]  They're not Muslims, folks.
[01:54:25.760 --> 01:54:26.861]  Not that Muslims are bad either.
[01:54:27.342 --> 01:54:32.806]  But these poor people have been killed at gas stations, killed at apartment complexes, murdered over and over again.
[01:54:32.866 --> 01:54:37.671]  In fact, the Sikhs actually have a lot of run-ins with Muslims because they have a lot of, you know, fights in India.
[01:54:38.957 --> 01:54:44.260]  And they get beat up, you name it, and idiots think that their turban means they're with Osama Bin Laden.
[01:54:45.061 --> 01:54:50.364]  They have long hair as part of their religion, and nobody except for their wife or their family is supposed to see it.
[01:54:51.384 --> 01:54:57.748]  And they pull the turban off at the airport, they run their hands through their hair, and that's why terrorism's down over a third.
[01:54:57.788 --> 01:54:59.809]  I mean, people are just not coming here.
[01:55:00.189 --> 01:55:01.530]  Another thing killing our economy.
[01:55:02.491 --> 01:55:03.971]  People are like, well, they could have a bomb in there.
[01:55:04.052 --> 01:55:06.153]  I mean, give me a break, ladies and gentlemen.
[01:55:07.119 --> 01:55:10.682]  Okay, every time there's a terrorist, the government's ordered to let them in.
[01:55:11.522 --> 01:55:20.849]  In the case of 9-11, in the case of Anwar al-Awlaki, the few Muslim extremists that are out there, that are outside of Palestine, there are some real folks there blowing themselves up, it's staged.
[01:55:21.670 --> 01:55:22.310]  It's staged.
[01:55:23.171 --> 01:55:24.452]  And, you know, it's just that simple.
[01:55:24.472 --> 01:55:26.113]  But I said I'd go to your calls, let's go to them.
[01:55:27.314 --> 01:55:28.215]  Who's up next here, John?
[01:55:28.255 --> 01:55:28.495]  Tim?
[01:55:30.616 --> 01:55:31.717]  I already talked to Tim.
[01:55:32.478 --> 01:55:32.998]  I don't remember.
[01:55:33.338 --> 01:55:34.539]  Tim, Tim, why did I hold you over?
[01:55:34.559 --> 01:55:35.340]  Do you have something else to add?
[01:55:36.518 --> 01:55:36.838]  Yes, sir.
[01:55:36.858 --> 01:55:41.460]  I was curious about the state of possibly bringing back the Glass-Steagall Act.
[01:55:41.681 --> 01:55:42.621]  Oh yeah, I did answer that.
[01:55:42.721 --> 01:55:44.162]  I did answer that.
[01:55:44.722 --> 01:55:47.283]  They didn't just not get rid of it, they allowed even more.
[01:55:49.584 --> 01:55:50.665]  I appreciate your call, Tim.
[01:55:50.705 --> 01:55:51.425]  It's terrible news.
[01:55:51.485 --> 01:55:52.566]  Kristen in Colorado.
[01:55:52.586 --> 01:55:53.426]  Kristen, you're on the air.
[01:55:56.788 --> 01:55:57.448]  Go ahead, Kristen.
[01:55:57.468 --> 01:55:57.748]  Welcome.
[01:55:57.768 --> 01:55:58.748]  What happened to you with the TSA?
[01:55:58.809 --> 01:55:59.709]  Are you calling about something else?
[01:56:00.219 --> 01:56:05.927]  Hi, actually I'm calling about something else, but first of all I just want to tell you thank you so much for your passion and your dedication.
[01:56:06.507 --> 01:56:07.929]  It really means a lot to all of us.
[01:56:08.490 --> 01:56:09.952]  Thank you.
[01:56:09.972 --> 01:56:16.461]  I wanted to know if you had heard anything about this mysterious missile that was launched off the Southern California coast.
[01:56:18.214 --> 01:56:23.638]  Well, I'm not going to talk about it because my enemies will take it and edit it and say a missile was never fired and I made it up.
[01:56:24.218 --> 01:56:28.282]  Like what happened with the Russians when they fired one and ABC News reported it ten years ago.
[01:56:28.582 --> 01:56:30.423]  But yeah, it's the top story on Drudge Report.
[01:56:30.783 --> 01:56:32.365]  It's up on Infowars.com.
[01:56:33.626 --> 01:56:36.368]  It's clearly a big military test, but they won't say.
[01:56:36.688 --> 01:56:37.809]  All part of their fear-mongering.
[01:56:39.335 --> 01:56:41.437]  Okay, well, I just wanted to know what your thoughts were about that.
[01:56:41.477 --> 01:56:50.384]  I found it kind of strange and, and, um, you know, I question everything, so... Kristen, it's very bizarre and you can watch video of it up at InfoWars.com.
[01:56:50.404 --> 01:56:51.745]  The Drudge Report also has it.
[01:56:52.045 --> 01:56:52.666]  Thank you, Kristen.
[01:56:53.146 --> 01:56:54.107]  Uh, Sam in Vegas.
[01:56:54.147 --> 01:56:54.928]  Sam, you're on the air.
[01:56:56.509 --> 01:56:56.809]  Hello?
[01:56:57.009 --> 01:56:57.530]  Yes, go ahead.
[01:56:58.731 --> 01:56:59.671]  Uh, hi, Alex.
[01:56:59.972 --> 01:57:02.253]  Uh, hey, I love your rants.
[01:57:02.474 --> 01:57:04.675]  Uh, it's about time Americans start getting angry.
[01:57:05.076 --> 01:57:07.678]  But anyway, um, my wife is Chinese.
[01:57:08.211 --> 01:57:11.640]  And I've flown to China probably four times since 9-11 and
[01:57:14.325 --> 01:57:15.446]  It's unbelievable.
[01:57:15.606 --> 01:57:22.069]  I think the problem is most Americans never go anywhere to see what, you know, to compare things.
[01:57:22.349 --> 01:57:27.512]  Well, Americans of any industrialized nation have the lowest amount of passports.
[01:57:27.952 --> 01:57:28.632]  They don't travel.
[01:57:29.333 --> 01:57:32.194]  And so they think land of the free, home of the brave.
[01:57:32.214 --> 01:57:39.898]  You drink fluoride, you drink bisphenol A, you know, you die of cancer early and you get your breast squeezed.
[01:57:39.958 --> 01:57:40.358]  It's freedom.
[01:57:41.839 --> 01:57:42.699]  But anyway, Alex,
[01:57:44.632 --> 01:57:48.373]  Since 9-11, I flew into Guangzhou, China.
[01:57:49.033 --> 01:57:58.055]  You get off the plane, you walk up to a little desk, you show them your passport, and that's it.
[01:57:58.295 --> 01:58:03.276]  They put the information in the computer, you walk out the door, get in a taxi and go.
[01:58:03.696 --> 01:58:06.017]  Now flying back into LAX,
[01:58:06.966 --> 01:58:09.928]  I mean, I'm in a line with a lot of Asians.
[01:58:10.028 --> 01:58:13.470]  I'm the only blonde-haired, blue-eyed person in the line.
[01:58:14.070 --> 01:58:15.391]  Here comes the TSA guy.
[01:58:15.471 --> 01:58:16.551]  You, over here.
[01:58:16.651 --> 01:58:19.573]  No, no, no, because they've got a mandate to train who they think are citizens.
[01:58:20.093 --> 01:58:23.875]  Illegal aliens are allowed to go rent any aircraft they want by the TSA.
[01:58:24.515 --> 01:58:24.856]  Stay there.
[01:58:24.876 --> 01:58:25.956]  I want you to finish up your story.
[01:58:25.996 --> 01:58:26.697]  We're back in 70 seconds.
[01:58:33.151 --> 01:58:37.153]  This is GCN, the Genesis Communications Radio Network.
[01:58:38.413 --> 01:58:43.355]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[01:58:43.595 --> 01:58:49.637]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[01:58:49.997 --> 01:58:57.100]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[01:58:57.380 --> 01:59:01.922]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[01:59:02.262 --> 01:59:10.749]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[01:59:10.909 --> 01:59:14.712]  Let's talk to the owner of 5 Star Soap, Marty Schachter, and see what he has to say.
[01:59:15.173 --> 01:59:21.358]  As founder and owner for over 63 years, people keep asking me, how's business?
[01:59:21.958 --> 01:59:25.360]  I'm happy to say our business is going down the drain.
[01:59:25.821 --> 01:59:37.888]  Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying our 1-2 month soap sampler.
[01:59:38.169 --> 01:59:38.609]  Thank you.
[01:59:42.351 --> 01:59:44.313]  Waging war on corruption.
[01:59:44.713 --> 01:59:47.495]  Alex Jones on the GCM Radio Network.
[01:59:54.212 --> 01:59:58.417]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:59:59.058 --> 01:59:59.859]  You want answers?
[02:00:00.640 --> 02:00:01.541]  Well, so does he.
[02:00:02.202 --> 02:00:05.866]  He's Alex Jones on the GCN Radio Network.
[02:00:06.386 --> 02:00:10.451]  And now, live from Austin, Texas, Alex Jones.
[02:00:11.519 --> 02:00:13.960]  We are into hour number three.
[02:00:14.140 --> 02:00:18.361]  I will continue this week to have another hour open just for victims of TSA.
[02:00:18.461 --> 02:00:30.705]  I'm going to probably have to wipe the phone calls after this segment because we're just going to be talking about toxins in the environment with a leading top toxicologist, PhD, the head of the Fluoride Action Network.
[02:00:31.581 --> 02:00:31.721]  There's
[02:00:47.079 --> 02:00:49.681]  And I've seen this in Canada and coming back into the U.S.
[02:00:50.401 --> 02:00:54.624]  If you are Chinese or you are Hispanic, even if you're a citizen, you're left alone most of the time.
[02:00:55.445 --> 02:00:57.546]  If you're Anglo or black, get ready.
[02:00:58.006 --> 02:01:00.008]  Because they figure this is a citizen, then they check.
[02:01:00.368 --> 02:01:01.569]  And they harass you.
[02:01:02.129 --> 02:01:04.390]  Because this is submission training.
[02:01:04.611 --> 02:01:06.612]  Now the idiot TSA people, they don't know that.
[02:01:07.372 --> 02:01:10.054]  They just, we're told to search nothing but women today.
[02:01:10.074 --> 02:01:12.256]  We're told to lift their glasses up and yell at them.
[02:01:13.651 --> 02:01:14.731]  We don't know why, but we are.
[02:01:14.751 --> 02:01:15.512]  It's to intimidate them.
[02:01:15.812 --> 02:01:27.882]  So you're saying you come in all the time from China, because your wife's Chinese, and Sam, for those that just joined us, and that because you're the white guy, boy, they hone in on you, because you may be al-Qaeda.
[02:01:28.122 --> 02:01:28.802]  Tell us about that.
[02:01:30.123 --> 02:01:39.010]  Okay, so I'm walking down the line, and you get to the gate, and a TSA guy is standing there.
[02:01:40.620 --> 02:01:42.500]  And they'll just kind of like pull you out of the line.
[02:01:42.560 --> 02:01:43.601]  Well, everybody's aware of that.
[02:01:44.181 --> 02:01:48.262]  So they pull me out of the line, take me around to the side to where the tables are.
[02:01:49.282 --> 02:01:50.602]  Put your bags on the table.
[02:01:51.463 --> 02:01:53.763]  They're opening my bags, going through the bags.
[02:01:53.923 --> 02:01:56.684]  Now Marlboros are like 40 cents a pack in China.
[02:01:57.184 --> 02:01:59.004]  So I've got four cartons of Marlboros.
[02:02:00.025 --> 02:02:01.345]  Why do you have all these cigarettes?
[02:02:01.745 --> 02:02:03.245]  What was your business in China?
[02:02:06.886 --> 02:02:08.427]  I go, well, I went to visit my in-laws.
[02:02:08.447 --> 02:02:09.407]  Do you have photos of...
[02:02:10.293 --> 02:02:14.034]  Finally, it got to the point, Alex, I'm a smoker and I'm dying for a smoke.
[02:02:14.054 --> 02:02:14.894]  You know how we are.
[02:02:15.994 --> 02:02:21.635]  I got fed up with this, this guy that comes about up to my chin, giving me all these questions.
[02:02:21.755 --> 02:02:22.815]  What is my business?
[02:02:22.955 --> 02:02:23.795]  Why was I there?
[02:02:23.875 --> 02:02:24.695]  What am I, you know?
[02:02:26.196 --> 02:02:30.936]  Finally, I just tell, I just can't take it anymore.
[02:02:30.957 --> 02:02:35.417]  I say to the guy, I say, Hey, look, you little twerp.
[02:02:36.677 --> 02:02:37.758]  I just left China.
[02:02:38.318 --> 02:02:39.658]  I get off the plane in China.
[02:02:40.470 --> 02:02:42.431]  I walk out the door and get in the taxi.
[02:02:42.952 --> 02:02:45.473]  I'm in the land of the free.
[02:02:45.933 --> 02:02:51.436]  You're giving me all these questions, going through my bags, wanting to know what my business is.
[02:02:51.497 --> 02:02:52.477]  And what did the God say?
[02:02:56.323 --> 02:02:58.765]  Finally, he saw that I wasn't afraid of him.
[02:02:58.785 --> 02:03:00.006]  I mean, I'm doing nothing wrong.
[02:03:00.026 --> 02:03:00.766]  Well, let's be honest.
[02:03:00.806 --> 02:03:01.987]  They were looking for drugs.
[02:03:02.347 --> 02:03:05.509]  But the issue is, the government grows most of the drugs on record.
[02:03:05.750 --> 02:03:08.051]  They're trying to catch people cutting in on their cash.
[02:03:08.391 --> 02:03:10.613]  And that's when cops have wanted to search my car before I go.
[02:03:11.113 --> 02:03:12.454]  I don't use illegal drugs.
[02:03:12.594 --> 02:03:14.696]  I don't use the products that your bosses produce.
[02:03:15.236 --> 02:03:15.776]  So don't worry.
[02:03:15.836 --> 02:03:16.877]  I'm not cutting in on it.
[02:03:17.237 --> 02:03:19.759]  And you're not going to put me in your little private prison to make some money.
[02:03:20.079 --> 02:03:23.522]  Most of the private prisons on record are owned by big banks that launder drug money.
[02:03:24.262 --> 02:03:26.504]  And so look, I don't use your stinking products.
[02:03:26.544 --> 02:03:27.305]  Get it through your head.
[02:03:28.306 --> 02:03:28.666]  Okay?
[02:03:29.387 --> 02:03:32.990]  And I try to stay away from the other stuff that's legal, like tobacco and jam bean.
[02:03:33.030 --> 02:03:34.031]  I appreciate your call.
[02:03:34.512 --> 02:03:35.493]  Good to hear from you, Sam.
[02:03:35.533 --> 02:03:36.554]  Let's jam in one more.
[02:03:36.914 --> 02:03:38.015]  Mortis in Connecticut.
[02:03:38.475 --> 02:03:39.436]  Mortis, you're on the air.
[02:03:40.037 --> 02:03:40.898]  Hey, how you doing, Alex?
[02:03:40.958 --> 02:03:41.899]  It's great to talk to you.
[02:03:41.979 --> 02:03:45.202]  This is Mortis Noctu, revolutionary rapper slash patriot.
[02:03:46.443 --> 02:03:48.725]  I basically just wanted to call in and say that
[02:03:49.597 --> 02:03:56.620]  Anybody who has been watching the gold price or checked the history of gold and silver should know that the prices are going to keep going up.
[02:03:56.640 --> 02:04:01.062]  There's been 97 years of straight devaluation, and it's going to continue.
[02:04:01.102 --> 02:04:05.004]  Yeah, they've been devaluing the dollar, suppressing gold, but they can't do it anymore.
[02:04:06.124 --> 02:04:06.624]  Exactly.
[02:04:07.165 --> 02:04:08.725]  Gold is about to jump.
[02:04:08.805 --> 02:04:12.587]  Anybody who thinks differently has no idea, and they haven't been paying any attention.
[02:04:13.815 --> 02:04:23.862]  And, um, other than that, I basically wanted to say that I've been working on an album using Pink Floyd beats, talking about revolutionary topics, and I think that you and your audience would really enjoy it.
[02:04:23.882 --> 02:04:24.983]  It's Mortis Noctu.
[02:04:25.263 --> 02:04:29.927]  M-O-R-T-I-S-N-O-C-T-U at YouTube.com.
[02:04:30.347 --> 02:04:32.148]  Well done, Mortis.
[02:04:32.829 --> 02:04:34.010]  Doesn't Mortis have to do with death?
[02:04:34.030 --> 02:04:36.612]  It means death by night in Latin.
[02:04:36.992 --> 02:04:38.093]  Yeah, Nosferatu.
[02:04:40.023 --> 02:04:40.984]  Alright, we'll be right back.
[02:04:41.044 --> 02:04:42.185]  Stay with us, ladies and gentlemen.
[02:04:42.925 --> 02:04:44.987]  We've got an amazing author joining us.
[02:04:45.007 --> 02:04:46.067]  He's also a scientist.
[02:04:46.087 --> 02:04:46.668]  We'll be right back.
[02:04:49.557 --> 02:04:53.378]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[02:04:53.638 --> 02:04:59.360]  This is the place to get you started buying or selling a home, finding a realtor, and getting any real estate questions answered.
[02:04:59.620 --> 02:05:03.421]  Go to HomeGain.com and see what I'm talking about.
[02:05:03.801 --> 02:05:10.123]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[02:05:10.523 --> 02:05:13.424]  This is a great way to be able to monitor the value of your home.
[02:05:13.844 --> 02:05:15.345]  And again, it's absolutely free.
[02:05:15.945 --> 02:05:17.566]  There are tons of tools to help you.
[02:05:17.986 --> 02:05:21.429]  For instance, if you want to remodel your home, go to HomeGain.com.
[02:05:21.769 --> 02:05:28.333]  Use their Home Sale Maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
