[00:00:03.308 --> 00:00:04.688]  We're live.
[01:25:46.467 --> 01:25:46.827]  Go ahead.
[01:25:47.796 --> 01:25:50.138]  Hello, Alex, thank you so much for waking me up.
[01:25:50.218 --> 01:25:53.700]  I tell everyone about your films, and I think your work is just great.
[01:25:54.481 --> 01:25:55.582]  I have three quick points.
[01:25:56.242 --> 01:25:58.124]  Oprah has just come out in support.
[01:25:58.184 --> 01:26:02.967]  Her book club has picked Freedom, a novel by Jonathan Friesen.
[01:26:03.528 --> 01:26:13.175]  And this novel basically says that freedom is bad, because if we're free, then we're going to become a decadent society, and it's really bad.
[01:26:13.215 --> 01:26:14.396]  Yeah, yeah, that's their answer!
[01:26:14.716 --> 01:26:22.218]  See, see, they confuse the decadent cycle, which they're all reporting on, Camille Paglia, you name it.
[01:26:22.970 --> 01:26:29.232]  The media then takes that information and confuses it that freedom causes the decadence and the evil.
[01:26:29.312 --> 01:26:29.552]  No.
[01:26:30.332 --> 01:26:35.253]  Not respecting liberty and freedom and not defending it brings tyranny.
[01:26:36.793 --> 01:26:38.694]  And so they're basically trying to scramble it.
[01:26:39.054 --> 01:26:42.995]  I mean, look, she funds a giant UN brainwashing church in Africa.
[01:26:43.015 --> 01:26:45.196]  A lot of people like Oprah Winfrey.
[01:26:45.436 --> 01:26:46.796]  She supported Barack Obama.
[01:26:47.356 --> 01:26:51.518]  Unfortunately, some talk show hosts here on Genesis did, which was pretty shameful, but we forgive them for that.
[01:26:52.018 --> 01:27:01.023]  A lot of bad decisions, but I think that overall, Oprah Winfrey is super bad news, and it's modern mind control.
[01:27:01.063 --> 01:27:01.383]  Go ahead.
[01:27:01.997 --> 01:27:04.538]  Well, I used to like her, and you really woke me up to her.
[01:27:05.659 --> 01:27:18.264]  What I would like your listeners to consider is going to Amazon and writing a one-star review and putting in there something about, you know, freedom is what made this country great, the Constitution is what made this country great.
[01:27:19.037 --> 01:27:22.939]  And if we all did a review, it will just overwhelm her.
[01:27:23.039 --> 01:27:29.021]  And now the decadent slobs tell us to capitulate to their tyranny because our freedom is bad.
[01:27:29.081 --> 01:27:32.822]  My freedom to own a gun and not be afraid at night is evil.
[01:27:32.862 --> 01:27:34.583]  My freedom to own property is bad.
[01:27:34.683 --> 01:27:34.923]  No!
[01:27:35.403 --> 01:27:38.404]  As the freedom is phased out, we now get tyranny.
[01:27:38.445 --> 01:27:40.265]  It's the opposite of what this writer is saying.
[01:27:40.505 --> 01:27:42.046]  I haven't read the book, but what you're saying is true.
[01:27:42.890 --> 01:27:45.732]  Yeah, the book is called Freedom A Novel by Jonathan Frenzen.
[01:27:45.772 --> 01:27:51.336]  I think we can really make a difference if your listeners just go to Amazon and write a review about it and say that we want freedom.
[01:27:51.356 --> 01:27:55.058]  What else is there but, you know... So what, he says we need a benevolent tyranny?
[01:27:55.319 --> 01:27:57.620]  That's what all of the environmentalists are saying.
[01:27:57.980 --> 01:27:59.381]  They're the high and mighty ones.
[01:27:59.742 --> 01:28:01.703]  They say we've got to kill the majority of people.
[01:28:01.883 --> 01:28:11.870]  I mean, they're out in the open saying this and the public is so anesthetized with media and culture that they're just... have no respect for themselves and aren't resisting it.
[01:28:12.765 --> 01:28:18.867]  I'd also like your listeners to be really aware of how much subliminal messaging happens on TV.
[01:28:19.127 --> 01:28:28.649]  If you Google the words Oprah Deception, you'll see very clearly at the White House interview with Michelle Obama, they show a picture of Obama made to look like Lincoln.
[01:28:28.709 --> 01:28:31.810]  Now, you may or may not like Lincoln, but many people think he's good.
[01:28:32.110 --> 01:28:35.991]  And that is a powerful image in Brave New World Revisited page 98.
[01:28:36.131 --> 01:28:37.392]  Well, that's not even subliminal.
[01:28:37.412 --> 01:28:38.412]  I mean, that's overt.
[01:28:39.332 --> 01:28:45.534]  They take many different forms of propaganda and weave them together, but the truth can cut right through it like a hot knife through butter.
[01:28:46.755 --> 01:28:57.458]  Yeah, I mean it's, but it actually is just a very brief flash on the screen, and you know, people, these people aren't stupid, they know what works, and they do it because it does work.
[01:28:58.188 --> 01:29:05.736]  Well, Oprah Winfrey has done a few good things like exposing Mad Cow and things, and then she's been kind of slapped around.
[01:29:06.096 --> 01:29:11.341]  Pat Robertson had 30-plus different TV channels, then they tried to take his tax exemption in the mid-90s.
[01:29:11.721 --> 01:29:15.926]  He suddenly flipped to being totally pro-world government, not that he was perfect before that.
[01:29:16.466 --> 01:29:19.769]  And so I don't like to just sit up here and judge Oprah, but...
[01:29:22.833 --> 01:29:26.835]  I mean, that whole world religion thing she's pushing is super bad news.
[01:29:27.215 --> 01:29:28.255]  I appreciate your call.
[01:29:28.855 --> 01:29:34.598]  All right, Alonzo, Jason, Hunter, Bryce, and others, your calls are coming up straight ahead.
[01:29:35.118 --> 01:29:39.960]  Then I'm going to get into a bunch of news and also talk about the cycles that we go through as a society.
[01:29:40.780 --> 01:29:47.283]  It's very important because we are starting the accelerated downward descent into just hardcore despotism.
[01:29:48.724 --> 01:29:49.644]  We're on the march.
[01:29:50.124 --> 01:29:51.645]  The empire's on the run.
[01:29:52.646 --> 01:29:55.408]  Alex Jones and the GCN Radio Network.
[01:29:57.989 --> 01:30:01.992]  Alex Jones here with urgent information concerning TrendsResearch.com.
[01:30:02.452 --> 01:30:09.356]  The Trends Journal distills the voluminous ongoing research of the Trends Research Institute into a concise, readily accessible form.
[01:30:09.917 --> 01:30:13.379]  By tracking 300 separately defined domestic and international trends,
[01:30:13.979 --> 01:30:18.284]  The Trends Journal establishes the connections that others fail to see or misinterpret.
[01:30:18.504 --> 01:30:25.713]  Gerald Salente's Trends Journal allows you to anticipate change, recognize the implications, and take protective strategies.
[01:30:26.373 --> 01:30:33.582]  Individual readers from every walk of life can put the Trends Journal Trends Forecast and Trends Analysis to practical use.
[01:30:34.142 --> 01:30:36.704]  Extra information to keep you well informed throughout the year.
[01:30:36.924 --> 01:30:43.968]  When any current event of major social, economic, or political significance occurs, Trends Journal notifies its subscribers of their implications.
[01:30:44.448 --> 01:30:48.431]  When you subscribe to the Trends Journal, you'll also receive Trends Alerts.
[01:30:48.731 --> 01:30:50.572]  Visit TrendsResearch.com today.
[01:30:50.892 --> 01:30:52.893]  That's TrendsResearch.com.
[01:30:53.194 --> 01:30:54.695]  Subscribe to the Trends Journal.
[01:30:55.055 --> 01:30:56.796]  This information is too important to wait.
[01:30:57.657 --> 01:31:01.900]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:31:02.200 --> 01:31:02.820]  Number one.
[01:31:03.120 --> 01:31:06.282]  New climate legislation could easily double or triple your electric bill.
[01:31:06.543 --> 01:31:07.123]  Number two.
[01:31:07.403 --> 01:31:11.966]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:31:12.306 --> 01:31:12.747]  It's true.
[01:31:13.047 --> 01:31:17.610]  Total government control of electricity in the name of smart grid technology is coming.
[01:31:17.910 --> 01:31:18.450]  Number three.
[01:31:18.750 --> 01:31:22.032]  In some areas of the country, the power grid is dangerously overloaded.
[01:31:22.333 --> 01:31:26.035]  And now, new socialist legislation is only compounding the problem.
[01:31:26.215 --> 01:31:26.776]  Number 4.
[01:31:27.016 --> 01:31:29.379]  Dangerous weather is always a threat to local grids.
[01:31:29.779 --> 01:31:33.164]  Every year, thousands of families lose their power from weather-related outages.
[01:31:33.464 --> 01:31:33.684]  Number 5.
[01:31:34.265 --> 01:31:38.190]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:31:38.410 --> 01:31:43.176]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:31:43.456 --> 01:31:47.477]  You can get more information at www.mysolarbackup.com.
[01:31:47.618 --> 01:31:49.178]  That's mysolarbackup.com.
[01:31:49.398 --> 01:31:51.479]  Remember, the government doesn't own the sun.
[01:31:51.659 --> 01:31:54.000]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:31:57.475 --> 01:32:01.418]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[01:32:01.658 --> 01:32:07.702]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[01:32:08.062 --> 01:32:15.167]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[01:32:15.467 --> 01:32:20.010]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[01:32:20.330 --> 01:32:28.821]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[01:32:29.001 --> 01:32:32.726]  Let's talk to the owner of 5 Star Soap, Marty Schachter, and see what he has to say.
[01:32:33.246 --> 01:32:39.412]  As founder and owner for over 63 years, people keep asking me, how's business?
[01:32:40.013 --> 01:32:43.436]  I'm happy to say our business is going down the drain.
[01:32:43.916 --> 01:32:51.224]  Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying our 1-2 month soap sampler.
[01:32:51.344 --> 01:32:51.804]  Thank you.
[01:32:59.998 --> 01:33:00.719]  Big Brother.
[01:33:01.699 --> 01:33:02.980]  Mainstream media.
[01:33:04.021 --> 01:33:05.142]  Government cover-ups.
[01:33:05.802 --> 01:33:07.243]  You want to stop tyranny?
[01:33:07.904 --> 01:33:09.245]  Well, so does he.
[01:33:10.025 --> 01:33:14.649]  Live from the InfoWars.com studios, it's Alex Jones.
[01:33:17.546 --> 01:33:31.517]  We're being trained, we're having our back broken, psychologically, to just accept Barack Obama's aunt saying, I came here illegally, and you owe me full welfare and disability and you're gonna pay it.
[01:33:31.537 --> 01:33:34.240]  And we haven't even taken a call, who's upset about it?
[01:33:35.481 --> 01:33:39.564]  And you know, callers aren't even, don't sound too upset, I'm not criticizing anybody.
[01:33:39.844 --> 01:33:42.967]  People are bringing up good points, but people don't even seem to have a problem.
[01:33:43.959 --> 01:33:50.001]  With what I've been reporting on for two weeks, that six million veterans are having their death benefits stolen when they die.
[01:33:51.001 --> 01:33:54.103]  And it's in the news, and the system says, well, they're going to take that.
[01:33:55.103 --> 01:33:57.304]  Okay, let's start taking part of all their pension funds.
[01:33:58.184 --> 01:34:00.885]  Let's start harassing and shutting down their farms and ranches.
[01:34:03.446 --> 01:34:04.086]  Let's just do it.
[01:34:04.886 --> 01:34:06.267]  I mean, if they'll put up with it, let's do it.
[01:34:07.587 --> 01:34:08.728]  And they're gauging all of it.
[01:34:10.376 --> 01:34:12.557]  It's not just going to stay at this one point of corruption.
[01:34:12.637 --> 01:34:13.838]  It's going to get worse and worse.
[01:34:13.858 --> 01:34:15.099]  I'm going to talk about that after calls.
[01:34:15.879 --> 01:34:26.565]  But briefly here, we've had a few specials in the last few months that have been extremely popular, and we have offered previously four copies of the Obama deception.
[01:34:26.585 --> 01:34:32.929]  There isn't a better tool to wake people up to the false left-right paradigm, how Obama was financed by Wall Street just like McCain.
[01:34:33.229 --> 01:34:39.733]  That way they own both fighters in the fight, all the horses in the race, both sides of the football scrimmage line.
[01:34:40.816 --> 01:34:46.218]  This film, you may be awake, you may know all this information, your friends, your family, your neighbors don't.
[01:34:46.578 --> 01:34:56.702]  There's an online free bibliography for the film that goes through every second of the documentary with proof and links to legislation, to documents, to the quotes, to the video clips.
[01:34:57.142 --> 01:34:58.303]  The Obama deception.
[01:34:58.443 --> 01:35:01.964]  Now America and the world is ready to see this film.
[01:35:02.304 --> 01:35:03.425]  You can get a copy of this
[01:35:04.085 --> 01:35:10.207]  And when you do, get a free copy of Jesse Ventura with Dick Russell, New York Times bestseller, American Conspiracies.
[01:35:10.247 --> 01:35:12.468]  And we're going to end this special very, very soon.
[01:35:12.508 --> 01:35:14.609]  It's a $24.95 free book.
[01:35:15.169 --> 01:35:20.651]  So that's, what, a $44.95 value for $19.95.
[01:35:21.191 --> 01:35:29.734]  And the meager profit we make from it supports this radio broadcast and makes what we do here possible, ladies and gentlemen.
[01:35:30.154 --> 01:35:36.420]  So, that special's going, and even if you know this information, buy the book, the DVD to support us, and then give the book and DVD to friends and family.
[01:35:36.761 --> 01:35:44.308]  It's a great gift, or save it and give it away at Christmas, or give them their present and say, here it is early, this information can't wait, watch this information.
[01:35:44.949 --> 01:35:50.675]  Now, that special we offered that was the most popular we'd done in a long time, where you could get four films for $19.95,
[01:35:53.459 --> 01:36:05.865]  The film that I think is my most important, I mean obviously the Obama deception has been the most effective, but a film that I think was three hours long with expanded extras on top of it, is in-game blueprint for global enslavement.
[01:36:06.185 --> 01:36:08.346]  On the back of the DVD it says they want you dead.
[01:36:08.706 --> 01:36:11.267]  For the new world order a world government is just the beginning.
[01:36:11.787 --> 01:36:17.810]  Once in place they can engage their plan to exterminate eighty percent of the world's population while enabling the elites to live forever.
[01:36:17.990 --> 01:36:18.911]  That's what they believe.
[01:36:19.311 --> 01:36:20.171]  Not saying that's true.
[01:36:20.271 --> 01:36:21.092]  They say this.
[01:36:21.832 --> 01:36:23.333]  With the aid of advanced technology.
[01:36:23.653 --> 01:36:29.876]  For the first time, crusading filmmaker Alex Jones reveals her secret plan for humanity's extermination, Operation Endgame.
[01:36:30.676 --> 01:36:35.059]  And what does Homeland Security call the mass roundup plan that came out a year after this film was made?
[01:36:35.439 --> 01:36:36.399]  Operation Endgame.
[01:36:37.220 --> 01:36:39.281]  And they've got a bunch of programs called Endgame.
[01:36:39.461 --> 01:36:42.362]  They've got a eugenics program we discovered afterwards called Endgame.
[01:36:42.682 --> 01:36:45.784]  I could just see what it was and the term Endgame.
[01:36:48.012 --> 01:36:48.733]  Four copies.
[01:36:49.413 --> 01:36:48.733]  1995.
[01:36:49.673 --> 01:36:51.195]  Four copies.
[01:36:51.355 --> 01:36:53.757]  Get it and give it to your friends and family.
[01:36:54.077 --> 01:36:55.098]  Air it on AXS TV.
[01:36:55.118 --> 01:36:55.719]  Make copies.
[01:36:56.219 --> 01:37:02.925]  But people are more apt to watch it when it's a nice color cover with the back, you know, the nice DVD imprint on the top.
[01:37:04.437 --> 01:37:08.140]  We're going to run this for two weeks, or while supplies last.
[01:37:08.200 --> 01:37:12.724]  It probably won't, because I'm going to reprint them, but when we start running low, I'll have to pull it.
[01:37:12.764 --> 01:37:14.846]  And it may be a week, it may be two days, I don't know.
[01:37:15.206 --> 01:37:16.327]  We don't have that many of these.
[01:37:16.688 --> 01:37:21.852]  Four copies, $19.95, and your purchase makes the radio broadcast possible.
[01:37:22.253 --> 01:37:26.316]  Also what makes the broadcast possible is PrisonPlanet.tv memberships.
[01:37:26.737 --> 01:37:28.998]  You get my book, Paul Watson's book, both out of print.
[01:37:29.759 --> 01:37:44.811]  Other great films up there that the filmmakers have asked us to post in the highest quality, like Camp FEMA, Don't Tread on Me, Rise of the Republic, United We Fall about the North American Union, stunning film.
[01:37:45.031 --> 01:37:46.472]  That's just some of the stuff in the last few months.
[01:37:46.812 --> 01:37:54.798]  My weekly TV show, my daily TV show that simulcasts with the radio, The Sunday Show, Archives going back seven years, almost seven years.
[01:37:56.580 --> 01:37:58.101]  All my films are super high quality.
[01:37:59.258 --> 01:38:02.200]  PrisonPlanet.tv.
[01:38:02.440 --> 01:38:06.142]  $5.95 a month, the cost of two Starbucks coffees, and you finance our operation.
[01:38:06.482 --> 01:38:09.084]  And you can also share your passcode with six people.
[01:38:09.904 --> 01:38:10.685]  Technically five.
[01:38:11.145 --> 01:38:14.187]  You can have six people logged on at once with the same passcode.
[01:38:14.627 --> 01:38:24.853]  If you give it away to too many people, they'll start logging you out or not letting you log in when people with your passcode are logged on, if more than six are.
[01:38:27.065 --> 01:38:29.506]  And people say, well, give it all away free.
[01:38:29.786 --> 01:38:33.147]  The Obama deception, watch more than 30 million times for free online.
[01:38:33.447 --> 01:38:34.087]  It is free.
[01:38:34.767 --> 01:38:36.108]  Everything I do is free.
[01:38:36.868 --> 01:38:42.590]  But you get it in higher quality, you get it first, you get it all in one spot for $5.95 a month.
[01:38:43.970 --> 01:38:44.270]  Okay?
[01:38:44.491 --> 01:38:49.992]  But I can't have high quality bandwidth and give that away free as well.
[01:38:50.012 --> 01:38:51.853]  I mean, our bandwidth cost
[01:38:54.312 --> 01:38:57.733]  We've done some juggling, but it's over $20,000 a month.
[01:38:57.813 --> 01:39:01.355]  And believe me, we're getting as close to the cheapest as you can get.
[01:39:01.995 --> 01:39:04.016]  If we bought even more, it might be a little bit less.
[01:39:04.076 --> 01:39:06.197]  But I mean, it's... What are we using?
[01:39:07.838 --> 01:39:09.198]  Just on PrisonPlanet.tv.
[01:39:09.258 --> 01:39:09.898]  What is it, Matt?
[01:39:09.918 --> 01:39:11.619]  Over 100 terabytes a month?
[01:39:15.672 --> 01:39:17.513]  Over a hundred terabytes.
[01:39:18.193 --> 01:39:19.754]  Ask one of the IT guys, he'll be able to tell me.
[01:39:21.335 --> 01:39:23.136]  It's a hundred something, I think it's a terabyte, yeah.
[01:39:23.636 --> 01:39:25.517]  A hundred terabytes.
[01:39:26.918 --> 01:39:29.880]  Matt, I wasn't talking to you, I was talking to the other IT guy named Matt.
[01:39:31.941 --> 01:39:34.502]  A hundred terabytes a month.
[01:39:35.243 --> 01:39:37.424]  One hundred terabytes and growing.
[01:39:37.904 --> 01:39:39.465]  The Higher Quality Podcast.
[01:39:39.765 --> 01:39:41.566]  It's all there at PrisonPlanet.tv.
[01:39:44.508 --> 01:39:44.828]  Okay.
[01:39:45.969 --> 01:39:46.950]  Let's go to your calls.
[01:39:47.030 --> 01:39:48.811]  Alonzo, thanks for holding from Arkansas.
[01:39:48.831 --> 01:39:49.352]  You're on the air.
[01:39:50.112 --> 01:39:50.833]  He just dropped.
[01:39:51.153 --> 01:39:52.714]  Jason in Tennessee, you're on the air.
[01:39:54.596 --> 01:39:55.417]  Hello, Alex.
[01:39:55.557 --> 01:39:55.917]  Hey, buddy.
[01:39:56.978 --> 01:39:57.578]  Hey, Alex.
[01:39:57.598 --> 01:39:58.299]  How you doing today, man?
[01:39:58.399 --> 01:39:58.599]  Good.
[01:39:59.620 --> 01:40:00.481]  Good, good.
[01:40:00.501 --> 01:40:03.343]  I just want to make some comments and a couple points here.
[01:40:04.043 --> 01:40:13.851]  I don't know if you've noticed or any of the listeners noticed, but the grocery stores, all the grocery stores have little barcodes, barcoded swipey cards that you get a discount with.
[01:40:15.077 --> 01:40:16.578]  All that information is stored.
[01:40:17.359 --> 01:40:24.063]  Well, I lost my card to get the discount, and I went to the service counter to get a new card.
[01:40:24.584 --> 01:40:27.726]  And the girl that was helping me, she laid the cards down right there.
[01:40:28.126 --> 01:40:30.167]  They're just kind of laying there, prepared.
[01:40:30.207 --> 01:40:32.069]  You know, you tear them off and you use them.
[01:40:32.629 --> 01:40:35.071]  And I just kind of tuck them and put them in my pocket.
[01:40:35.471 --> 01:40:39.854]  Then she turned around to get me an application for all my information to go with that card.
[01:40:40.554 --> 01:40:41.995]  And I said, no, I'm not filling that out.
[01:40:43.316 --> 01:40:44.157]  She goes apes.
[01:40:44.932 --> 01:40:49.915]  Her manager comes over, starts yelling at her, why did you give him the cards without the information?
[01:40:50.735 --> 01:40:53.136]  And, I mean, it was a big ordeal right there at the grocery store.
[01:40:53.156 --> 01:40:54.117]  Well, let me explain something.
[01:40:54.137 --> 01:40:55.618]  There's nothing for free.
[01:40:56.098 --> 01:40:58.939]  There's no free lunch when you're dealing with these people.
[01:40:59.420 --> 01:41:03.902]  It's admitted with Target and Safeway and all these groups.
[01:41:04.302 --> 01:41:08.945]  This has come out over a decade ago that they learn what you've got to buy.
[01:41:09.665 --> 01:41:17.627]  They learn what you'll absolutely pay for, and they basically calculate it at the end of the day to charge you higher prices.
[01:41:17.928 --> 01:41:21.008]  And then they sell the data, and that's come out.
[01:41:21.429 --> 01:41:22.529]  So, absolutely.
[01:41:22.929 --> 01:41:24.310]  And boy, they'll really push.
[01:41:24.350 --> 01:41:25.350]  I'll be at Barnes & Noble.
[01:41:26.195 --> 01:41:27.676]  Buying some children's books or whatever.
[01:41:28.037 --> 01:41:29.338]  And they'll push and push and push.
[01:41:29.358 --> 01:41:32.701]  I even had a guy, like a week ago, go, what's wrong Alex?
[01:41:32.741 --> 01:41:34.102]  Big brother gonna get ya?
[01:41:34.122 --> 01:41:39.647]  And so these slaves get into the enslavement.
[01:41:40.027 --> 01:41:41.848]  It's like giggling fun for them.
[01:41:42.709 --> 01:41:46.212]  And so certainly they're training us to have to have a card.
[01:41:46.252 --> 01:41:52.877]  It's also Pavlovian psychological conditioning to swipe a card, even if you pay cash, to buy and sell.
[01:41:53.237 --> 01:41:57.360]  They want to force you with the new national sales tax, which they have neocons pushing.
[01:41:57.380 --> 01:41:58.781]  They'll have that on top of the income tax.
[01:41:58.821 --> 01:41:59.501]  They won't get rid of it.
[01:42:00.362 --> 01:42:03.945]  They won't get rid of one and add the new to track everything you buy, sell and do.
[01:42:03.985 --> 01:42:05.146]  Oh, you've had too much ice cream.
[01:42:05.166 --> 01:42:06.247]  You've had too much beer.
[01:42:06.627 --> 01:42:08.168]  Now the tax kicks in.
[01:42:08.548 --> 01:42:13.833]  Or if it's a sales tax, they'll have to know what graduated sales tax you're in when they're implementing it.
[01:42:14.013 --> 01:42:15.074]  And this has all been announced.
[01:42:15.194 --> 01:42:17.155]  I mean, I knew about this many years ago.
[01:42:17.515 --> 01:42:18.416]  Now it's all happening.
[01:42:19.457 --> 01:42:20.057]  Absolutely.
[01:42:20.077 --> 01:42:21.939]  And another another quick point I wanted to make to you.
[01:42:22.330 --> 01:42:28.817]  I live in Maryville, Tennessee, which is the twin city to Alcoa, Aluminum Company of America, Alcoa, Tennessee.
[01:42:28.917 --> 01:42:31.840]  And that's where a lot of the sodium fluoride that goes in our water comes from?
[01:42:31.860 --> 01:42:42.912]  Hey man, they're coming into our city limits, any main road coming into our city limits of Maryville, there's this government state looking sign that says fluoridated water.
[01:42:43.456 --> 01:42:46.558]  I mean, it's on every entrance of every city limit.
[01:42:46.698 --> 01:42:51.000]  But it's because they care about your teeth, not because it gives you a massive IQ reduction, as they admit.
[01:42:51.060 --> 01:42:52.200]  It's because they love you.
[01:42:52.581 --> 01:42:53.641]  They care about you.
[01:42:54.281 --> 01:43:03.886]  And that's why... There's a local... I'm sorry, there's a local doctor here in town that's been practicing family medicine for 50 years, and he goes on the radio promoting fluoride.
[01:43:03.906 --> 01:43:04.407]  Good for you.
[01:43:06.816 --> 01:43:14.922]  I'm talking to him, he's a customer, and we're talking about the fluoride, and then I finally get him to admit to me that, yes, fluoride is arsenic.
[01:43:15.603 --> 01:43:15.783]  Okay.
[01:43:16.263 --> 01:43:17.364]  Yeah, fluoride is poison.
[01:43:17.384 --> 01:43:18.325]  He finally admits that to me.
[01:43:18.645 --> 01:43:27.733]  So I tell the good doctor, I say, okay, I got some pure, fresh, filtered drinking water back here, doc, and I'm just going to put a little tiny bit of rat poison, a little bit of strychnine in there.
[01:43:27.773 --> 01:43:29.594]  I mean, the parts per billion, you won't even notice it.
[01:43:29.614 --> 01:43:30.215]  Will you drink it?
[01:43:30.475 --> 01:43:31.676]  Well, that's poison.
[01:43:31.956 --> 01:43:32.397]  Why would I?
[01:43:32.937 --> 01:43:35.059]  And then he kind of stopped and thought about what he was saying.
[01:43:37.132 --> 01:43:38.352]  I mean, it's right there.
[01:43:38.412 --> 01:43:39.573]  I mean, good for your teeth.
[01:43:39.653 --> 01:43:40.694]  It passes by the teeth.
[01:43:40.774 --> 01:43:41.615]  It goes into the belly.
[01:43:41.635 --> 01:43:42.555]  How's that helping the teeth?
[01:43:42.675 --> 01:43:44.196]  Jason, I appreciate your call.
[01:43:44.317 --> 01:43:52.142]  Look, do you drink sunscreen to not get a sunburn?
[01:43:53.203 --> 01:43:53.403]  No.
[01:43:54.584 --> 01:43:57.025]  You don't drink sunscreen to not get a sunburn.
[01:43:59.207 --> 01:44:01.708]  You don't drink sunscreen to not get a sunburn.
[01:44:01.749 --> 01:44:02.229]  Very simple.
[01:44:03.513 --> 01:44:15.581]  Now, the American Dental Association, what, now six years ago, I kept saying five years ago, but time flies, said children under six should not ingest fluoride because it causes dental fluorosis.
[01:44:16.342 --> 01:44:17.443]  It weakens your teeth.
[01:44:18.203 --> 01:44:19.324]  It screws your teeth up.
[01:44:19.404 --> 01:44:28.070]  But when you hear the term fluoride, the reason that doctor was honest is there's hundreds of chemicals, over 300, they can legally put in your water,
[01:44:29.696 --> 01:44:30.937]  And call it fluoride.
[01:44:31.437 --> 01:44:51.414]  So they take the aluminum smelting byproducts, they take the, from cracking the oil, from breaking it down from crude, they use fluoride to do that, deadly, and they take the byproducts of fertilizer production and they put it in your water.
[01:44:52.794 --> 01:44:56.057]  And you can go read the list of this stuff, but again, it's insane.
[01:44:56.117 --> 01:44:56.997]  Get it out of our water.
[01:44:57.238 --> 01:44:59.579]  You're not doing it to help us, you're doing it to brain damage us.
[01:44:59.960 --> 01:45:01.141]  We have a criminal government.
[01:45:01.681 --> 01:45:05.264]  And they're now out on the news saying we want to put lithium in your water to make you submit.
[01:45:05.884 --> 01:45:07.666]  We want to give you a shot to make you submit.
[01:45:07.946 --> 01:45:10.588]  I mean, they've gone from denying it to admitting it.
[01:45:12.710 --> 01:45:18.815]  Suddenly, every day all over the news, I covered it yesterday, there's multiple headlines about eco-fascism and how great tyranny is.
[01:45:18.895 --> 01:45:21.156]  I mean, they're not playing games, folks.
[01:45:22.059 --> 01:45:23.180]  That's why I get so frustrated.
[01:45:23.840 --> 01:45:25.001]  This is all admitted.
[01:45:25.622 --> 01:45:27.203]  Let's go to Hunter in Florida.
[01:45:27.223 --> 01:45:27.924]  Hunter, you're on the air.
[01:45:28.864 --> 01:45:33.728]  Alex, first, thank you for being an integral part of waking me up and finding my purpose in life.
[01:45:33.768 --> 01:45:35.890]  Thank you very much, PrisonPlanet.tv member.
[01:45:36.070 --> 01:45:36.430]  Thank you.
[01:45:38.692 --> 01:45:40.974]  First point, actually, I want to make is activism.
[01:45:40.994 --> 01:45:43.236]  I think if we all, as sheeple,
[01:45:43.872 --> 01:45:50.375]  For lack of a better term, take one topic in our town with the abundance of people that are awake out there, we can make a difference.
[01:45:50.776 --> 01:45:55.898]  How I took my topic is I'm meeting with my city water director to have fluoride pulled out of our water.
[01:45:56.098 --> 01:45:57.439]  It's a very simple topic.
[01:45:57.499 --> 01:46:00.921]  If you get the right people, you get in front of the right people, ask the right questions.
[01:46:00.941 --> 01:46:02.602]  Well, you can also file suit!
[01:46:03.522 --> 01:46:16.367]  And make them admit that there's hundreds of chemicals they're adding in the name of fluoride, and bring into the lawsuit the union of EPA scientists saying take it out multiple times in the last 11 years.
[01:46:16.987 --> 01:46:19.748]  And, I mean, are they allowed to forcibly medicate you?
[01:46:20.169 --> 01:46:22.590]  Are they allowed to give you something that causes bone cancer?
[01:46:23.010 --> 01:46:26.031]  Again, where are the ambulance-chasing lawyers on this?
[01:46:27.310 --> 01:46:31.132]  Absolutely, and you go to drug.com, it looks fluoride as a drug.
[01:46:31.292 --> 01:46:34.293]  It should be induced and monitored and all this stuff.
[01:46:34.573 --> 01:46:35.954]  It's just absolutely asinine.
[01:46:35.994 --> 01:46:38.175]  It's ridiculous the way this process works.
[01:46:38.215 --> 01:46:39.355]  Well, you know what he's going to tell you.
[01:46:39.395 --> 01:46:46.818]  He's going to say it's state law, which is really a mandate, not even really a law, that if they get their federal funds, they've got to put it in the water.
[01:46:47.979 --> 01:46:53.261]  And then you need to point out that's a regulation, not a law, and just start getting with people and never stop.
[01:46:54.386 --> 01:46:58.471]  Luckily, I found out three years ago, they pulled it out for budgetary reasons.
[01:46:58.551 --> 01:47:00.354]  It's not state mandated, luckily.
[01:47:02.036 --> 01:47:05.160]  But, funny enough, who comes down from Tallahassee?
[01:47:05.380 --> 01:47:09.686]  The entire dental lobby to put it in front of the city commission that we need it back in.
