[00:00:10.126 --> 00:00:11.687]  This is our land.
[01:35:07.543 --> 01:35:08.324]  That's right.
[01:35:08.324 --> 01:35:12.148]  And you'll remember, what did the CDC recommend?
[01:35:12.148 --> 01:35:17.854]  Well, the most important person to vaccinate is those under five, the very ones who got the seizures.
[01:35:18.474 --> 01:35:27.878]  And I told your audience that that's the ones that are going to be most susceptible to having seizures after this vaccine and having brain damage after this vaccine.
[01:35:27.878 --> 01:35:28.798]  They denied it.
[01:35:28.798 --> 01:35:30.139]  They said it was crazy.
[01:35:30.139 --> 01:35:31.739]  And look at them now.
[01:35:31.739 --> 01:35:33.660]  Now they're having to come with hat in hand.
[01:35:33.660 --> 01:35:37.041]  Oh, gee, we've created seizures in all these children.
[01:35:37.041 --> 01:35:39.822]  Be sure and don't give it.
[01:35:39.822 --> 01:35:42.884]  But I had the mechanism published in the medical literature.
[01:35:42.884 --> 01:35:43.984]  All they had to do is read it.
[01:35:44.961 --> 01:35:45.922]  But they wouldn't do it.
[01:35:45.922 --> 01:35:49.145]  They were so cocksured they had the answer to everything.
[01:35:49.145 --> 01:35:55.691]  Well, this is the problem with this collectivist, Gnostic idea of elitist running everything.
[01:35:55.691 --> 01:35:58.393]  They get a utopian vision in their mind.
[01:35:58.393 --> 01:36:00.235]  They see it so clearly.
[01:36:00.235 --> 01:36:05.159]  If they can just hammer people in the head and make them do it, we're going to enter utopia.
[01:36:05.159 --> 01:36:07.181]  And it turns into a nightmare.
[01:36:07.181 --> 01:36:10.945]  And then they fight to preserve the nightmare, and it becomes a worse nightmare.
[01:36:11.545 --> 01:36:13.307]  And this is what we're facing right now.
[01:36:13.307 --> 01:36:25.696]  Oh, they think if we could just redesign the human brain, God made it wrong, if we could just redesign it, people won't be violent, they won't want drugs, and they'll want to do what the government says.
[01:36:25.696 --> 01:36:28.458]  And so this is their vision.
[01:36:28.458 --> 01:36:29.819]  And they're fighting to do it.
[01:36:29.819 --> 01:36:37.185]  And anyone who says you shouldn't do that, you're destroying individuality, well, you're just a nut.
[01:36:37.185 --> 01:36:40.828]  There's something wrong with you that you would even think and resist.
[01:36:40.928 --> 01:36:41.989]  You're just a nut.
[01:36:41.989 --> 01:36:44.011]  You don't want to take mercury shots.
[01:36:44.011 --> 01:36:47.334]  You don't want to have lithium toxic put in your water to make you submit.
[01:36:47.334 --> 01:36:49.877]  You don't want to have viruses attack your brain.
[01:36:49.877 --> 01:36:52.239]  You're some kind of crazy person.
[01:36:52.239 --> 01:36:55.001]  But look, their front is they want to help us.
[01:36:55.001 --> 01:37:05.732]  As you know, when you read their literature, this is about dumbing us down and getting us ready for the next more intensified waves of stealth degenerative kill systems.
[01:37:06.508 --> 01:37:12.693]  Aldous Huxley wrote about it in his book Brave New World Revisited.
[01:37:12.693 --> 01:37:16.856]  It wasn't at least 50 years ago.
[01:37:16.856 --> 01:37:18.317]  He wrote it in great detail.
[01:37:18.317 --> 01:37:21.980]  Well, he knew what was going on and where we were headed.
[01:37:21.980 --> 01:37:25.463]  Delgado wrote about it in his book.
[01:37:26.355 --> 01:37:29.198]  Uh, it was one of the world's greatest brain scientists.
[01:37:29.198 --> 01:37:40.667]  He wrote about it, uh, at least 30 or 40 years ago, saying where we were headed, that the last bastion of these people was to take away human individual thought.
[01:37:41.588 --> 01:38:06.965]  That's right, we're waking up, we're saying no to the government healthcare, we're saying no to the tyranny, we're saying no to the attack on the family, and their answer is to come out smugly, and it's not just a few of them, there's literally thousands of them and say, I mean the cover of Time Magazine every week is, the end of summer, you don't deserve to have your kids, it's bad to have children, abortion is good, euthanasia is good, I mean it's a culture of
[01:38:07.165 --> 01:38:07.445]  Yeah.
[01:38:24.918 --> 01:38:27.279]  Ugly, mentally ill scum!
[01:38:27.279 --> 01:38:42.524]  They are actually the psychopathic minority and more and more the science shows with computer modeling that the knowledge of the crowd, the knowledge of common sense is much more sane and accurate than what we get out of the so-called intellectuals.
[01:38:42.524 --> 01:38:43.204]  My mom...
[01:38:44.104 --> 01:38:50.325]  I was watching Jim Lehrer on some PBS thing about how the alternative media is taking over the mainstream media.
[01:38:50.325 --> 01:38:51.625]  And he said, that's okay.
[01:38:51.625 --> 01:38:59.627]  There'll still be intellectuals like us and journalists and all these little fake intellectuals who probably got IQs near room temperature.
[01:38:59.627 --> 01:39:05.768]  I found out these people are usually just total morons, but they still have that dominant instinct to take control of you.
[01:39:05.768 --> 01:39:11.629]  And they all just clapped and loved it and got creamy eyed looks in their faces that, yes, we're going to run it.
[01:39:12.049 --> 01:39:14.091]  You know, we're the bosses.
[01:39:14.091 --> 01:39:18.315]  In closing, what do you have to say, doctor, about the government takeover of healthcare?
[01:39:18.315 --> 01:39:21.739]  Because now they admit pre-existing conditions aren't covered.
[01:39:21.739 --> 01:39:23.721]  They are going to lower the standard of care.
[01:39:23.721 --> 01:39:28.846]  The bioethicist at the government, Rahm Emanuel's brother, there are going to be death panels.
[01:39:28.846 --> 01:39:30.467]  They are going to cut your care.
[01:39:30.467 --> 01:39:32.469]  You know, you don't need that eye surgery when you're 65.
[01:39:34.198 --> 01:39:44.406]  Well, all of that is exactly true, and we've heard these assurances that, oh, this isn't going to happen, oh, that's just a bunch of paranoia trying to scare you.
[01:39:44.406 --> 01:39:47.889]  Then after the bill passes, every one of those things happen.
[01:39:47.889 --> 01:39:51.072]  This has happened over and over and over.
[01:39:51.072 --> 01:39:53.714]  You remember the 1964 Civil Rights Act?
[01:39:53.714 --> 01:39:57.477]  It said in there specifically, no quotas shall be used.
[01:39:57.477 --> 01:40:01.280]  Well, it wasn't long after the bill was passed, quotas are used.
[01:40:01.280 --> 01:40:02.081]  They're still used.
[01:40:03.114 --> 01:40:08.166]  Uh, so any assurance by these people is absolutely worthless.
[01:40:09.020 --> 01:40:17.207]  They intend absolute control over your life from A to Z. They control your children, the education you're in.
[01:40:17.207 --> 01:40:20.590]  This bill takes over all medical education.
[01:40:20.590 --> 01:40:34.322]  If you read it in detail, it says the Secretary of Health and Human Services will develop the curriculum for med schools, will appoint professors, will develop educational programs in dental schools, medical schools, nursing schools,
[01:40:35.122 --> 01:40:40.007]  I've got a Sunshine Project group of documents from a decade ago with the Army and Marines
[01:41:05.046 --> 01:41:05.406]  I think?
[01:41:27.401 --> 01:41:30.443]  Old-fashioned vaccines can cause sterility in humans.
[01:41:30.443 --> 01:41:34.245]  They actually suddenly now admit that, but don't worry.
[01:41:34.245 --> 01:41:51.514]  We're now going to laser beam it into you, into your cells itself, and we're going to test these vaccines that will help the troops behaviorally and physically, and we can give them hundreds of vaccines per laser injection.
[01:41:51.514 --> 01:41:54.896]  I mean, this is a nightmare dystopia, not a utopia.
[01:41:55.988 --> 01:42:00.292]  Exactly, and the very fact they're talking about putting vaccines in foods.
[01:42:00.292 --> 01:42:01.714]  That gives you no choice at all.
[01:42:01.714 --> 01:42:09.261]  You go to the supermarket, your fruits and vegetables and meats are filled with vaccines.
[01:42:09.261 --> 01:42:15.587]  This is the way they're vaccinating against diseases in animals in Europe.
[01:42:15.587 --> 01:42:16.428]  Rabies.
[01:42:16.428 --> 01:42:19.371]  They put it in the food, and they put it out for the animals to eat.
[01:42:24.086 --> 01:42:27.649]  And Bill Gates has now announced people won't take their vaccines.
[01:42:27.649 --> 01:42:38.037]  He's coming out with mosquitoes that are genetically engineered, that carry whatever vaccine they want to deliver, and the UN is working on bananas.
[01:42:38.817 --> 01:42:43.820]  To give to third-world populations because they're refusing the shots.
[01:42:43.820 --> 01:42:47.263]  The quote ignorant savages know they're being killed with this stuff.
[01:42:47.263 --> 01:42:55.348]  You go back 50 years ago, they would travel a hundred miles to see a white witch doctor, as they called them, because back then the medicine was good.
[01:42:55.348 --> 01:43:04.774]  Now they run, whether it's Asia or the Middle East or Africa or the villages, they run when the UN-funded trucks show up, Dr. Blaylock.
[01:43:05.214 --> 01:43:07.075]  Well, and they were smart to run them.
[01:43:07.075 --> 01:43:10.878]  I mean, you look at Nigeria when they came in with the polio vaccine.
[01:43:10.878 --> 01:43:12.719]  Oh, they were going to save them all from polio.
[01:43:12.719 --> 01:43:13.820]  They injected them.
[01:43:13.820 --> 01:43:19.183]  They produced a vaccine-induced polio epidemic in children and adults.
[01:43:20.193 --> 01:43:23.394]  And killed a number of people and left them paralyzed.
[01:43:23.394 --> 01:43:29.396]  Well, in their own publication, they admitted, oh yes, the vaccine was the cause of the epidemic.
[01:43:29.396 --> 01:43:32.236]  But now that we've caused it, we can't stop.
[01:43:32.236 --> 01:43:34.537]  We have to vaccinate even more people.
[01:43:34.537 --> 01:43:39.418]  Well, these people were hiding in the bush to keep from being vaccinated.
[01:43:39.418 --> 01:43:44.740]  And then the World Health Organization and the IMF used their pressure
[01:43:45.662 --> 01:43:52.801]  To say, have the government of Nigeria say, if you don't get vaccinated, we'll take your children away and put you in prison.
[01:43:53.802 --> 01:43:58.947]  Well, it's pretty much similar to the policy they want to implement in the United States as well.
[01:43:58.947 --> 01:44:02.049]  Well, I mean, that's the problem with government-run health care.
[01:44:02.049 --> 01:44:18.303]  In England, and you can pull this up, BBC, they're now putting newborns on list, basically probation, and at age two they start having physical meetings with them if their parents have, quote, bad DNA, if they were ever involved in crime.
[01:44:18.303 --> 01:44:20.305]  And I have the head of the Texas
[01:44:21.246 --> 01:44:26.709]  This is exactly what you read in the eugenics literature in the 1920s and 30s in this country.
[01:44:50.353 --> 01:44:55.057]  And you read it in the 30s in Nazi Germany.
[01:44:55.057 --> 01:44:56.858]  They used the same justification.
[01:44:56.858 --> 01:44:58.059]  Well that's what they announced here.
[01:44:58.059 --> 01:45:06.446]  They actually bragged that they're going to take over real MD, real Western medicine and replace it.
[01:45:06.446 --> 01:45:07.367]  We already see it with the troops.
[01:45:07.367 --> 01:45:13.551]  When they get hurt, they just give them Prozac and they're saying we're just going to give you shots that cure your brain.
[01:45:13.551 --> 01:45:17.655]  I mean, this is a hostile corporate takeover, isn't it?
[01:45:18.405 --> 01:45:19.506]  Oh, absolutely.
[01:45:19.506 --> 01:45:31.439]  This is a union of mega-industry, international industry and government, which is, you know, the new socialism.
[01:45:31.439 --> 01:45:34.262]  The old socialism was government would take over the company.
[01:45:34.262 --> 01:45:38.287]  Now the new socialism, no, we'll work together for the same utopian goal.
[01:45:40.004 --> 01:45:41.124]  So this is what you're seeing.
[01:45:41.124 --> 01:45:49.746]  International corporations are working with government to implement these draconian, totalitarian plans.
[01:45:49.746 --> 01:45:52.127]  Well, Dr. Blaylock, I'm not going to keep you any longer.
[01:45:52.127 --> 01:46:05.689]  We always appreciate it when you join us, but you have a lot of solutions, a lot of ways to at least partially reverse the toxicity that we've been exposed to, a lot of key information at BlaylockWellnessCenter.com.
[01:46:05.689 --> 01:46:08.190]  What are some of the things we'll find at the Blaylock Wellness Center?
[01:46:08.991 --> 01:46:11.312]  Well, it has the books I've published on this.
[01:46:11.312 --> 01:46:16.234]  The book, House and Nutrition Secret, has a chapter on fluoridation that people need to read.
[01:46:16.234 --> 01:46:24.278]  It goes through the whole history and the medical findings and the devious tactics that they've used.
[01:46:24.278 --> 01:46:25.778]  And it has some DVDs.
[01:46:25.778 --> 01:46:32.121]  I've done interviews, a lecture on nutrition and behavior.
[01:46:32.121 --> 01:46:35.042]  So it has a lot of material in there.
[01:46:35.042 --> 01:46:36.683]  You can link to my other website.
[01:46:37.487 --> 01:46:46.870]  Uh, which has the published papers I've written, the papers I've told you about, the immuno-excitotoxicity mechanism, uh, which, uh, are free access.
[01:46:46.870 --> 01:46:48.311]  You can have those.
[01:46:48.311 --> 01:47:06.257]  Well, Doctor, in closing, you know, what we've done here is, with our family doctors and with everyone, uh, Rob Dew has done this, uh, one of our camera guys, we just bring them your books, other scientists' and researchers' books, we bring them the medical literature, and we say, we're not vaccinating our children,
[01:47:06.977 --> 01:47:08.478]  And by the way, fluoride's deadly.
[01:47:08.478 --> 01:47:11.780]  Here is stuff written by top doctors.
[01:47:11.780 --> 01:47:14.801]  And you come back a month later and they're converted.
[01:47:14.801 --> 01:47:20.084]  You can't just sit there and say, oh, you know, the government's poisoning that to make me serve them.
[01:47:20.084 --> 01:47:23.366]  I mean, because they've been preconditioned that that's kooky.
[01:47:23.366 --> 01:47:31.290]  You bring them a stack of books and news articles promoting lithium in the water and promoting vaccines that re-engineer the brain, they will wake up.
[01:47:31.570 --> 01:47:32.691]  Well, my son fell, so I can't
[01:47:57.352 --> 01:47:59.854]  No, I understand you can't speak for somebody else who's got that going.
[01:47:59.854 --> 01:48:02.776]  The point is, it's important to have people see these.
[01:48:02.776 --> 01:48:03.797]  Yeah, it is.
[01:48:03.797 --> 01:48:10.922]  And, you know, I have a newsletter as well that updates things continuously.
[01:48:10.922 --> 01:48:16.165]  You can get it through my website, RussellBlaylockMD.com.
[01:48:16.165 --> 01:48:24.191]  But you can link to the newsletter, which comes out every month, and I update it with all sorts of new information.
[01:48:24.909 --> 01:48:31.713]  Well, I have to say, we've interviewed hundreds of doctors and scientists here, but you're one of the most informed and you have a lot of courage.
[01:48:31.713 --> 01:48:33.414]  And of course, you're just going off the facts.
[01:48:33.414 --> 01:48:42.420]  I mean, why is it called courage to know your fellow humans are being attacked and to not stand up and speak out against what's happening?
[01:48:42.420 --> 01:48:42.920]  Exactly.
[01:48:42.920 --> 01:48:44.902]  I mean, we have no other choice.
[01:48:44.902 --> 01:48:46.042]  This is the end of the game.
[01:48:46.042 --> 01:48:48.624]  You know, there's no more leeway.
[01:48:48.624 --> 01:48:51.726]  They think they want it and they're going to push hard.
[01:48:52.655 --> 01:48:57.520]  Unless we push back, we're going to lose everything and it's irreversible.
[01:48:57.520 --> 01:49:03.586]  You know, once they win and completely surprise us and change our brains, there's nothing we can do.
[01:49:03.586 --> 01:49:06.749]  So this is our last opportunity.
[01:49:06.749 --> 01:49:15.697]  And I push people to look into this nullification, get the book Nullification by Thomas Wood and read it.
[01:49:15.697 --> 01:49:16.378]  Our last hope.
[01:49:17.077 --> 01:49:17.657]  Absolutely.
[01:49:17.657 --> 01:49:24.282]  We also have a DVD that I'm in, put out by Gary Franchi and William Lewis, called Don't Tread on Me, Rise of the Republic.
[01:49:24.282 --> 01:49:32.887]  And it's really kind of a video version, similar to that book, with sheriffs and state reps and myself, how to take the sheriffs, the counties, the states back.
[01:49:32.887 --> 01:49:35.629]  And that's why the feds are moving so hard to block it.
[01:49:35.629 --> 01:49:37.650]  They understand that's their Achilles heel.
[01:49:37.650 --> 01:49:39.051]  Oh, absolutely.
[01:49:39.051 --> 01:49:40.092]  They should watch your tape.
[01:49:41.237 --> 01:49:43.658]  Well, Dr. Blaylock, you've been so helpful.
[01:49:43.658 --> 01:49:48.979]  I want to say bye to you during the break, and we'll let you go, but BlaylockWellnessCenter.com.
[01:49:48.979 --> 01:49:50.920]  It is so important for people to get that material.
[01:49:50.920 --> 01:49:54.141]  Also, get my film, Endgame, Blueprint for Global Enslavement.
[01:49:54.141 --> 01:49:56.381]  As Dr. Blaylock said, this is the endgame.
[01:49:56.381 --> 01:49:58.262]  My film shows the globalist's own statements.
[01:49:59.022 --> 01:49:59.462]  Oh, absolutely.
[01:49:59.462 --> 01:50:00.903]  You know, that's the big plan.
[01:50:00.903 --> 01:50:02.565]  And that was the plan during the French Revolution.
[01:50:02.565 --> 01:50:03.505]  People don't know that.
[01:50:03.505 --> 01:50:07.548]  If you read the documents of the French Revolution, they had planned to destroy 80% of the population.
[01:50:27.158 --> 01:50:32.290]  Then the elitists would have all the land and all the farms and they'd rule.
[01:50:34.226 --> 01:50:36.087]  Yeah, they wanted a 10-day work week.
[01:50:36.087 --> 01:50:38.168]  They wanted to change it to like nine months a year.
[01:50:38.168 --> 01:50:41.750]  They wanted to end the family and basically raise humans.
[01:50:41.750 --> 01:50:47.913]  They described it as, you know, like taking children from their parents, like you take eggs from a hen.
[01:50:47.913 --> 01:50:52.936]  Orwell actually quoted the French Revolution, and they were crazy occultists who thought they were God.
[01:50:52.936 --> 01:50:54.737]  I mean, you can't make up history, folks.
[01:50:54.737 --> 01:50:58.339]  You can't make up stuff this weird, and they're poisoning your water and food.
[01:50:58.339 --> 01:50:59.800]  Dr. Blaylock, God bless you.
[01:51:03.749 --> 01:51:05.510]  What is a wind generator?
[01:51:05.510 --> 01:51:07.912]  How can the wind produce power for a small cabin?
[01:51:07.912 --> 01:51:11.254]  How can wind energy be stored and used during an emergency?
[01:51:11.254 --> 01:51:13.215]  Can I assemble my own wind generator?
[01:51:13.936 --> 01:51:17.819]  For answers to questions about wind power, visit windbluepower.com.
[01:51:17.819 --> 01:51:20.861]  Did you know the wind can provide your family with emergency power?
[01:51:20.861 --> 01:51:23.903]  It can, with a wind generator from windbluepower.com.
[01:51:23.903 --> 01:51:30.208]  Learn how our amazing Light Breeze Wind Generator Kit starts charging a 12-volt battery in just 6 miles per hour wind.
[01:51:30.208 --> 01:51:35.512]  Or see the new Cyclone X2 Dual Kit, featuring two wind generators on just one tower.
[01:51:35.512 --> 01:51:42.497]  And learn why schools and universities across the country utilize our products to teach about wind power and alternative energy at windbluepower.com.
[01:51:43.217 --> 01:51:48.240]  All kits qualify for a 30% IRS tax credit for residential energy efficient property.
[01:51:48.240 --> 01:51:53.183]  Enter coupon code RADIO for a 5% discount at windbluepower.com.
[01:51:53.183 --> 01:51:54.304]  That's windbluepower.com.
[01:51:54.304 --> 01:51:55.105]  Or call 800-976-0026.
[01:51:55.105 --> 01:51:55.525]  That's 800-976-0026.
[01:52:02.065 --> 01:52:03.367]  Hi, this is Alex Jones.
[01:52:03.367 --> 01:52:08.954]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:52:08.954 --> 01:52:13.981]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[01:52:13.981 --> 01:52:19.007]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[01:52:19.528 --> 01:52:24.772]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:52:24.772 --> 01:52:27.073]  They call it a Survival Seed Bank.
[01:52:27.073 --> 01:52:31.876]  And it can produce an endless supply of nutrient-dense food for you and your family.
[01:52:31.876 --> 01:52:32.997]  And here's the best part.
[01:52:32.997 --> 01:52:36.059]  These seeds have not been genetically modified in any way.
[01:52:36.059 --> 01:52:39.702]  And you actually get enough seeds to plant a full acre crisis garden.
[01:52:39.702 --> 01:52:42.884]  So visit them today at SurvivalSeedBank.com.
[01:52:42.884 --> 01:52:45.105]  That's SurvivalSeedBank.com.
[01:52:45.105 --> 01:52:46.026]  Or give them a call at 877-327-0365.
[01:52:49.668 --> 01:52:53.893]  That's 877-327-0365.
[01:52:53.893 --> 01:52:58.739]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:52:58.739 --> 01:53:01.122]  This is Alex Jones for survivalseedbank.com.
[01:53:01.872 --> 01:53:10.075]  Gulf War vets, 9-11 workers, people around the Gulf oil spill fumes, all were exposed to toxic chemicals in the air and became ill.
[01:53:10.075 --> 01:53:12.735]  Even in your home, air contamination can make you sick.
[01:53:12.735 --> 01:53:20.198]  You have been exposed to airborne toxic particulate matter and volatile organic compounds causing fatigue, flu-like symptoms, or worse.
[01:53:20.198 --> 01:53:21.198]  Protect yourself.
[01:53:21.198 --> 01:53:23.479]  You cannot trust anyone to do it for you.
[01:53:23.479 --> 01:53:27.340]  Clean the air in your home or workplace with a Health Mate Plus air purifier.
[01:53:27.520 --> 01:53:32.021]  Call airfiltersandpurifiers.com for answers on how to purify the air you breathe.
[01:53:32.021 --> 01:53:35.782]  Contact airfiltersandpurifiers.com and ask about the Health Mate Plus.
[01:53:35.782 --> 01:53:41.223]  The Health Mate Plus is capable of trapping 99.97% of all polluting particulates.
[01:53:41.223 --> 01:53:46.745]  Buy the Health Mate Plus today with no tax, free shipping, a 5-year warranty, and a 30-day money-back guarantee.
[01:53:46.745 --> 01:53:49.505]  Go to airfiltersandpurifiers.com.
[01:53:49.505 --> 01:53:53.566]  GCN listeners get a 5% discount by using promo code GCN.
[01:53:53.566 --> 01:53:53.806]  Call 800-499-2418.
[01:53:56.087 --> 01:54:01.019]  Or go to airfiltersandpurifiers.com, your trusted advisor for clean air.
[01:54:17.283 --> 01:54:22.107]  Ladies and gentlemen, I am desperate to warn as many people as I can.
[01:54:22.107 --> 01:54:26.492]  You just heard Dr. Russell Blaylock, who is a top brain surgeon.
[01:54:26.492 --> 01:54:32.358]  He listed all these top toxicologists and scientists in the government saying this is mass killing.
[01:54:32.938 --> 01:54:33.118]  That's
[01:54:49.731 --> 01:54:51.753]  All of these Department of Defense documents.
[01:54:51.753 --> 01:54:54.575]  I interviewed the head of the Sunshine Project based here in Austin.
[01:54:54.575 --> 01:54:55.876]  It's kind of like WikiLeaks.
[01:54:55.876 --> 01:54:56.916]  More than a decade ago.
[01:54:56.916 --> 01:54:58.657]  And I was telling Dew about it.
[01:54:58.657 --> 01:55:07.364]  We pulled up all these documents last night that I'd seen years ago about helicopter bases sealed with knockout gases ready.
[01:55:08.084 --> 01:55:11.646]  They've got all the chemtrail pilots thinking they're doing weather modification.
[01:55:11.646 --> 01:55:23.913]  They can convert that anytime they want to spray these live viruses that literally go in and attack your brain and you wake up the next day with a headache and you can't get upset and you can't stand up for yourself and you can't get angry.
[01:55:23.913 --> 01:55:27.135]  That's what's in all the mainstream literature.
[01:55:27.135 --> 01:55:32.698]  They're going to give the troops vaccines to make them feel better, to change their brains.
[01:55:32.698 --> 01:55:36.741]  Jab that could put a stop to stress without slowing us down.
[01:55:37.987 --> 01:55:43.289]  You know, Mail Online, New York Times, instead of a shot, have a banana.
[01:55:43.289 --> 01:55:57.615]  And then meanwhile, all these drugs and vaccines they come out with are killing people, giving them cancer, sterilizing them, giving them tenfold increases in convulsions, in seizures, beyond fluoride, pharmaceuticals and drinking water, and the public.
[01:55:57.615 --> 01:56:00.536]  New York Times, the British Journal of Psychiatry,
[01:56:01.932 --> 01:56:05.235]  Saying, quote, we need to add lithium to the water.
[01:56:05.235 --> 01:56:09.378]  I mean, you cannot make this up!
[01:56:09.378 --> 01:56:12.420]  And they preemptively call us kooks if we don't want it!
[01:56:12.420 --> 01:56:15.743]  A bunch of control freaks telling you what they're going to put in your water.
[01:56:15.743 --> 01:56:18.044]  Now, here's the deal.
[01:56:18.044 --> 01:56:18.905]  We made a 15 minute video.
[01:56:18.905 --> 01:56:19.586]  A 15 minute video.
[01:56:23.919 --> 01:56:29.064]  That I shot last night and Rob Deuce said, when he was reading the documents with me, he said, I love my boys.
[01:56:29.064 --> 01:56:30.626]  I love my sons.
[01:56:30.626 --> 01:56:33.308]  He said, I'm going to, if it's all right, I'm not even going to sleep.
[01:56:33.308 --> 01:56:34.670]  I'm just going to stay here and do this.
[01:56:34.670 --> 01:56:37.072]  We've got to get this out now because he's normal.
[01:56:37.072 --> 01:56:38.173]  He's a warrior.
[01:56:38.173 --> 01:56:41.777]  He's a human who wants to protect his woman and his, his children.
[01:56:41.777 --> 01:56:46.542]  I mean, there's, I've got to control myself because at a primitive level,
[01:56:47.557 --> 01:56:52.749]  Yeah, I mean the normal response to this is somebody wants to shoot you up with something to brain damage you.
[01:56:52.749 --> 01:56:57.821]  If somebody's trying to inject you with, you know, cleaning fluid that's gonna kill you, you're gonna fight back against them.
[01:57:01.678 --> 01:57:19.389]  I mean, we're fighting the info war and trying to rally you, and I want to talk to every FBI agent, every police officer, every InfraGard officer, everybody that works in this system, all these eugenicists, all these scientists that think they're saving the earth by dumbing people down ahead of the mass culling.
[01:57:19.389 --> 01:57:30.376]  They first got to render you servile and drugged, so when they release the mega-plagues and start killing everybody, you've heard Dr. Pianka say, coming soon, and he got a standing ovation at the Texas Academy of Sciences.
[01:57:30.896 --> 01:57:33.117]  It went on for minutes, the paper reported.
[01:57:33.117 --> 01:57:33.637]  Remember that?
[01:57:33.637 --> 01:57:35.738]  We talked about it, it became national news.
[01:57:35.738 --> 01:57:39.319]  He goes to Europe and gets awards from the royalty over there.
[01:57:39.319 --> 01:57:47.782]  He projected red skulls on the wall on a PowerPoint and said, the time is coming when we will 90% die when the airborne Ebola comes.
[01:57:47.782 --> 01:57:50.522]  I am sad for my family, but it's good for the Earth.
[01:57:50.522 --> 01:57:51.863]  We will die.
[01:57:51.863 --> 01:57:53.683]  It is going to be beautiful.
[01:57:53.683 --> 01:57:57.985]  And standing ovation, oh, people, oh, yes, oh!
[01:57:58.425 --> 01:58:01.248]  The time of the control freak orgy is coming.
[01:58:01.248 --> 01:58:04.150]  The time of the mass death is coming.
[01:58:04.150 --> 01:58:09.315]  You heard Blaylock, Dr. Blaylock, saying this is worse than any science fiction nightmare you can imagine.
[01:58:09.315 --> 01:58:10.416]  It's real!
[01:58:10.416 --> 01:58:17.482]  And they've got the helicopters ready at the military bases with the viruses, and they fly over and spray you.
[01:58:17.482 --> 01:58:23.508]  We're not just going to be able to escape not taking the shots, or not eating their GMO pharmacological food that grows it live in it.
[01:58:24.537 --> 01:58:27.780]  They're getting ready to hit us, and I think they're already testing it.
[01:58:27.780 --> 01:58:30.022]  We know they're adding it to some of the vaccines.
[01:58:30.022 --> 01:58:33.424]  Just a mild lobotomy.
[01:58:33.424 --> 01:58:38.268]  Folks, they're hitting us hard, and they're hitting our kids, and they're attacking everybody.
[01:58:38.268 --> 01:58:39.890]  We're going to premiere this video coming up.
[01:58:39.890 --> 01:58:49.538]  This is GCN, the Genesis Communications Radio Network.
[01:58:51.667 --> 01:58:53.308]  Hello friends, this is Alex Jones.
[01:58:53.308 --> 01:58:56.671]  You've heard me talk about Calden 5 Star Soaps for years.
[01:58:56.671 --> 01:59:01.895]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[01:59:01.895 --> 01:59:05.338]  You can buy factory direct, shipped via UPS right to your door.
[01:59:05.338 --> 01:59:07.660]  Check them out on the web at 5starsoap.com.
[01:59:08.300 --> 01:59:11.844]  Or call 800-340-7091.
[01:59:11.844 --> 01:59:12.965]  Take my word for it.
[01:59:12.965 --> 01:59:15.627]  Once you've used pure soap, you won't buy anything else.
[01:59:15.627 --> 01:59:22.154]  Since 1947, Calbin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:59:22.154 --> 01:59:23.655]  Buy American and stay clean.
[01:59:23.655 --> 01:59:26.958]  As well as support InfoWars, visit 5starsoap.com today.
[01:59:26.958 --> 01:59:27.399]  Or call 1-800-340-7091.
[01:59:27.399 --> 01:59:28.700]  Well, Marty, what do you have to say?
[01:59:31.966 --> 01:59:39.913]  As founder and owner for over 63 years, satisfaction is guaranteed on W Dirtback.
[01:59:39.913 --> 01:59:49.961]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[01:59:49.961 --> 01:59:54.625]  Thank you.
[01:59:54.625 --> 01:59:57.007]  Waging war on corruption.
[01:59:57.007 --> 01:59:59.870]  Alex Jones on the GCN Radio Network.
[02:00:06.519 --> 02:00:11.345]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:11.345 --> 02:00:12.947]  You want answers?
[02:00:12.947 --> 02:00:14.489]  Well, so does he.
[02:00:14.489 --> 02:00:18.695]  He's Alex Jones on the GCN Radio Network.
[02:00:18.695 --> 02:00:22.760]  And now, live from Austin, Texas, Alex Jones.
[02:00:30.754 --> 02:00:36.877]  Coming up in the next segment, I'm going to premiere, this isn't out on YouTube, it's nowhere yet.
[02:00:36.877 --> 02:00:40.078]  It will be uploaded in the next hour, two hours at YouTube.
[02:00:40.078 --> 02:00:53.044]  We're going to premiere, we're going to premiere this new short film live on the radio and at PrisonPlanet.tv for streaming viewers coming up at 8 after.
[02:00:54.298 --> 02:00:58.081]  Now, I've done two hours without plugging sponsors or how we fund ourselves.
