[00:00:00.117 --> 00:00:00.537]  Network.
[01:26:07.781 --> 01:26:14.883]  So they're going to tear down like a quarter mile strip of apartments and businesses that have been here for years and years and years.
[01:26:15.903 --> 01:26:17.503]  And that's the way they do it.
[01:26:17.903 --> 01:26:20.524]  But you're missing a lot of fun in Philadelphia this summer.
[01:26:20.544 --> 01:26:22.804]  I don't know if you know about the Live Aid concert.
[01:26:23.365 --> 01:26:24.386]  I've heard about that, yes.
[01:26:24.746 --> 01:26:27.749]  And also, La Raza is having their national convention here in July.
[01:26:27.769 --> 01:26:31.973]  And Hillary's going to be here, and so is Gutierrez, doing lectures.
[01:26:32.013 --> 01:26:38.499]  So I might have to go down there and try to write some articles about it, because it's pretty... Yeah, send us some articles.
[01:26:38.519 --> 01:26:40.621]  We'd love to have a reporter there on the ground, Megan.
[01:26:40.842 --> 01:26:47.468]  Yeah, and the only other thing I was going to say about this Live Aid is that it's interesting that the length, and I may email that to Paul, but the length
[01:26:48.106 --> 01:26:49.286]  That come from Live Aid.
[01:26:49.306 --> 01:26:54.908]  First of all, it comes from Bob Geldof, who became a knight by the Queen after he did his first Live Aid concert.
[01:26:54.928 --> 01:27:03.130]  Yeah, the supposed aid that goes to Africa, all these people mean well, most of the organizers mean well, but it's used to control and manipulate Africa.
[01:27:03.310 --> 01:27:16.453]  Right, so now there's this new organization called One.org, and they have other, you know, besides their liberal left-wings, then they have Pat Robertson on there as part of their foundation to unify the world.
[01:27:16.877 --> 01:27:27.931]  And also the leader of World Vision, and it quotes right on their website, he's suggesting to George Bush, since they're both Christians, that we should donate 1% of our annual GDP to this fund.
[01:27:28.895 --> 01:27:31.458]  Oh yes, World Tax and of course World Vision.
[01:27:31.698 --> 01:27:32.779]  World Vision, what a scam.
[01:27:32.859 --> 01:27:41.228]  Is the shadowy CIA front group, I mean directly connected, where all these famous mass shooters happen to be in their training camps before they do it.
[01:27:41.508 --> 01:27:45.171]  Right, was it, I think, was Nicholas Burke part of World Vision at one time or something like that?
[01:27:45.191 --> 01:27:52.239]  There was a connection, but the guy that shot John Lennon, the person that, just a bunch of other people.
[01:27:53.500 --> 01:27:58.685]  The guy that shot Ronald Reagan, his dad was the head of World Vision, and he'd been trained at World Vision.
[01:27:59.205 --> 01:28:07.892]  Okay, and then the last thing going on here in Philadelphia this week, I wish I'd known earlier, I would have got down to try to write some things about this, the Biotech 2005 Convention.
[01:28:08.213 --> 01:28:10.995]  We've got a Homeland Security Convention going on here in Austin right now.
[01:28:11.035 --> 01:28:13.437]  I've been so busy, I haven't been able to go to it.
[01:28:13.477 --> 01:28:14.338]  Listen, thanks for the call.
[01:28:15.396 --> 01:28:19.139]  We got a call last week, a couple weeks ago, when they shot this poor Hispanic man in the back.
[01:28:19.159 --> 01:28:20.520]  Of course, day one, it happened.
[01:28:20.560 --> 01:28:21.621]  We had a guest on about it.
[01:28:21.761 --> 01:28:23.563]  Some lady calls our comment line real mad.
[01:28:23.923 --> 01:28:24.964]  Why wasn't Alex there?
[01:28:25.024 --> 01:28:26.165]  Why wasn't he on the scene?
[01:28:27.226 --> 01:28:29.628]  And so Mike Nansen answered the comment line.
[01:28:29.648 --> 01:28:34.712]  He said, uh, because he still gets the comments from the TV show, even though Mike really doesn't work for him much anymore.
[01:28:34.732 --> 01:28:35.472]  He just runs one of the TV shows.
[01:28:35.512 --> 01:28:36.213]  He does a great job.
[01:28:36.913 --> 01:28:38.435]  And Mike just said, you know what he's doing today?
[01:28:38.755 --> 01:28:42.698]  His own radio show, a movie showing, and Coast to Coast AM, and some interviews.
[01:28:43.359 --> 01:28:44.680]  Now, I mean, what more can we do?
[01:28:46.144 --> 01:28:47.047]  We're on the march.
[01:28:47.548 --> 01:28:49.152]  The Empire's on the run.
[01:28:50.075 --> 01:28:52.762]  Alex Jones and the GCN Radio Network.
[01:28:55.672 --> 01:28:59.054]  Heart disease continues to be the leading cause of death in America.
[01:28:59.294 --> 01:28:59.634]  Why?
[01:28:59.974 --> 01:29:02.595]  Haven't people heard about the positive effects of cardivite?
[01:29:02.675 --> 01:29:07.598]  Cardivite drops and capsules were designed to improve your cardiovascular health and circulatory well-being.
[01:29:07.738 --> 01:29:17.462]  The all-natural ingredients in cardivite begin immediately working to increase metabolism in your heart muscle tissue, mitigating heart rhythm abnormalities, and improving oxygen and blood flow in the heart.
[01:29:17.622 --> 01:29:22.805]  Right now, as a special for GCN listeners, you'll get a four-month supply for only $99 plus shipping.
[01:29:22.965 --> 01:29:25.026]  A 30% savings off the regular price.
[01:29:25.226 --> 01:29:27.087]  This offer is only for a limited time.
[01:29:27.247 --> 01:29:29.768]  So call now 1-877-928-8822.
[01:29:32.049 --> 01:29:37.411]  Cardivite drops and capsules may help improve your circulation and cardiovascular health, but that's up to you.
[01:29:37.511 --> 01:29:38.951]  Take the first step with Cardivite.
[01:29:38.971 --> 01:29:39.812]  Call toll-free 1-877-928-8822.
[01:29:39.832 --> 01:29:41.972]  That's 1-877-928-8822 or visit heartdrop.com for more information.
[01:29:41.992 --> 01:29:42.873]  Don't let heart disease beat you.
[01:29:42.893 --> 01:29:44.693]  Beat the odds and do your body right with Cardivite.
[01:29:55.655 --> 01:29:57.256]  Hello folks, Alex Jones here.
[01:29:57.416 --> 01:30:01.417]  You know Berkey water filters have been removing pathogenic bacteria for years.
[01:30:01.657 --> 01:30:04.539]  But what about those unhealthy chemicals and heavy metals in your water?
[01:30:04.619 --> 01:30:11.341]  The powerful black Berkey purification elements fit most gravity filters and dramatically increase their power to extract waterborne contaminants.
[01:30:11.501 --> 01:30:14.523]  Best of all, they filter much faster than ordinary gravity elements.
[01:30:14.723 --> 01:30:17.104]  This means it takes much less time to filter your water.
[01:30:17.244 --> 01:30:25.127]  Black Berkey elements not only remove pathogenic bacteria, cysts and parasites, but also remove trihalomethanes and volatile organic elements such as
[01:30:25.427 --> 01:30:36.713]  Fertizine, Benzene, Chloride and Chloroform, MTBE, Radon 222, Foul taste and obnoxious odors like Sulfur, even Nitrates, and unwanted heavy metals such as Lead, Mercury and Aluminum are extracted.
[01:30:36.874 --> 01:30:44.638]  Supercharge your gravity filter today and order a 2-pack of Black Berkey Purification Elements for only $96 or a 4-pack for only $175 by calling New Millennium at 888-803-4438.
[01:30:44.658 --> 01:30:45.098]  That's 888-803-4438.
[01:30:45.158 --> 01:30:46.819]  Or order on the web at berkeywater.com.
[01:30:55.001 --> 01:30:56.681]  Soon, the Mark of the Beast will be in force.
[01:30:56.881 --> 01:30:58.882]  Those that receive it will receive the wrath of God.
[01:30:59.082 --> 01:30:59.762]  Prepare yourself.
[01:30:59.942 --> 01:31:03.643]  Find out who the Beast is and how to avoid his mark with this free book offer.
[01:31:03.783 --> 01:31:09.524]  Call toll-free 888-211-1715 and receive the book, The Bible Says, for free.
[01:31:09.584 --> 01:31:10.965]  There is absolutely no obligation.
[01:31:11.145 --> 01:31:13.765]  No one will call you and your number will not be sold to telemarketers.
[01:31:13.886 --> 01:31:15.486]  We just want to make sure you know the truth.
[01:31:15.686 --> 01:31:18.547]  Get your free book, The Bible Says, by calling toll-free 888-211-1715.
[01:31:18.607 --> 01:31:19.347]  Again, that's 888-211-1715.
[01:31:24.628 --> 01:31:28.211]  Want to know the secret to finding a shop that can keep your car running like new?
[01:31:28.411 --> 01:31:32.294]  Find the cleanest shop in town, where cleaning is top priority.
[01:31:32.454 --> 01:31:35.977]  Not talking about clean floors, but better shops have those too.
[01:31:36.358 --> 01:31:43.964]  I mean shops that have the best training, equipment, and chemistry to clean every air, fuel, and fluid system in your vehicle.
[01:31:44.224 --> 01:31:47.487]  Keep it clean and you don't have to keep replacing parts.
[01:31:47.927 --> 01:31:51.570]  Find your clean shop at bgfindashop.com.
[01:31:51.830 --> 01:31:53.652]  That's bgfindashop.com.
[01:32:04.352 --> 01:32:08.073]  Welcome back, ladies and gentlemen.
[01:32:31.278 --> 01:32:34.299]  Maryland and Eric and Ian and many others are coming up.
[01:32:34.339 --> 01:32:38.520]  Then I'm going to get off and do the torture news, the economic news, the cloning news.
[01:32:39.321 --> 01:32:40.241]  There is a lot of it.
[01:32:40.281 --> 01:32:43.602]  Just briefly coming up next Monday, last showing of Martial Law.
[01:32:44.162 --> 01:32:48.043]  The other five showings sold out in many cases a week before we even show the film.
[01:32:48.063 --> 01:32:53.005]  This will be the last showing, at least for the summer, at the Alamo Draft House, South Lamar.
[01:32:54.257 --> 01:33:03.407]  8 o'clock next Monday, go to InfoWars.com, link through over to the Alamo Draft House, get your tickets online via their safe, secure ticketing system, or drive by the door.
[01:33:04.609 --> 01:33:10.355]  You can buy tickets there today, tomorrow, Monday, Saturday, Sunday, they're open until like midnight every night.
[01:33:11.456 --> 01:33:13.338]  You can buy tickets right there at the box office.
[01:33:13.358 --> 01:33:15.380]  I think the box office is open until about 10 or 11 though.
[01:33:17.048 --> 01:33:18.469]  And I just hope to see you out there.
[01:33:18.489 --> 01:33:19.430]  It's going to be a lot of fun.
[01:33:19.470 --> 01:33:20.632]  Tickets are really going quick.
[01:33:21.092 --> 01:33:25.858]  If you want to get a hard copy of Martial Law on DVD or VHS, it's three hours long.
[01:33:27.419 --> 01:33:28.721]  It's a mini-series.
[01:33:28.801 --> 01:33:32.425]  It covers what happened on 9-11, who's at level of star, their mindset.
[01:33:32.525 --> 01:33:34.587]  It covers the latest police state developments.
[01:33:34.768 --> 01:33:35.789]  It is my best film.
[01:33:36.576 --> 01:33:43.182]  My other videos are excellent, but it is heads and shoulders above the rest, and many are calling it the best Patriot film out there, bar none.
[01:33:43.583 --> 01:33:44.203]  I hope you'll get it.
[01:33:44.223 --> 01:33:45.044]  I hope you'll make copies.
[01:33:45.064 --> 01:33:49.048]  Toll-free number to order Martial Law 1-888-253-3139 888-253-3139 or go to infowars.com
[01:34:01.514 --> 01:34:07.922]  Or prisonplanet.com to order the videos via the safe secure online shopping cart.
[01:34:07.982 --> 01:34:11.926]  Or go to prisonplanet.tv where we have monthly and yearly subscriptions.
[01:34:11.946 --> 01:34:13.928]  You get three months free if you get a yearly subscription.
[01:34:14.910 --> 01:34:18.333]  15 cents a day with a yearly, 19 cents a day with a monthly subscription.
[01:34:18.414 --> 01:34:21.797]  My book, Paul Watson's book, all my TV shows for like the last year.
[01:34:22.998 --> 01:34:36.365]  Just my best audio interviews, PrisonPlanet.tv or write to me, Alex Jones at 3001 South Lamar, L-A-M-A-R, Suite 100, Austin, Texas 78704.
[01:34:37.206 --> 01:34:49.672]  For the next 5-10 minutes though, I kind of want to go back in time here because we've got Stuart Nelson on the line with us, a good friend of mine.
[01:34:51.181 --> 01:35:03.488]  When Joe Campana, a atomic veteran, a veteran of World War II, a veteran of the Korean conflict, he never bragged about his medals.
[01:35:03.508 --> 01:35:05.569]  We got into his stuff when we were moving him out of his house.
[01:35:06.109 --> 01:35:08.630]  There were all these incredible medals and commendations.
[01:35:09.131 --> 01:35:11.872]  He was at Bikini Island during bomb testing.
[01:35:12.412 --> 01:35:13.813]  He was in World War II.
[01:35:15.514 --> 01:35:18.116]  And he wasn't even getting his full disability from the
[01:35:20.112 --> 01:35:20.752]  from the VA.
[01:35:20.772 --> 01:35:21.492]  They were cheating him.
[01:35:21.512 --> 01:35:22.553]  He never asked for help.
[01:35:24.333 --> 01:35:25.813]  And his neighbor called us.
[01:35:26.473 --> 01:35:28.054]  This is about, this is in 1998.
[01:35:28.514 --> 01:35:33.675]  His neighbor calls and goes, look, he's got like an acre of land, a little under an acre.
[01:35:33.795 --> 01:35:36.075]  It's worth, you know, 500,000 bucks.
[01:35:36.555 --> 01:35:38.015]  An area that was gentrifying.
[01:35:38.075 --> 01:35:39.856]  Same story we were talking about last hour.
[01:35:41.176 --> 01:35:43.736]  Some other neighbors that are realtors want the property.
[01:35:45.117 --> 01:35:47.357]  And they're trying to force Joe Campana out.
[01:35:47.961 --> 01:35:49.322]  And his house is in bad repair.
[01:35:49.382 --> 01:35:50.682]  He lives in like a bunker in there.
[01:35:50.742 --> 01:35:51.343]  He's afraid.
[01:35:51.623 --> 01:35:55.825]  When airplanes fly over, he's afraid, because he was bombed and strafed in two different wars.
[01:35:57.205 --> 01:36:00.187]  I wouldn't call him, you know, crazy, but he was eccentric, and that's just right.
[01:36:01.127 --> 01:36:08.491]  You know, and I've talked to a lot of Vietnam vets themselves that, you know, for years after Vietnam, they jump under a table, and a car outside backfired.
[01:36:09.851 --> 01:36:11.072]  And Joe kept to himself.
[01:36:11.092 --> 01:36:12.733]  He died a couple years ago.
[01:36:13.793 --> 01:36:15.874]  But this is going back about eight years ago.
[01:36:16.334 --> 01:36:17.135]  Seven, eight years ago.
[01:36:19.242 --> 01:36:21.023]  And so we went out there to fix the house.
[01:36:21.683 --> 01:36:22.263]  I'd heard about it.
[01:36:22.283 --> 01:36:24.444]  We go out there, find out, get the letters from the city.
[01:36:25.884 --> 01:36:35.507]  They were fining him for not fixing his house, so then when they took and bulldozed the house, they were even going to take the property for the cost of $14,000 for bulldozing his home.
[01:36:36.447 --> 01:36:37.227]  We said, no way.
[01:36:37.807 --> 01:36:38.848]  We're going to fix this house.
[01:36:38.888 --> 01:36:42.169]  Well, the city shows up and says, you'll be arrested, myself and Mike Hanson.
[01:36:42.789 --> 01:36:44.369]  You'll be arrested if you fix that house.
[01:36:44.449 --> 01:36:46.890]  Mike was a carpenter, is a carpenter.
[01:36:48.061 --> 01:36:51.042]  And we said, all right, we're going to build him a new house.
[01:36:51.323 --> 01:36:52.403]  And it was a city record.
[01:36:52.423 --> 01:37:01.487]  13 days, fully furnished, jacuzzi style, the bathtub, a living room, a bedroom, and a bathroom.
[01:37:01.527 --> 01:37:02.347]  A little cottage.
[01:37:03.708 --> 01:37:09.090]  And by the end of the 13 days, we had city council members there announcing that it was all their plan, all their operation.
[01:37:09.410 --> 01:37:11.791]  And veterans groups there begging for money that hadn't even helped him.
[01:37:12.852 --> 01:37:13.712]  But that was fine.
[01:37:13.752 --> 01:37:16.614]  We didn't raise one red cent, by the way, into our coffers.
[01:37:16.634 --> 01:37:17.314]  What we did was,
[01:37:18.228 --> 01:37:20.849]  Because this is such a pure thing to do that was so enjoyable.
[01:37:20.889 --> 01:37:23.989]  We said, okay, use Home Depot, Lowe's, whoever you want.
[01:37:25.790 --> 01:37:28.210]  And all the newspaper clippings are on Infowars.com.
[01:37:28.250 --> 01:37:30.051]  We'd say, all right, we need an engineer.
[01:37:30.651 --> 01:37:31.931]  All right, we need concrete.
[01:37:31.971 --> 01:37:32.851]  We need rebar.
[01:37:33.632 --> 01:37:36.652]  All right, and people would deliver it as we needed it.
[01:37:37.672 --> 01:37:39.993]  And in 13 days, a beautiful little cottage.
[01:37:40.802 --> 01:37:42.703]  Fully furnished, couches, TV.
[01:37:43.223 --> 01:37:46.746]  I mean, and then suddenly builders got involved in the last few days and fully furnished it.
[01:37:46.806 --> 01:37:51.228]  I mean, that place was pretty swanky.
[01:37:51.288 --> 01:37:53.029]  I mean, it was really, really nice.
[01:37:55.171 --> 01:38:02.235]  And then we got money together and, you know, when they bulldoze his house, they wouldn't take the new house we built him.
[01:38:03.115 --> 01:38:10.401]  And then me and Mike were up there interviewing Clive Doyle and how their church had been destroyed.
[01:38:10.421 --> 01:38:11.482]  They didn't even have a chapel.
[01:38:13.103 --> 01:38:16.746]  Federal controlled groups were trying to provocateur and take their land.
[01:38:17.247 --> 01:38:19.008]  So we said, well, we'll build a memorial church.
[01:38:19.088 --> 01:38:30.838]  Well, George Pulliam was the engineer, the architect, the degreed architect, who came and gave 13 days of his time to design and oversee and be the foreman on the house.
[01:38:33.592 --> 01:38:35.113]  Such great people showed up to help.
[01:38:35.173 --> 01:38:37.635]  One guy shot a nail into his knee and didn't get mad.
[01:38:38.575 --> 01:38:40.036]  Just really nice people out there.
[01:38:40.896 --> 01:38:42.737]  And George did all this nice stuff.
[01:38:43.398 --> 01:38:50.182]  And then George helped out every weekend for six months to build a memorial church that seats 400 people in Waco.
[01:38:50.242 --> 01:38:55.504]  Again, we said use Lowe's, Home Depot, or directly bring it to us.
[01:38:56.125 --> 01:39:00.547]  Say we need 65 of the tubes for the concrete pillars.
[01:39:00.987 --> 01:39:01.888]  66 would get delivered.
[01:39:02.947 --> 01:39:04.368]  And then one of them would get broken.
[01:39:04.408 --> 01:39:04.788]  We need to know.
[01:39:04.808 --> 01:39:07.029]  I mean, it was just, it was, it was, talk about providence.
[01:39:07.069 --> 01:39:08.909]  It was a, again, I'm not a Davidian.
[01:39:08.949 --> 01:39:09.930]  George wasn't a Davidian.
[01:39:09.970 --> 01:39:11.751]  He was a Christian, a Baptist, whatever.
[01:39:11.971 --> 01:39:14.572]  The point is, is that, you know, it was wrong what happened.
[01:39:14.612 --> 01:39:15.752]  So we, we did that.
[01:39:17.173 --> 01:39:21.355]  And George got cancer a few years ago, got sick, spent all their money on medical bills.
[01:39:21.835 --> 01:39:27.377]  Uh, when he died, uh, I don't know, four or five, six months ago, they were deeply in debt.
[01:39:28.756 --> 01:39:31.858]  And I spoke at the funeral and we tried to get some support there.
[01:39:31.878 --> 01:39:33.880]  His wife is just a sweetheart.
[01:39:35.160 --> 01:39:39.463]  His home here in Austin, the roof's falling apart, the house is falling apart.
[01:39:42.685 --> 01:39:44.646]  We're asking folks to come this Sunday.
[01:39:44.686 --> 01:39:46.307]  Don't bring any materials, they paid for those.
[01:39:46.668 --> 01:39:49.309]  Just help them paint the house, put a new roof on it, fix the gutters.
[01:39:49.850 --> 01:39:55.013]  And joining us is a good friend of George Pulliam's, a good friend of mine, and Stuart Nelson.
[01:39:55.817 --> 01:39:57.198]  Stuart, good to have you on with us, my friend.
[01:39:57.218 --> 01:39:57.839]  Hey, great.
[01:39:57.879 --> 01:39:58.739]  It's great to be on.
[01:39:58.780 --> 01:40:02.923]  It's great that we can jump in and show some love to a true American patriot.
[01:40:03.623 --> 01:40:07.567]  Yeah, he was a great guy, and then he had cancer surgery and died from complications of that.
[01:40:08.327 --> 01:40:08.848]  Poor guy.
[01:40:08.908 --> 01:40:11.230]  Held on for quite a while.
[01:40:11.270 --> 01:40:20.457]  Went into a coma, but the family is in financial trouble, and all we're asking is for some folks to show up that have carpentry skills and to help us fix this house on Sunday, right?
[01:40:20.897 --> 01:40:21.738]  That's right, yeah.
[01:40:21.798 --> 01:40:23.800]  Now, the house is in Pflugerville.
[01:40:24.380 --> 01:40:25.201]  I can give the address.
[01:40:25.771 --> 01:40:27.172]  Yeah, do that please.
[01:40:27.412 --> 01:40:30.933]  Okay, it's 1-1-0-2 Settlers Valley.
[01:40:31.113 --> 01:40:31.814]  Settlers Valley.
[01:40:31.834 --> 01:40:33.434]  1-1-0-2 Settlers Valley.
[01:40:33.454 --> 01:40:35.675]  It's right behind Pflugerville High School.
[01:40:37.456 --> 01:40:39.557]  Anybody in the Central Texas area will know where that is.
[01:40:39.577 --> 01:40:42.878]  Yeah, we need to put a roof on.
[01:40:42.898 --> 01:40:49.381]  They had all these repairs planned and George got sick and it's just ridiculous, the expenses for everything.
[01:40:50.522 --> 01:40:54.047]  Uh, they're really in debt and got some problems and the house is just a mess.
[01:40:54.387 --> 01:40:59.574]  And, uh, we've got the paint, the roofing materials, card paper, nails, everything ready to go.
[01:40:59.714 --> 01:41:08.785]  And if everybody in the Austin area could just come and give an hour or two or bring up some water, casserole, anything, casserole dish, you know, kind of just
[01:41:09.659 --> 01:41:12.960]  You know, mainly just come and let's get the work done and show them some love.
[01:41:14.021 --> 01:41:17.862]  Well, I was saying I was going to try to be there, but I've got some legal things I've got to do.
[01:41:17.882 --> 01:41:23.965]  I may be there, but if you'll come by the showing tonight, I want to give you a couple hundred dollars, Stuart.
[01:41:24.365 --> 01:41:24.765]  Oh, great.
[01:41:24.925 --> 01:41:25.225]  Okay.
[01:41:25.705 --> 01:41:29.787]  Yeah, I want to do that, but I just never get to see my family.
[01:41:30.427 --> 01:41:34.509]  I have been working a lot lately again, but I'm going to try to come out.
[01:41:35.129 --> 01:41:35.790]  We'll see.
[01:41:36.230 --> 01:41:36.990]  How's the family doing?
[01:41:37.130 --> 01:41:37.750]  They're doing great.
[01:41:38.171 --> 01:41:38.691]  Now, Stuart,
[01:41:40.951 --> 01:41:41.892]  So I understand this.
[01:41:42.192 --> 01:41:55.038]  Give folks your cell phone number as the coordinator of this and then tell us like two or three times the directions and maybe at RadioFreeAustin.org maybe we should post the directions so you guys can do that.
[01:41:55.058 --> 01:41:56.479]  I know you're affiliated with that.
[01:41:57.019 --> 01:41:57.219]  Right.
[01:41:57.559 --> 01:42:00.701]  We need to get that done and tell folks how they can come out.
[01:42:01.101 --> 01:42:07.944]  Okay, from downtown Austin you head north on 35 and you take the I guess the highway 1820
[01:42:09.764 --> 01:42:11.644]  Which runs through Pflugerville.
[01:42:12.384 --> 01:42:14.805]  And you just take a right.
[01:42:16.045 --> 01:42:17.745]  Well, you can grab a map.
[01:42:18.086 --> 01:42:21.266]  Settlers Valley is a real busy street.
[01:42:21.426 --> 01:42:23.206]  And it's right behind Pflugerville High School.
[01:42:23.227 --> 01:42:25.527]  If you look on a map, you can see Pflugerville High School.
[01:42:25.807 --> 01:42:28.307]  And one street behind that is Settlers Valley.
[01:42:28.367 --> 01:42:29.648]  And it's 1102.
[01:42:30.368 --> 01:42:33.208]  Just look for all the dump trucks.
[01:42:33.228 --> 01:42:35.149]  We're going to get started about 7 o'clock.
[01:42:37.389 --> 01:42:42.832]  Because it's going to be easier to put a roof on in the cool than it is in the heat.
[01:42:43.312 --> 01:42:46.653]  A bunch of the guys from Waco, the surviving Branch Davidians, are going to be there.
[01:42:47.054 --> 01:42:48.794]  And that's going to be 7 o'clock in the morning?
[01:42:49.095 --> 01:42:49.415]  Yes, sir.
[01:42:50.055 --> 01:42:51.156]  That's when I'm getting started.
[01:42:51.176 --> 01:42:52.636]  Yeah, I might just come by early.
[01:42:54.677 --> 01:42:55.698]  Please give the address out again.
[01:42:55.858 --> 01:43:01.280]  Okay, it's 1102 Settlers Valley in Pflugerville, Texas.
[01:43:03.345 --> 01:43:04.346]  Settlers Valley.
[01:43:04.386 --> 01:43:13.310]  And my phone number, if you have any questions or if you're listening and you want to just send a check to Nell or whatever, my phone number is Area Code 512-789-5093.
[01:43:13.350 --> 01:43:19.634]  Get that number out again and say a word about George.
[01:43:19.654 --> 01:43:21.114]  Okay.
[01:43:21.134 --> 01:43:22.615]  My phone number is 512-789-5093.
[01:43:33.014 --> 01:43:39.317]  5093.
[01:43:33.354 --> 01:43:39.317]  He was the kind of guy that made me a better man.
[01:43:40.117 --> 01:43:44.879]  He was a man that gave, didn't complain, always had a smile on his face.
[01:43:45.419 --> 01:43:50.441]  When we were working on the church in Waco, I'd smash my finger and he'd always have some joke.
[01:43:50.481 --> 01:43:51.922]  Well, Stewart, you hit the wrong nail.
[01:43:52.462 --> 01:43:53.002]  Just whatever.
[01:43:55.214 --> 01:43:56.155]  Always positive.
[01:43:56.255 --> 01:43:57.937]  Always had a smile on his face.
[01:43:57.997 --> 01:44:02.761]  He was a caring, loving, gentle, compassionate man.
[01:44:04.303 --> 01:44:05.304]  He made me a better man.
[01:44:06.104 --> 01:44:12.831]  I knew George even before we built the Veteran a new house.
[01:44:14.072 --> 01:44:15.113]  Steady record, folks.
[01:44:16.414 --> 01:44:19.297]  Campana got to enjoy that house for about five years before he died.
[01:44:20.393 --> 01:44:23.894]  We're losing so many of those great, great Americans, those World War II vets.
[01:44:24.334 --> 01:44:27.936]  Alright, Stuart, well, come by and see me the night if you can, or have somebody come by.
[01:44:27.956 --> 01:44:36.439]  Okay, and I just want to commend those that joined in in Campana, and joined in in rebuilding the church in Waco, because they came from all over the country in Waco.
[01:44:37.019 --> 01:44:42.361]  And just a real, I don't know, group hug, or pat on the back, some kind of acknowledgement.
[01:44:42.401 --> 01:44:46.823]  It was just terrific for the call to go out, and so many people to respond.
[01:44:46.903 --> 01:44:47.983]  It was just fantastic.
[01:44:48.703 --> 01:44:49.724]  Take care, my friend.
[01:44:49.844 --> 01:44:50.565]  Okay, thank you, sir.
[01:44:50.745 --> 01:44:52.166]  Alright, uh, yeah.
[01:44:53.507 --> 01:44:57.490]  I tell ya, it's just, we ought to post that video.
[01:44:59.672 --> 01:45:08.679]  I know we got the old TV shows we did where we rebuilt his house, the veteran, and then we, uh, a totally new house, and then what happened to Waco.
[01:45:08.759 --> 01:45:13.003]  And that's old history, ancient history, but it's still very important today.
[01:45:13.603 --> 01:45:15.725]  Alright, thanks for holding, folks, but that is important.
[01:45:17.277 --> 01:45:19.318]  Let's go ahead and talk to Marilyn.
[01:45:20.098 --> 01:45:22.159]  Marilyn, where are you calling from?
[01:45:22.579 --> 01:45:23.820]  Independence, Missouri.
[01:45:23.840 --> 01:45:24.280]  Welcome!
[01:45:24.740 --> 01:45:33.744]  You know, in Independence, our city code compliance goes out and just scrapes bare the property of a 93-year-old World War II veteran.
[01:45:33.784 --> 01:45:34.585]  But you know what?
[01:45:35.045 --> 01:45:44.809]  That 93-year-old veteran was before our city council Monday night, standing up, speaking for individual rights and property rights.
[01:45:45.578 --> 01:45:54.566]  But the point I wanted to make, Alex, is that I think people on the local level oftentimes do not recognize these infringements.
[01:45:55.267 --> 01:45:56.988]  They come in small increments.
[01:45:58.009 --> 01:46:12.582]  For instance, here in Independence, back in 1972, there was a federal grant available if the city would go inside every home in the city and inspect it, look in closets and so forth.
[01:46:13.402 --> 01:46:23.090]  And I organized the petition drive at that time, having been told by a city council member that, oh, if we could bring in 500 signatures, he'd put a stop to it.
[01:46:23.150 --> 01:46:27.853]  So we took in a few thousand, and it was stopped.
[01:46:28.134 --> 01:46:38.762]  In 1976, the city attempted to pass the Missouri Statute 353 provisions in our city, the Urban Redevelopment Corporation Law.
[01:46:38.942 --> 01:46:41.464]  And for those that just joined us, we've got to do this because a lot of listeners
[01:46:42.222 --> 01:46:48.263]  I think average time listening is about 35 minutes this broadcast, so that's about triple most other radio shows still.
[01:46:48.283 --> 01:46:49.704]  A lot of people have missed it.
[01:46:50.224 --> 01:46:57.425]  The Supreme Court ruled this morning they can take your property, not even for eminent domain, but for private corporations to come build on it.
[01:46:58.345 --> 01:47:00.486]  Apartments, houses, you name it.
[01:47:00.966 --> 01:47:02.186]  A very serious case.
[01:47:02.226 --> 01:47:02.566]  Go ahead.
[01:47:02.866 --> 01:47:05.967]  The key to that is the declaration of blight.
[01:47:06.995 --> 01:47:11.699]  uh... in nineteen seventy six week but now they're saying even outside of urban renewal my dear.
[01:47:12.160 --> 01:47:12.460]  Pardon me?
[01:47:12.500 --> 01:47:14.882]  They're saying even outside of declaring blight.
[01:47:15.363 --> 01:47:16.083]  I understand that.
[01:47:16.103 --> 01:47:17.605]  This is not a blighted area in Connecticut.
[01:47:17.645 --> 01:47:30.597]  It deals with both the declaration of blight and the definition of public use but now you're saying that private use is public use but they've been in fact implementing that in our city for some time.
[01:47:30.617 --> 01:47:33.159]  They've virtually destroyed the old part of our town
[01:47:33.786 --> 01:47:43.908]  By building a new town with tax increment financing to the southeast of our city, which, you know, has caused the older parts to deteriorate.
[01:47:44.508 --> 01:47:54.710]  Now, our city council, they did have to back down on the urban redevelopment corporation law back in 76 because we petitioned for a public vote.
[01:47:55.470 --> 01:47:56.211]  And we beat it.
[01:47:56.991 --> 01:48:02.872]  But they brought it back a few years later and you know how these things come back until they wear down the opposition.
[01:48:03.707 --> 01:48:08.650]  In 1980, I began serving on our Independent City Council for four years.
[01:48:09.411 --> 01:48:14.894]  And so for that four-year period, I had a founding board.
[01:48:15.034 --> 01:48:22.479]  I had a bully pulpit to fight for some of these things, but it's very hard to sustain it.
[01:48:22.990 --> 01:48:27.873]  When the general citizenry do not see these things as they come in small doses.
[01:48:27.893 --> 01:48:28.253]  That's right.
